"Time","loadInertia.w","loadInertia.phi","tauShaft","imc.idq_sr[2]","imc.is[2]","wMechanical","imc.is[1]","imc.idq_rr[1]","tauElectrical","imc.idq_rr[2]","imc.idq_sr[1]"
9.5089998,99.94339,1242.1335,-8.9606895,-134.4646,-0.067374401,99.94339,122.50817,45.025341,-11.200862,128.95824,-43.809536
9.5100002,99.935661,1242.2335,-8.9613819,-123.08907,-0.067393295,99.935661,122.50819,69.733879,-11.201728,117.45081,-69.635384
9.5109997,99.92794,1242.3334,-8.9620752,-106.8137,-0.067412876,99.92794,122.50819,91.664078,-11.202594,101.26797,-92.686783
9.5120001,99.920212,1242.4333,-8.9627686,-86.287514,-0.067432672,99.920212,122.5082,109.94357,-11.203461,81.055016,-112.04673
9.5129995,99.912483,1242.5332,-8.9634619,-62.328476,-0.06745258,99.912483,122.50822,123.84563,-11.204328,57.617397,-126.94552
9.5139999,99.904755,1242.6332,-8.9641552,-35.890858,-0.067472279,99.904755,122.50822,132.81799,-11.205194,31.888594,-136.79128
9.5150003,99.897026,1242.733,-8.9648495,-8.0271673,-0.067491725,99.897026,122.50823,136.50481,-11.206061,4.8929,-141.19337
9.5159998,99.889297,1242.833,-8.9655428,20.153746,-0.067510694,99.889297,122.50824,134.76059,-11.206929,-22.295391,-139.97797
9.5170002,99.881569,1242.9329,-8.9662371,47.530842,-0.067529023,99.881569,122.50826,127.65598,-11.207796,-48.594738,-133.19469
9.5179996,99.87384,1243.0327,-8.9669313,73.01548,-0.067546576,99.87384,122.50826,115.47479,-11.208664,-72.959366,-121.11459
9.5190001,99.866112,1243.1326,-8.9676247,95.594704,-0.067563556,99.866112,122.50827,98.702591,-11.209531,-94.420837,-104.21928
9.5200005,99.858383,1243.2324,-8.9683189,114.37144,-0.067579828,99.858383,122.50828,78.007278,-11.210399,-112.12653,-83.181595
9.5209999,99.850647,1243.3323,-8.9690132,128.60016,-0.067595474,99.850647,122.50829,54.21249,-11.211267,-125.37344,-58.83881
9.5220003,99.842918,1243.4321,-8.9697075,137.71634,-0.06761048,99.842918,122.50829,28.264711,-11.212133,-133.63606,-32.159233
9.5229998,99.835182,1243.532,-8.9704008,141.35889,-0.067624845,99.835182,122.5083,1.1956425,-11.213001,-136.58719,-4.2036681
9.5240002,99.827454,1243.6318,-8.9710951,139.38434,-0.067638509,99.827454,122.50831,-25.918863,-11.213869,-134.11078,23.916792
9.5249996,99.819717,1243.7317,-8.9717894,131.87242,-0.067651413,99.819717,122.50832,-52.001564,-11.214736,-126.30647,51.084927
9.526,99.811981,1243.8314,-8.9724827,119.12282,-0.067663565,99.811981,122.50832,-76.016617,-11.215604,-113.48551,76.221779
9.5270004,99.804245,1243.9313,-8.973177,101.6431,-0.067675322,99.804245,122.50832,-97.010704,-11.216471,-96.158249,98.329475
9.5279999,99.796509,1244.0311,-8.9738712,80.128471,-0.067686848,99.796509,122.50833,-114.15083,-11.217339,-75.013824,116.53082
9.5290003,99.788773,1244.1309,-8.9745646,55.43409,-0.067698233,99.788773,122.50834,-126.75734,-11.218206,-50.892624,130.10406
9.5299997,99.781036,1244.2306,-8.9752588,28.540989,-0.06770961,99.781036,122.50834,-134.33084,-11.219074,-24.752926,138.51143
9.5310001,99.7733,1244.3304,-8.9759531,0.51711088,-0.06772127,99.7733,122.50835,-136.57187,-11.219942,2.3672717,141.42043
9.5319996,99.765564,1244.4302,-8.9766483,-27.525145,-0.067733325,99.765564,122.50835,-133.39273,-11.22081,29.391443,138.71687
9.533,99.75782,1244.5299,-8.9773426,-54.47308,-0.067745425,99.75782,122.50836,-124.92083,-11.221679,55.247295,130.50934
9.5340004,99.750084,1244.6298,-8.9780378,-79.257828,-0.067757726,99.750084,122.50837,-111.49349,-11.222547,78.909302,117.12473
9.5349998,99.74234,1244.7295,-8.9787331,-100.89677,-0.067770846,99.74234,122.50837,-93.644501,-11.223416,99.439339,99.095146
9.5360003,99.734604,1244.8292,-8.9794283,-118.53239,-0.067784637,99.734604,122.50838,-72.082787,-11.224285,116.0239,77.136742
9.5369997,99.72686,1244.929,-8.9801235,-131.46629,-0.067799293,99.72686,122.50838,-47.664261,-11.225155,128.00621,52.121185
9.5380001,99.719116,1245.0287,-8.9808197,-139.18675,-0.067814723,99.719116,122.50839,-21.357754,-11.226026,134.91226,25.041014
9.5389996,99.71138,1245.1284,-8.9815168,-141.38892,-0.067830943,99.71138,122.5084,5.7934256,-11.226895,136.46944,-3.0297742
9.54,99.703636,1245.228,-8.982213,-137.98677,-0.067847937,99.703636,122.50841,32.712891,-11.227767,132.61725,-30.978323
9.5410004,99.695892,1245.3278,-8.9829102,-129.11644,-0.067865752,99.695892,122.50842,58.333851,-11.228639,123.50963,-57.697052
9.5419998,99.688148,1245.4275,-8.9836082,-115.13067,-0.067884877,99.688148,122.50843,81.641388,-11.22951,109.50867,-82.127548
9.5430002,99.680405,1245.5271,-8.9843063,-96.584732,-0.067904919,99.680405,122.50844,101.71262,-11.230383,91.170212,-103.30244
9.5439997,99.672653,1245.6268,-8.9850044,-74.214317,-0.067925587,99.672653,122.50845,117.75322,-11.231256,69.22168,-120.38372
9.5450001,99.664909,1245.7264,-8.9857035,-48.906315,-0.067946553,99.664909,122.50846,129.12881,-11.232129,44.533218,-132.6958
9.5459995,99.657166,1245.8262,-8.9864025,-21.663586,-0.067967623,99.657166,122.50847,135.39003,-11.233004,18.083128,-139.75226
9.5469999,99.649414,1245.9258,-8.9871016,6.434792,-0.067988612,99.649414,122.50848,136.29012,-11.233877,-9.0809145,-141.2749
9.5480003,99.64167,1246.0254,-8.9878006,34.276276,-0.068009324,99.64167,122.50849,131.79469,-11.234751,-35.883377,-137.20474
9.5489998,99.633919,1246.1251,-8.9885006,60.75893,-0.068029292,99.633919,122.5085,122.08294,-11.235625,-61.263454,-127.70418
9.5500002,99.626167,1246.2247,-8.9891996,84.835022,-0.06804876,99.626167,122.50851,107.54043,-11.2365,-84.217041,-113.15045
9.5509996,99.618423,1246.3243,-8.9898996,105.55244,-0.068067506,99.618423,122.50852,88.743713,-11.237374,-103.83643,-94.120605
9.552,99.610672,1246.424,-8.9905987,122.09232,-0.068085514,99.610672,122.50853,66.437447,-11.238248,-119.34621,-71.368553
9.5530005,99.602921,1246.5236,-8.9912977,133.80138,-0.068102695,99.602921,122.50854,41.504807,-11.239122,-130.13377,-45.795158
9.5539999,99.595169,1246.6232,-8.9919977,140.21764,-0.068119101,99.595169,122.50854,14.932529,-11.239997,-135.77359,-18.412504
9.5550003,99.587418,1246.7228,-8.9926968,141.08859,-0.068134688,99.587418,122.50855,-12.228212,-11.240871,-136.04381,9.6961536
9.5559998,99.579666,1246.8224,-8.9933968,136.38109,-0.068149477,99.579666,122.50856,-38.903378,-11.241746,-130.935,37.419285
9.5570002,99.571915,1246.9219,-8.9940958,126.28253,-0.068163708,99.571915,122.50857,-64.038536,-11.24262,-120.65036,63.661026
9.5579996,99.564156,1247.0215,-8.9947958,111.19333,-0.068176992,99.564156,122.50858,-86.640541,-11.243494,-105.59763,87.384491
9.559,99.556404,1247.1211,-8.9954948,91.710945,-0.068189569,99.556404,122.50858,-105.81673,-11.244369,-86.372803,107.65272
9.5600004,99.548645,1247.2206,-8.9961939,68.606232,-0.068201564,99.548645,122.50859,-120.81018,-11.245243,-63.736492,123.66563
9.5609999,99.540894,1247.3202,-8.9968939,42.792835,-0.068212971,99.540894,122.50859,-131.0295,-11.246117,-38.583813,134.79161
9.5620003,99.533134,1247.4197,-8.9975929,15.291047,-0.068224028,99.533134,122.5086,-136.0721,-11.246991,-11.908934,140.59229
9.5629997,99.525375,1247.5192,-8.998292,-12.812548,-0.068234988,99.525375,122.50861,-135.74002,-11.247866,15.234246,140.83978
9.5640001,99.517624,1247.6188,-8.998992,-40.408028,-0.068246275,99.517624,122.50861,-130.04764,-11.24874,41.773739,135.52563
9.5649996,99.509865,1247.7183,-8.999692,-66.405952,-0.068258271,99.509865,122.50861,-119.22095,-11.249615,66.661812,124.86094
9.566,99.502106,1247.8177,-9.000392,-89.780388,-0.068270646,99.502106,122.50862,-103.68856,-11.25049,88.916336,109.26796
9.5670004,99.494347,1247.9172,-9.001092,-109.60934,-0.068283603,99.494347,122.50863,-84.064636,-11.251366,107.6595,89.363297
9.5679998,99.486588,1248.0167,-9.0017929,-125.11107,-0.068297088,99.486588,122.50864,-61.124599,-11.252241,122.15241,65.933487
9.5690002,99.478828,1248.1162,-9.0024939,-135.67493,-0.068311259,99.478828,122.50864,-35.77441,-11.253118,131.8242,39.903851
9.5699997,99.471062,1248.2157,-9.0031948,-140.8853,-0.068326108,99.471062,122.50865,-9.0147705,-11.253994,136.29439,12.301918
9.5710001,99.463303,1248.3152,-9.0038967,-140.53789,-0.06834162,99.463303,122.50866,18.098413,-11.25487,135.38786,-15.783153
9.5719995,99.455544,1248.4147,-9.0045986,-134.64767,-0.068357408,99.455544,122.50867,44.495693,-11.255748,129.14162,-43.243572
9.573,99.447777,1248.514,-9.0053005,-123.44826,-0.068373546,99.447777,122.50867,69.136276,-11.256625,117.80322,-68.99662
9.5740004,99.44001,1248.6135,-9.0060024,-107.38241,-0.068390153,99.44001,122.50868,91.049019,-11.257503,101.8209,-92.027298
9.5749998,99.432251,1248.7129,-9.0067043,-87.08461,-0.068407126,99.432251,122.50869,109.37073,-11.258381,81.825813,-111.42834
9.5760002,99.424484,1248.8124,-9.0074072,-63.355896,-0.068424359,99.424484,122.5087,123.38005,-11.259259,58.60701,-126.43589
9.5769997,99.416718,1248.9117,-9.00811,-37.132198,-0.068441898,99.416718,122.50871,132.52588,-11.260138,33.080296,-136.45953
9.5780001,99.408951,1249.0112,-9.0088139,-9.4473953,-0.068459764,99.408951,122.50872,136.44899,-11.261017,6.2520614,-141.10547
9.5790005,99.401184,1249.1106,-9.0095167,18.607473,-0.068477802,99.401184,122.50873,134.99602,-11.261896,-20.820419,-140.19189
9.5799999,99.393417,1249.21,-9.0102205,45.927216,-0.068495832,99.393417,122.50874,128.22545,-11.262775,-47.070663,-133.7561
9.5810003,99.385651,1249.3094,-9.0109243,71.436012,-0.068514034,99.385651,122.50874,116.40518,-11.263655,-71.464981,-122.05286
9.5819998,99.377884,1249.4088,-9.0116282,94.129799,-0.068532526,99.377884,122.50875,100.00188,-11.264535,-93.043175,-105.54424
9.5830002,99.370117,1249.5082,-9.0123329,113.1157,-0.06855116,99.370117,122.50877,79.662453,-11.265415,-110.9563,-84.881348
9.5839996,99.362343,1249.6075,-9.0130367,127.64718,-0.068569846,99.362343,122.50877,56.188526,-11.266296,-124.50002,-60.878586
9.585,99.354576,1249.7069,-9.0137415,137.15332,-0.06858854,99.354576,122.50878,30.50478,-11.267177,-133.14227,-34.481476
9.5860004,99.346802,1249.8063,-9.0144463,141.26117,-0.068607137,99.346802,122.50879,3.6225076,-11.268058,-136.54407,-6.7294145
9.5869999,99.339035,1249.9055,-9.015151,139.81038,-0.068625517,99.339035,122.5088,-23.400227,-11.268939,-134.57277,21.285292
9.5880003,99.331261,1250.0049,-9.0158567,132.85928,-0.068643704,99.331261,122.50881,-49.500252,-11.26982,-127.30721,48.460434
9.5889997,99.323486,1250.1042,-9.0165615,120.68263,-0.068662211,99.323486,122.50882,-73.6511,-11.270702,-115.03441,73.727249
9.5900002,99.315712,1250.2036,-9.0172672,103.76051,-0.068681106,99.315712,122.50883,-94.903366,-11.271585,-98.238228,96.092461
9.5909996,99.307945,1250.3029,-9.0179739,82.759483,-0.068700172,99.307945,122.50883,-112.422,-11.272468,-77.580215,114.67725
9.592,99.300171,1250.4022,-9.0186796,58.506199,-0.068719022,99.300171,122.50885,-125.51908,-11.27335,-53.873505,128.75182
9.5930004,99.292389,1250.5015,-9.0193863,31.954842,-0.068737581,99.292389,122.50886,-133.68077,-11.274233,-28.050766,137.7639
9.5939999,99.284615,1250.6007,-9.020093,4.1495514,-0.068755761,99.284615,122.50887,-136.58742,-11.275116,-1.1274693,141.36049
9.5950003,99.27684,1250.7001,-9.0207987,-23.816664,-0.06877353,99.27684,122.50887,-134.12601,-11.275999,25.838053,139.40147
9.5959997,99.269066,1250.7993,-9.0215054,-50.844894,-0.068790488,99.269066,122.50888,-126.39453,-11.276881,51.786224,131.96515
9.5970001,99.261284,1250.8986,-9.022212,-75.873512,-0.068807073,99.261284,122.50889,-113.69795,-11.277765,75.697845,119.34494
9.5979996,99.25351,1250.9978,-9.0229187,-97.919846,-0.068823107,99.25351,122.5089,-96.536179,-11.278648,96.634125,102.03778
9.599,99.245728,1251.097,-9.0236254,-116.11874,-0.068838693,99.245728,122.5089,-75.584274,-11.279531,113.77348,80.724495
9.6000004,99.237953,1251.1963,-9.024332,-129.75644,-0.068853781,99.237953,122.50891,-51.665882,-11.280415,126.44375,56.24295
9.6009998,99.230171,1251.2955,-9.0250387,-138.2986,-0.068868496,99.230171,122.50892,-25.720802,-11.281298,134.14851,29.555088
9.6020002,99.222389,1251.3948,-9.0257454,-141.41104,-0.068882771,99.222389,122.50893,1.2319784,-11.282182,136.58647,1.7090776
9.6029997,99.214607,1251.494,-9.0264521,-138.9729,-0.068896778,99.214607,122.50893,28.134315,-11.283065,133.66316,-26.201859
9.6040001,99.206825,1251.5933,-9.0271587,-131.08115,-0.068910368,99.206825,122.50894,53.930458,-11.283949,125.49456,-53.082378
9.6049995,99.199043,1251.6924,-9.0278664,-118.0467,-0.068923831,99.199043,122.50895,77.608467,-11.284833,112.40242,-77.877998
9.6059999,99.191261,1251.7916,-9.028573,-100.38213,-0.068937197,99.191261,122.50896,98.239906,-11.285717,94.901512,-99.616432
9.6070004,99.183479,1251.8907,-9.0292807,-78.78141,-0.068950571,99.183479,122.50896,115.0162,-11.286601,73.679367,-117.44571
9.6079998,99.175697,1251.99,-9.0299883,-54.092628,-0.068964049,99.175697,122.50897,127.28028,-11.287485,49.569183,-130.66748
9.6090002,99.167908,1252.0891,-9.0306959,-27.284626,-0.068977758,99.167908,122.50898,134.55229,-11.28837,23.51708,-138.76439
9.6099997,99.160126,1252.1884,-9.0314035,0.59104115,-0.068991683,99.160126,122.50898,136.54828,-11.289254,-3.4550486,-141.42014
9.6110001,99.152336,1252.2875,-9.0321112,28.44138,-0.069005534,99.152336,122.50899,133.19124,-11.290139,-30.289644,-138.53192
9.6120005,99.144554,1252.3866,-9.0328197,55.174812,-0.069019541,99.144554,122.509,124.614,-11.291024,-55.934948,-130.21423
9.6129999,99.136765,1252.4857,-9.0335283,79.743958,-0.069033593,99.136765,122.509,111.15392,-11.29191,-79.386223,-116.79429
9.6140003,99.128975,1252.5848,-9.034236,101.18665,-0.069047794,99.128975,122.50901,93.339546,-11.292795,-99.725098,-98.799118
9.6149998,99.121185,1252.684,-9.0349445,118.66357,-0.06906233,99.121185,122.50902,71.869804,-11.293681,-116.15548,-76.934776
9.6160002,99.113396,1252.7831,-9.0356541,131.49109,-0.069077216,99.113396,122.50903,47.586544,-11.294567,-128.0347,-52.058594
9.6169996,99.105606,1252.8822,-9.0363626,139.16791,-0.0690924,99.105606,122.50903,21.441462,-11.295454,-134.89857,-25.145523
9.618,99.097816,1252.9813,-9.0370722,141.39464,-0.069107942,99.097816,122.50904,-5.541204,-11.29634,-136.47951,2.7501028
9.6190004,99.090027,1253.0804,-9.0377817,138.08536,-0.069123946,99.090027,122.50905,-32.304825,-11.297227,-132.71683,30.535894
9.6199999,99.082237,1253.1796,-9.0384912,129.37091,-0.069139913,99.082237,122.50906,-57.801758,-11.298114,-123.75909,57.124187
9.6210003,99.074448,1253.2786,-9.0392017,115.59365,-0.069156036,99.074448,122.50906,-81.034348,-11.299002,-109.95813,81.474617
9.6219997,99.06665,1253.3777,-9.0399113,97.293907,-0.06917271,99.06665,122.50907,-101.09395,-11.29989,-91.855141,102.63479
9.6230001,99.058861,1253.4767,-9.0406218,75.188766,-0.06918972,99.058861,122.50908,-117.19641,-11.300777,-70.159485,119.77752
9.6239996,99.051064,1253.5758,-9.0413322,50.143879,-0.069207154,99.051064,122.50909,-128.71271,-11.301665,-45.72076,132.23311
9.625,99.043266,1253.6748,-9.0420437,23.13957,-0.069224909,99.043266,122.5091,-135.19347,-11.302554,-19.495546,139.51547
9.6260004,99.035477,1253.7739,-9.0427551,-4.7676001,-0.069242895,99.035477,122.50911,-136.38638,-11.303443,7.4900866,141.34099
9.6269999,99.027679,1253.8729,-9.0434656,-32.486176,-0.069261126,99.027679,122.50912,-132.24608,-11.304333,34.180737,137.63957
9.6280003,99.019882,1253.9719,-9.044178,-58.932507,-0.06927979,99.019882,122.50912,-122.93565,-11.305223,59.532944,128.55724
9.6289997,99.012085,1254.0709,-9.0448904,-83.073097,-0.069299266,99.012085,122.50914,-108.82028,-11.306112,82.555984,114.45027
9.6300001,99.004288,1254.1699,-9.0456028,-103.96497,-0.069319151,99.004288,122.50915,-90.452789,-11.307003,102.35055,95.871216
9.6309996,98.99649,1254.2689,-9.0463152,-120.79248,-0.069339268,98.99649,122.50916,-68.551964,-11.307894,118.14385,73.547142
9.632,98.988693,1254.3679,-9.0470285,-132.89909,-0.069359325,98.988693,122.50917,-43.974335,-11.308785,129.31975,48.351181
9.6330004,98.980888,1254.4669,-9.0477409,-139.81296,-0.069379233,98.980888,122.50918,-17.680704,-11.309676,135.44272,21.268307
9.6339998,98.973091,1254.5659,-9.0484543,-141.26526,-0.069398835,98.973091,122.50919,9.3014917,-11.310568,136.2748,-6.6431932
9.6350002,98.965286,1254.6649,-9.0491676,-137.20055,-0.069418073,98.965286,122.50919,35.918327,-11.31146,131.78471,-34.293083
9.6359997,98.957489,1254.7638,-9.049881,-127.77883,-0.069436505,98.957489,122.50921,61.13055,-11.312351,122.14905,-60.601768
9.6370001,98.949684,1254.8628,-9.0505943,-113.36922,-0.069454536,98.949684,122.50922,83.954163,-11.313243,107.74522,-84.542442
9.6379995,98.941887,1254.9618,-9.0513077,-94.535362,-0.069471933,98.941887,122.50922,103.49879,-11.314135,89.136597,-105.18113
9.6389999,98.934082,1255.0607,-9.052021,-72.013351,-0.069488794,98.934082,122.50923,119.00237,-11.315026,67.050468,-121.71311
9.6400003,98.926277,1255.1597,-9.0527353,-46.682938,-0.069505028,98.926277,122.50924,129.86087,-11.315919,42.349518,-133.49423
9.6409998,98.918472,1255.2585,-9.0534487,-19.533087,-0.069520749,98.918472,122.50925,135.65172,-11.316811,15.998132,-140.06592
9.6420002,98.910667,1255.3574,-9.054162,8.376647,-0.069535948,98.910667,122.50925,136.15016,-11.317702,-10.975306,-141.17308
9.6429996,98.902863,1255.4563,-9.0548754,35.957481,-0.069550216,98.902863,122.50926,131.33804,-11.318595,-37.518547,-136.77377
9.6440001,98.895058,1255.5553,-9.0555897,62.133888,-0.069563918,98.895058,122.50927,121.40427,-11.319487,-62.596539,-127.04088
9.6450005,98.887253,1255.6542,-9.056303,85.885521,-0.069577083,98.887253,122.50928,106.73738,-11.320378,-85.231766,-112.35516
9.6459999,98.87944,1255.7531,-9.0570164,106.28699,-0.069589764,98.87944,122.50928,87.910309,-11.321271,-104.54233,-93.290306
9.6470003,98.871635,1255.8519,-9.0577307,122.54381,-0.069602251,98.871635,122.50928,65.657921,-11.322163,-119.77628,-70.590508
9.6479998,98.863823,1255.9508,-9.058444,134.02338,-0.069614746,98.863823,122.50929,40.848297,-11.323055,-130.34084,-45.141308
9.6490002,98.856018,1256.0497,-9.0591583,140.27951,-0.0696273,98.856018,122.5093,14.448825,-11.323948,-135.82542,-17.935045
9.6499996,98.848206,1256.1484,-9.0598726,141.06966,-0.069640003,98.848206,122.50931,-12.511543,-11.324841,-136.01756,9.9678707
9.651,98.840393,1256.2473,-9.060586,136.36433,-0.069653057,98.840393,122.50932,-38.982407,-11.325733,-130.91098,37.480312
9.6520004,98.832581,1256.3462,-9.0613012,126.34811,-0.069666073,98.832581,122.50932,-63.93285,-11.326626,-120.70585,63.530781
9.6529999,98.824776,1256.4449,-9.0620155,111.41229,-0.069679461,98.824776,122.50932,-86.391571,-11.327519,-105.80079,87.105141
9.6540003,98.816963,1256.5438,-9.0627308,92.139603,-0.069693573,98.816963,122.50933,-105.48466,-11.328413,-86.777275,107.28606
9.6549997,98.809151,1256.6426,-9.063446,69.281349,-0.06970837,98.809151,122.50934,-120.4696,-11.329307,-64.376884,123.28868
9.6560001,98.801331,1256.7415,-9.0641613,43.728134,-0.069723941,98.801331,122.50935,-130.76405,-11.330201,-39.472363,134.49109
9.6569996,98.793518,1256.8402,-9.0648775,16.475082,-0.069740295,98.793518,122.50935,-135.96849,-11.331097,-13.033551,140.45845
9.658,98.785706,1256.939,-9.0655937,-11.416927,-0.069757327,98.785706,122.50937,-135.88158,-11.331991,13.910367,140.95978
9.6590004,98.777885,1257.0378,-9.0663099,-38.862572,-0.069775075,98.777885,122.50938,-130.50795,-11.332888,40.31097,135.97685
9.6599998,98.770073,1257.1366,-9.0670271,-64.794319,-0.069793805,98.770073,122.50938,-120.0579,-11.333784,65.141388,125.70482
9.6610003,98.762253,1257.2354,-9.0677443,-88.203934,-0.069813773,98.762253,122.50939,-104.93906,-11.334681,87.436218,110.54443
9.6619997,98.75444,1257.3341,-9.0684624,-108.18166,-0.069834486,98.75444,122.50941,-85.740479,-11.335578,106.32905,91.086395
9.6630001,98.74662,1257.4329,-9.0691805,-123.95156,-0.069855802,98.74662,122.50941,-63.209618,-11.336475,121.08608,68.088295
9.6639996,98.7388,1257.5316,-9.0698986,-134.90154,-0.069877326,98.7388,122.50942,-38.223171,-11.337374,131.1346,42.445023
9.665,98.73098,1257.6304,-9.0706177,-140.60712,-0.069898963,98.73098,122.50944,-11.752941,-11.338272,136.08513,15.153943
9.6660004,98.72316,1257.729,-9.0713367,-140.84781,-0.069920428,98.72316,122.50945,15.171982,-11.33917,135.74646,-12.723935
9.6669998,98.71534,1257.8278,-9.0720558,-135.61554,-0.069941618,98.71534,122.50946,41.505249,-11.34007,130.13303,-40.105217
9.6680002,98.70752,1257.9265,-9.0727749,-125.11489,-0.069962054,98.70752,122.50947,66.223907,-11.340968,119.46414,-65.926231
9.6689997,98.699699,1258.0251,-9.073494,-109.755,-0.069982067,98.699699,122.50948,88.368134,-11.341867,104.15546,-89.184334
9.6700001,98.691879,1258.1239,-9.074213,-90.13356,-0.070001349,98.691879,122.50949,107.07846,-11.342767,84.802643,-108.97681
9.6709995,98.684052,1258.2225,-9.0749321,-67.013542,-0.070019968,98.684052,122.5095,121.62913,-11.343666,62.158184,-124.5359
9.6719999,98.676231,1258.3213,-9.0756521,-41.293442,-0.070037767,98.676231,122.50951,131.45615,-11.344564,37.102077,-135.25848
9.6730003,98.668404,1258.4199,-9.0763712,-13.97233,-0.070054822,98.668404,122.50951,136.17915,-11.345464,10.607596,-140.72945
9.6739998,98.660583,1258.5186,-9.0770903,13.888967,-0.070071131,98.660583,122.50952,135.61601,-11.346363,-16.296539,-140.7377
9.6750002,98.652756,1258.6173,-9.0778093,41.20908,-0.070086688,98.652756,122.50953,129.78984,-11.347262,-42.56612,-135.28421
9.6759996,98.644928,1258.7159,-9.0785294,66.928062,-0.070101686,98.644928,122.50954,118.92796,-11.348162,-67.181969,-124.58186
9.677,98.637108,1258.8146,-9.0792484,90.048508,-0.07011576,98.637108,122.50954,103.45296,-11.34906,-89.189468,-109.0471
9.6780005,98.62928,1258.9132,-9.0799675,109.6742,-0.070129171,98.62928,122.50955,83.966202,-11.349959,-107.73557,-89.283676
9.6789999,98.621452,1259.0118,-9.0806866,125.04481,-0.070142016,98.621452,122.50956,61.224415,-11.350859,-122.10178,-66.059067
9.6800003,98.613617,1259.1105,-9.0814056,135.56532,-0.070154294,98.613617,122.50957,36.11026,-11.351758,-131.73201,-40.274685
9.6809998,98.605789,1259.209,-9.0821257,140.82896,-0.07016626,98.605789,122.50957,9.5980101,-11.352656,-136.25398,-12.930826
9.6820002,98.597961,1259.3076,-9.0828447,140.63297,-0.070178092,98.597961,122.50957,-17.284231,-11.353556,-135.49364,14.912152
9.6829996,98.590134,1259.4062,-9.0835648,134.98621,-0.07019031,98.590134,122.50958,-43.494438,-11.354456,-129.48166,42.174973
9.684,98.582298,1259.5048,-9.0842838,124.1088,-0.070203185,98.582298,122.50959,-68.017029,-11.355355,-118.45231,67.801254
9.6850004,98.574471,1259.6034,-9.0850048,108.42345,-0.070216417,98.574471,122.5096,-89.902214,-11.356256,-102.83411,90.798462
9.6859999,98.566635,1259.7019,-9.0857248,88.538948,-0.070230208,98.566635,122.50961,-108.30277,-11.357156,-83.233238,110.27629
9.6870003,98.558807,1259.8005,-9.0864449,65.226509,-0.070244491,98.558807,122.50961,-122.50678,-11.358057,-60.409855,125.4811
9.6879997,98.550972,1259.899,-9.0871658,39.389786,-0.07025943,98.550972,122.50962,-131.96512,-11.358957,-35.248657,135.82507
9.6890001,98.543137,1259.9977,-9.0878878,12.029838,-0.070275001,98.543137,122.50963,-136.31267,-11.359859,-8.7245102,140.9088
9.6899996,98.535301,1260.0962,-9.0886087,-15.793712,-0.070291214,98.535301,122.50964,-135.38229,-11.360761,18.135338,140.5367
9.691,98.527466,1260.1947,-9.0893307,-43.003704,-0.070307687,98.527466,122.50964,-129.21129,-11.361663,44.291046,134.72449
9.6920004,98.51963,1260.2932,-9.0900526,-68.547165,-0.070324495,98.51963,122.50965,-118.03973,-11.362565,68.730446,123.69839
9.6929998,98.511795,1260.3917,-9.0907745,-91.436005,-0.070341766,98.511795,122.50966,-102.30113,-11.363468,90.508179,107.88634
9.6940002,98.50396,1260.4902,-9.0914965,-110.78526,-0.070359387,98.50396,122.50967,-82.605522,-11.364371,108.78226,87.901253
9.6949997,98.496117,1260.5887,-9.0922194,-125.84724,-0.070377268,98.496117,122.50967,-59.715782,-11.365274,122.84655,64.51725
9.6960001,98.488281,1260.6873,-9.0929422,-136.04037,-0.070395477,98.488281,122.50968,-34.518051,-11.366179,132.15805,38.639614
9.6969995,98.480438,1260.7858,-9.0936661,-140.97162,-0.070414014,98.480438,122.5097,-7.9873614,-11.367082,136.3578,11.269698
9.698,98.472603,1260.8842,-9.094389,-140.45155,-0.07043273,98.472603,122.5097,18.850094,-11.367987,135.28459,-16.533831
9.6990004,98.46476,1260.9827,-9.0951128,-134.50156,-0.070451476,98.46476,122.50971,44.956669,-11.368891,128.98117,-43.695965
9.6999998,98.456917,1261.0812,-9.0958366,-123.35292,-0.070470423,98.456917,122.50972,69.32338,-11.369796,117.69244,-69.166908
9.7010002,98.449081,1261.1796,-9.0965605,-107.43777,-0.07048966,98.449081,122.50974,91.008881,-11.370701,101.8559,-91.962662
9.7019997,98.441238,1261.2781,-9.0972853,-87.372215,-0.070509076,98.441238,122.50974,109.17582,-11.371606,82.084587,-111.20297
9.7030001,98.433395,1261.3765,-9.0980091,-63.932514,-0.070528589,98.433395,122.50975,123.12312,-11.372512,59.143337,-126.14531
9.7040005,98.425552,1261.4749,-9.0987339,-38.024937,-0.070548125,98.425552,122.50976,132.31299,-11.373418,33.919144,-136.21347
9.7049999,98.417709,1261.5734,-9.0994587,-10.650727,-0.070567578,98.417709,122.50977,136.3916,-11.374324,7.3868256,-141.01974
9.7060003,98.409859,1261.6718,-9.1001844,17.132637,-0.07058683,98.409859,122.50978,135.20267,-11.375231,-19.428673,-140.37976
9.7069998,98.402016,1261.7701,-9.1009092,44.252296,-0.070605904,98.402016,122.50979,128.79333,-11.376137,-45.491871,-134.31955
9.7080002,98.394173,1261.8685,-9.101635,69.661438,-0.070625186,98.394173,122.5098,117.41228,-11.377044,-69.796753,-123.07433
9.7089996,98.386322,1261.9669,-9.1023607,92.379692,-0.070644893,98.386322,122.50981,101.50002,-11.377952,-91.405563,-107.0794
9.71,98.378479,1262.0653,-9.1030874,111.53092,-0.070664808,98.378479,122.50982,81.671715,-11.378859,-109.48497,-86.953194
