"Time","pipe1.mediums[1].p","pipe1.mediums[1].Xi[1]","pipe1.mediums[1].T","pipe1.mediums[2].p","pipe1.mediums[2].Xi[1]","pipe1.mediums[2].T","pipe1.mediums[3].p","pipe1.mediums[3].Xi[1]","pipe1.mediums[3].T","pipe1.mediums[4].p","pipe1.mediums[4].Xi[1]","pipe1.mediums[4].T","pipe1.mediums[5].p","pipe1.mediums[5].Xi[1]","pipe1.mediums[5].T","pipe2.mediums[1].p","pipe2.mediums[1].Xi[1]","pipe2.mediums[1].T","pipe2.mediums[2].p","pipe2.mediums[2].Xi[1]","pipe2.mediums[2].T","pipe2.mediums[3].p","pipe2.mediums[3].Xi[1]","pipe2.mediums[3].T","pipe2.mediums[4].p","pipe2.mediums[4].Xi[1]","pipe2.mediums[4].T","pipe2.mediums[5].p","pipe2.mediums[5].Xi[1]","pipe2.mediums[5].T","pipe3.mediums[1].p","pipe3.mediums[1].Xi[1]","pipe3.mediums[1].T","pipe3.mediums[2].p","pipe3.mediums[2].Xi[1]","pipe3.mediums[2].T","pipe3.mediums[3].p","pipe3.mediums[3].Xi[1]","pipe3.mediums[3].T","pipe3.mediums[4].p","pipe3.mediums[4].Xi[1]","pipe3.mediums[4].T","pipe3.mediums[5].p","pipe3.mediums[5].Xi[1]","pipe3.mediums[5].T","pipe4.mediums[1].p","pipe4.mediums[1].Xi[1]","pipe4.mediums[1].T","pipe4.mediums[2].p","pipe4.mediums[2].Xi[1]","pipe4.mediums[2].T","pipe4.mediums[3].p","pipe4.mediums[3].Xi[1]","pipe4.mediums[3].T","pipe4.mediums[4].p","pipe4.mediums[4].Xi[1]","pipe4.mediums[4].T","pipe4.mediums[5].p","pipe4.mediums[5].Xi[1]","pipe4.mediums[5].T"
5.4899998,152622.28,0.0099999998,329.13467,157653.77,0.0099999998,331.85242,162501.81,0.0099999998,333.51086,167196.73,0.0099999998,333.68622,171768.7,0.0099999998,332.07974,174037.62,0.0099999998,344.87482,175253.88,0.0099999998,343.89731,176058.53,0.0099999998,337.35583,176865.48,0.0099999998,324.54721,178083.31,0.0099999998,307.54977,174434.58,0.0099999998,318.03793,175234.73,0.0099999998,311.49454,176041.45,0.0099999998,304.97784,176853.66,0.0099999998,299.21725,177673.22,0.0099999998,295.63068,180402.25,0.0099999998,294.43204,184934.39,0.0099999998,293.52731,189361.36,0.0099999998,293.12048,193685.56,0.0099999998,293.04105,197911.19,0.0099999998,293.11594
5.4920001,152622.14,0.0099999998,329.14957,157653.47,0.0099999998,331.86127,162501.42,0.0099999998,333.51199,167196.36,0.0099999998,333.67856,171768.42,0.0099999998,332.06387,174037.42,0.0099999998,344.87714,175253.69,0.0099999998,343.88879,176058.38,0.0099999998,337.33536,176865.34,0.0099999998,324.51935,178083.22,0.0099999998,307.52527,174434.38,0.0099999998,318.00162,175234.56,0.0099999998,311.45856,176041.3,0.0099999998,304.94629,176853.52,0.0099999998,299.19238,177673.11,0.0099999998,295.62363,180402.2,0.0099999998,294.42725,184934.39,0.0099999998,293.52484,189361.38,0.0099999998,293.11951,193685.58,0.0099999998,293.04077,197911.2,0.0099999998,293.11588
5.494,152622.02,0.0099999998,329.16443,157653.16,0.0099999998,331.87009,162501.03,0.0099999998,333.51306,167195.97,0.0099999998,333.67087,171768.12,0.0099999998,332.04794,174037.2,0.0099999998,344.87943,175253.5,0.0099999998,343.88028,176058.2,0.0099999998,337.31491,176865.22,0.0099999998,324.49152,178083.11,0.0099999998,307.50079,174434.17,0.0099999998,317.96533,175234.39,0.0099999998,311.42261,176041.14,0.0099999998,304.91476,176853.38,0.0099999998,299.16757,177672.98,0.0099999998,295.61661,180402.16,0.0099999998,294.42245,184934.39,0.0099999998,293.52237,189361.41,0.0099999998,293.11853,193685.59,0.0099999998,293.04053,197911.2,0.0099999998,293.11584
5.4959998,152621.88,0.0099999998,329.17926,157652.84,0.0099999998,331.87888,162500.64,0.0099999998,333.5141,167195.59,0.0099999998,333.66315,171767.84,0.0099999998,332.03201,174036.98,0.0099999998,344.88168,175253.31,0.0099999998,343.8717,176058.05,0.0099999998,337.29443,176865.09,0.0099999998,324.46368,178083,0.0099999998,307.47635,174433.97,0.0099999998,317.92905,175234.2,0.0099999998,311.38669,176040.98,0.0099999998,304.8833,176853.22,0.0099999998,299.14276,177672.88,0.0099999998,295.60959,180402.09,0.0099999998,294.41766,184934.39,0.0099999998,293.51993,189361.42,0.0099999998,293.11758,193685.61,0.0099999998,293.04025,197911.2,0.0099999998,293.11581
5.4980001,152621.75,0.0099999998,329.19403,157652.53,0.0099999998,331.88763,162500.23,0.0099999998,333.51511,167195.22,0.0099999998,333.65536,171767.55,0.0099999998,332.01605,174036.77,0.0099999998,344.88394,175253.11,0.0099999998,343.86313,176057.88,0.0099999998,337.27393,176864.95,0.0099999998,324.43585,178082.89,0.0099999998,307.4519,174433.77,0.0099999998,317.89273,175234.03,0.0099999998,311.35077,176040.83,0.0099999998,304.85184,176853.08,0.0099999998,299.11804,177672.75,0.0099999998,295.60257,180402.05,0.0099999998,294.4129,184934.39,0.0099999998,293.51749,189361.44,0.0099999998,293.11661,193685.62,0.0099999998,293.04001,197911.22,0.0099999998,293.11578
5.5,152621.61,0.0099999998,329.2088,157652.22,0.0099999998,331.89633,162499.84,0.0099999998,333.51605,167194.83,0.0099999998,333.64758,171767.25,0.0099999998,332.00006,174036.55,0.0099999998,344.88617,175252.92,0.0099999998,343.85452,176057.72,0.0099999998,337.25342,176864.81,0.0099999998,324.40805,178082.78,0.0099999998,307.42752,174433.56,0.0099999998,317.85645,175233.86,0.0099999998,311.31491,176040.67,0.0099999998,304.82043,176852.92,0.0099999998,299.09332,177672.64,0.0099999998,295.59558,180401.98,0.0099999998,294.40814,184934.39,0.0099999998,293.51501,189361.45,0.0099999998,293.11566,193685.64,0.0099999998,293.03973,197911.22,0.0099999998,293.11575
5.5019999,152621.48,0.0099999998,329.22354,157651.91,0.0099999998,331.905,162499.45,0.0099999998,333.51694,167194.45,0.0099999998,333.63971,171766.97,0.0099999998,331.98404,174036.31,0.0099999998,344.88837,175252.72,0.0099999998,343.84589,176057.55,0.0099999998,337.23291,176864.69,0.0099999998,324.38025,178082.67,0.0099999998,307.40317,174433.34,0.0099999998,317.82016,175233.67,0.0099999998,311.27905,176040.5,0.0099999998,304.78909,176852.77,0.0099999998,299.0687,177672.52,0.0099999998,295.58859,180401.92,0.0099999998,294.40338,184934.39,0.0099999998,293.5126,189361.47,0.0099999998,293.11472,193685.66,0.0099999998,293.03949,197911.23,0.0099999998,293.11572
5.5040002,152621.34,0.0099999998,329.23822,157651.59,0.0099999998,331.9136,162499.06,0.0099999998,333.51779,167194.06,0.0099999998,333.63184,171766.67,0.0099999998,331.96799,174036.09,0.0099999998,344.89053,175252.53,0.0099999998,343.83722,176057.38,0.0099999998,337.21237,176864.55,0.0099999998,324.35245,178082.56,0.0099999998,307.37881,174433.14,0.0099999998,317.78387,175233.48,0.0099999998,311.24323,176040.34,0.0099999998,304.75775,176852.61,0.0099999998,299.04407,177672.39,0.0099999998,295.58163,180401.88,0.0099999998,294.39865,184934.39,0.0099999998,293.51016,189361.48,0.0099999998,293.11377,193685.67,0.0099999998,293.03925,197911.23,0.0099999998,293.11566
5.506,152621.22,0.0099999998,329.2529,157651.28,0.0099999998,331.92221,162498.67,0.0099999998,333.51862,167193.69,0.0099999998,333.6239,171766.38,0.0099999998,331.95193,174035.88,0.0099999998,344.8927,175252.33,0.0099999998,343.82855,176057.2,0.0099999998,337.1918,176864.41,0.0099999998,324.32468,178082.45,0.0099999998,307.35452,174432.94,0.0099999998,317.74759,175233.31,0.0099999998,311.20743,176040.19,0.0099999998,304.72647,176852.45,0.0099999998,299.0195,177672.27,0.0099999998,295.57468,180401.81,0.0099999998,294.39392,184934.38,0.0099999998,293.50775,189361.5,0.0099999998,293.11282,193685.69,0.0099999998,293.03897,197911.23,0.0099999998,293.11563
5.5079999,152621.08,0.0099999998,329.26752,157650.97,0.0099999998,331.93076,162498.28,0.0099999998,333.51938,167193.3,0.0099999998,333.61594,171766.08,0.0099999998,331.93582,174035.64,0.0099999998,344.89484,175252.12,0.0099999998,343.81985,176057.05,0.0099999998,337.17126,176864.27,0.0099999998,324.29688,178082.34,0.0099999998,307.33023,174432.72,0.0099999998,317.7113,175233.12,0.0099999998,311.17163,176040.02,0.0099999998,304.69522,176852.31,0.0099999998,298.99496,177672.14,0.0099999998,295.56775,180401.75,0.0099999998,294.38919,184934.38,0.0099999998,293.50531,189361.52,0.0099999998,293.11188,193685.7,0.0099999998,293.03873,197911.25,0.0099999998,293.1156
5.5100002,152620.95,0.0099999998,329.2821,157650.67,0.0099999998,331.93924,162497.88,0.0099999998,333.52011,167192.92,0.0099999998,333.60794,171765.78,0.0099999998,331.91971,174035.42,0.0099999998,344.89694,175251.92,0.0099999998,343.81113,176056.86,0.0099999998,337.15067,176864.12,0.0099999998,324.2691,178082.22,0.0099999998,307.30597,174432.52,0.0099999998,317.67505,175232.94,0.0099999998,311.13589,176039.86,0.0099999998,304.664,176852.16,0.0099999998,298.97049,177672.02,0.0099999998,295.56082,180401.69,0.0099999998,294.38449,184934.36,0.0099999998,293.5029,189361.52,0.0099999998,293.11093,193685.72,0.0099999998,293.03848,197911.25,0.0099999998,293.11557
5.5120001,152620.81,0.0099999998,329.29669,157650.36,0.0099999998,331.94772,162497.48,0.0099999998,333.52078,167192.53,0.0099999998,333.59988,171765.48,0.0099999998,331.90353,174035.19,0.0099999998,344.89902,175251.72,0.0099999998,343.80237,176056.69,0.0099999998,337.1301,176863.98,0.0099999998,324.24136,178082.11,0.0099999998,307.28174,174432.3,0.0099999998,317.63876,175232.77,0.0099999998,311.10016,176039.69,0.0099999998,304.63281,176851.98,0.0099999998,298.94604,177671.89,0.0099999998,295.55389,180401.62,0.0099999998,294.37979,184934.36,0.0099999998,293.50049,189361.53,0.0099999998,293.10999,193685.72,0.0099999998,293.03821,197911.25,0.0099999998,293.11554
5.5139999,152620.69,0.0099999998,329.31122,157650.05,0.0099999998,331.95615,162497.09,0.0099999998,333.52142,167192.14,0.0099999998,333.5918,171765.19,0.0099999998,331.88736,174034.97,0.0099999998,344.90109,175251.52,0.0099999998,343.79361,176056.52,0.0099999998,337.10947,176863.84,0.0099999998,324.21359,178081.98,0.0099999998,307.25757,174432.08,0.0099999998,317.60248,175232.58,0.0099999998,311.06448,176039.53,0.0099999998,304.60168,176851.83,0.0099999998,298.92166,177671.75,0.0099999998,295.54697,180401.55,0.0099999998,294.37509,184934.34,0.0099999998,293.49811,189361.55,0.0099999998,293.10904,193685.73,0.0099999998,293.03796,197911.27,0.0099999998,293.11551
5.5159998,152620.55,0.0099999998,329.32571,157649.73,0.0099999998,331.96454,162496.7,0.0099999998,333.522,167191.77,0.0099999998,333.58365,171764.89,0.0099999998,331.87115,174034.73,0.0099999998,344.90314,175251.31,0.0099999998,343.78482,176056.34,0.0099999998,337.08887,176863.7,0.0099999998,324.18585,178081.88,0.0099999998,307.2334,174431.88,0.0099999998,317.56622,175232.39,0.0099999998,311.02881,176039.36,0.0099999998,304.57059,176851.67,0.0099999998,298.89728,177671.62,0.0099999998,295.54007,180401.48,0.0099999998,294.37042,184934.33,0.0099999998,293.4957,189361.55,0.0099999998,293.10809,193685.75,0.0099999998,293.03772,197911.27,0.0099999998,293.11548
5.5180001,152620.42,0.0099999998,329.34018,157649.42,0.0099999998,331.97287,162496.3,0.0099999998,333.52255,167191.38,0.0099999998,333.57547,171764.59,0.0099999998,331.85492,174034.5,0.0099999998,344.90518,175251.11,0.0099999998,343.776,176056.16,0.0099999998,337.06821,176863.55,0.0099999998,324.15811,178081.75,0.0099999998,307.20926,174431.66,0.0099999998,317.52997,175232.2,0.0099999998,310.99316,176039.19,0.0099999998,304.53952,176851.52,0.0099999998,298.87299,177671.5,0.0099999998,295.5332,180401.42,0.0099999998,294.36575,184934.31,0.0099999998,293.49332,189361.56,0.0099999998,293.10718,193685.77,0.0099999998,293.03748,197911.27,0.0099999998,293.11542
5.52,152620.28,0.0099999998,329.35461,157649.11,0.0099999998,331.98117,162495.91,0.0099999998,333.52307,167191,0.0099999998,333.56726,171764.3,0.0099999998,331.83865,174034.28,0.0099999998,344.90717,175250.91,0.0099999998,343.76715,176055.98,0.0099999998,337.04758,176863.41,0.0099999998,324.1304,178081.62,0.0099999998,307.18515,174431.44,0.0099999998,317.49368,175232,0.0099999998,310.95752,176039.02,0.0099999998,304.50848,176851.34,0.0099999998,298.84869,177671.36,0.0099999998,295.52634,180401.34,0.0099999998,294.36108,184934.3,0.0099999998,293.49094,189361.56,0.0099999998,293.10623,193685.77,0.0099999998,293.0372,197911.27,0.0099999998,293.11539
5.5219998,152620.16,0.0099999998,329.36902,157648.8,0.0099999998,331.98944,162495.52,0.0099999998,333.52353,167190.61,0.0099999998,333.55902,171764,0.0099999998,331.82236,174034.05,0.0099999998,344.90915,175250.69,0.0099999998,343.75827,176055.8,0.0099999998,337.02692,176863.25,0.0099999998,324.10269,178081.5,0.0099999998,307.16107,174431.22,0.0099999998,317.45743,175231.81,0.0099999998,310.92194,176038.84,0.0099999998,304.47751,176851.19,0.0099999998,298.82449,177671.23,0.0099999998,295.51947,180401.27,0.0099999998,294.35641,184934.28,0.0099999998,293.48856,189361.56,0.0099999998,293.10532,193685.78,0.0099999998,293.03696,197911.28,0.0099999998,293.11536
5.5240002,152620.02,0.0099999998,329.38339,157648.48,0.0099999998,331.99768,162495.12,0.0099999998,333.52396,167190.22,0.0099999998,333.55072,171763.7,0.0099999998,331.80603,174033.81,0.0099999998,344.9111,175250.48,0.0099999998,343.74939,176055.62,0.0099999998,337.00623,176863.11,0.0099999998,324.07498,178081.38,0.0099999998,307.13699,174431,0.0099999998,317.42117,175231.62,0.0099999998,310.88635,176038.67,0.0099999998,304.44656,176851.02,0.0099999998,298.80029,177671.09,0.0099999998,295.51263,180401.2,0.0099999998,294.35178,184934.27,0.0099999998,293.48621,189361.58,0.0099999998,293.1044,193685.78,0.0099999998,293.03671,197911.28,0.0099999998,293.11533
5.526,152619.89,0.0099999998,329.39774,157648.17,0.0099999998,332.00586,162494.72,0.0099999998,333.52432,167189.83,0.0099999998,333.54239,171763.39,0.0099999998,331.7897,174033.58,0.0099999998,344.91306,175250.27,0.0099999998,343.74048,176055.44,0.0099999998,336.98553,176862.95,0.0099999998,324.04727,178081.25,0.0099999998,307.11298,174430.78,0.0099999998,317.38492,175231.44,0.0099999998,310.85083,176038.5,0.0099999998,304.41565,176850.86,0.0099999998,298.77615,177670.95,0.0099999998,295.5058,180401.12,0.0099999998,294.34717,184934.25,0.0099999998,293.48383,189361.58,0.0099999998,293.10349,193685.8,0.0099999998,293.03647,197911.28,0.0099999998,293.1153
5.5279999,152619.75,0.0099999998,329.41205,157647.88,0.0099999998,332.01401,162494.33,0.0099999998,333.52466,167189.45,0.0099999998,333.534,171763.09,0.0099999998,331.77332,174033.34,0.0099999998,344.91498,175250.06,0.0099999998,343.73154,176055.25,0.0099999998,336.96484,176862.8,0.0099999998,324.01956,178081.12,0.0099999998,307.08899,174430.56,0.0099999998,317.34866,175231.23,0.0099999998,310.81531,176038.33,0.0099999998,304.38477,176850.69,0.0099999998,298.75204,177670.81,0.0099999998,295.49896,180401.05,0.0099999998,294.34253,184934.22,0.0099999998,293.48148,189361.58,0.0099999998,293.10257,193685.8,0.0099999998,293.03622,197911.28,0.0099999998,293.11526
5.5300002,152619.62,0.0099999998,329.42633,157647.56,0.0099999998,332.02209,162493.94,0.0099999998,333.52493,167189.06,0.0099999998,333.5256,171762.8,0.0099999998,331.75693,174033.11,0.0099999998,344.91687,175249.84,0.0099999998,343.72256,176055.06,0.0099999998,336.94412,176862.64,0.0099999998,323.99188,178081,0.0099999998,307.065,174430.33,0.0099999998,317.31241,175231.05,0.0099999998,310.77982,176038.16,0.0099999998,304.35391,176850.52,0.0099999998,298.728,177670.69,0.0099999998,295.49216,180400.97,0.0099999998,294.33792,184934.2,0.0099999998,293.47913,189361.58,0.0099999998,293.10165,193685.8,0.0099999998,293.03598,197911.28,0.0099999998,293.11523
5.5320001,152619.48,0.0099999998,329.44058,157647.25,0.0099999998,332.03018,162493.55,0.0099999998,333.52518,167188.67,0.0099999998,333.51715,171762.48,0.0099999998,331.74048,174032.86,0.0099999998,344.91873,175249.62,0.0099999998,343.71356,176054.88,0.0099999998,336.9234,176862.48,0.0099999998,323.9642,178080.88,0.0099999998,307.04108,174430.11,0.0099999998,317.27615,175230.84,0.0099999998,310.74435,176037.98,0.0099999998,304.32312,176850.34,0.0099999998,298.70398,177670.55,0.0099999998,295.48535,180400.89,0.0099999998,294.33331,184934.17,0.0099999998,293.47678,189361.58,0.0099999998,293.10074,193685.81,0.0099999998,293.03574,197911.28,0.0099999998,293.1152
5.5339999,152619.36,0.0099999998,329.45477,157646.94,0.0099999998,332.03821,162493.14,0.0099999998,333.52536,167188.28,0.0099999998,333.50864,171762.19,0.0099999998,331.72403,174032.62,0.0099999998,344.92059,175249.42,0.0099999998,343.70456,176054.69,0.0099999998,336.90265,176862.33,0.0099999998,323.93655,178080.73,0.0099999998,307.01715,174429.89,0.0099999998,317.2399,175230.66,0.0099999998,310.70889,176037.8,0.0099999998,304.29236,176850.19,0.0099999998,298.67999,177670.39,0.0099999998,295.47858,180400.81,0.0099999998,294.32874,184934.16,0.0099999998,293.47443,189361.58,0.0099999998,293.09982,193685.81,0.0099999998,293.03549,197911.3,0.0099999998,293.11517
5.5359998,152619.22,0.0099999998,329.46896,157646.62,0.0099999998,332.04617,162492.75,0.0099999998,333.52551,167187.89,0.0099999998,333.50009,171761.88,0.0099999998,331.70755,174032.39,0.0099999998,344.92242,175249.2,0.0099999998,343.69553,176054.5,0.0099999998,336.88187,176862.17,0.0099999998,323.90887,178080.61,0.0099999998,306.99329,174429.66,0.0099999998,317.20367,175230.45,0.0099999998,310.67349,176037.62,0.0099999998,304.26163,176850.02,0.0099999998,298.65607,177670.25,0.0099999998,295.4718,180400.73,0.0099999998,294.32413,184934.12,0.0099999998,293.47211,189361.58,0.0099999998,293.09891,193685.81,0.0099999998,293.03525,197911.3,0.0099999998,293.11511
5.5380001,152619.09,0.0099999998,329.48312,157646.31,0.0099999998,332.05414,162492.36,0.0099999998,333.52563,167187.5,0.0099999998,333.49152,171761.56,0.0099999998,331.69104,174032.14,0.0099999998,344.92422,175248.98,0.0099999998,343.68646,176054.3,0.0099999998,336.86111,176862,0.0099999998,323.88123,178080.47,0.0099999998,306.96942,174429.44,0.0099999998,317.16742,175230.25,0.0099999998,310.63809,176037.44,0.0099999998,304.23096,176849.83,0.0099999998,298.6322,177670.11,0.0099999998,295.46503,180400.64,0.0099999998,294.31958,184934.09,0.0099999998,293.46979,189361.58,0.0099999998,293.09799,193685.83,0.0099999998,293.035,197911.3,0.0099999998,293.11508
5.54,152618.95,0.0099999998,329.49722,157646,0.0099999998,332.06204,162491.95,0.0099999998,333.5257,167187.11,0.0099999998,333.48291,171761.27,0.0099999998,331.6745,174031.91,0.0099999998,344.92599,175248.75,0.0099999998,343.6774,176054.11,0.0099999998,336.8403,176861.84,0.0099999998,323.85361,178080.34,0.0099999998,306.94562,174429.2,0.0099999998,317.1312,175230.05,0.0099999998,310.60272,176037.27,0.0099999998,304.20032,176849.66,0.0099999998,298.60834,177669.97,0.0099999998,295.45828,180400.56,0.0099999998,294.315,184934.06,0.0099999998,293.46747,189361.56,0.0099999998,293.09711,193685.83,0.0099999998,293.03476,197911.3,0.0099999998,293.11505
5.5419998,152618.83,0.0099999998,329.51132,157645.69,0.0099999998,332.06989,162491.56,0.0099999998,333.5257,167186.73,0.0099999998,333.47424,171760.95,0.0099999998,331.65793,174031.66,0.0099999998,344.92776,175248.53,0.0099999998,343.66827,176053.92,0.0099999998,336.81952,176861.69,0.0099999998,323.82596,178080.2,0.0099999998,306.92181,174428.97,0.0099999998,317.09494,175229.86,0.0099999998,310.56738,176037.08,0.0099999998,304.16971,176849.48,0.0099999998,298.58453,177669.81,0.0099999998,295.45154,180400.47,0.0099999998,294.31046,184934.03,0.0099999998,293.46515,189361.56,0.0099999998,293.09619,193685.83,0.0099999998,293.03452,197911.3,0.0099999998,293.11502
5.5440001,152618.69,0.0099999998,329.52536,157645.38,0.0099999998,332.07773,162491.17,0.0099999998,333.5257,167186.34,0.0099999998,333.46555,171760.64,0.0099999998,331.64136,174031.42,0.0099999998,344.9295,175248.31,0.0099999998,343.65915,176053.72,0.0099999998,336.79871,176861.52,0.0099999998,323.79834,178080.06,0.0099999998,306.89804,174428.75,0.0099999998,317.05872,175229.66,0.0099999998,310.53207,176036.91,0.0099999998,304.13913,176849.31,0.0099999998,298.56079,177669.67,0.0099999998,295.44482,180400.39,0.0099999998,294.30591,184934,0.0099999998,293.46283,189361.56,0.0099999998,293.09531,193685.83,0.0099999998,293.03427,197911.3,0.0099999998,293.11499
5.546,152618.55,0.0099999998,329.53937,157645.08,0.0099999998,332.08551,162490.77,0.0099999998,333.5256,167185.95,0.0099999998,333.45682,171760.33,0.0099999998,331.62476,174031.17,0.0099999998,344.93121,175248.09,0.0099999998,343.64999,176053.53,0.0099999998,336.77786,176861.36,0.0099999998,323.77072,178079.94,0.0099999998,306.8743,174428.52,0.0099999998,317.02252,175229.45,0.0099999998,310.4968,176036.72,0.0099999998,304.10858,176849.14,0.0099999998,298.53705,177669.53,0.0099999998,295.43811,180400.3,0.0099999998,294.30136,184933.98,0.0099999998,293.46051,189361.55,0.0099999998,293.09442,193685.83,0.0099999998,293.03403,197911.3,0.0099999998,293.11496
5.5479999,152618.42,0.0099999998,329.55334,157644.75,0.0099999998,332.09323,162490.38,0.0099999998,333.52551,167185.56,0.0099999998,333.44806,171760.03,0.0099999998,331.60812,174030.94,0.0099999998,344.93292,175247.88,0.0099999998,343.64084,176053.33,0.0099999998,336.75705,176861.19,0.0099999998,323.74313,178079.8,0.0099999998,306.85059,174428.3,0.0099999998,316.98633,175229.25,0.0099999998,310.46155,176036.53,0.0099999998,304.07809,176848.97,0.0099999998,298.51337,177669.38,0.0099999998,295.4314,180400.22,0.0099999998,294.29684,184933.95,0.0099999998,293.45822,189361.55,0.0099999998,293.09351,193685.83,0.0099999998,293.03381,197911.3,0.0099999998,293.11493
5.5500002,152618.28,0.0099999998,329.56729,157644.44,0.0099999998,332.10092,162489.97,0.0099999998,333.52536,167185.17,0.0099999998,333.43927,171759.72,0.0099999998,331.59149,174030.69,0.0099999998,344.9346,175247.66,0.0099999998,343.63165,176053.14,0.0099999998,336.73621,176861.03,0.0099999998,323.71558,178079.66,0.0099999998,306.8269,174428.06,0.0099999998,316.95016,175229.05,0.0099999998,310.42636,176036.36,0.0099999998,304.04767,176848.78,0.0099999998,298.48972,177669.23,0.0099999998,295.42471,180400.14,0.0099999998,294.29233,184933.92,0.0099999998,293.45593,189361.55,0.0099999998,293.09262,193685.84,0.0099999998,293.03357,197911.3,0.0099999998,293.1149
5.552,152618.16,0.0099999998,329.58118,157644.12,0.0099999998,332.10858,162489.58,0.0099999998,333.52518,167184.78,0.0099999998,333.43045,171759.41,0.0099999998,331.57483,174030.45,0.0099999998,344.93625,175247.44,0.0099999998,343.62244,176052.95,0.0099999998,336.71536,176860.88,0.0099999998,323.68799,178079.53,0.0099999998,306.80322,174427.83,0.0099999998,316.914,175228.84,0.0099999998,310.39117,176036.17,0.0099999998,304.01724,176848.61,0.0099999998,298.46609,177669.09,0.0099999998,295.41803,180400.05,0.0099999998,294.28781,184933.89,0.0099999998,293.45364,189361.53,0.0099999998,293.09174,193685.84,0.0099999998,293.03333,197911.31,0.0099999998,293.11487
5.5539999,152618.02,0.0099999998,329.59506,157643.81,0.0099999998,332.11621,162489.19,0.0099999998,333.52493,167184.39,0.0099999998,333.42157,171759.11,0.0099999998,331.55817,174030.2,0.0099999998,344.93787,175247.2,0.0099999998,343.61322,176052.75,0.0099999998,336.69452,176860.7,0.0099999998,323.66043,178079.39,0.0099999998,306.7796,174427.61,0.0099999998,316.87784,175228.64,0.0099999998,310.35602,176036,0.0099999998,303.98688,176848.44,0.0099999998,298.44254,177668.94,0.0099999998,295.41135,180399.95,0.0099999998,294.28333,184933.86,0.0099999998,293.45135,189361.53,0.0099999998,293.09085,193685.84,0.0099999998,293.03308,197911.31,0.0099999998,293.11484
5.5560002,152617.89,0.0099999998,329.60889,157643.5,0.0099999998,332.12378,162488.78,0.0099999998,333.52466,167184,0.0099999998,333.41269,171758.8,0.0099999998,331.54144,174029.95,0.0099999998,344.93948,175246.98,0.0099999998,343.60394,176052.56,0.0099999998,336.67365,176860.55,0.0099999998,323.63287,178079.25,0.0099999998,306.75601,174427.38,0.0099999998,316.84171,175228.44,0.0099999998,310.32089,176035.81,0.0099999998,303.95654,176848.27,0.0099999998,298.41901,177668.8,0.0099999998,295.40469,180399.88,0.0099999998,294.27881,184933.83,0.0099999998,293.44907,189361.52,0.0099999998,293.08997,193685.84,0.0099999998,293.03284,197911.31,0.0099999998,293.11481
5.5580001,152617.75,0.0099999998,329.62271,157643.19,0.0099999998,332.13132,162488.39,0.0099999998,333.52432,167183.59,0.0099999998,333.40372,171758.48,0.0099999998,331.52472,174029.72,0.0099999998,344.94107,175246.77,0.0099999998,343.59467,176052.36,0.0099999998,336.65274,176860.38,0.0099999998,323.60535,178079.11,0.0099999998,306.73242,174427.14,0.0099999998,316.80554,175228.23,0.0099999998,310.2858,176035.62,0.0099999998,303.92624,176848.08,0.0099999998,298.39551,177668.64,0.0099999998,295.39804,180399.78,0.0099999998,294.27432,184933.78,0.0099999998,293.44681,189361.52,0.0099999998,293.08908,193685.84,0.0099999998,293.03262,197911.31,0.0099999998,293.11475
5.5599999,152617.61,0.0099999998,329.63647,157642.88,0.0099999998,332.13879,162487.98,0.0099999998,333.52396,167183.2,0.0099999998,333.39474,171758.17,0.0099999998,331.50793,174029.47,0.0099999998,344.94266,175246.55,0.0099999998,343.58536,176052.16,0.0099999998,336.63184,176860.2,0.0099999998,323.57782,178078.97,0.0099999998,306.70886,174426.92,0.0099999998,316.76941,175228.03,0.0099999998,310.2507,176035.44,0.0099999998,303.896,176847.91,0.0099999998,298.37207,177668.48,0.0099999998,295.39139,180399.69,0.0099999998,294.26987,184933.75,0.0099999998,293.44455,189361.5,0.0099999998,293.0882,193685.84,0.0099999998,293.03238,197911.31,0.0099999998,293.11472
5.5619998,152617.48,0.0099999998,329.65021,157642.56,0.0099999998,332.14624,162487.59,0.0099999998,333.52356,167182.81,0.0099999998,333.38571,171757.86,0.0099999998,331.49115,174029.22,0.0099999998,344.94418,175246.31,0.0099999998,343.57605,176051.97,0.0099999998,336.61093,176860.05,0.0099999998,323.55029,178078.83,0.0099999998,306.68536,174426.69,0.0099999998,316.73328,175227.83,0.0099999998,310.21567,176035.25,0.0099999998,303.86575,176847.72,0.0099999998,298.34866,177668.34,0.0099999998,295.38477,180399.59,0.0099999998,294.26541,184933.72,0.0099999998,293.44229,189361.5,0.0099999998,293.08734,193685.84,0.0099999998,293.03214,197911.31,0.0099999998,293.11469
5.5640001,152617.34,0.0099999998,329.66391,157642.25,0.0099999998,332.15366,162487.19,0.0099999998,333.5231,167182.42,0.0099999998,333.37665,171757.55,0.0099999998,331.47433,174028.98,0.0099999998,344.94571,175246.09,0.0099999998,343.56668,176051.77,0.0099999998,336.59,176859.88,0.0099999998,323.52277,178078.69,0.0099999998,306.66187,174426.45,0.0099999998,316.69714,175227.62,0.0099999998,310.18066,176035.06,0.0099999998,303.83557,176847.55,0.0099999998,298.32529,177668.19,0.0099999998,295.37814,180399.52,0.0099999998,294.26096,184933.69,0.0099999998,293.44003,189361.48,0.0099999998,293.08646,193685.83,0.0099999998,293.03192,197911.31,0.0099999998,293.11465
