"Time","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.81410003,-0.42684093,0.11070588
0.81419998,-0.42315313,0.12405834
0.8143,-0.41904771,0.13728836
0.81440002,-0.41452873,0.15038291
0.81449997,-0.4096007,0.16332905
0.81459999,-0.40426844,0.17611402
0.81470001,-0.39853725,0.18872519
0.81480002,-0.39241275,0.20115012
0.81489998,-0.38590097,0.21337654
0.815,-0.37900841,0.2253924
0.81510001,-0.3717418,0.23718582
0.81519997,-0.36410832,0.24874519
0.81529999,-0.35611552,0.26005906
0.8154,-0.34777132,0.27111632
0.81550002,-0.33908388,0.28190601
0.81559998,-0.33006185,0.2924175
0.81569999,-0.32071409,0.30264041
0.81580001,-0.31104982,0.31256467
0.81590003,-0.30107859,0.32218048
0.81599998,-0.29081023,0.33147833
0.8161,-0.2802549,0.34044906
0.81620002,-0.26942301,0.34908381
0.81629997,-0.25832522,0.35737407
0.81639999,-0.2469725,0.36531165
0.81650001,-0.23537607,0.37288871
0.81660002,-0.22354735,0.38009781
0.81669998,-0.21149804,0.38693178
0.8168,-0.19924,0.39338389
0.81690001,-0.18678536,0.3994478
0.81699997,-0.17414637,0.40511751
0.81709999,-0.16133553,0.41038743
0.81720001,-0.14836548,0.41525236
0.81730002,-0.13524903,0.41970748
0.81739998,-0.1219991,0.4237484
0.8175,-0.10862879,0.42737114
0.81760001,-0.095151268,0.43057212
0.81770003,-0.081579857,0.43334818
0.81779999,-0.067927949,0.4356966
0.8179,-0.054209005,0.43761504
0.81800002,-0.04043657,0.43910161
0.81809998,-0.026624238,0.44015485
0.81819999,-0.012785638,0.4407737
0.81830001,0.0010655761,0.44095758
0.81840003,0.014915731,0.44070628
0.81849998,0.028751159,0.44002008
0.8186,0.042558208,0.43889964
0.81870002,0.056323249,0.43734604
0.81879997,0.070032701,0.43536085
0.81889999,0.083673038,0.43294603
0.81900001,0.097230785,0.43010393
0.81910002,0.11069258,0.42683738
0.81919998,0.12404512,0.42314959
0.8193,0.13727523,0.41904423
0.81940001,0.15036988,0.4145253
0.81950003,0.16331612,0.40959731
0.81959999,0.17610118,0.40426508
0.8197,0.18871243,0.39853391
0.81980002,0.20113745,0.39240944
0.81989998,0.21336396,0.3858977
0.81999999,0.22537991,0.37900513
0.82010001,0.23717342,0.37173855
0.82020003,0.24873288,0.36410511
0.82029998,0.26004684,0.35611233
0.8204,0.27110419,0.34776813
0.82050002,0.28189397,0.33908072
0.82059997,0.29240555,0.33005866
0.82069999,0.30262855,0.3207109
0.82080001,0.31255287,0.31104663
0.82090002,0.32216877,0.30107543
0.82099998,0.3314667,0.29080707
0.8211,0.3404375,0.28025174
0.82120001,0.34907234,0.26941982
0.82130003,0.35736266,0.25832203
0.82139999,0.36530033,0.24696931
0.8215,0.37287748,0.23537287
0.82160002,0.38008663,0.22354415
0.82169998,0.38692066,0.21149482
0.82179999,0.39337286,0.19923677
0.82190001,0.39943683,0.18678209
0.82200003,0.4051066,0.17414309
0.82209998,0.41037658,0.16133223
0.8222,0.41524157,0.14836216
0.82230002,0.41969675,0.13524568
0.82239997,0.42373773,0.12199572
0.82249999,0.42736053,0.10862538
0.82260001,0.43056157,0.095147841
0.82270002,0.43333769,0.0815764
0.82279998,0.43568614,0.067924455
0.8229,0.43760464,0.054205481
0.82300001,0.43909124,0.040433016
0.82309997,0.44014451,0.026620647
0.82319999,0.44076341,0.01278201
0.8233,0.44094732,-0.0010692375
0.82340002,0.44069606,-0.01491943
0.82349998,0.44000989,-0.028754896
0.82359999,0.43888947,-0.042561982
0.82370001,0.43733591,-0.056327064
0.82380003,0.43535075,-0.070036553
0.82389998,0.43293595,-0.083676927
0.824,0.43009385,-0.097234711
0.82410002,0.42682734,-0.11069654
0.82419997,0.42313957,-0.12404913
0.82429999,0.41903421,-0.13727929
0.82440001,0.41451532,-0.15037397
0.82450002,0.40958732,-0.16332024
0.82459998,0.40425509,-0.17610534
0.8247,0.39852393,-0.18871664
0.82480001,0.39239946,-0.2011417
0.82489997,0.38588774,-0.21336825
0.82499999,0.37899518,-0.22538424
0.8251,0.37172857,-0.23717779
0.82520002,0.36409512,-0.24873728
0.82529998,0.35610235,-0.26005128
0.82539999,0.34775811,-0.27110866
0.82550001,0.33907068,-0.28189847
0.82560003,0.33004865,-0.29241008
0.82569999,0.32070085,-0.30263311
0.8258,0.31103659,-0.31255749
0.82590002,0.30106533,-0.32217339
0.82599998,0.29079697,-0.33147135
0.82609999,0.28024161,-0.34044218
0.82620001,0.26940966,-0.34907705
0.82630002,0.25831184,-0.35736743
0.82639998,0.24695911,-0.3653051
0.8265,0.23536262,-0.37288225
0.82660002,0.22353387,-0.38009143
0.82669997,0.21148449,-0.38692549
0.82679999,0.19922641,-0.39337772
0.82690001,0.18677169,-0.39944172
0.82700002,0.17413265,-0.40511149
0.82709998,0.16132176,-0.4103815
0.8272,0.14835164,-0.41524649
0.82730001,0.13523512,-0.41970167
0.82740003,0.12198512,-0.42374265
0.82749999,0.10861473,-0.42736545
0.8276,0.095137134,-0.43056649
0.82770002,0.081565648,-0.43334261
0.82779998,0.067913659,-0.43569109
0.82789999,0.054194629,-0.43760955
0.82800001,0.040422112,-0.43909618
0.82810003,0.026609693,-0.44014946
0.82819998,0.012771003,-0.44076833
0.8283,-0.0010802991,-0.44095224
0.82840002,-0.014930543,-0.44070098
0.82849997,-0.028766064,-0.44001478
0.82859999,-0.042573206,-0.43889433
0.82870001,-0.05633834,-0.43734077
0.82880002,-0.070047885,-0.43535557
0.82889998,-0.083688311,-0.43294075
0.829,-0.097246163,-0.43009865
0.82910001,-0.11070804,-0.42683208
0.82920003,-0.12406068,-0.42314428
0.82929999,-0.13729089,-0.41903889
0.8294,-0.15038563,-0.41451997
0.82950002,-0.16333197,-0.40959194
0.82959998,-0.17611712,-0.40425968
0.82969999,-0.18872847,-0.39852849
0.82980001,-0.20115359,-0.39240396
0.82990003,-0.21338019,-0.38589218
0.82999998,-0.22539623,-0.37899956
0.8301,-0.23718983,-0.37173292
0.83020002,-0.24874938,-0.36409941
0.83029997,-0.26006344,-0.35610658
0.83039999,-0.27112085,-0.34776232
0.83050001,-0.28191072,-0.33907485
0.83060002,-0.29242238,-0.33005273
0.83069998,-0.30264544,-0.32070488
0.8308,-0.31256989,-0.31104055
0.83090001,-0.32218581,-0.30106923
0.83099997,-0.33148384,-0.29080078
0.83109999,-0.34045473,-0.28024536
0.8312,-0.34908962,-0.26941335
0.83130002,-0.35738003,-0.25831547
0.83139998,-0.36531773,-0.24696265
0.83149999,-0.37289494,-0.23536609
0.83160001,-0.38010415,-0.22353725
0.83170003,-0.38693824,-0.21148781
0.83179998,-0.39339048,-0.19922964
0.8319,-0.3994545,-0.18677485
0.83200002,-0.40512434,-0.17413573
0.83209997,-0.41039434,-0.16132474
0.83219999,-0.41525936,-0.14835455
0.83230001,-0.41971457,-0.13523793
0.83240002,-0.42375559,-0.12198785
0.83249998,-0.42737842,-0.10861737
0.8326,-0.43057948,-0.095139697
0.83270001,-0.4333556,-0.081568114
0.83279997,-0.43570408,-0.067916036
0.83289999,-0.43762258,-0.054196917
0.833,-0.43910921,-0.040424306
0.83310002,-0.44016248,-0.026611794
0.83319998,-0.44078138,-0.012773013
0.83329999,-0.44096527,0.0010783835
0.83340001,-0.440714,0.014928724
0.83350003,-0.44002783,0.028764337
0.83359998,-0.43890738,0.042571574
0.8337,-0.43735379,0.056336805
0.83380002,-0.4353686,0.070046447
0.83389997,-0.43295375,0.08368697
0.83399999,-0.43011165,0.097244911
0.83410001,-0.42684507,0.11070689
0.83420002,-0.42315727,0.12405962
0.83429998,-0.41905186,0.13728994
0.8344,-0.4145329,0.15038477
0.83450001,-0.40960485,0.1633312
0.83459997,-0.40427256,0.17611644
0.83469999,-0.39854133,0.18872789
0.8348,-0.39241678,0.2011531
0.83490002,-0.38590497,0.2133798
0.83499998,-0.37901235,0.22539592
0.8351,-0.37174565,0.23718962
0.83520001,-0.36411211,0.24874924
0.83530003,-0.35611925,0.26006341
0.83539999,-0.34777492,0.27112091
0.8355,-0.3390874,0.28191087
0.83560002,-0.33006525,0.29242259
0.83569998,-0.32071733,0.30264577
0.83579999,-0.31105295,0.31257027
0.83590001,-0.3010816,0.32218632
0.83600003,-0.29081309,0.33148441
0.83609998,-0.28025761,0.34045538
0.8362,-0.26942557,0.34909037
0.83630002,-0.2583276,0.35738084
0.83639997,-0.24697472,0.36531863
0.83649999,-0.23537812,0.3728959
0.83660001,-0.22354922,0.3801052
0.83670002,-0.21149971,0.38693935
0.83679998,-0.19924147,0.39339167
0.8369,-0.18678661,0.39945576
0.83700001,-0.17414741,0.40512565
0.83710003,-0.16133636,0.41039574
0.83719999,-0.14836609,0.41526082
0.8373,-0.13524941,0.41971609
0.83740002,-0.12199926,0.42375717
0.83749998,-0.1086287,0.42738006
0.83759999,-0.09515094,0.43058115
0.83770001,-0.08157929,0.43335736
0.83780003,-0.06792713,0.43570587
0.83789998,-0.054207932,0.43762442
0.838,-0.040435243,0.43911108
0.83810002,-0.026622649,0.44016442
0.83819997,-0.012783786,0.44078335
0.83829999,0.0010676899,0.44096732
0.83840001,0.014918112,0.44071609
0.83850002,0.02875381,0.44002992
0.83859998,0.042561129,0.43890953
0.8387,0.056326441,0.43735597
0.83880001,0.070036165,0.4353708
0.83890003,0.08367677,0.43295601
0.83899999,0.0972348,0.43011391
0.8391,0.11069686,0.42684737
0.83920002,0.12404968,0.4231596
0.83929998,0.13728008,0.41905421
0.83939999,0.15037499,0.41453525
0.83950001,0.1633215,0.40960723
0.83960003,0.17610683,0.40427497
0.83969998,0.18871836,0.39854375
0.8398,0.20114365,0.39241922
0.83990002,0.21337043,0.38590741
0.83999997,0.22538663,0.37901476
0.84009999,0.23718043,0.37174812
0.84020001,0.24874012,0.36411455
0.84030002,0.26005435,0.35612169
0.84039998,0.27111194,0.34777737
0.8405,0.28190199,0.33908984
0.84060001,0.2924138,0.33006769
0.84069997,0.30263704,0.32071978
0.84079999,0.31256163,0.31105539
0.8409,0.32217774,0.30108401
0.84100002,0.33147591,0.29081553
0.84109998,0.34044695,0.28026003
0.84119999,0.34908199,0.26942793
0.84130001,0.35737255,0.25832999
0.84140003,0.3653104,0.24697708
0.84149998,0.37288776,0.23538044
0.8416,0.38009709,0.22355153
0.84170002,0.38693133,0.21150199
0.84179997,0.39338371,0.19924372
0.84189999,0.39944789,0.18678884
0.84200001,0.40511781,0.17414963
0.84210002,0.41038796,0.16133854
0.84219998,0.4152531,0.14836825
0.8423,0.41970843,0.13525154
0.84240001,0.42374957,0.12200134
0.84249997,0.42737249,0.10863076
0.84259999,0.43057367,0.095152967
0.8427,0.43334991,0.08158128
0.84280002,0.43569848,0.067929082
0.84289998,0.43761706,0.054209851
0.84299999,0.43910378,0.040437121
0.84310001,0.44015715,0.026624493
0.84320003,0.44077614,0.012785591
0.84329998,0.44096011,-0.0010659259
0.8434,0.44070894,-0.014916386
0.84350002,0.4400228,-0.028752124
0.84359998,0.43890244,-0.042559486
0.84369999,0.43734893,-0.05632484
0.84380001,0.4353638,-0.070034608
0.84390002,0.43294901,-0.08367525
0.84399998,0.43010694,-0.097233318
0.8441,0.42684042,-0.11069543
0.84420002,0.42315266,-0.12404829
0.84429997,0.4190473,-0.13727872
0.84439999,0.41452837,-0.15037368
0.84450001,0.40960035,-0.16332023
0.84460002,0.40426812,-0.1761056
0.84469998,0.39853689,-0.18871717
0.8448,0.39241236,-0.2011425
0.84490001,0.38590059,-0.21336934
0.84500003,0.37900794,-0.22538558
0.84509999,0.37174127,-0.2371794
0.8452,0.36410776,-0.24873915
0.84530002,0.35611486,-0.26005343
0.84539998,0.34777054,-0.27111104
0.84549999,0.33908302,-0.28190112
0.84560001,0.33006087,-0.29241297
0.84570003,0.32071295,-0.30263627
0.84579998,0.31104857,-0.31256089
0.8459,0.30107716,-0.32217702
0.84600002,0.29080865,-0.33147523
0.84609997,0.28025314,-0.34044629
0.84619999,0.26942107,-0.34908137
0.84630001,0.25832307,-0.35737196
0.84640002,0.24697016,-0.36530986
0.84649998,0.23537351,-0.37288722
0.8466,0.22354457,-0.38009658
0.84670001,0.21149503,-0.38693085
0.84680003,0.19923674,-0.39338326
0.84689999,0.18678182,-0.39944744
0.847,0.17414258,-0.40511742
0.84710002,0.16133149,-0.41038758
0.84719998,0.14836116,-0.41525275
0.84729999,0.13524441,-0.4197081
0.84740001,0.1219942,-0.42374924
0.84750003,0.10862359,-0.42737219
0.84759998,0.095145769,-0.43057337
0.8477,0.081574045,-0.43334961
0.84780002,0.067921817,-0.43569821
0.84789997,0.054202553,-0.4376168
0.84799999,0.040429793,-0.43910351
0.84810001,0.026617128,-0.44015688
0.84820002,0.012778194,-0.44077587
0.84829998,-0.0010733578,-0.44095987
0.8484,-0.014923855,-0.44070867
0.84850001,-0.028759629,-0.44002256
0.84859997,-0.042567022,-0.4389022
0.84869999,-0.056332417,-0.43734866
0.8488,-0.070042215,-0.43536353
0.84890002,-0.083682902,-0.43294874
0.84899998,-0.097241007,-0.43010667
0.84909999,-0.11070315,-0.42684016
0.84920001,-0.12405605,-0.42315236
0.84930003,-0.13728653,-0.41904697
0.84939998,-0.15038152,-0.41452804
0.8495,-0.16332811,-0.40960002
0.84960002,-0.17611352,-0.40426773
0.84969997,-0.18872513,-0.3985365
0.84979999,-0.20115049,-0.39241198
0.84990001,-0.21337734,-0.38590014
0.85000002,-0.22539364,-0.37900749
0.85009998,-0.23718749,-0.37174079
0.8502,-0.24874727,-0.36410722
0.85030001,-0.26006156,-0.35611433
0.85039997,-0.27111924,-0.34776998
0.85049999,-0.28190932,-0.33908242
0.8506,-0.29242122,-0.33006021
0.85070002,-0.30264455,-0.32071227
0.85079998,-0.31256917,-0.31104782
0.85089999,-0.32218537,-0.30107641
0.85100001,-0.3314836,-0.29080784
0.85110003,-0.3404547,-0.28025231
0.85119998,-0.3490898,-0.26942018
0.8513,-0.35738042,-0.25832215
0.85140002,-0.36531833,-0.24696918
0.85149997,-0.37289572,-0.23537248
0.85159999,-0.38010511,-0.22354349
0.85170001,-0.38693941,-0.21149389
0.85180002,-0.39339182,-0.19923556
0.85189998,-0.39945602,-0.1867806
0.852,-0.40512601,-0.1741413
0.85210001,-0.41039619,-0.16133013
0.85219997,-0.41526136,-0.14835976
0.85229999,-0.41971672,-0.13524295
0.8524,-0.42375788,-0.12199268
0.85250002,-0.42738083,-0.10862201
0.85259998,-0.43058202,-0.09514413
0.8527,-0.43335828,-0.081572354
0.85280001,-0.43570688,-0.067920066
0.85290003,-0.43762547,-0.054200739
0.85299999,-0.43911222,-0.040427919
0.8531,-0.44016558,-0.026615193
0.85320002,-0.44078457,-0.012776192
0.85329998,-0.44096854,0.0010754216
0.85339999,-0.44071737,0.014925982
0.85350001,-0.44003123,0.028761819
0.85360003,-0.43891084,0.04256928
0.85369998,-0.43735734,0.056334734
0.8538,-0.43537217,0.070044599
0.85390002,-0.43295738,0.083685353
0.85399997,-0.43011528,0.097243518
0.85409999,-0.42684874,0.11070573
0.85420001,-0.42316094,0.12405869
0.85430002,-0.41905555,0.13728923
0.85439998,-0.41453657,0.15038429
0.8545,-0.40960851,0.16333094
0.85460001,-0.40427622,0.17611641
0.85470003,-0.39854497,0.18872809
0.85479999,-0.39242041,0.20115352
0.8549,-0.38590854,0.21338044
0.85500002,-0.37901586,0.22539678
0.85509998,-0.37174913,0.23719071
0.85519999,-0.36411554,0.24875055
0.85530001,-0.35612261,0.2600649
0.85540003,-0.3477782,0.27112263
0.85549998,-0.33909062,0.2819128
0.8556,-0.33006838,0.29242474
0.85570002,-0.32072037,0.30264813
0.85579997,-0.3110559,0.31257281
0.85589999,-0.30108443,0.32218906
0.85600001,-0.29081583,0.33148733
0.85610002,-0.28026024,0.34045848
0.85619998,-0.26942804,0.34909365
0.8563,-0.25832999,0.35738429
0.85640001,-0.24697697,0.36532226
0.85650003,-0.23538022,0.37289971
0.85659999,-0.22355117,0.38010916
0.8567,-0.21150151,0.38694349
0.85680002,-0.19924311,0.39339596
0.85689998,-0.1867881,0.3994602
0.85699999,-0.17414875,0.40513024
0.85710001,-0.16133752,0.41040045
0.85720003,-0.14836709,0.41526568
0.85729998,-0.13525023,0.41972107
0.8574,-0.12199989,0.42376226
0.85750002,-0.10862915,0.42738527
0.85759997,-0.095151208,0.43058649
0.85769999,-0.081579365,0.43336278
0.85780001,-0.06792701,0.43571141
0.85790002,-0.054207623,0.43763003
0.85799998,-0.040434733,0.43911678
0.8581,-0.02662194,0.4401702
0.85820001,-0.012782874,0.44078919
0.85829997,0.0010688097,0.44097322
0.85839999,0.014919438,0.44072205
0.8585,0.028755343,0.44003594
0.85860002,0.042562872,0.43891558
0.85869998,0.056328397,0.43736205
0.85879999,0.070038334,0.43537694
0.85890001,0.083679155,0.43296215
0.85900003,0.097237393,0.43012008
0.85909998,0.11069967,0.42685354
0.8592,0.1240527,0.42316574
0.85930002,0.13728331,0.41906035
0.85939997,0.15037844,0.41454139
0.85949999,0.16332516,0.40961334
0.85960001,0.1761107,0.40428105
0.85970002,0.18872245,0.3985498
0.85979998,0.20114794,0.39242521
0.8599,0.21337493,0.38591337
0.86000001,0.22539134,0.37902069
0.86009997,0.23718533,0.37175396
0.86019999,0.24874523,0.36412033
0.8603,0.26005968,0.35612741
0.86040002,0.27111745,0.347783
0.86049998,0.28190768,0.33909538
0.86059999,0.2924197,0.33007312
0.86070001,0.30264312,0.32072514
0.86080003,0.31256789,0.31106064
0.86089998,0.32218421,0.30108914
0.861,0.33148253,0.29082054
0.86110002,0.34045374,0.28026491
0.86119998,0.34908897,0.26943269
0.86129999,0.35737967,0.25833461
0.86140001,0.3653177,0.24698156
0.86150002,0.37289521,0.23538479
0.86159998,0.38010472,0.22355571
0.8617,0.38693911,0.21150602
0.86180001,0.39339164,0.19924761
0.86189997,0.3994559,0.18679257
0.86199999,0.40512601,0.17415318
0.86210001,0.41039628,0.16134194
0.86220002,0.41526154,0.14837146
0.86229998,0.41971698,0.13525456
0.8624,0.42375821,0.1220042
0.86250001,0.42738125,0.10863342
0.86260003,0.43058252,0.09515544
0.86269999,0.43335885,0.08158356
0.8628,0.43570751,0.067931168
0.86290002,0.43762618,0.054211739
0.86299998,0.43911299,0.040438812
0.86309999,0.44016641,0.02662598
0.86320001,0.44078547,0.012786873
0.86330003,0.4409695,-0.001064849
0.86339998,0.44071835,-0.014915519
0.8635,0.44003227,-0.028751466
0.86360002,0.43891194,-0.042559035
0.86369997,0.43735847,-0.056324605
0.86379999,0.43537337,-0.070034586
0.86390001,0.4329586,-0.083675444
0.86400002,0.43011653,-0.097233728
0.86409998,0.42685002,-0.11069605
0.8642,0.42316225,-0.12404912
0.86430001,0.41905689,-0.13727976
0.86440003,0.41453794,-0.15037493
0.86449999,0.40960991,-0.1633217
0.8646,0.40427762,-0.17610729
0.86470002,0.39854637,-0.18871908
0.86479998,0.39242181,-0.20114461
0.86489999,0.38590997,-0.21337165
0.86500001,0.37901729,-0.22538809
0.86510003,0.37175056,-0.23718213
0.86519998,0.36411697,-0.24874207
0.8653,0.35612401,-0.26005656
0.86540002,0.34777963,-0.27111438
0.86549997,0.33909202,-0.28190464
0.86559999,0.33006975,-0.29241669
0.86570001,0.32072178,-0.30264017
0.86580002,0.31105724,-0.31256497
0.86589998,0.30108577,-0.32218128
0.866,0.29081714,-0.33147967
0.86610001,0.28026152,-0.34045091
0.86619997,0.2694293,-0.34908617
0.86629999,0.25833118,-0.35737693
0.8664,0.24697813,-0.36531499
0.86650002,0.23538135,-0.37289253
0.86659998,0.22355227,-0.38010207
0.86669999,0.21150257,-0.38693646
0.86680001,0.19924413,-0.39338902
0.86690003,0.18678907,-0.39945334
0.86699998,0.17414966,-0.40512344
0.8671,0.16133839,-0.41039374
0.86720002,0.1483679,-0.41525903
0.86729997,0.13525099,-0.41971451
0.86739999,0.12200059,-0.42375576
0.86750001,0.1086298,-0.42737883
0.86760002,0.095151797,-0.43058011
0.86769998,0.081579894,-0.43335646
0.8678,0.06792748,-0.43570516
0.86790001,0.054208025,-0.43762383
0.86799997,0.040435072,-0.43911064
0.86809999,0.026622215,-0.44016409
0.8682,0.012783082,-0.44078314
0.86830002,-0.0010686675,-0.4409672
0.86839998,-0.014919363,-0.44071606
0.86849999,-0.028755337,-0.44003001
0.86860001,-0.042562936,-0.43890968
0.86870003,-0.056328531,-0.4373562
0.86879998,-0.070038535,-0.4353711
0.8689,-0.083679423,-0.43295631
0.86900002,-0.097237736,-0.43011427
0.86909997,-0.11070009,-0.42684776
0.86919999,-0.12405319,-0.42315999
0.86930001,-0.13728386,-0.4190546
0.86940002,-0.15037906,-0.41453567
0.86949998,-0.16332586,-0.40960762
0.8696,-0.17611147,-0.40427536
0.86970001,-0.18872328,-0.3985441
0.86979997,-0.20114885,-0.39241952
0.86989999,-0.21337591,-0.38590768
0.87,-0.22539239,-0.37901497
0.87010002,-0.23718645,-0.37174824
0.87019998,-0.24874642,-0.36411461
0.87029999,-0.26006091,-0.35612166
0.87040001,-0.27111876,-0.34777725
0.87050003,-0.28190905,-0.3390896
0.87059999,-0.29242113,-0.33006734
0.8707,-0.30264464,-0.3207193
0.87080002,-0.31256947,-0.31105477
0.87089998,-0.32218581,-0.30108327
0.87099999,-0.3314842,-0.29081461
0.87110001,-0.34045547,-0.28025895
0.87120003,-0.34909075,-0.26942673
0.87129998,-0.35738152,-0.25832859
0.8714,-0.36531961,-0.24697551
0.87150002,-0.37289715,-0.2353787
0.87159997,-0.38010669,-0.22354957
0.87169999,-0.38694113,-0.21149984
0.87180001,-0.3933937,-0.19924138
0.87190002,-0.39945802,-0.18678628
0.87199998,-0.40512815,-0.17414685
0.8721,-0.41039845,-0.16133554
0.87220001,-0.41526374,-0.14836501
0.87230003,-0.41971925,-0.13524806
0.87239999,-0.4237605,-0.12199763
0.8725,-0.42738357,-0.1086268
0.87260002,-0.43058488,-0.095148765
0.87269998,-0.43336123,-0.081576817
0.87279999,-0.43570992,-0.067924358
0.87290001,-0.4376286,-0.05420487
0.87300003,-0.43911541,-0.040431876
0.87309998,-0.44016886,-0.026618976
0.8732,-0.44078791,-0.012779804
0.87330002,-0.44097197,0.0010719874
0.87339997,-0.44072083,0.014922726
0.87349999,-0.44003478,0.028758742
0.87360001,-0.43891442,0.042566381
0.87370002,-0.43736094,0.056332022
0.87379998,-0.43537584,0.070042074
0.8739,-0.43296105,0.083682999
0.87400001,-0.43011901,0.097241357
0.87410003,-0.42685246,0.11070374
0.87419999,-0.4231647,0.12405689
0.8743,-0.41905928,0.13728762
0.87440002,-0.41454032,0.15038286
0.87449998,-0.40961227,0.16332969
0.87459999,-0.40427998,0.17611535
0.87470001,-0.39854869,0.1887272
0.87480003,-0.39242411,0.2011528
0.87489998,-0.38591221,0.2133799
0.875,-0.3790195,0.22539644
0.87510002,-0.37175274,0.23719053
0.87519997,-0.36411908,0.24875054
0.87529999,-0.3561261,0.26006508
0.87540001,-0.34778166,0.27112296
0.87550002,-0.33909398,0.28191328
0.87559998,-0.33007169,0.29242542
0.8757,-0.32072365,0.30264896
0.87580001,-0.31105906,0.31257382
0.87589997,-0.30108753,0.3221902
0.87599999,-0.29081884,0.33148864
0.8761,-0.28026316,0.34045994
0.87620002,-0.26943088,0.34909526
0.87629998,-0.2583327,0.35738605
0.87639999,-0.24697958,0.36532417
0.87650001,-0.23538272,0.37290174
0.87660003,-0.22355357,0.38011134
0.87669998,-0.21150379,0.38694578
0.8768,-0.19924529,0.39339837
0.87690002,-0.18679014,0.39946276
0.87699997,-0.17415066,0.40513289
0.87709999,-0.16133931,0.41040322
0.87720001,-0.14836873,0.41526854
0.87730002,-0.13525173,0.41972405
0.87739998,-0.12200125,0.42376533
0.8775,-0.10863037,0.42738843
0.87760001,-0.095152289,0.43058974
0.87769997,-0.081580296,0.43336612
0.87779999,-0.067927785,0.43571481
0.8779,-0.054208241,0.43763351
0.87800002,-0.040435199,0.43912035
0.87809998,-0.026622247,0.4401738
0.87819999,-0.012783021,0.44079289
0.87830001,0.0010688219,0.44097695
0.87840003,0.014919613,0.44072583
0.87849998,0.028755683,0.44003975
0.8786,0.042563375,0.43891945
0.87870002,0.056329068,0.43736595
0.87879997,0.070039168,0.43538085
0.87889999,0.08368016,0.43296608
0.87900001,0.097238563,0.43012401
0.87910002,0.11070101,0.4268575
0.87919998,0.12405421,0.4231697
0.8793,0.13728498,0.41906431
0.87940001,0.15038028,0.41454536
0.87949997,0.16332717,0.4096173
0.87959999,0.17611288,0.40428498
0.87970001,0.18872479,0.3985537
0.87980002,0.20115045,0.39242911
0.87989998,0.21337759,0.38591722
0.88,0.22539417,0.37902448
0.88010001,0.23718832,0.37175772
0.88020003,0.24874839,0.36412406
0.88029999,0.26006296,0.35613105
0.8804,0.27112091,0.34778661
0.88050002,0.28191128,0.3390989
0.88059998,0.29242346,0.33007658
0.88069999,0.30264705,0.32072851
0.88080001,0.31257194,0.31106395
0.88090003,0.32218838,0.30109236
0.88099998,0.33148688,0.29082367
0.8811,0.34045821,0.28026795
0.88120002,0.34909359,0.26943564
0.88129997,0.35738444,0.25833744
0.88139999,0.36532259,0.2469843
0.88150001,0.37290022,0.23538741
0.88160002,0.38010982,0.22355823
0.88169998,0.38694432,0.21150842
0.8818,0.39339697,0.19924989
0.88190001,0.39946136,0.18679471
0.88200003,0.40513155,0.17415521
0.88209999,0.41040191,0.16134383
0.8822,0.41526729,0.14837322
0.88230002,0.41972283,0.13525619
0.88239998,0.42376414,0.12200567
0.88249999,0.42738727,0.10863476
0.88260001,0.4305886,0.095156632
0.88270003,0.43336502,0.081584603
0.88279998,0.43571377,0.067932062
0.8829,0.4376325,0.054212481
0.88300002,0.43911934,0.040439401
0.88309997,0.44017282,0.026626414
0.88319999,0.44079193,0.012787149
0.88330001,0.44097602,-0.0010647336
0.88340002,0.44072491,-0.014915563
0.88349998,0.44003886,-0.028751671
0.8836,0.43891856,-0.042559404
0.88370001,0.43736511,-0.056325134
0.88380003,0.43538001,-0.070035279
0.88389999,0.43296525,-0.083676301
0.884,0.43012324,-0.097234748
0.88410002,0.4268567,-0.11069723
0.88419998,0.42316893,-0.12405048
0.88429999,0.41906354,-0.13728128
0.88440001,0.41454461,-0.15037662
0.88450003,0.40961656,-0.16332355
0.88459998,0.40428424,-0.1761093
0.8847,0.39855298,-0.18872125
0.88480002,0.39242837,-0.20114695
0.88489997,0.3859165,-0.21337414
0.88499999,0.37902379,-0.22539076
0.88510001,0.371757,-0.23718494
0.88520002,0.36412334,-0.24874505
0.88529998,0.35613033,-0.26005968
0.8854,0.34778589,-0.27111766
0.88550001,0.33909822,-0.28190807
0.88559997,0.33007589,-0.29242027
0.88569999,0.3207278,-0.3026439
0.8858,0.31106323,-0.31256884
0.88590002,0.30109164,-0.32218531
0.88599998,0.29082292,-0.33148381
0.88609999,0.28026721,-0.3404552
0.88620001,0.2694349,-0.34909061
0.88630003,0.25833669,-0.35738146
0.88639998,0.24698354,-0.36531967
0.8865,0.23538664,-0.37289733
0.88660002,0.22355744,-0.38010696
0.88669997,0.21150762,-0.38694149
0.88679999,0.19924907,-0.39339417
0.88690001,0.18679388,-0.39945859
0.88700002,0.17415436,-0.40512881
0.88709998,0.16134296,-0.4103992
0.8872,0.14837234,-0.41526458
0.88730001,0.13525528,-0.41972014
0.88739997,0.12200475,-0.42376149
0.88749999,0.10863382,-0.42738464
0.8876,0.095155671,-0.43058601
0.88770002,0.081583627,-0.43336245
0.88779998,0.067931063,-0.43571118
0.88789999,0.05421146,-0.43762994
0.88800001,0.040438358,-0.43911681
0.88810003,0.026625346,-0.44017032
