"Time","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.is[1]","smrE.is[1]","loadInertiaM.phi","loadInertiaE.phi","smrE.idq_sr[1]","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertiaM.w","smrM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","vfController.x","smrM.is[2]","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smrE.idq_rr[1]","smrE.is[2]","smrE.idq_sr[2]","smrE.idq_rr[2]","loadInertiaE.w"
1.2756,-0.4372896,-50.853687,-50.853363,117.02396,117.02395,41.1432,-0.068359531,155.97331,-0.42489234,243.66193,61.090858,0.088309184,4.8027735,61.090878,50.884327,-25.598183,155.97339
1.2757,-0.43430066,-52.115383,-52.115067,117.03956,117.03955,41.14325,-0.068461865,155.97501,-0.42487314,243.69334,60.330708,0.10200245,4.8006806,60.330757,50.88633,-25.56624,155.97508
1.2758,-0.43088302,-53.326313,-53.326004,117.05515,117.05515,41.143307,-0.068564072,155.9767,-0.42485392,243.72476,59.511711,0.11559509,4.7985802,59.511795,50.888264,-25.534275,155.97676
1.2759,-0.42704013,-54.485294,-54.484989,117.07076,117.07074,41.143372,-0.068666153,155.97838,-0.42483473,243.75618,58.634697,0.12907371,4.7964711,58.634785,50.890125,-25.502287,155.97845
1.276,-0.42277575,-55.591198,-55.590897,117.08635,117.08634,41.143448,-0.068768099,155.98006,-0.42481557,243.78758,57.700527,0.14242497,4.794354,57.700588,50.891922,-25.470276,155.98013
1.2761,-0.41809401,-56.642933,-56.642647,117.10194,117.10194,41.143532,-0.068869926,155.98174,-0.42479637,243.819,56.710014,0.15563571,4.7922292,56.710114,50.89365,-25.438242,155.98181
1.2762001,-0.41299957,-57.639484,-57.63921,117.11755,117.11754,41.143627,-0.068971619,155.98341,-0.42477721,243.85042,55.6642,0.1686929,4.7900958,55.66433,50.895313,-25.406189,155.98349
1.2763,-0.40749753,-58.579887,-58.579613,117.13314,117.13313,41.14373,-0.069073185,155.98509,-0.42475808,243.88184,54.564137,0.18158364,4.7879548,54.564259,50.896908,-25.374113,155.98517
1.2764,-0.40159324,-59.463215,-59.462944,117.14874,117.14874,41.143841,-0.069174625,155.98677,-0.42473891,243.91325,53.410858,0.19429521,4.7858057,53.410969,50.898434,-25.34202,155.98685
1.2765,-0.39529252,-60.288589,-60.288338,117.16434,117.16433,41.143963,-0.069275931,155.98843,-0.42471978,243.94467,52.205444,0.20681506,4.7836485,52.205593,50.899899,-25.309906,155.98851
1.2766,-0.3886016,-61.055229,-61.054989,117.17994,117.17993,41.144093,-0.069377109,155.99011,-0.42470065,243.97609,50.949127,0.21913084,4.7814832,50.949303,50.901299,-25.277775,155.99019
1.2767,-0.38152716,-61.762394,-61.76215,117.19554,117.19553,41.14423,-0.069478162,155.99178,-0.42468151,244.00751,49.643181,0.23123039,4.7793102,49.64333,50.902637,-25.245625,155.99185
1.2768,-0.37407607,-62.409367,-62.409134,117.21114,117.21113,41.144379,-0.069579087,155.99344,-0.42466241,244.03891,48.288784,0.24310176,4.7771292,48.288944,50.903908,-25.213457,155.99352
1.2769001,-0.36625573,-62.995522,-62.995308,117.22674,117.22673,41.144539,-0.069679886,155.9951,-0.42464331,244.07033,46.887272,0.25473323,4.77494,46.88747,50.905121,-25.181274,155.99518
1.277,-0.35807386,-63.520306,-63.520103,117.24234,117.24233,41.144703,-0.069780551,155.99677,-0.4246242,244.10175,45.440056,0.26611331,4.7727432,45.440273,50.906269,-25.149075,155.99684
1.2771,-0.34953853,-63.983223,-63.983006,117.25793,117.25793,41.144878,-0.069881089,155.99843,-0.42460513,244.13316,43.948601,0.27723083,4.7705383,43.948772,50.907356,-25.116859,155.99849
1.2772,-0.34065816,-64.383759,-64.383568,117.27354,117.27353,41.145061,-0.069981493,156.00008,-0.42458606,244.16458,42.414204,0.28807473,4.7683258,42.414413,50.908382,-25.084631,156.00015
1.2773,-0.33144149,-64.721565,-64.72139,117.28914,117.28913,41.145256,-0.07008177,156.00174,-0.42456698,244.196,40.838455,0.29863435,4.7661052,40.838703,50.909351,-25.052387,156.0018
1.2774,-0.32189769,-64.996323,-64.996162,117.30474,117.30473,41.145458,-0.070181921,156.00339,-0.42454791,244.22742,39.222916,0.30889925,4.7638769,39.223171,50.910259,-25.02013,156.00345
1.2775,-0.31203613,-65.207771,-65.207596,117.32034,117.32033,41.145668,-0.070281945,156.00504,-0.42452887,244.25883,37.56918,0.31885934,4.7616405,37.569401,50.91111,-24.987862,156.00511
1.2776,-0.3018665,-65.355652,-65.355507,117.33594,117.33593,41.145889,-0.070381835,156.00668,-0.42450982,244.29024,35.878738,0.32850474,4.7593961,35.879002,50.911903,-24.95558,156.00674
1.2776999,-0.29139888,-65.439857,-65.439735,117.35154,117.35153,41.146118,-0.070481598,156.00833,-0.42449081,244.32166,34.153328,0.33782595,4.757144,34.153622,50.912636,-24.923285,156.00839
1.2778,-0.28064361,-65.460327,-65.460205,117.36714,117.36713,41.146355,-0.070581235,156.00996,-0.42447177,244.35307,32.394661,0.34681374,4.7548842,32.394947,50.913315,-24.890982,156.01004
1.2779,-0.26961133,-65.417023,-65.416901,117.38274,117.38274,41.146603,-0.070680737,156.01161,-0.42445275,244.38449,30.604427,0.3554593,4.7526164,30.604696,50.913937,-24.858665,156.01167
1.278,-0.25831285,-65.309952,-65.30986,117.39835,117.39834,41.146858,-0.070780113,156.01324,-0.42443377,244.41591,28.784304,0.36375403,4.7503409,28.784613,50.914501,-24.82634,156.01332
1.2781,-0.24675936,-65.139259,-65.139191,117.41394,117.41393,41.147121,-0.070879363,156.01488,-0.42441475,244.44733,26.936132,0.37168977,4.7480578,26.93647,50.915012,-24.794006,156.01495
1.2782,-0.23496227,-64.905144,-64.905067,117.42954,117.42953,41.147396,-0.070978478,156.01651,-0.42439577,244.47874,25.061758,0.37925869,4.7457666,25.062073,50.915466,-24.761662,156.01659
1.2783,-0.22293322,-64.60778,-64.607712,117.44514,117.44514,41.147678,-0.071077466,156.01814,-0.42437679,244.51016,23.162933,0.3864533,4.7434678,23.16325,50.915871,-24.729311,156.0182
1.2783999,-0.21068405,-64.247452,-64.247414,117.46075,117.46074,41.147972,-0.07117632,156.01976,-0.42435783,244.54156,21.241497,0.39326653,4.7411613,21.241854,50.916218,-24.696951,156.01984
1.2785,-0.1982269,-63.824547,-63.824535,117.47635,117.47634,41.14827,-0.071275048,156.02139,-0.42433888,244.57298,19.299381,0.39969161,4.7388468,19.299755,50.916515,-24.664585,156.02147
1.2786,-0.18557404,-63.33952,-63.339478,117.49195,117.49194,41.148579,-0.071373649,156.02301,-0.42431992,244.6044,17.338516,0.40572226,4.7365246,17.338852,50.916759,-24.632212,156.02309
1.2787,-0.17273796,-62.792736,-62.792725,117.50755,117.50755,41.148899,-0.071472116,156.02463,-0.42430097,244.63582,15.360693,0.41135246,4.7341948,15.361055,50.91695,-24.599833,156.0247
1.2788,-0.1597313,-62.18478,-62.184807,117.52316,117.52315,41.149227,-0.071570456,156.02626,-0.42428204,244.66724,13.367895,0.41657665,4.7318573,13.368293,50.917091,-24.567448,156.02632
1.2789,-0.14656694,-61.516277,-61.516319,117.53876,117.53875,41.149563,-0.07166867,156.02786,-0.42426312,244.69865,11.362101,0.42138973,4.7295122,11.362508,50.917183,-24.535057,156.02794
1.279,-0.13325787,-60.787899,-60.787914,117.55437,117.55436,41.149906,-0.071766749,156.02948,-0.42424423,244.73007,9.3452854,0.42578691,4.727159,9.3456564,50.917225,-24.502663,156.02956
1.2790999,-0.11981717,-60.000248,-60.000301,117.56997,117.56996,41.150261,-0.071864702,156.0311,-0.4242253,244.76149,7.3193011,0.42976385,4.7247982,7.319705,50.917213,-24.470264,156.03116
1.2792,-0.10625817,-59.154163,-59.154255,117.58557,117.58556,41.150623,-0.07196252,156.0327,-0.42420641,244.79289,5.2861953,0.43331662,4.7224302,5.2866287,50.917156,-24.437862,156.03278
1.2793,-0.092594229,-58.250504,-58.250599,117.60117,117.60117,41.150993,-0.072060212,156.0343,-0.42418754,244.82431,3.2479773,0.43644175,4.7200541,3.2484093,50.917049,-24.405457,156.03438
1.2794,-0.078838833,-57.290134,-57.290215,117.61678,117.61677,41.151371,-0.072157778,156.0359,-0.42416865,244.85573,1.2066245,0.43913612,4.7176704,1.2070335,50.916897,-24.373049,156.03598
1.2795,-0.065005548,-56.273918,-56.27404,117.63238,117.63237,41.15176,-0.072255209,156.03751,-0.42414978,244.88715,-0.83594787,0.44139704,4.7152791,-0.83550853,50.916695,-24.340641,156.03758
1.2796,-0.051108032,-55.202908,-55.203064,117.64799,117.64798,41.152161,-0.072352514,156.03911,-0.42413095,244.91856,-2.8776877,0.44322231,4.7128806,-2.8772259,50.916447,-24.308229,156.03918
1.2797,-0.037160017,-54.07819,-54.078339,117.66359,117.66358,41.152565,-0.072449684,156.0407,-0.42411208,244.94998,-4.9165769,0.44461015,4.710474,-4.9161291,50.916153,-24.275816,156.04077
1.2798001,-0.023175254,-52.90081,-52.900955,117.67919,117.67918,41.152981,-0.072546728,156.0423,-0.42409325,244.9814,-6.9506712,0.44555917,4.7080603,-6.9502306,50.91581,-24.243404,156.04236
1.2799,-0.0091675427,-51.671875,-51.672066,117.69479,117.69479,41.153404,-0.072643645,156.04388,-0.42407444,245.01282,-8.9780149,0.44606838,4.7056384,-8.9775486,50.915424,-24.210991,156.04396
1.28,0.004849284,-50.392651,-50.392872,117.7104,117.7104,41.153835,-0.072740428,156.04547,-0.42405561,245.04422,-10.996588,0.44613734,4.7032094,-10.996107,50.914993,-24.178579,156.04555
1.2801,0.018861387,-49.064423,-49.064613,117.72601,117.726,41.154278,-0.072837085,156.04706,-0.4240368,245.07564,-13.004395,0.445766,4.7007732,-13.003939,50.91452,-24.146168,156.04713
1.2802,0.032854944,-47.688377,-47.688595,117.74161,117.7416,41.154728,-0.072933607,156.04865,-0.424018,245.10706,-14.999553,0.44495463,4.698329,-14.999088,50.913998,-24.113756,156.04871
1.2803,0.046816148,-46.265892,-46.266155,117.75722,117.75721,41.155186,-0.073030002,156.05022,-0.42399922,245.13847,-16.980097,0.4437041,4.6958776,-16.979612,50.913437,-24.081348,156.05029
1.2804,0.06073121,-44.798397,-44.798679,117.77282,117.77281,41.155651,-0.073126271,156.0518,-0.42398044,245.16989,-18.944069,0.44201562,4.6934185,-18.943579,50.91283,-24.048943,156.05186
1.2805001,0.074586391,-43.287357,-43.287601,117.78843,117.78842,41.156128,-0.073222406,156.05338,-0.42396167,245.20131,-20.88954,0.43989089,4.6909523,-20.889078,50.912182,-24.016539,156.05344
1.2806,0.088368036,-41.734104,-41.734394,117.80403,117.80402,41.156612,-0.073318414,156.05495,-0.42394292,245.23273,-22.81469,0.43733194,4.6884789,-22.814213,50.911495,-23.984138,156.05502
1.2807,0.10206252,-40.140244,-40.140572,117.81964,117.81963,41.157104,-0.073414288,156.05652,-0.42392418,245.26414,-24.717598,0.43434131,4.685998,-24.717106,50.910763,-23.95174,156.05658
1.2808,0.11565634,-38.507351,-38.50769,117.83524,117.83524,41.157604,-0.073510036,156.05807,-0.42390543,245.29555,-26.596399,0.430922,4.6835093,-26.595909,50.909988,-23.919348,156.05815
1.2809,0.12913607,-36.837029,-36.837341,117.85085,117.85084,41.158115,-0.073605657,156.05965,-0.42388672,245.32697,-28.449259,0.42707738,4.6810141,-28.44879,50.909176,-23.886959,156.05972
1.281,0.14248842,-35.130795,-35.131153,117.86646,117.86645,41.158634,-0.073701143,156.0612,-0.423868,245.35838,-30.274422,0.42281118,4.6785111,-30.273943,50.908325,-23.854574,156.06128
1.2811,0.15570019,-33.390396,-33.390789,117.88206,117.88205,41.159161,-0.073796503,156.06277,-0.42384928,245.3898,-32.07008,0.41812763,4.6760011,-32.069592,50.907433,-23.822197,156.06284
1.2812001,0.16875836,-31.617556,-31.617943,117.89767,117.89766,41.159695,-0.073891737,156.06433,-0.42383057,245.42122,-33.834465,0.41303137,4.6734838,-33.833988,50.906498,-23.789824,156.06439
1.2812999,0.18165003,-29.813971,-29.814346,117.91328,117.91327,41.160236,-0.073986836,156.06587,-0.42381188,245.45264,-35.56588,0.40752745,4.6709595,-35.565414,50.905529,-23.757456,156.06595
1.2814,0.19436246,-27.981339,-27.981758,117.92888,117.92887,41.160789,-0.074081808,156.06743,-0.42379323,245.48405,-37.262653,0.40162122,4.6684279,-37.262184,50.904518,-23.725096,156.0675
1.2815,0.20688312,-26.121513,-26.121962,117.94449,117.94448,41.16135,-0.074176647,156.06898,-0.42377454,245.51547,-38.923119,0.39531857,4.6658897,-38.922646,50.903473,-23.692743,156.06905
1.2816,0.21919966,-24.236347,-24.236771,117.9601,117.96008,41.161919,-0.074271359,156.07053,-0.42375588,245.54688,-40.545643,0.38862574,4.6633439,-40.545185,50.90239,-23.660397,156.0706
1.2817,0.23129991,-22.327587,-22.328022,117.9757,117.97569,41.162495,-0.074365944,156.07207,-0.42373726,245.57829,-42.12867,0.3815493,4.6607914,-42.12822,50.901264,-23.628057,156.07214
1.2818,0.24317193,-20.397102,-20.397577,117.99131,117.9913,41.163078,-0.074460395,156.07361,-0.4237186,245.60971,-43.670658,0.37409618,4.6582322,-43.670212,50.900108,-23.595728,156.07368
1.2819,0.25480399,-18.446821,-18.447315,118.00692,118.00691,41.16367,-0.074554719,156.07515,-0.42369998,245.64113,-45.170101,0.36627385,4.6556654,-45.169659,50.898914,-23.563406,156.07521
1.2819999,0.26618463,-16.478687,-16.479139,118.02252,118.02251,41.164272,-0.074648917,156.07668,-0.42368138,245.67255,-46.62553,0.35808995,4.6530924,-46.625103,50.897682,-23.531092,156.07675
1.2821,0.27730259,-14.494475,-14.494964,118.03813,118.03812,41.164883,-0.07474298,156.07822,-0.42366275,245.70396,-48.035545,0.34955254,4.6505122,-48.035126,50.89642,-23.498789,156.07829
1.2822,0.28814691,-12.496201,-12.496723,118.05374,118.05373,41.165497,-0.074836917,156.07974,-0.42364416,245.73538,-49.398769,0.34067011,4.6479254,-49.398357,50.895119,-23.466494,156.07982
1.2823,0.29870689,-10.485835,-10.486364,118.06935,118.06934,41.166122,-0.074930727,156.08127,-0.42362559,245.7668,-50.713875,0.33145139,4.6453319,-50.71347,50.893784,-23.43421,156.08134
1.2824,0.30897212,-8.4653492,-8.4658461,118.08495,118.08495,41.166756,-0.075024404,156.08279,-0.42360699,245.7982,-51.979584,0.32190549,4.6427317,-51.979191,50.892414,-23.401936,156.08287
1.2825,0.31893241,-6.4366064,-6.4371367,118.10056,118.10056,41.167397,-0.075117953,156.08432,-0.42358845,245.82962,-53.19466,0.31204179,4.6401248,-53.194283,50.89101,-23.369673,156.0844
1.2826,0.32857797,-4.4016538,-4.4022112,118.11617,118.11617,41.168045,-0.075211369,156.08585,-0.42356989,245.86104,-54.357929,0.30187005,4.6375117,-54.357563,50.889576,-23.337421,156.08591
1.2826999,0.3378993,-2.3625009,-2.3630524,118.13178,118.13177,41.168701,-0.075304665,156.08736,-0.42355135,245.89246,-55.468258,0.29140034,4.634892,-55.467903,50.888107,-23.305182,156.08743
1.2828,0.34688717,-0.32111377,-0.32164595,118.14739,118.14738,41.169365,-0.075397827,156.08887,-0.42353281,245.92387,-56.52457,0.28064296,4.6322656,-56.524227,50.886604,-23.272953,156.08894
1.2829,0.35553268,1.7205805,1.7200197,118.163,118.16299,41.170036,-0.075490862,156.09038,-0.42351428,245.95529,-57.525826,0.2696085,4.6296329,-57.525501,50.885071,-23.240736,156.09045
1.283,0.36382732,3.760536,3.7599566,118.17861,118.1786,41.170715,-0.075583763,156.09189,-0.42349577,245.98671,-58.471066,0.2583079,4.6269937,-58.470757,50.883507,-23.208532,156.09196
1.2831,0.37176293,5.7967377,5.7961779,118.19421,118.19421,41.171402,-0.075676538,156.0934,-0.42347726,246.01813,-59.359375,0.24675229,4.6243486,-59.359077,50.881908,-23.176342,156.09346
1.2832,0.37933168,7.8272567,7.8267012,118.20982,118.20982,41.172096,-0.075769186,156.09489,-0.42345878,246.04953,-60.18988,0.23495308,4.6216969,-60.189594,50.880283,-23.144165,156.09497
1.2833,0.38652602,9.8501272,9.8495493,118.22543,118.22543,41.172794,-0.075861707,156.09641,-0.42344031,246.08095,-60.961765,0.22292189,4.6190391,-60.961502,50.878624,-23.112,156.09647
1.2834001,0.39333889,11.86334,11.862753,118.24104,118.24104,41.173504,-0.075954095,156.0979,-0.42342183,246.11237,-61.674297,0.21067064,4.6163754,-61.674057,50.876938,-23.079851,156.09796
1.2835,0.39976361,13.864905,13.864351,118.25665,118.25665,41.174221,-0.076046355,156.0994,-0.42340338,246.14378,-62.326805,0.19821139,4.6137056,-62.326561,50.875217,-23.047714,156.09946
1.2836,0.40579379,15.852962,15.852396,118.27226,118.27225,41.174946,-0.076138489,156.10089,-0.42338493,246.1752,-62.918602,0.18555643,4.6110301,-62.918388,50.87347,-23.015594,156.10095
1.2837,0.41142347,17.825535,17.824953,118.28788,118.28786,41.175674,-0.076230496,156.10237,-0.42336649,246.20662,-63.449142,0.17271824,4.6083484,-63.448956,50.871696,-22.983488,156.10245
1.2838,0.41664711,19.780684,19.780102,118.30349,118.30348,41.176411,-0.076322369,156.10387,-0.42334807,246.23804,-63.917923,0.15970954,4.6056609,-63.917755,50.869892,-22.951397,156.10393
1.2839,0.42145956,21.716488,21.715939,118.3191,118.31909,41.177155,-0.076414116,156.10535,-0.42332965,246.26945,-64.324501,0.14654315,4.6029677,-64.324326,50.868057,-22.919323,156.10541
1.284,0.42585605,23.63114,23.630579,118.33471,118.3347,41.177906,-0.076505736,156.10683,-0.42331123,246.30086,-64.668427,0.13323201,4.6002688,-64.668289,50.866196,-22.887264,156.1069
1.2841001,0.42983222,25.52273,25.52216,118.35032,118.35031,41.178665,-0.076597229,156.10831,-0.42329285,246.33228,-64.949402,0.11978932,4.5975642,-64.949295,50.864307,-22.855221,156.10837
1.2842,0.43338421,27.389402,27.388842,118.36593,118.36592,41.179432,-0.076688595,156.10979,-0.42327446,246.36369,-65.167175,0.10622833,4.5948544,-65.167084,50.862392,-22.823195,156.10985
1.2843,0.43650845,29.229345,29.228806,118.38154,118.38153,41.180202,-0.076779827,156.11125,-0.4232561,246.39511,-65.321533,0.09256243,4.5921388,-65.321442,50.860451,-22.791185,156.11133
1.2844,0.43920186,31.040808,31.040264,118.39715,118.39714,41.180981,-0.076870933,156.11273,-0.42323774,246.42653,-65.412277,0.078805082,4.5894179,-65.412216,50.858482,-22.759195,156.11279
1.2845,0.4414618,32.821999,32.821453,118.41277,118.41276,41.181767,-0.07696192,156.1142,-0.42321938,246.45795,-65.439354,0.064969882,4.5866919,-65.439331,50.856487,-22.727221,156.11426
1.2846,0.44328606,34.571167,34.570641,118.42838,118.42837,41.182556,-0.077052765,156.11566,-0.42320102,246.48936,-65.402779,0.051070493,4.5839605,-65.402763,50.854465,-22.695265,156.11572
1.2847,0.44467279,36.286633,36.286121,118.44398,118.44398,41.183357,-0.07714349,156.11713,-0.4231827,246.52078,-65.302544,0.037120622,4.581224,-65.302536,50.852421,-22.663326,156.11719
1.2848001,0.44562063,37.966743,37.966228,118.45959,118.45959,41.184162,-0.077234089,156.11858,-0.4231644,246.55219,-65.138733,0.02313403,4.5784822,-65.138763,50.850349,-22.631407,156.11865
1.2849,0.44612864,39.609837,39.609333,118.47521,118.4752,41.184971,-0.077324554,156.12004,-0.42314607,246.5836,-64.911537,0.0091245333,4.5757356,-64.911606,50.848255,-22.599506,156.1201
1.285,0.44619635,41.214314,41.213829,118.49082,118.49081,41.185787,-0.0774149,156.12149,-0.42312777,246.61502,-64.621231,-0.0048940387,4.5729842,-64.621277,50.846134,-22.567625,156.12155
1.2851,0.44582367,42.778633,42.77816,118.50643,118.50642,41.186611,-0.077505112,156.12294,-0.4231095,246.64644,-64.267998,-0.01890786,4.5702276,-64.268074,50.84399,-22.535765,156.123
1.2852,0.44501093,44.30127,44.300804,118.52205,118.52204,41.187439,-0.077595197,156.12439,-0.42309123,246.67786,-63.852215,-0.032903098,4.5674663,-63.852337,50.841824,-22.503922,156.12445
1.2853,0.44375899,45.780731,45.780277,118.53766,118.53765,41.188274,-0.077685155,156.12584,-0.42307296,246.70927,-63.374329,-0.046865933,4.5647006,-63.374474,50.839634,-22.472099,156.1259
1.2854,0.44206908,47.215584,47.215149,118.55327,118.55326,41.189117,-0.077774987,156.12727,-0.4230547,246.74069,-62.834831,-0.060782582,4.5619302,-62.834953,50.837421,-22.440298,156.12735
1.2855,0.43994278,48.604439,48.604015,118.56889,118.56888,41.18996,-0.077864692,156.12871,-0.42303646,246.77211,-62.234138,-0.07463932,4.559155,-62.234303,50.835182,-22.408518,156.12878
1.2855999,0.43738228,49.945942,49.945534,118.5845,118.58449,41.190815,-0.07795427,156.13016,-0.42301825,246.80351,-61.572899,-0.088422462,4.5563755,-61.573109,50.832924,-22.376759,156.13022
1.2857,0.43439007,51.238789,51.238392,118.60011,118.60011,41.191673,-0.078043722,156.13159,-0.42300001,246.83493,-60.851795,-0.1021184,4.5535922,-60.852016,50.830647,-22.34502,156.13165
1.2858,0.43096912,52.48172,52.481342,118.61572,118.61572,41.192535,-0.078133047,156.13301,-0.4229818,246.86635,-60.071529,-0.11571363,4.5508041,-60.071732,50.828342,-22.313303,156.13309
1.2859,0.42712277,53.673531,53.673168,118.63134,118.63133,41.193405,-0.078222238,156.13445,-0.42296362,246.89777,-59.232769,-0.12919472,4.5480118,-59.233021,50.826023,-22.281609,156.13451
1.286,0.42285484,54.813061,54.812717,118.64695,118.64694,41.194279,-0.078311309,156.13586,-0.42294544,246.92918,-58.336403,-0.14254838,4.5452156,-58.336693,50.823677,-22.249935,156.13594
1.2861,0.41816953,55.899212,55.898884,118.66257,118.66256,41.19516,-0.078400254,156.1373,-0.42292726,246.9606,-57.383343,-0.15576141,4.5424156,-57.383629,50.821316,-22.218285,156.13736
1.2862,0.41307148,56.93092,56.930607,118.67818,118.67817,41.196045,-0.078489073,156.13872,-0.42290908,246.99202,-56.374477,-0.16882077,4.5396113,-56.37476,50.818932,-22.186657,156.13878
1.2862999,0.40756568,57.907173,57.906887,118.69379,118.69379,41.196934,-0.078577764,156.14014,-0.42289093,247.02344,-55.310738,-0.18171358,4.5368032,-55.311066,50.816525,-22.155052,156.1402
1.2864,0.40165758,58.827042,58.826775,118.7094,118.7094,41.197826,-0.078666329,156.14154,-0.42287278,247.05484,-54.193226,-0.19442712,4.5339918,-54.193588,50.814102,-22.123472,156.14162
1.2865,0.39535305,59.68964,59.689381,118.72502,118.72501,41.198727,-0.07875476,156.14296,-0.42285466,247.08626,-53.023075,-0.20694883,4.5311761,-53.023415,50.811661,-22.091915,156.14302
1.2866,0.38865826,60.494102,60.493866,118.74063,118.74062,41.199635,-0.078843072,156.14436,-0.42283654,247.11768,-51.801331,-0.21926634,4.5283575,-51.801689,50.8092,-22.060381,156.14444
1.2867,0.38157982,61.239658,61.239449,118.75625,118.75624,41.200542,-0.078931257,156.14577,-0.42281845,247.14909,-50.529194,-0.23136751,4.5255351,-50.529598,50.806717,-22.028872,156.14584
1.2868,0.37412474,61.925591,61.925404,118.77187,118.77186,41.201458,-0.079019323,156.14717,-0.42280033,247.18051,-49.207958,-0.24324039,4.5227094,-49.208385,50.804222,-21.997387,156.14725
1.2869,0.36630037,62.551258,62.551067,118.78748,118.78747,41.202374,-0.079107255,156.14857,-0.42278227,247.21193,-47.838955,-0.25487325,4.5198803,-47.839336,50.801704,-21.965925,156.14864
1.2869999,0.35811442,63.115993,63.115837,118.80309,118.80309,41.203297,-0.07919506,156.14998,-0.42276418,247.24335,-46.423367,-0.26625463,4.5170484,-46.42379,50.799171,-21.93449,156.15004
1.2871,0.34957495,63.619286,63.61916,118.81871,118.8187,41.204224,-0.079282746,156.15137,-0.42274612,247.27477,-44.962658,-0.27737325,4.5142131,-44.96312,50.796619,-21.90308,156.15143
1.2872,0.3406904,64.060661,64.060547,118.83432,118.83431,41.205158,-0.079370297,156.15276,-0.42272806,247.30617,-43.458282,-0.2882182,4.5113745,-43.458755,50.794052,-21.871696,156.15283
1.2873,0.3314696,64.43969,64.439575,118.84994,118.84993,41.206093,-0.07945773,156.15414,-0.42271003,247.33759,-41.91172,-0.29877874,4.5085335,-41.912159,50.79147,-21.840338,156.15422
1.2874,0.32192156,64.755959,64.755882,118.86555,118.86555,41.207031,-0.079545036,156.15553,-0.422692,247.369,-40.32436,-0.30904445,4.5056891,-40.324841,50.788868,-21.809006,156.15559
1.2875,0.31205571,65.009201,65.009155,118.88117,118.88116,41.207977,-0.079632215,156.15692,-0.422674,247.40042,-38.69783,-0.31900516,4.5028424,-38.698345,50.786251,-21.777699,156.15698
1.2876,0.30188185,65.199188,65.199158,118.89679,118.89678,41.208923,-0.079719275,156.15829,-0.42265597,247.43184,-37.033749,-0.3286511,4.4999933,-37.034256,50.783623,-21.74642,156.15837
1.2877001,0.29140997,65.325729,65.325699,118.9124,118.91239,41.209877,-0.079806201,156.15968,-0.422638,247.46326,-35.33371,-0.33797273,4.4971414,-35.334194,50.780975,-21.715166,156.15974
1.2878,0.28065041,65.388649,65.388657,118.92802,118.92801,41.210831,-0.079893008,156.16106,-0.42262,247.49467,-33.599297,-0.34696081,4.4942865,-33.599819,50.778313,-21.683941,156.16112
1.2879,0.26961377,65.387939,65.387985,118.94363,118.94363,41.211792,-0.079979688,156.16243,-0.42260203,247.52609,-31.83227,-0.3556065,4.4914298,-31.832821,50.775635,-21.652744,156.16249
1.288,0.258311,65.323639,65.323669,118.95925,118.95924,41.212753,-0.080066249,156.16379,-0.42258406,247.5575,-30.034389,-0.36390126,4.4885707,-30.034916,50.772945,-21.621572,156.16386
1.2881,0.24675323,65.195747,65.195793,118.97487,118.97486,41.213722,-0.080152676,156.16516,-0.42256612,247.58891,-28.207335,-0.3718369,4.4857092,-28.207857,50.770241,-21.590431,156.16522
1.2882,0.23495182,65.004379,65.004471,118.99049,118.99048,41.214691,-0.080238983,156.16652,-0.42254817,247.62033,-26.352867,-0.37940556,4.4828458,-26.353426,50.767521,-21.559317,156.1666
1.2883,0.22291847,64.749786,64.749901,119.0061,119.0061,41.215664,-0.080325164,156.16789,-0.42253026,247.65175,-24.472853,-0.38659981,4.4799805,-24.473427,50.76479,-21.528231,156.16795
1.2884001,0.21066505,64.432228,64.43232,119.02171,119.02171,41.21664,-0.080411226,156.16925,-0.42251235,247.68317,-22.569162,-0.39341256,4.4771132,-22.569691,50.762043,-21.497173,156.16931
1.2885,0.19820361,64.051926,64.052055,119.03733,119.03732,41.217617,-0.080497153,156.17059,-0.42249444,247.71458,-20.643522,-0.39983705,4.4742436,-20.644072,50.759289,-21.466146,156.17065
1.2886,0.18554649,63.609299,63.609467,119.05295,119.05294,41.218601,-0.080582969,156.17195,-0.42247656,247.746,-18.697866,-0.40586689,4.4713726,-18.698444,50.756516,-21.435148,156.17201
1.2887,0.17270617,63.104809,63.104992,119.06857,119.06856,41.219585,-0.080668651,156.17329,-0.42245868,247.77742,-16.734123,-0.41149622,4.4685001,-16.734705,50.753735,-21.404179,156.17337
1.2888,0.15969533,62.538967,62.539127,119.08418,119.08418,41.220573,-0.080754213,156.17465,-0.4224408,247.80882,-14.754228,-0.41671947,4.4656258,-14.754763,50.750942,-21.37324,156.17471
1.2889,0.14652678,61.91222,61.912422,119.0998,119.09979,41.221565,-0.080839649,156.17599,-0.42242295,247.84024,-12.759987,-0.42153141,4.46275,-12.760548,50.748135,-21.342329,156.17606
1.289,0.13321356,61.22525,61.225491,119.11542,119.11541,41.222561,-0.080924965,156.17734,-0.42240509,247.87166,-10.753418,-0.42592731,4.4598727,-10.754002,50.745319,-21.311451,156.1774
