"Time","thetaQS","theta","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.stray.port_p.Phi.re","smee.stator.stray.port_p.Phi.im","smee.excitation.electroMagneticConverter.Phi.re","smeeQS.short.port_p.reference.gamma","constantSpeed.phi","constantSpeedQS.phi"
14.9204,3.1249213,3.1249213,0.44267809,0.080582619,-0.080514692,-0.013096726,0.34614345,4.6957178,2340.5576,2341.343
14.9205,3.1249423,3.1249423,0.43992877,0.094447762,-0.080063753,-0.015618457,0.34614336,4.6957383,2340.5735,2341.3589
14.9206,3.124963,3.124963,0.43674526,0.10821971,-0.07953386,-0.018124785,0.34614328,4.6957593,2340.5891,2341.3745
14.9207,3.124984,3.124984,0.43313074,0.12188488,-0.078925528,-0.02061324,0.34614316,4.6957803,2340.6047,2341.3901
14.9208,3.125005,3.125005,0.42908877,0.13542978,-0.078239352,-0.023081364,0.34614307,4.6958013,2340.6206,2341.4058
14.9209,3.125026,3.125026,0.42462331,0.14884104,-0.077476017,-0.025526727,0.34614298,4.6958222,2340.6362,2341.4216
14.921,3.125047,3.125047,0.41973883,0.16210543,-0.076636277,-0.027946915,0.34614289,4.6958432,2340.6519,2341.4373
14.9211,3.1250679,3.1250679,0.4144401,0.17520985,-0.075720951,-0.030339541,0.3461428,4.6958642,2340.6675,2341.4529
14.9212,3.1250889,3.1250889,0.40873235,0.18814138,-0.074730955,-0.032702249,0.34614271,4.6958852,2340.6833,2341.4688
14.9213,3.1251097,3.1251097,0.40262124,0.20088725,-0.073667251,-0.035032701,0.34614259,4.6959062,2340.699,2341.4844
14.9214,3.1251307,3.1251307,0.39611277,0.21343488,-0.072530895,-0.037328608,0.3461425,4.6959271,2340.7146,2341.5
14.9215,3.1251516,3.1251516,0.38921338,0.22577189,-0.071323007,-0.039587699,0.34614241,4.6959481,2340.7305,2341.5159
14.9216,3.1251726,3.1251726,0.38192987,0.2378861,-0.070044778,-0.041807748,0.34614232,4.6959691,2340.7461,2341.5315
14.9217,3.1251936,3.1251936,0.37426946,0.24976557,-0.068697467,-0.043986566,0.34614223,4.6959901,2340.7617,2341.5471
14.9218,3.1252146,3.1252146,0.36623964,0.26139855,-0.067282408,-0.046122003,0.34614211,4.6960106,2340.7773,2341.5627
14.9219,3.1252353,3.1252353,0.35784841,0.27277359,-0.065800995,-0.048211955,0.34614202,4.6960316,2340.7932,2341.5786
14.922,3.1252563,3.1252563,0.34910402,0.28387946,-0.064254686,-0.05025436,0.34614193,4.6960526,2340.8088,2341.5942
14.9221,3.1252773,3.1252773,0.34001505,0.29470515,-0.062645003,-0.052247204,0.34614184,4.6960735,2340.8245,2341.6099
14.9222,3.1252983,3.1252983,0.33059058,0.30524004,-0.060973544,-0.05418852,0.34614173,4.6960945,2340.8403,2341.6257
14.9223,3.1253192,3.1253192,0.32083979,0.31547371,-0.059241947,-0.056076396,0.34614164,4.6961155,2340.856,2341.6414
14.9224,3.1253402,3.1253402,0.31077239,0.32539603,-0.057451922,-0.057908967,0.34614155,4.6961365,2340.8716,2341.657
14.9225,3.1253612,3.1253612,0.30039829,0.33499727,-0.05560524,-0.059684426,0.34614146,4.6961575,2340.8875,2341.6729
14.9226,3.1253819,3.1253819,0.28972772,0.3442679,-0.053703714,-0.061401024,0.34614134,4.6961784,2340.9031,2341.6885
14.9227,3.1254029,3.1254029,0.27877119,0.3531988,-0.051749226,-0.063057072,0.34614125,4.6961994,2340.9187,2341.7041
14.9228,3.1254239,3.1254239,0.26753953,0.36178112,-0.049743704,-0.064650923,0.34614116,4.6962204,2340.9343,2341.7197
14.9229,3.1254449,3.1254449,0.25604385,0.37000644,-0.047689121,-0.066181019,0.34614104,4.6962414,2340.9502,2341.7356
14.923,3.1254659,3.1254659,0.24429546,0.3778666,-0.045587502,-0.067645848,0.34614095,4.6962624,2340.9658,2341.7512
14.9231,3.1254869,3.1254869,0.23230599,0.38535386,-0.043440927,-0.069043964,0.34614086,4.6962829,2340.9814,2341.7668
14.9232,3.1255076,3.1255076,0.22008722,0.39246085,-0.041251507,-0.070373982,0.34614074,4.6963038,2340.9973,2341.7827
14.9233,3.1255286,3.1255286,0.20765124,0.39918053,-0.039021406,-0.071634598,0.34614065,4.6963248,2341.0129,2341.7983
14.9234,3.1255496,3.1255496,0.19501033,0.40550628,-0.03675282,-0.072824568,0.34614056,4.6963458,2341.0286,2341.814
14.9235,3.1255705,3.1255705,0.18217695,0.41143185,-0.034447983,-0.073942721,0.34614044,4.6963668,2341.0444,2341.8298
14.9236,3.1255915,3.1255915,0.16916376,0.41695136,-0.032109175,-0.074987948,0.34614035,4.6963878,2341.0601,2341.8455
14.9237,3.1256125,3.1256125,0.15598363,0.42205945,-0.0297387,-0.075959213,0.34614027,4.6964087,2341.0757,2341.8611
14.9238,3.1256335,3.1256332,0.14264953,0.42675099,-0.027338896,-0.07685557,0.34614015,4.6964297,2341.0913,2341.8767
14.9239,3.1256542,3.1256542,0.12917465,0.43102139,-0.024912128,-0.077676132,0.34614006,4.6964507,2341.1072,2341.8926
14.924,3.1256752,3.1256752,0.11557227,0.43486643,-0.02246079,-0.078420088,0.34613997,4.6964717,2341.1228,2341.9082
14.9241,3.1256962,3.1256962,0.10185581,0.43828228,-0.0199873,-0.079086706,0.34613985,4.6964927,2341.1384,2341.9238
14.9242,3.1257172,3.1257172,0.088038832,0.44126564,-0.017494099,-0.079675324,0.34613976,4.6965137,2341.1543,2341.9397
14.9243,3.1257381,3.1257381,0.074134946,0.44381353,-0.014983643,-0.080185361,0.34613967,4.6965346,2341.1699,2341.9553
14.9244,3.1257591,3.1257591,0.060157876,0.44592342,-0.01245841,-0.080616325,0.34613955,4.6965551,2341.1855,2341.9709
14.9245,3.1257799,3.1257799,0.04612143,0.44759324,-0.0099208886,-0.080967784,0.34613946,4.6965761,2341.2012,2341.9866
14.9246,3.1258008,3.1258008,0.032039449,0.44882134,-0.007373583,-0.08123938,0.34613934,4.6965971,2341.217,2342.0024
14.9247,3.1258218,3.1258218,0.017925831,0.44960651,-0.0048190048,-0.081430867,0.34613925,4.6966181,2341.2327,2342.0181
14.9248,3.1258428,3.1258428,0.0037945083,0.44994798,-0.0022596733,-0.081542037,0.34613916,4.6966391,2341.2483,2342.0337
14.9249,3.1258638,3.1258638,-0.010340576,0.4498454,0.00030188748,-0.081572793,0.34613904,4.69666,2341.2642,2342.0496
14.925,3.1258848,3.1258848,-0.024465472,0.44929889,0.002863151,-0.081523098,0.34613895,4.696681,2341.2798,2342.0652
14.9251,3.1259058,3.1259055,-0.038566239,0.44830897,0.0054215915,-0.081393003,0.34613883,4.696702,2341.2954,2342.0808
14.9252,3.1259265,3.1259265,-0.05262896,0.44687662,0.0079746861,-0.081182644,0.34613875,4.696723,2341.3113,2342.0967
14.9253,3.1259475,3.1259475,-0.066639759,0.44500324,0.010519916,-0.080892213,0.34613863,4.696744,2341.3269,2342.1123
14.9254,3.1259685,3.1259685,-0.080584809,0.4426907,0.013054771,-0.080522001,0.34613854,4.6967649,2341.3425,2342.1279
14.9255,3.1259894,3.1259894,-0.094450347,0.43994129,0.015576753,-0.080072381,0.34613842,4.6967859,2341.3582,2342.1436
14.9256,3.1260104,3.1260104,-0.10822269,0.43675768,0.018083373,-0.079543792,0.34613833,4.6968069,2341.374,2342.1594
14.9257,3.1260314,3.1260314,-0.12188825,0.43314305,0.020572159,-0.078936756,0.34613824,4.6968274,2341.3896,2342.175
14.9258,3.1260521,3.1260521,-0.13543354,0.42910096,0.023040656,-0.078251868,0.34613812,4.6968484,2341.4053,2342.1907
14.9259,3.1260731,3.1260731,-0.14884518,0.42463541,0.025486432,-0.077489801,0.34613803,4.6968694,2341.4211,2342.2065
14.926,3.1260941,3.1260941,-0.16210994,0.41975078,0.027907072,-0.07665132,0.34613791,4.6968904,2341.4368,2342.2222
14.9261,3.1261151,3.1261151,-0.17521474,0.4144519,0.030300191,-0.075737238,0.34613782,4.6969113,2341.4524,2342.2378
14.9262,3.1261361,3.1261361,-0.18814664,0.40874401,0.032663427,-0.074748464,0.3461377,4.6969323,2341.4683,2342.2537
14.9263,3.126157,3.126157,-0.20089287,0.40263271,0.034994449,-0.073685974,0.34613761,4.6969533,2341.4839,2342.2693
14.9264,3.1261778,3.1261778,-0.21344085,0.39612406,0.037290964,-0.072550811,0.34613749,4.6969743,2341.4995,2342.2849
14.9265,3.1261988,3.1261988,-0.22577822,0.38922447,0.039550699,-0.071344092,0.3461374,4.6969953,2341.5151,2342.3005
14.9266,3.1262197,3.1262197,-0.23789278,0.38194078,0.041771427,-0.070067018,0.34613729,4.6970162,2341.531,2342.3164
14.9267,3.1262407,3.1262407,-0.24977258,0.37428012,0.04395096,-0.06872084,0.3461372,4.6970372,2341.5466,2342.332
14.9268,3.1262617,3.1262617,-0.26140592,0.3662501,0.04608715,-0.067306884,0.34613708,4.6970582,2341.5623,2342.3477
14.9269,3.1262827,3.1262827,-0.27278125,0.35785863,0.048177887,-0.06582655,0.34613696,4.6970792,2341.5781,2342.3635
14.927,3.1263037,3.1263037,-0.28388745,0.34911397,0.050221112,-0.0642813,0.34613687,4.6970997,2341.5938,2342.3792
14.9271,3.1263244,3.1263244,-0.29471347,0.3400248,0.052214809,-0.062672645,0.34613675,4.6971207,2341.6094,2342.3948
14.9272,3.1263454,3.1263454,-0.30524865,0.33060002,0.054157007,-0.061002187,0.34613666,4.6971416,2341.6252,2342.4104
14.9273,3.1263664,3.1263664,-0.31548259,0.320849,0.056045797,-0.059271567,0.34613654,4.6971626,2341.6409,2342.4263
14.9274,3.1263874,3.1263874,-0.32540521,0.3107813,0.057879314,-0.057482492,0.34613645,4.6971836,2341.6565,2342.4419
14.9275,3.1264083,3.1264083,-0.33500671,0.3004069,0.059655748,-0.055636723,0.34613633,4.6972046,2341.6721,2342.4575
14.9276,3.1264293,3.1264293,-0.34427762,0.289736,0.061373349,-0.053736083,0.34613624,4.6972256,2341.688,2342.4734
14.9277,3.1264501,3.1264501,-0.35320875,0.27877918,0.063030422,-0.051782452,0.34613612,4.6972466,2341.7036,2342.489
14.9278,3.126471,3.126471,-0.36179134,0.26754722,0.064625338,-0.049777746,0.346136,4.6972675,2341.7192,2342.5046
14.9279,3.126492,3.126492,-0.3700169,0.25605121,0.066156514,-0.047723949,0.34613591,4.6972885,2341.7351,2342.5205
14.928,3.126513,3.126513,-0.3778773,0.2443025,0.067622446,-0.045623086,0.3461358,4.6973095,2341.7507,2342.5361
14.9281,3.126534,3.126534,-0.38536477,0.23231266,0.069021687,-0.043477226,0.34613568,4.6973305,2341.7664,2342.5518
14.9282,3.126555,3.126555,-0.39247197,0.22009356,0.07035286,-0.041288488,0.34613559,4.6973515,2341.782,2342.5674
14.9283,3.1265759,3.1265759,-0.39919183,0.20765723,0.071614653,-0.039059032,0.34613547,4.697372,2341.7979,2342.5833
14.9284,3.1265967,3.1265967,-0.40551776,0.19501597,0.072805814,-0.036791053,0.34613538,4.6973929,2341.8135,2342.5989
14.9285,3.1266177,3.1266177,-0.41144347,0.18218222,0.073925167,-0.034486789,0.34613526,4.6974139,2341.8291,2342.6145
14.9286,3.1266387,3.1266387,-0.41696319,0.16916867,0.074971624,-0.03214851,0.34613514,4.6974349,2341.845,2342.6304
14.9287,3.1266596,3.1266596,-0.4220714,0.15598816,0.075944133,-0.029778529,0.34613505,4.6974559,2341.8606,2342.646
14.9288,3.1266806,3.1266806,-0.42676306,0.14265369,0.076841749,-0.027379178,0.34613493,4.6974769,2341.8762,2342.6616
14.9289,3.1267016,3.1267016,-0.43103358,0.12917842,0.077663586,-0.024952823,0.34613481,4.6974978,2341.8921,2342.6775
14.929,3.1267223,3.1267223,-0.43487874,0.11557565,0.078408822,-0.02250186,0.34613472,4.6975188,2341.9077,2342.6931
14.9291,3.1267433,3.1267433,-0.43829471,0.10185881,0.07907673,-0.020028705,0.3461346,4.6975398,2341.9233,2342.7087
14.9292,3.1267643,3.1267643,-0.44127816,0.088041432,0.079666659,-0.017535795,0.34613448,4.6975608,2341.939,2342.7244
14.9293,3.1267853,3.1267853,-0.44382611,0.074137151,0.080178007,-0.015025591,0.34613439,4.6975818,2341.9548,2342.7402
14.9294,3.1268063,3.1268063,-0.44593608,0.060159691,0.08061029,-0.012500567,0.34613428,4.6976027,2341.9705,2342.7559
14.9295,3.1268272,3.1268272,-0.44760594,0.046122842,0.080963075,-0.0099632153,0.34613416,4.6976237,2341.9861,2342.7715
14.9296,3.1268482,3.1268482,-0.44883409,0.032040462,0.081236005,-0.0074160364,0.34613407,4.6976442,2342.002,2342.7874
14.9297,3.126869,3.126869,-0.44961929,0.017926443,0.081428826,-0.0048615434,0.34613395,4.6976652,2342.0176,2342.803
14.9298,3.1268899,3.1268899,-0.44996077,0.0037947188,0.081541337,-0.0023022548,0.34613383,4.6976862,2342.0332,2342.8186
14.9299,3.1269109,3.1269109,-0.44985819,-0.010340766,0.081573427,0.00025930474,0.34613371,4.6977072,2342.0491,2342.8345
14.93,3.1269319,3.1269319,-0.44931164,-0.024466062,0.081525072,0.0028206091,0.34613362,4.6977282,2342.0647,2342.8501
14.9301,3.1269529,3.1269529,-0.4483217,-0.03856723,0.081396312,0.0053791325,0.3461335,4.6977491,2342.0803,2342.8657
14.9302,3.1269739,3.1269739,-0.44688931,-0.052630354,0.081187278,0.007932351,0.34613338,4.6977701,2342.0959,2342.8813
14.9303,3.1269946,3.1269946,-0.44501588,-0.066641547,0.080898173,0.010477748,0.34613326,4.6977911,2342.1118,2342.8972
14.9304,3.1270156,3.1270156,-0.44270331,-0.080587,0.080529287,0.013012812,0.34613314,4.6978121,2342.1274,2342.9128
14.9305,3.1270366,3.1270366,-0.4399538,-0.094452932,0.080080979,0.015535042,0.34613305,4.6978331,2342.1431,2342.9285
14.9306,3.1270576,3.1270576,-0.43677011,-0.10822567,0.079553694,0.018041952,0.34613293,4.697854,2342.1589,2342.9443
14.9307,3.1270785,3.1270785,-0.43315539,-0.12189161,0.078947954,0.020531069,0.34613281,4.697875,2342.1746,2342.96
14.9308,3.1270995,3.1270995,-0.42911321,-0.13543728,0.078264348,0.02299994,0.3461327,4.697896,2342.1902,2342.9756
14.9309,3.1271205,3.1271205,-0.42464751,-0.14884931,0.077503562,0.025446126,0.34613261,4.6979165,2342.2058,2342.9912
14.931,3.1271412,3.1271412,-0.41976273,-0.16211444,0.076666333,0.027867218,0.34613249,4.6979375,2342.2217,2343.0071
14.9311,3.1271622,3.1271622,-0.4144637,-0.17521961,0.075753495,0.030260829,0.34613237,4.6979585,2342.2373,2343.0227
14.9312,3.1271832,3.1271832,-0.40875566,-0.18815188,0.07476595,0.032624595,0.34613225,4.6979795,2342.2529,2343.0383
14.9313,3.1272042,3.1272042,-0.40264419,-0.20089848,0.073704667,0.034956187,0.34613213,4.6980004,2342.2688,2343.0542
14.9314,3.1272252,3.1272252,-0.39613536,-0.21344683,0.072570696,0.037253305,0.34613204,4.6980214,2342.2844,2343.0698
14.9315,3.1272461,3.1272461,-0.38923559,-0.22578454,0.071365155,0.039513681,0.34613192,4.6980424,2342.3,2343.0854
14.9316,3.1272669,3.1272669,-0.38195169,-0.23789945,0.070089228,0.04173509,0.3461318,4.6980634,2342.3159,2343.1013
14.9317,3.1272879,3.1272879,-0.37429082,-0.2497796,0.068744183,0.043915343,0.34613168,4.6980844,2342.3315,2343.1169
14.9318,3.1273088,3.1273088,-0.36626056,-0.26141325,0.067331336,0.046052281,0.34613156,4.6981053,2342.3472,2343.1326
14.9319,3.1273298,3.1273298,-0.35786885,-0.27278894,0.065852083,0.048143804,0.34613144,4.6981263,2342.3628,2343.1482
14.932,3.1273508,3.1273508,-0.34912395,-0.2838954,0.064307891,0.050187845,0.34613132,4.6981473,2342.3787,2343.1641
14.9321,3.1273718,3.1273718,-0.34003451,-0.29472175,0.062700272,0.052182391,0.34613124,4.6981678,2342.3943,2343.1797
14.9322,3.1273928,3.1273928,-0.3306095,-0.30525723,0.061030813,0.054125477,0.34613112,4.6981888,2342.4099,2343.1953
14.9323,3.1274135,3.1274135,-0.32085818,-0.31549147,0.059301168,0.056015179,0.346131,4.6982098,2342.4258,2343.2112
14.9324,3.1274345,3.1274345,-0.31079021,-0.32541439,0.05751304,0.057849638,0.34613088,4.6982307,2342.4414,2343.2268
14.9325,3.1274555,3.1274555,-0.30041552,-0.33501616,0.055668186,0.059627049,0.34613076,4.6982517,2342.457,2343.2424
14.9326,3.1274765,3.1274765,-0.28974432,-0.34428731,0.053768434,0.061345652,0.34613064,4.6982727,2342.4729,2343.2583
14.9327,3.1274974,3.1274974,-0.2787872,-0.35321873,0.051815651,0.063003756,0.34613052,4.6982937,2342.4885,2343.2739
14.9328,3.1275184,3.1275184,-0.26755491,-0.36180156,0.049811769,0.064599723,0.3461304,4.6983147,2342.5042,2343.2896
14.9329,3.1275392,3.1275392,-0.25605857,-0.37002733,0.047758762,0.066131979,0.34613028,4.6983356,2342.5198,2343.3052
14.933,3.1275601,3.1275601,-0.24430953,-0.37788796,0.045658648,0.067599021,0.34613019,4.6983566,2342.5356,2343.321
14.9331,3.1275811,3.1275811,-0.23231936,-0.38537565,0.04351351,0.068999387,0.34613007,4.6983776,2342.5513,2343.3367
14.9332,3.1276021,3.1276021,-0.22009991,-0.39248306,0.041325454,0.070331715,0.34612995,4.6983986,2342.5669,2343.3523
14.9333,3.1276231,3.1276231,-0.20766324,-0.39920312,0.039096642,0.07159467,0.34612983,4.6984196,2342.5828,2343.3682
14.9334,3.1276441,3.1276441,-0.1950216,-0.40552923,0.03682927,0.072787024,0.34612972,4.6984401,2342.5984,2343.3838
14.9335,3.127665,3.1276648,-0.1821875,-0.41145512,0.034525577,0.073907591,0.3461296,4.6984611,2342.614,2343.3994
14.9336,3.1276858,3.1276858,-0.16917358,-0.41697499,0.032187834,0.07495527,0.34612948,4.698482,2342.6299,2343.4153
14.9337,3.1277068,3.1277068,-0.15599269,-0.42208335,0.029818347,0.075929023,0.34612936,4.698503,2342.6455,2343.4309
14.9338,3.1277277,3.1277277,-0.14265785,-0.42677516,0.02741945,0.076827899,0.34612924,4.698524,2342.6611,2343.4465
14.9339,3.1277487,3.1277487,-0.12918219,-0.4310458,0.024993511,0.077651002,0.34612912,4.698545,2342.6768,2343.4622
14.934,3.1277697,3.1277697,-0.11557904,-0.43489107,0.022542922,0.078397527,0.346129,4.698566,2342.6926,2343.478
14.9341,3.1277907,3.1277907,-0.10186181,-0.43830714,0.0200701,0.079066731,0.34612888,4.6985869,2342.7083,2343.4937
14.9342,3.1278114,3.1278114,-0.08804404,-0.44129068,0.017577484,0.079657957,0.34612876,4.6986079,2342.7239,2343.5093
14.9343,3.1278324,3.1278324,-0.074139364,-0.44383872,0.015067534,0.080170624,0.34612864,4.6986289,2342.7397,2343.5251
14.9344,3.1278534,3.1278534,-0.060161509,-0.44594872,0.012542721,0.080604225,0.34612852,4.6986499,2342.7554,2343.5408
14.9345,3.1278744,3.1278744,-0.046124265,-0.44761866,0.010005538,0.080958337,0.3461284,4.6986709,2342.771,2343.5564
14.9346,3.1278954,3.1278954,-0.032041483,-0.44884682,0.0074584875,0.0812326,0.34612828,4.6986918,2342.7866,2343.572
14.9347,3.1279163,3.1279163,-0.017927065,-0.44963205,0.0049040806,0.081426755,0.34612817,4.6987123,2342.8025,2343.5879
14.9348,3.1279371,3.1279371,-0.00379494,-0.44997355,0.0023448362,0.081540599,0.34612805,4.6987333,2342.8181,2343.6035
14.9349,3.1279581,3.1279581,0.010340948,-0.44987097,-0.00021672138,0.08157403,0.34612793,4.6987543,2342.8337,2343.6191
14.935,3.127979,3.127979,0.024466645,-0.44932443,-0.0027780656,0.08152701,0.34612781,4.6987753,2342.8496,2343.635
14.9351,3.128,3.128,0.038568214,-0.44833446,-0.0053366707,0.081399582,0.34612769,4.6987963,2342.8652,2343.6506
14.9352,3.128021,3.128021,0.052631736,-0.44690201,-0.007890013,0.081191882,0.34612757,4.6988173,2342.8809,2343.6663
14.9353,3.128042,3.128042,0.066643327,-0.44502854,-0.010435576,0.080904104,0.34612745,4.6988382,2342.8967,2343.6821
14.9354,3.128063,3.128063,0.080589175,-0.44271588,-0.012970846,0.080536537,0.34612733,4.6988592,2342.9124,2343.6978
14.9355,3.1280837,3.1280837,0.094455503,-0.43996632,-0.015493325,0.080089547,0.34612718,4.6988802,2342.928,2343.7134
14.9356,3.1281047,3.1281047,0.10822863,-0.43678257,-0.018000524,0.079563566,0.34612706,4.6989012,2342.9436,2343.729
14.9357,3.1281257,3.1281257,0.12189496,-0.43316773,-0.020489972,0.078959122,0.34612694,4.6989222,2342.9595,2343.7449
14.9358,3.1281466,3.1281466,0.13544102,-0.42912543,-0.022959214,0.078276798,0.34612682,4.6989431,2342.9751,2343.7605
14.9359,3.1281676,3.1281676,0.14885342,-0.42465961,-0.025405811,0.077517286,0.34612671,4.6989641,2342.9907,2343.7761
14.936,3.1281886,3.1281886,0.16211894,-0.41977471,-0.027827354,0.076681316,0.34612659,4.6989846,2343.0066,2343.792
14.9361,3.1282094,3.1282094,0.17522448,-0.41447553,-0.030221455,0.07576973,0.34612647,4.6990056,2343.0222,2343.8076
14.9362,3.1282303,3.1282303,0.18815713,-0.40876731,-0.032585751,0.074783407,0.34612635,4.6990266,2343.0378,2343.8232
14.9363,3.1282513,3.1282513,0.20090407,-0.40265569,-0.03491791,0.073723339,0.34612623,4.6990476,2343.0537,2343.8391
14.9364,3.1282723,3.1282723,0.21345279,-0.39614666,-0.037215631,0.07259056,0.34612608,4.6990685,2343.0693,2343.8547
14.9365,3.1282933,3.1282933,0.22579086,-0.3892467,-0.039476652,0.071386188,0.34612596,4.6990895,2343.085,2343.8704
14.9366,3.1283143,3.1283143,0.2379061,-0.3819626,-0.041698739,0.070111416,0.34612584,4.6991105,2343.1006,2343.886
14.9367,3.1283352,3.1283352,0.24978659,-0.37430152,-0.043879703,0.068767495,0.34612572,4.6991315,2343.1165,2343.9019
14.9368,3.128356,3.128356,0.26142058,-0.36627105,-0.046017393,0.067355759,0.3461256,4.6991525,2343.1321,2343.9175
14.9369,3.128377,3.128377,0.27279657,-0.3578791,-0.048109699,0.065877594,0.34612548,4.6991735,2343.1477,2343.9331
14.937,3.1283979,3.1283979,0.28390339,-0.34913397,-0.050154559,0.064334452,0.34612536,4.6991944,2343.1636,2343.949
14.9371,3.1284189,3.1284189,0.29473004,-0.34004426,-0.052149955,0.062727869,0.34612522,4.6992154,2343.1792,2343.9646
14.9372,3.1284399,3.1284399,0.30526581,-0.33061895,-0.05409392,0.061059415,0.3461251,4.6992364,2343.1948,2343.9802
14.9373,3.1284609,3.1284609,0.31550035,-0.32086739,-0.055984538,0.059330747,0.34612498,4.6992569,2343.2104,2343.9958
14.9374,3.1284816,3.1284816,0.32542354,-0.31079912,-0.057819944,0.057543565,0.34612486,4.6992779,2343.2263,2344.0117
14.9375,3.1285026,3.1285026,0.33502561,-0.30042413,-0.059598327,0.055699632,0.34612474,4.6992989,2343.2419,2344.0273
14.9376,3.1285236,3.1285236,0.34429702,-0.28975263,-0.061317932,0.053800765,0.34612459,4.6993198,2343.2576,2344.043
14.9377,3.1285446,3.1285446,0.35322869,-0.27879521,-0.062977061,0.051848836,0.34612447,4.6993408,2343.2734,2344.0588
14.9378,3.1285655,3.1285655,0.36181176,-0.2675626,-0.064574085,0.049845777,0.34612435,4.6993618,2343.2891,2344.0745
14.9379,3.1285865,3.1285865,0.37003779,-0.25606593,-0.066107422,0.047793556,0.34612423,4.6993828,2343.3047,2344.0901
14.938,3.1286075,3.1286075,0.37789863,-0.24431656,-0.067575566,0.045694198,0.34612408,4.6994038,2343.3206,2344.106
14.9381,3.1286283,3.1286283,0.38538656,-0.23232606,-0.068977065,0.043549776,0.34612396,4.6994247,2343.3362,2344.1216
14.9382,3.1286492,3.1286492,0.39249414,-0.22010626,-0.070310533,0.041362405,0.34612384,4.6994457,2343.3518,2344.1372
14.9383,3.1286702,3.1286702,0.39921439,-0.20766923,-0.071574666,0.039134238,0.34612373,4.6994667,2343.3674,2344.1528
