"Time","terminalBoxQS.plugSupply.pin[3].i.re","inertiaLoad.phi","terminalBoxQS.plugSupply.pin[3].i.im","terminalBoxQS.plugSupply.pin[1].i.re","inertiaLoad.w","inertiaLoadQS.phi","terminalBoxQS.plugSupply.pin[1].v.re","terminalBoxQS.plugSupply.pin[1].v.im","inertiaLoadQS.w","terminalBoxQS.plugSupply.pin[3].v.im","terminalBoxQS.plugSupply.pin[2].i.re","terminalBoxQS.plugSupply.pin[2].i.im","terminalBoxQS.plugSupply.pin[2].v.re","terminalBoxQS.plugSupply.pin[1].i.im","terminalBoxQS.plugSupply.pin[3].v.re","terminalBoxQS.plugSupply.pin[2].v.im"
0.0251,-46.515705,0.09850464,-88.632294,-53.499966,7.8457737,0.098504595,-3.2952285,7.0782461,7.8457689,-6.3928747,100.01567,4.0323658,7.777555,84.59993,-4.4823265,-0.68537158
0.0252,-46.515705,0.099290773,-88.632294,-53.499966,7.8769794,0.099290729,-3.3019512,7.0963044,7.8769751,-6.4077258,100.01567,4.0323658,7.7965555,84.59993,-4.4946046,-0.68857872
0.0253,-46.515705,0.10008004,-88.632294,-53.499966,7.9081845,0.10007998,-3.3086736,7.1143622,7.9081798,-6.4225764,100.01567,4.0323658,7.8155556,84.59993,-4.5068817,-0.69178581
0.0254,-46.515705,0.10087241,-88.632294,-53.499966,7.9393888,0.10087236,-3.3153961,7.1324201,7.9393845,-6.437427,100.01567,4.0323663,7.8345551,84.59993,-4.5191588,-0.69499278
0.0255,-46.515705,0.10166791,-88.632294,-53.499966,7.970593,0.10166786,-3.3221183,7.1504774,7.9705882,-6.4522777,100.01567,4.0323663,7.8535542,84.59993,-4.531436,-0.69819975
0.025599999,-46.515705,0.10246652,-88.632294,-53.499966,8.0017958,0.10246647,-3.3288405,7.1685343,8.001792,-6.4671278,100.01567,4.0323663,7.8725529,84.59993,-4.5437126,-0.70140666
0.025699999,-46.515705,0.10326825,-88.632294,-53.499966,8.032999,0.1032682,-3.3355625,7.1865907,8.0329943,-6.4819775,100.01567,4.0323663,7.8915515,84.59993,-4.5559888,-0.70461345
0.025800001,-46.515705,0.1040731,-88.632294,-53.499966,8.0642004,0.10407305,-3.3422844,7.2046471,8.0641956,-6.4968266,100.01567,4.0323663,7.9105496,84.59993,-4.568265,-0.70782024
0.025900001,-46.515705,0.10488107,-88.632294,-53.499966,8.0954018,0.10488102,-3.3490062,7.222703,8.095397,-6.5116758,100.01567,4.0323663,7.9295473,84.59993,-4.5805411,-0.71102691
0.026000001,-46.515705,0.10569216,-88.632294,-53.499966,8.1266031,0.10569211,-3.3557279,7.2407584,8.1265984,-6.5265245,100.01567,4.0323663,7.9485445,84.59993,-4.5928168,-0.71423358
0.0261,-46.515701,0.10650637,-88.632294,-53.499966,8.1578026,0.10650632,-3.3624494,7.2588134,8.1577978,-6.5413733,100.01567,4.0323663,7.9675412,84.59993,-4.605092,-0.71744013
0.0262,-46.515701,0.10732371,-88.632294,-53.499966,8.189002,0.10732365,-3.3691707,7.2768679,8.1889973,-6.5562215,100.01567,4.0323663,7.9865379,84.59993,-4.6173673,-0.72064662
0.0263,-46.515701,0.10814416,-88.632294,-53.499966,8.2202005,0.1081441,-3.3758919,7.2949224,8.2201958,-6.5710692,100.01567,4.0323663,8.0055342,84.59993,-4.629642,-0.72385305
0.0264,-46.515701,0.10896773,-88.632294,-53.499966,8.251399,0.10896767,-3.3826129,7.3129764,8.2513943,-6.585917,100.01567,4.0323663,8.0245295,84.59993,-4.6419168,-0.72705942
0.0265,-46.515701,0.10979442,-88.632294,-53.499966,8.2825966,0.10979436,-3.3893337,7.3310299,8.2825918,-6.6007643,100.01567,4.0323663,8.0435247,84.59993,-4.654191,-0.73026568
0.0266,-46.515701,0.11062422,-88.632294,-53.499966,8.3137932,0.11062417,-3.3960545,7.3490829,8.3137884,-6.6156111,100.01567,4.0323663,8.06252,84.59993,-4.6664653,-0.73347193
0.026699999,-46.515701,0.11145715,-88.632294,-53.499966,8.3449898,0.1114571,-3.4027753,7.3671355,8.344985,-6.6304579,100.01567,4.0323663,8.0815144,84.59993,-4.6787391,-0.73667806
0.026799999,-46.515701,0.11229321,-88.632294,-53.499966,8.3761854,0.11229315,-3.4094958,7.3851881,8.3761797,-6.6453042,100.01567,4.0323663,8.1005087,84.59993,-4.6910129,-0.7398842
0.026900001,-46.515701,0.11313237,-88.632294,-53.499966,8.4073801,0.11313232,-3.4162161,7.4032402,8.4073753,-6.6601501,100.01567,4.0323668,8.1195021,84.599922,-4.7032862,-0.74309021
0.027000001,-46.515701,0.11397467,-88.632294,-53.499966,8.4385738,0.11397461,-3.4229362,7.4212918,8.4385691,-6.6749959,100.01567,4.0323668,8.1384954,84.599922,-4.715559,-0.74629617
0.027100001,-46.515701,0.11482007,-88.632294,-53.499966,8.4697676,0.11482002,-3.4296563,7.439343,8.4697628,-6.6898413,100.01567,4.0323668,8.1574879,84.599922,-4.7278318,-0.74950206
0.0272,-46.515701,0.1156686,-88.632294,-53.499966,8.5009604,0.11566854,-3.4363763,7.4573941,8.5009556,-6.7046862,100.01567,4.0323668,8.1764812,84.599922,-4.7401047,-0.75270784
0.0273,-46.515701,0.11652025,-88.632294,-53.499966,8.5321522,0.11652019,-3.4430962,7.4754443,8.5321474,-6.7195311,100.01567,4.0323668,8.1954727,84.599922,-4.752377,-0.75591362
0.0274,-46.515701,0.11737502,-88.632294,-53.499966,8.563344,0.11737496,-3.4498158,7.4934945,8.5633392,-6.7343755,100.01567,4.0323668,8.2144642,84.599922,-4.7646489,-0.75911927
0.0275,-46.515701,0.1182329,-88.632294,-53.499966,8.5945349,0.11823284,-3.4565351,7.5115442,8.5945301,-6.7492194,100.01566,4.0323668,8.2334557,84.599922,-4.7769208,-0.76232487
0.0276,-46.515701,0.1190939,-88.632294,-53.499966,8.6257248,0.11909384,-3.4632545,7.5295935,8.62572,-6.7640634,100.01566,4.0323668,8.2524462,84.599922,-4.7891922,-0.76553041
0.0277,-46.515701,0.11995803,-88.632294,-53.499966,8.6569147,0.11995797,-3.4699738,7.5476427,8.656909,-6.7789068,100.01566,4.0323668,8.2714367,84.599922,-4.8014631,-0.76873589
0.027799999,-46.515701,0.12082527,-88.632294,-53.499966,8.6881027,0.12082521,-3.4766927,7.565691,8.688098,-6.7937498,100.01566,4.0323668,8.2904272,84.599922,-4.8137345,-0.7719413
0.027899999,-46.515701,0.12169563,-88.632294,-53.499966,8.7192907,0.12169557,-3.4834116,7.5837393,8.719286,-6.8085923,100.01566,4.0323668,8.3094168,84.599922,-4.826005,-0.77514666
0.028000001,-46.515701,0.12256911,-88.632294,-53.499966,8.7504787,0.12256905,-3.4901304,7.6017871,8.750473,-6.8234348,100.01566,4.0323668,8.3284054,84.599922,-4.8382754,-0.7783519
0.028100001,-46.515701,0.12344571,-88.632294,-53.499966,8.7816648,0.12344565,-3.4968491,7.6198344,8.7816601,-6.8382773,100.01566,4.0323668,8.3473949,84.599922,-4.8505454,-0.78155708
0.028200001,-46.515701,0.12432543,-88.632294,-53.499966,8.812851,0.12432537,-3.5035675,7.6378813,8.8128462,-6.8531189,100.01566,4.0323668,8.3663826,84.599922,-4.8628154,-0.7847622
0.0283,-46.515701,0.12520827,-88.632294,-53.499966,8.8440361,0.12520821,-3.5102856,7.6559277,8.8440313,-6.8679605,100.01566,4.0323668,8.3853703,84.599922,-4.8750849,-0.78796726
0.0284,-46.515701,0.12609422,-88.632294,-53.499966,8.8752213,0.12609416,-3.5170038,7.673974,8.8752155,-6.8828015,100.01566,4.0323672,8.4043579,84.599922,-4.8873544,-0.79117221
0.0285,-46.515701,0.1269833,-88.632294,-53.499966,8.9064054,0.12698324,-3.5237219,7.6920195,8.9063997,-6.8976426,100.01566,4.0323672,8.4233456,84.599922,-4.8996234,-0.79437709
0.0286,-46.515701,0.12787549,-88.632294,-53.499966,8.9375887,0.12787543,-3.5304396,7.7100649,8.937583,-6.9124827,100.01566,4.0323672,8.4423323,84.599922,-4.9118919,-0.79758197
0.0287,-46.515701,0.1287708,-88.632286,-53.499966,8.968771,0.12877074,-3.5371573,7.7281098,8.9687653,-6.9273229,100.01566,4.0323672,8.461318,84.599922,-4.9241605,-0.80078667
0.0288,-46.515701,0.12966923,-88.632286,-53.499966,8.9999523,0.12966917,-3.543875,7.7461543,8.9999466,-6.942163,100.01566,4.0323672,8.4803038,84.599922,-4.936429,-0.80399138
0.028899999,-46.515701,0.13057078,-88.632286,-53.499966,9.0311337,0.13057072,-3.5505924,7.7641983,9.0311279,-6.9570022,100.01566,4.0323672,8.4992895,84.599922,-4.9486966,-0.80719596
0.028999999,-46.515701,0.13147545,-88.632286,-53.499966,9.062314,0.13147539,-3.5573096,7.7822418,9.0623083,-6.9718413,100.01566,4.0323672,8.5182743,84.599922,-4.9609642,-0.81040055
0.029100001,-46.515701,0.13238324,-88.632286,-53.499966,9.0934935,0.13238317,-3.5640266,7.8002853,9.0934877,-6.98668,100.01566,4.0323672,8.5372581,84.599922,-4.9732318,-0.81360501
0.029200001,-46.515697,0.13329414,-88.632286,-53.499966,9.1246729,0.13329408,-3.5707436,7.8183279,9.1246672,-7.0015187,100.01566,4.0323672,8.556242,84.599922,-4.9854989,-0.81680936
0.029300001,-46.515697,0.13420816,-88.632286,-53.499966,9.1558504,0.1342081,-3.5774603,7.8363705,9.1558447,-7.0163565,100.01566,4.0323672,8.5752258,84.599922,-4.9977655,-0.8200137
0.0294,-46.515697,0.13512531,-88.632286,-53.499966,9.1870279,0.13512523,-3.584177,7.8544126,9.1870222,-7.0311947,100.01566,4.0323672,8.5942087,84.599922,-5.0100322,-0.82321793
0.0295,-46.515697,0.13604556,-88.632286,-53.499966,9.2182045,0.13604549,-3.5908933,7.8724542,9.2181988,-7.046032,100.01566,4.0323672,8.6131916,84.599922,-5.0222983,-0.8264221
0.0296,-46.515697,0.13696894,-88.632286,-53.499966,9.2493811,0.13696887,-3.5976098,7.8904953,9.2493753,-7.0608687,100.01566,4.0323672,8.6321745,84.599922,-5.0345645,-0.8296262
0.0297,-46.515697,0.13789544,-88.632286,-53.499966,9.2805557,0.13789536,-3.6043258,7.908536,9.28055,-7.0757055,100.01566,4.0323672,8.6511555,84.599922,-5.0468302,-0.83283019
0.0298,-46.515697,0.13882504,-88.632286,-53.499966,9.3117304,0.13882497,-3.6110418,7.9265761,9.3117247,-7.0905418,100.01566,4.0323672,8.6701374,84.599922,-5.0590954,-0.83603412
0.029899999,-46.515697,0.13975777,-88.632286,-53.499966,9.3429041,0.13975771,-3.6177576,7.9446158,9.3428984,-7.1053782,100.01566,4.0323677,8.6891184,84.599922,-5.0713606,-0.83923799
0.029999999,-46.515697,0.14069362,-88.632286,-53.499962,9.3740778,0.14069355,-3.6244733,7.9626555,9.3740721,-7.1202135,100.01566,4.0323677,8.7080984,84.599922,-5.0836253,-0.8424418
0.030099999,-46.515697,0.14163259,-88.632286,-53.499962,9.4052496,0.14163251,-3.6311889,7.9806943,9.4052439,-7.1350489,100.01566,4.0323677,8.7270784,84.599922,-5.0958896,-0.84564549
0.030200001,-46.515697,0.14257467,-88.632286,-53.499962,9.4364214,0.14257459,-3.6379042,7.998733,9.4364157,-7.1498837,100.01566,4.0323677,8.7460585,84.599922,-5.1081538,-0.84884912
0.030300001,-46.515697,0.14351986,-88.632286,-53.499962,9.4675922,0.14351979,-3.6446192,8.0167713,9.4675865,-7.1647186,100.01566,4.0323677,8.7650375,84.599922,-5.1204181,-0.85205269
0.030400001,-46.515697,0.14446817,-88.632286,-53.499962,9.4987621,0.1444681,-3.6513343,8.0348091,9.4987564,-7.1795526,100.01566,4.0323677,8.7840157,84.599922,-5.1326814,-0.8552562
0.0305,-46.515697,0.1454196,-88.632286,-53.499962,9.529932,0.14541952,-3.6580491,8.052846,9.5299263,-7.1943865,100.01566,4.0323677,8.8029938,84.599922,-5.1449447,-0.85845959
0.0306,-46.515697,0.14637414,-88.632286,-53.499962,9.5611,0.14637406,-3.6647639,8.0708828,9.5610943,-7.2092199,100.01566,4.0323677,8.8219719,84.599922,-5.157208,-0.86166292
0.0307,-46.515697,0.1473318,-88.632286,-53.499962,9.592268,0.14733173,-3.6714785,8.0889196,9.5922623,-7.2240534,100.01566,4.0323677,8.8409491,84.599922,-5.1694708,-0.8648662
0.0308,-46.515697,0.14829257,-88.632286,-53.499962,9.623435,0.1482925,-3.6781929,8.1069555,9.6234293,-7.2388864,100.01566,4.0323677,8.8599262,84.599922,-5.1817331,-0.86806935
0.0309,-46.515697,0.14925647,-88.632286,-53.499962,9.6546021,0.14925639,-3.684907,8.1249914,9.6545954,-7.2537184,100.01566,4.0323677,8.8789024,84.599922,-5.193995,-0.87127244
0.030999999,-46.515697,0.15022348,-88.632286,-53.499962,9.6857672,0.1502234,-3.6916211,8.1430264,9.6857615,-7.2685509,100.01566,4.0323677,8.8978777,84.599922,-5.2062569,-0.87447548
0.031099999,-46.515697,0.1511936,-88.632286,-53.499962,9.7169323,0.15119353,-3.6983349,8.1610603,9.7169256,-7.2833824,100.01566,4.0323677,8.916853,84.599922,-5.2185187,-0.87767839
0.031199999,-46.515697,0.15216684,-88.632286,-53.499962,9.7480965,0.15216677,-3.7050486,8.1790953,9.7480898,-7.298214,100.01566,4.0323677,8.9358282,84.599915,-5.2307796,-0.88088125
0.031300001,-46.515697,0.15314321,-88.632286,-53.499962,9.7792597,0.15314312,-3.7117622,8.1971283,9.779253,-7.3130445,100.01566,4.0323677,8.9548025,84.599915,-5.2430406,-0.88408405
0.031399999,-46.515697,0.15412268,-88.632286,-53.499962,9.8104219,0.15412261,-3.7184756,8.2151623,9.8104153,-7.3278751,100.01566,4.0323682,8.9737768,84.599915,-5.2553015,-0.88728672
0.031500001,-46.515697,0.15510528,-88.632286,-53.499962,9.8415833,0.15510519,-3.7251887,8.2331953,9.8415775,-7.3427057,100.01566,4.0323682,8.9927502,84.599915,-5.2675614,-0.89048934
0.031599998,-46.515697,0.15609097,-88.632286,-53.499962,9.8727446,0.1560909,-3.7319019,8.2512274,9.8727379,-7.3575354,100.01566,4.0323682,9.0117235,84.599915,-5.2798214,-0.8936919
0.0317,-46.515697,0.1570798,-88.632286,-53.499962,9.9039049,0.15707973,-3.7386148,8.2692595,9.9038982,-7.372365,100.01566,4.0323682,9.0306959,84.599915,-5.2920814,-0.89689434
0.031800002,-46.515697,0.15807174,-88.632286,-53.499962,9.9350643,0.15807167,-3.7453275,8.2872906,9.9350576,-7.3871942,100.01566,4.0323682,9.0496683,84.599915,-5.3043408,-0.90009671
0.0319,-46.515697,0.1590668,-88.632286,-53.499962,9.9662228,0.15906672,-3.7520399,8.3053217,9.9662161,-7.4020228,100.01566,4.0323682,9.0686398,84.599915,-5.3165998,-0.90329903
0.032000002,-46.515697,0.16006497,-88.632286,-53.499962,9.9973803,0.16006489,-3.7587523,8.3233528,9.9973736,-7.416851,100.01566,4.0323682,9.0876112,84.599915,-5.3288584,-0.90650123
0.032099999,-46.515697,0.16106626,-88.632286,-53.499962,10.028538,0.16106617,-3.7654645,8.341383,10.028531,-7.4316792,100.01566,4.0323682,9.1065817,84.599915,-5.3411169,-0.90970337
0.032200001,-46.515697,0.16207066,-88.632286,-53.499962,10.059693,0.16207057,-3.7721765,8.3594122,10.059687,-7.446507,100.01566,4.0323682,9.1255522,84.599915,-5.3533754,-0.91290545
0.032299999,-46.515694,0.16307817,-88.632286,-53.499962,10.090849,0.1630781,-3.7788885,8.3774414,10.090842,-7.4613342,100.01566,4.0323682,9.1445217,84.599915,-5.365633,-0.91610742
0.032400001,-46.515694,0.16408882,-88.632286,-53.499962,10.122004,0.16408873,-3.7856002,8.3954706,10.121997,-7.476161,100.01566,4.0323682,9.1634903,84.599915,-5.3778906,-0.91930932
0.032499999,-46.515694,0.16510257,-88.632286,-53.499962,10.153157,0.16510248,-3.7923117,8.4134989,10.153151,-7.4909878,100.01566,4.0323682,9.1824598,84.599915,-5.3901477,-0.92251116
0.032600001,-46.515694,0.16611943,-88.632286,-53.499962,10.184311,0.16611934,-3.7990229,8.4315262,10.184304,-7.5058136,100.01566,4.0323682,9.2014275,84.599915,-5.4024048,-0.92571288
0.032699998,-46.515694,0.16713941,-88.632286,-53.499962,10.215463,0.16713932,-3.8057342,8.4495535,10.215456,-7.5206394,100.01566,4.0323682,9.2203951,84.599915,-5.4146614,-0.92891449
0.0328,-46.515694,0.16816251,-88.632286,-53.499962,10.246614,0.16816242,-3.8124452,8.4675808,10.246608,-7.5354648,100.01566,4.0323687,9.2393627,84.599915,-5.4269176,-0.93211609
0.032900002,-46.515694,0.16918872,-88.632286,-53.499962,10.277764,0.16918863,-3.8191559,8.4856071,10.277758,-7.5502896,100.01566,4.0323687,9.2583294,84.599915,-5.4391737,-0.93531758
0.033,-46.515694,0.17021805,-88.632286,-53.499962,10.308914,0.17021796,-3.8258667,8.5036335,10.308908,-7.5651145,100.01566,4.0323687,9.2772961,84.599915,-5.4514289,-0.93851894
0.033100002,-46.515694,0.17125049,-88.632286,-53.499962,10.340063,0.1712504,-3.832577,8.5216589,10.340056,-7.5799384,100.01566,4.0323687,9.2962618,84.599915,-5.4636846,-0.94172025
0.033199999,-46.515694,0.17228605,-88.632286,-53.499962,10.371212,0.17228596,-3.8392873,8.5396833,10.371205,-7.5947623,100.01566,4.0323687,9.3152266,84.599915,-5.4759393,-0.94492149
0.033300001,-46.515694,0.17332472,-88.632286,-53.499962,10.402359,0.17332463,-3.8459976,8.5577087,10.402352,-7.6095858,100.01566,4.0323687,9.3341913,84.599915,-5.488194,-0.94812262
0.033399999,-46.515694,0.1743665,-88.632286,-53.499962,10.433505,0.17436641,-3.8527074,8.5757322,10.433498,-7.6244087,100.01566,4.0323687,9.3531561,84.599915,-5.5004482,-0.95132369
0.033500001,-46.515694,0.1754114,-88.632286,-53.499962,10.464651,0.17541131,-3.8594172,8.5937557,10.464644,-7.6392312,100.01566,4.0323687,9.3721199,84.599915,-5.5127025,-0.9545247
0.033599999,-46.515694,0.17645942,-88.632286,-53.499962,10.495796,0.17645933,-3.8661268,8.6117792,10.49579,-7.6540537,100.01566,4.0323687,9.3910828,84.599915,-5.5249562,-0.95772558
0.0337,-46.515694,0.17751056,-88.632286,-53.499962,10.52694,0.17751046,-3.8728361,8.6298018,10.526934,-7.6688752,100.01566,4.0323687,9.4100456,84.599915,-5.5372095,-0.96092635
0.033799998,-46.515694,0.1785648,-88.632286,-53.499962,10.558084,0.1785647,-3.8795455,8.6478243,10.558076,-7.6836967,100.01566,4.0323687,9.4290075,84.599915,-5.5494623,-0.96412706
0.0339,-46.515694,0.17962216,-88.632278,-53.499962,10.589226,0.17962207,-3.8862545,8.6658459,10.589219,-7.6985178,100.01566,4.0323687,9.4479694,84.599915,-5.5617151,-0.96732771
0.034000002,-46.515694,0.18068264,-88.632278,-53.499962,10.620367,0.18068254,-3.8929634,8.6838665,10.62036,-7.7133384,100.01566,4.0323687,9.4669313,84.599915,-5.5739675,-0.97052824
0.0341,-46.515694,0.18174623,-88.632278,-53.499962,10.651508,0.18174613,-3.899672,8.7018871,10.651501,-7.728159,100.01566,4.0323687,9.4858913,84.599915,-5.5862198,-0.97372872
0.034200002,-46.515694,0.18281293,-88.632278,-53.499962,10.682648,0.18281284,-3.9063804,8.7199078,10.682641,-7.7429786,100.01566,4.0323687,9.5048523,84.599915,-5.5984712,-0.97692913
0.034299999,-46.515694,0.18388274,-88.632278,-53.499962,10.713787,0.18388265,-3.9130888,8.7379274,10.713779,-7.7577982,100.01566,4.0323691,9.5238113,84.599915,-5.6107225,-0.98012942
0.034400001,-46.515694,0.18495569,-88.632278,-53.499962,10.744925,0.18495558,-3.9197969,8.7559471,10.744918,-7.7726173,100.01566,4.0323691,9.5427704,84.599915,-5.6229739,-0.98332959
0.034499999,-46.515694,0.18603173,-88.632278,-53.499962,10.776062,0.18603162,-3.9265049,8.7739658,10.776055,-7.7874355,100.01566,4.0323691,9.5617294,84.599915,-5.6352243,-0.98652971
0.034600001,-46.515694,0.18711089,-88.632278,-53.499962,10.807199,0.18711078,-3.9332128,8.7919836,10.807192,-7.8022542,100.01566,4.0323691,9.5806875,84.599915,-5.6474748,-0.98972976
0.034699999,-46.515694,0.18819317,-88.632278,-53.499962,10.838334,0.18819307,-3.9399202,8.8100014,10.838327,-7.8170719,100.01566,4.0323691,9.5996456,84.599915,-5.6597252,-0.9929297
0.0348,-46.515694,0.18927856,-88.632278,-53.499962,10.86947,0.18927845,-3.9466276,8.8280191,10.869462,-7.8318892,100.01566,4.0323691,9.6186028,84.599915,-5.6719747,-0.99612951
0.034899998,-46.515694,0.19036706,-88.632278,-53.499962,10.900603,0.19036695,-3.953335,8.846036,10.900596,-7.8467064,100.01566,4.0323691,9.6375589,84.599915,-5.6842241,-0.99932933
0.035,-46.515694,0.19145867,-88.632278,-53.499962,10.931736,0.19145857,-3.960042,8.8640518,10.931728,-7.8615227,100.01566,4.0323691,9.6565151,84.599915,-5.6964731,-1.002529
0.035100002,-46.515694,0.1925534,-88.632278,-53.499962,10.962869,0.1925533,-3.9667487,8.8820677,10.962861,-7.876339,100.01566,4.0323691,9.6754704,84.599915,-5.7087216,-1.0057286
0.0352,-46.515694,0.19365123,-88.632278,-53.499962,10.993999,0.19365112,-3.9734554,8.9000826,10.993992,-7.8911548,100.01566,4.0323691,9.6944256,84.599915,-5.7209702,-1.0089281
0.035300002,-46.515694,0.19475219,-88.632278,-53.499962,11.02513,0.19475208,-3.9801619,8.9180975,11.025123,-7.9059701,100.01566,4.0323691,9.7133799,84.599915,-5.7332182,-1.0121275
0.035399999,-46.51569,0.19585624,-88.632278,-53.499962,11.05626,0.19585614,-3.9868681,8.9361124,11.056252,-7.920785,100.01566,4.0323691,9.7323341,84.599907,-5.7454658,-1.0153267
0.035500001,-46.51569,0.19696343,-88.632278,-53.499962,11.087388,0.19696331,-3.9935744,8.9541254,11.08738,-7.9355998,100.01565,4.0323691,9.7512875,84.599907,-5.7577133,-1.0185261
0.035599999,-46.51569,0.19807371,-88.632278,-53.499962,11.118516,0.19807361,-4.0002804,8.9721394,11.118508,-7.9504137,100.01565,4.0323691,9.7702408,84.599907,-5.7699604,-1.0217252
0.035700001,-46.51569,0.19918711,-88.632278,-53.499958,11.149643,0.19918701,-4.0069861,8.9901514,11.149635,-7.9652276,100.01565,4.0323691,9.7891932,84.599907,-5.782207,-1.0249242
0.035799999,-46.51569,0.20030363,-88.632278,-53.499958,11.180769,0.20030352,-4.0136914,9.0081644,11.180761,-7.980041,100.01565,4.0323696,9.8081446,84.599907,-5.7944531,-1.0281231
0.0359,-46.51569,0.20142326,-88.632278,-53.499958,11.211894,0.20142314,-4.0203967,9.0261755,11.211886,-7.9948535,100.01565,4.0323696,9.827096,84.599907,-5.8066993,-1.031322
0.035999998,-46.51569,0.202546,-88.632278,-53.499958,11.243019,0.20254588,-4.027102,9.0441866,11.243011,-8.0096664,100.01565,4.0323696,9.8460464,84.599907,-5.8189445,-1.0345209
0.0361,-46.51569,0.20367184,-88.632278,-53.499958,11.274142,0.20367174,-4.0338068,9.0621977,11.274135,-8.024478,100.01565,4.0323696,9.8649969,84.599907,-5.8311901,-1.0377195
0.036200002,-46.51569,0.20480081,-88.632278,-53.499958,11.305264,0.2048007,-4.0405116,9.0802078,11.305257,-8.0392895,100.01565,4.0323696,9.8839464,84.599907,-5.8434348,-1.0409181
0.0363,-46.51569,0.20593289,-88.632278,-53.499958,11.336387,0.20593278,-4.0472164,9.098218,11.336379,-8.054101,100.01565,4.0323696,9.9028959,84.599907,-5.8556795,-1.0441166
0.036400001,-46.51569,0.20706809,-88.632278,-53.499958,11.367507,0.20706797,-4.0539207,9.1162271,11.367499,-8.0689116,100.01565,4.0323696,9.9218445,84.599907,-5.8679237,-1.047315
0.036499999,-46.51569,0.20820639,-88.632278,-53.499958,11.398627,0.20820627,-4.0606251,9.1342354,11.398619,-8.0837221,100.01565,4.0323696,9.9407921,84.599907,-5.8801675,-1.0505134
0.036600001,-46.51569,0.2093478,-88.632278,-53.499958,11.429746,0.20934768,-4.0673289,9.1522436,11.429738,-8.0985317,100.01565,4.0323696,9.9597397,84.599907,-5.8924108,-1.0537115
0.036699999,-46.51569,0.21049231,-88.632278,-53.499958,11.460864,0.21049221,-4.0740328,9.1702509,11.460856,-8.1133413,100.01565,4.0323696,9.9786863,84.599907,-5.904654,-1.0569097
0.036800001,-46.51569,0.21163996,-88.632278,-53.499958,11.491982,0.21163984,-4.0807362,9.1882582,11.491973,-8.12815,100.01565,4.0323696,9.997633,84.599907,-5.9168968,-1.0601077
0.036899999,-46.51569,0.2127907,-88.632278,-53.499958,11.523097,0.21279058,-4.0874395,9.2062645,11.523089,-8.1429586,100.01565,4.0323696,10.016579,84.599907,-5.9291391,-1.0633057
0.037,-46.51569,0.21394457,-88.632278,-53.499958,11.554213,0.21394445,-4.0941429,9.2242708,11.554205,-8.1577673,100.01565,4.0323696,10.035524,84.599907,-5.9413815,-1.0665035
0.037099998,-46.51569,0.21510154,-88.632278,-53.499958,11.585327,0.21510142,-4.1008458,9.2422762,11.58532,-8.172575,100.01565,4.0323696,10.054469,84.599907,-5.9536228,-1.0697013
0.0372,-46.51569,0.21626163,-88.632278,-53.499958,11.616441,0.21626149,-4.1075487,9.2602816,11.616432,-8.1873827,100.01565,4.0323696,10.073413,84.599907,-5.9658642,-1.072899
0.037300002,-46.51569,0.21742481,-88.632278,-53.499958,11.647553,0.21742469,-4.1142516,9.278286,11.647545,-8.2021894,100.01565,4.0323701,10.092357,84.599907,-5.9781055,-1.0760965
0.0374,-46.51569,0.21859112,-88.632278,-53.499958,11.678665,0.21859099,-4.120954,9.2962894,11.678657,-8.2169952,100.01565,4.0323701,10.1113,84.599907,-5.990346,-1.0792941
0.037500001,-46.51569,0.21976054,-88.632278,-53.499958,11.709776,0.21976042,-4.127656,9.3142929,11.709767,-8.231802,100.01565,4.0323701,10.130242,84.599907,-6.0025864,-1.0824914
0.037599999,-46.51569,0.22093306,-88.632278,-53.499958,11.740886,0.22093295,-4.1343584,9.3322954,11.740877,-8.2466068,100.01565,4.0323701,10.149184,84.599907,-6.0148263,-1.0856887
0.037700001,-46.51569,0.22210871,-88.632278,-53.499958,11.771995,0.22210857,-4.1410599,9.3502979,11.771986,-8.2614126,100.01565,4.0323701,10.168126,84.599907,-6.0270658,-1.0888859
0.037799999,-46.51569,0.22328745,-88.632278,-53.499958,11.803102,0.22328733,-4.1477618,9.3682995,11.803094,-8.2762165,100.01565,4.0323701,10.187066,84.599907,-6.0393047,-1.092083
0.037900001,-46.51569,0.22446932,-88.632278,-53.499958,11.834209,0.22446918,-4.1544633,9.386301,11.834201,-8.2910213,100.01565,4.0323701,10.206007,84.599907,-6.0515437,-1.0952801
0.037999999,-46.51569,0.22565429,-88.632278,-53.499958,11.865315,0.22565416,-4.1611643,9.4043016,11.865307,-8.3058252,100.01565,4.0323701,10.224946,84.599907,-6.0637822,-1.0984769
0.0381,-46.51569,0.22684237,-88.632278,-53.499958,11.89642,0.22684224,-4.1678653,9.4223022,11.896412,-8.3206282,100.01565,4.0323701,10.243886,84.599907,-6.0760202,-1.1016737
0.038199998,-46.51569,0.22803356,-88.632278,-53.499958,11.927525,0.22803342,-4.1745663,9.4403019,11.927516,-8.3354311,100.01565,4.0323701,10.262824,84.599907,-6.0882578,-1.1048704
0.0383,-46.51569,0.22922787,-88.632278,-53.499958,11.958629,0.22922774,-4.1812668,9.4583006,11.95862,-8.350234,100.01565,4.0323701,10.281762,84.599907,-6.1004953,-1.108067
0.038400002,-46.51569,0.23042528,-88.632278,-53.499958,11.989731,0.23042515,-4.1879673,9.4762993,11.989722,-8.365036,100.01565,4.0323701,10.300699,84.599907,-6.1127324,-1.1112636
