"Time","smee.is[1]","smee.is[2]","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.excitation.electroMagneticConverter.Phi.re","speed.phi","speed.w","voltageController.I.y","loadInductor.inductor[2].i","loadInductor.inductor[3].i"
4.0318999,0.0011144634,0.00044414171,0.36527368,-0.34955949,-0.46839038,0.18419905,-0.48888662,554.28955,157.07964,114.63058,-0.00044414171,0.0015586051
4.0320001,0.0010772902,0.00049297931,0.3762334,-0.33782077,-0.46850917,0.18404976,-0.48900241,554.30524,157.07964,114.62019,-0.00049297931,0.0015702695
4.0321002,0.0010390216,0.00054133072,0.38681585,-0.32573876,-0.46862787,0.18390061,-0.48911813,554.32098,157.07964,114.60979,-0.00054133072,0.0015803524
4.0321999,0.00099969807,0.00058914459,0.39701033,-0.31332546,-0.46874648,0.18375157,-0.48923373,554.33667,157.07964,114.59939,-0.00058914459,0.0015888427
4.0323,0.00095935893,0.00063637266,0.40680644,-0.30059338,-0.46886504,0.18360265,-0.48934928,554.35242,157.07964,114.58897,-0.00063637266,0.0015957316
4.0324001,0.00091804547,0.00068296591,0.41619426,-0.28755534,-0.46898347,0.18345386,-0.48946473,554.3681,157.07964,114.57855,-0.00068296591,0.0016010114
4.0324998,0.00087579794,0.00072887936,0.42516425,-0.27422437,-0.46910185,0.18330519,-0.48958009,554.38379,157.07964,114.56812,-0.00072887936,0.0016046773
4.0325999,0.0008326589,0.00077406637,0.43370724,-0.26061392,-0.46922013,0.18315662,-0.48969537,554.39954,157.07964,114.55769,-0.00077406637,0.0016067253
4.0327001,0.00078867184,0.00081848138,0.44181454,-0.24673761,-0.46933833,0.18300819,-0.48981059,554.41522,157.07964,114.54723,-0.00081848138,0.0016071532
4.0328002,0.00074388069,0.00086207956,0.44947791,-0.23260942,-0.46945643,0.18285988,-0.48992571,554.43091,157.07964,114.53678,-0.00086207956,0.0016059602
4.0328999,0.00069832988,0.00090481731,0.45668951,-0.21824354,-0.46957448,0.18271169,-0.49004072,554.44666,157.07964,114.52631,-0.00090481731,0.0016031472
4.033,0.00065206463,0.00094665232,0.463442,-0.20365441,-0.46969241,0.18256362,-0.4901557,554.46234,157.07964,114.51584,-0.00094665232,0.0015987169
4.0331001,0.00060513179,0.00098754175,0.46972847,-0.18885672,-0.46981028,0.18241566,-0.49027056,554.47803,157.07964,114.50536,-0.00098754175,0.0015926736
4.0331998,0.00055758021,0.0010274422,0.47554249,-0.17386532,-0.46992806,0.18226783,-0.49038532,554.49377,157.07964,114.49486,-0.0010274422,0.0015850224
4.0332999,0.0005094579,0.0010663129,0.48087808,-0.15869533,-0.47004575,0.18212011,-0.49050003,554.50946,157.07964,114.48436,-0.0010663129,0.0015757708
4.0334001,0.00046081381,0.0011041138,0.48572981,-0.143362,-0.47016335,0.18197252,-0.49061465,554.52515,157.07964,114.47385,-0.0011041138,0.0015649276
4.0335002,0.00041169507,0.0011408092,0.49009266,-0.12788075,-0.47028089,0.18182504,-0.49072918,554.54089,157.07964,114.46333,-0.0011408092,0.0015525043
4.0335999,0.000362152,0.0011763609,0.49396217,-0.11226719,-0.47039831,0.18167768,-0.49084362,554.55658,157.07964,114.4528,-0.0011763609,0.0015385129
4.0337,0.00031223425,0.0012107333,0.4973343,-0.096537024,-0.47051567,0.18153046,-0.49095801,554.57233,157.07964,114.44226,-0.0012107333,0.0015229676
4.0338001,0.0002619916,0.0012438917,0.50020558,-0.08070609,-0.47063294,0.18138334,-0.49107227,554.58801,157.07964,114.43172,-0.0012438917,0.0015058832
4.0338998,0.00021147403,0.0012758031,0.50257301,-0.064790346,-0.47075012,0.18123634,-0.49118647,554.6037,157.07964,114.42116,-0.0012758031,0.0014872771
4.0339999,0.00016073154,0.0013064363,0.50443411,-0.048805818,-0.47086725,0.18108946,-0.49130058,554.61945,157.07964,114.41059,-0.0013064363,0.0014671677
4.0341001,0.00010981731,0.0013357577,0.50578684,-0.032768607,-0.47098425,0.18094271,-0.49141461,554.63513,157.07964,114.40002,-0.0013357577,0.001445575
4.0342002,5.8783004e-05,0.001363737,0.50662982,-0.016694881,-0.47110119,0.18079606,-0.49152854,554.65082,157.07964,114.38943,-0.001363737,0.00142252
4.0342999,7.680871e-06,0.001390345,0.50696212,-0.0006008434,-0.47121805,0.18064955,-0.49164242,554.66656,157.07964,114.37885,-0.001390345,0.0013980259
4.0344,-4.3438395e-05,0.0014155555,0.50678319,0.015497285,-0.47133482,0.18050314,-0.49175617,554.68225,157.07964,114.36825,-0.0014155555,0.0013721171
4.0345001,-9.4523995e-05,0.0014393438,0.50609326,0.031583276,-0.47145149,0.18035686,-0.49186987,554.69794,157.07964,114.35764,-0.0014393438,0.0013448198
4.0345998,-0.00014552397,0.0014616853,0.50489277,0.047640901,-0.47156811,0.18021069,-0.49198347,554.71368,157.07964,114.34702,-0.0014616853,0.0013161614
4.0346999,-0.00019638718,0.0014825576,0.50318295,0.063653961,-0.47168463,0.18006465,-0.49209702,554.72937,157.07964,114.3364,-0.0014825576,0.0012861704
4.0348001,-0.00024706277,0.0015019397,0.50096536,0.079606317,-0.47180107,0.17991872,-0.49221042,554.74512,157.07964,114.32575,-0.0015019397,0.001254877
4.0349002,-0.00029750037,0.0015198125,0.49824217,0.095481858,-0.47191742,0.17977291,-0.49232379,554.7608,157.07964,114.31511,-0.0015198125,0.0012223122
4.0349998,-0.00034764942,0.0015361583,0.49501604,0.11126457,-0.47203368,0.17962722,-0.49243706,554.77649,157.07964,114.30446,-0.0015361583,0.0011885088
4.0351,-0.0003974569,0.0015509574,0.49129006,0.12693852,-0.47214985,0.17948164,-0.49255025,554.79224,157.07964,114.29379,-0.0015509574,0.0011535005
4.0352001,-0.00044687273,0.0015641949,0.48706794,0.14248788,-0.47226596,0.17933619,-0.49266332,554.80792,157.07964,114.28312,-0.0015641949,0.0011173221
4.0352998,-0.00049584598,0.0015758559,0.48235384,0.15789697,-0.47238198,0.17919086,-0.49277636,554.82361,157.07964,114.27244,-0.0015758559,0.0010800099
4.0353999,-0.00054432958,0.0015859312,0.47715238,0.1731502,-0.47249791,0.17904563,-0.49288929,554.83936,157.07964,114.26175,-0.0015859312,0.0010416016
4.0355,-0.00059227366,0.0015944095,0.47146875,0.18823217,-0.47261375,0.17890052,-0.49300212,554.85504,157.07964,114.25105,-0.0015944095,0.0010021358
4.0356002,-0.00063963007,0.0016012823,0.46530855,0.20312765,-0.47272953,0.17875555,-0.49311492,554.87073,157.07964,114.24034,-0.0016012823,0.00096165214
4.0356998,-0.00068635109,0.0016065423,0.45867792,0.21782158,-0.4728452,0.17861068,-0.49322757,554.88647,157.07964,114.22962,-0.0016065423,0.00092019117
4.0358,-0.00073238992,0.0016101846,0.45158345,0.23229912,-0.4729608,0.17846592,-0.49334016,554.90216,157.07964,114.2189,-0.0016101846,0.00087779464
4.0359001,-0.0007777008,0.0016122061,0.44403219,0.24654563,-0.47307631,0.17832129,-0.4934527,554.91785,157.07964,114.20816,-0.0016122061,0.00083450525
4.0359998,-0.00082223705,0.0016126033,0.43603167,0.26054668,-0.47319174,0.17817678,-0.49356511,554.93359,157.07964,114.19742,-0.0016126033,0.00079036626
4.0360999,-0.00086595258,0.0016113743,0.42758986,0.27428815,-0.4733071,0.17803238,-0.49367744,554.94928,157.07964,114.18667,-0.0016113743,0.00074542174
4.0362,-0.00090880279,0.0016085195,0.41871521,0.28775612,-0.47342235,0.1778881,-0.4937897,554.96503,157.07964,114.1759,-0.0016085195,0.00069971668
4.0363002,-0.00095074449,0.0016040414,0.40941653,0.30093694,-0.47353753,0.17774394,-0.49390188,554.98071,157.07964,114.16513,-0.0016040414,0.00065329694
4.0363998,-0.00099173654,0.0015979463,0.39970315,0.31381729,-0.47365263,0.17759988,-0.49401397,554.9964,157.07964,114.15435,-0.0015979463,0.00060620968
4.0365,-0.0010317371,0.0015902392,0.38958475,0.32638413,-0.47376767,0.17745595,-0.49412596,555.01215,157.07964,114.14356,-0.0015902392,0.00055850204
4.0366001,-0.0010707059,0.0015809281,0.37907147,0.33862472,-0.47388259,0.17731215,-0.4942379,555.02783,157.07964,114.13277,-0.0015809281,0.00051022216
4.0366998,-0.0011086033,0.0015700221,0.36817384,0.35052666,-0.47399744,0.17716844,-0.49434972,555.04352,157.07964,114.12196,-0.0015700221,0.00046141873
4.0367999,-0.0011453915,0.0015575326,0.35690272,0.36207789,-0.47411218,0.17702486,-0.49446145,555.05927,157.07964,114.11115,-0.0015575326,0.00041214115
4.0369,-0.0011810336,0.0015434728,0.34526947,0.37326673,-0.47422686,0.1768814,-0.49457315,555.07495,157.07964,114.10032,-0.0015434728,0.00036243928
4.0370002,-0.0012154918,0.0015278538,0.33328566,0.38408175,-0.47434148,0.17673805,-0.4946847,555.09064,157.07964,114.08948,-0.0015278538,0.00031236201
4.0370998,-0.0012487315,0.0015106914,0.32096332,0.39451209,-0.47445598,0.17659481,-0.49479619,555.10638,157.07964,114.07864,-0.0015106914,0.00026195985
4.0372,-0.0012807183,0.0014920012,0.30831486,0.40454707,-0.47457042,0.1764517,-0.49490762,555.12207,157.07964,114.06779,-0.0014920012,0.000211283
4.0373001,-0.0013114207,0.0014718039,0.29535291,0.41417652,-0.47468477,0.17630869,-0.49501893,555.13776,157.07964,114.05692,-0.0014718039,0.00016038316
4.0373998,-0.0013408078,0.0014501192,0.28209049,0.42339072,-0.47479904,0.1761658,-0.49513015,555.1535,157.07964,114.04605,-0.0014501192,0.00010931146
4.0374999,-0.0013688497,0.0014269688,0.26854089,0.4321802,-0.47491321,0.17602305,-0.49524131,555.16919,157.07964,114.03517,-0.0014269688,5.811924e-05
4.0376,-0.0013955178,0.0014023762,0.25471771,0.44053611,-0.47502729,0.17588039,-0.49535239,555.18494,157.07964,114.02428,-0.0014023762,6.8584054e-06
4.0377002,-0.0014207852,0.0013763662,0.24063483,0.44844988,-0.47514132,0.17573786,-0.49546337,555.20062,157.07964,114.01338,-0.0013763662,-4.4418935e-05
4.0377998,-0.0014446265,0.0013489659,0.22630638,0.45591348,-0.47525525,0.17559543,-0.49557427,555.21631,157.07964,114.00248,-0.0013489659,-9.5660565e-05
4.0379,-0.0014670173,0.0013202024,0.21174678,0.46291929,-0.4753691,0.17545313,-0.4956851,555.23206,157.07964,113.99156,-0.0013202024,-0.00014681506
4.0380001,-0.001487934,0.0012901018,0.19697061,0.46946019,-0.47548285,0.17531092,-0.49579582,555.24774,157.07964,113.98064,-0.0012901018,-0.00019783231
4.0380998,-0.0015073551,0.0012586942,0.18199275,0.47552943,-0.47559652,0.17516886,-0.49590647,555.26343,157.07964,113.9697,-0.0012586942,-0.00024866089
4.0381999,-0.0015252605,0.0012260105,0.16682824,0.48112088,-0.47571012,0.17502689,-0.49601704,555.27917,157.07964,113.95876,-0.0012260105,-0.00029925004
4.0383,-0.0015416329,0.0011920854,0.15149233,0.48622876,-0.47582364,0.17488505,-0.49612752,555.29486,157.07964,113.94781,-0.0011920854,-0.00034954751
4.0384002,-0.0015564552,0.0011569519,0.13600042,0.49084786,-0.47593707,0.17474331,-0.4962379,555.31055,157.07964,113.93684,-0.0011569519,-0.00039950327
4.0384998,-0.0015697124,0.0011206454,0.12036812,0.49497339,-0.47605041,0.1746017,-0.49634823,555.32629,157.07964,113.92587,-0.0011206454,-0.00044906692
4.0386,-0.0015813907,0.0010832032,0.10461111,0.49860114,-0.47616369,0.1744602,-0.49645844,555.34198,157.07964,113.91489,-0.0010832032,-0.0004981875
4.0387001,-0.0015914787,0.0010446638,0.088745251,0.50172728,-0.47627684,0.17431881,-0.49656856,555.35773,157.07964,113.90391,-0.0010446638,-0.00054681493
4.0387998,-0.0015999663,0.0010050671,0.072786532,0.5043487,-0.47638994,0.17417754,-0.49667862,555.37341,157.07964,113.89291,-0.0010050671,-0.00059489917
4.0388999,-0.0016068436,0.00096444989,0.056750987,0.50646251,-0.47650295,0.17403638,-0.49678859,555.3891,157.07964,113.8819,-0.00096444989,-0.00064239372
4.039,-0.0016121032,0.00092285225,0.04065476,0.50806659,-0.47661591,0.17389534,-0.49689844,555.40485,157.07964,113.87088,-0.00092285225,-0.000689251
4.0391002,-0.0016157393,0.00088031491,0.024514062,0.50915915,-0.47672874,0.17375441,-0.49700826,555.42053,157.07964,113.85986,-0.00088031491,-0.00073542434
4.0391998,-0.0016177481,0.00083688134,0.0083451401,0.50973904,-0.47684151,0.17361361,-0.49711797,555.43622,157.07964,113.84882,-0.00083688134,-0.00078086671
4.0393,-0.0016181273,0.00079259585,-0.0078357281,0.50980556,-0.47695419,0.1734729,-0.49722758,555.45197,157.07964,113.83778,-0.00079259585,-0.00082553155
4.0394001,-0.0016168765,0.00074750191,-0.024012242,0.50935853,-0.47706679,0.1733323,-0.49733713,555.46765,157.07964,113.82673,-0.00074750191,-0.00086937449
4.0395002,-0.0016139963,0.00070164556,-0.040168103,0.50839829,-0.47717929,0.17319185,-0.4974466,555.48334,157.07964,113.81567,-0.00070164556,-0.00091235078
4.0395999,-0.0016094905,0.0006550746,-0.056287035,0.5069257,-0.47729173,0.17305148,-0.49755597,555.49908,157.07964,113.8046,-0.0006550746,-0.00095441582
4.0397,-0.0016033634,0.00060783717,-0.072352797,0.50494218,-0.47740409,0.17291123,-0.49766526,555.51477,157.07964,113.79351,-0.00060783717,-0.00099552621
4.0398002,-0.0015956216,0.00055998168,-0.088349201,0.50244957,-0.47751632,0.17277111,-0.49777445,555.53046,157.07964,113.78242,-0.00055998168,-0.0010356399
4.0398998,-0.0015862704,0.00051155104,-0.1042601,0.49945036,-0.47762853,0.17263108,-0.49788356,555.5462,157.07964,113.77132,-0.00051155104,-0.0010747194
4.04,-0.0015753196,0.00046259491,-0.12006948,0.49594742,-0.47774062,0.17249118,-0.4979926,555.56189,157.07964,113.76022,-0.00046259491,-0.0011127247
4.0401001,-0.001562779,0.00041316051,-0.13576138,0.49194419,-0.47785264,0.17235139,-0.49810156,555.57764,157.07964,113.7491,-0.00041316051,-0.0011496185
4.0402002,-0.001548662,0.00036330058,-0.15131997,0.48744458,-0.47796455,0.17221172,-0.4982104,555.59332,157.07964,113.73798,-0.00036330058,-0.0011853613
4.0402999,-0.0015329814,0.00031306309,-0.16672957,0.48245302,-0.4780764,0.17207214,-0.49831918,555.60901,157.07964,113.72684,-0.00031306309,-0.0012199183
4.0404,-0.0015157526,0.00026249795,-0.1819746,0.47697449,-0.47818816,0.1719327,-0.49842787,555.62476,157.07964,113.7157,-0.00026249795,-0.0012532547
4.0405002,-0.0014969942,0.00021165889,-0.19703972,0.47101438,-0.47829986,0.17179336,-0.49853647,555.64044,157.07964,113.70454,-0.00021165889,-0.0012853353
4.0405998,-0.0014767253,0.00016059862,-0.21190968,0.46457857,-0.47841144,0.17165413,-0.49864498,555.65613,157.07964,113.69338,-0.00016059862,-0.0013161267
4.0407,-0.0014549674,0.00010937095,-0.22656949,0.45767349,-0.47852296,0.17151502,-0.49875343,555.67188,157.07964,113.68221,-0.00010937095,-0.0013455965
4.0408001,-0.0014317411,5.8024907e-05,-0.24100433,0.450306,-0.47863439,0.17137602,-0.49886179,555.68756,157.07964,113.67103,-5.8024907e-05,-0.0013737162
4.0409002,-0.0014070676,6.6089378e-06,-0.25519964,0.4424834,-0.47874573,0.17123714,-0.49897003,555.70325,157.07964,113.65984,-6.6089378e-06,-0.0014004587
4.0409999,-0.0013809722,-4.4825181e-05,-0.26914105,0.43421349,-0.47885701,0.17109837,-0.49907821,555.71899,157.07964,113.64864,4.4825181e-05,-0.0014257974
4.0411,-0.00135348,-9.6226329e-05,-0.28281447,0.42550451,-0.47896817,0.17095971,-0.49918634,555.73468,157.07964,113.63743,9.6226329e-05,-0.0014497064
4.0412002,-0.0013246189,-0.00014754126,-0.29620612,0.41636512,-0.47907928,0.17082115,-0.49929431,555.75037,157.07964,113.62621,0.00014754126,-0.0014721602
4.0412998,-0.0012944165,-0.00019872077,-0.30930242,0.40680447,-0.47919029,0.17068271,-0.49940225,555.76611,157.07964,113.61499,0.00019872077,-0.0014931372
4.0414,-0.0012629024,-0.00024971346,-0.32209015,0.39683211,-0.47930124,0.1705444,-0.49951011,555.7818,157.07964,113.60375,0.00024971346,-0.0015126159
4.0415001,-0.0012301119,-0.00030046265,-0.33455634,0.38645795,-0.47941208,0.17040618,-0.49961784,555.79755,157.07964,113.59251,0.00030046265,-0.0015305746
4.0416002,-0.0011960781,-0.00035091621,-0.34668839,0.3756924,-0.47952285,0.17026807,-0.49972549,555.81323,157.07964,113.58125,0.00035091621,-0.0015469943
4.0416999,-0.0011608372,-0.00040101967,-0.35847402,0.36454621,-0.47963354,0.17013009,-0.49983311,555.82892,157.07964,113.56999,0.00040101967,-0.0015618569
4.0418,-0.0011244194,-0.00045073169,-0.3699013,0.35303053,-0.47974414,0.16999221,-0.49994057,555.84467,157.07964,113.55872,0.00045073169,-0.001575151
4.0419002,-0.0010868625,-0.0004999995,-0.38095865,0.34115684,-0.47985464,0.16985445,-0.50004798,555.86035,157.07964,113.54744,0.0004999995,-0.001586862
4.0419998,-0.0010482033,-0.00054877577,-0.39163485,0.32893711,-0.47996506,0.16971679,-0.50015533,555.87604,157.07964,113.53615,0.00054877577,-0.0015969791
4.0421,-0.0010084807,-0.00059700973,-0.4019191,0.31638351,-0.48007542,0.16957925,-0.50026256,555.89178,157.07964,113.52485,0.00059700973,-0.0016054903
4.0422001,-0.00096773292,-0.00064465444,-0.41180092,0.30350861,-0.48018569,0.16944182,-0.50036973,555.90747,157.07964,113.51353,0.00064465444,-0.0016123874
4.0423002,-0.00092599937,-0.00069166423,-0.42127037,0.29032531,-0.48029587,0.1693045,-0.50047678,555.92316,157.07964,113.50222,0.00069166423,-0.0016176637
4.0423999,-0.00088332407,-0.00073798856,-0.43031773,0.27684689,-0.48040596,0.1691673,-0.50058377,555.9389,157.07964,113.49089,0.00073798856,-0.0016213127
4.0425,-0.00083975313,-0.00078357622,-0.43893388,0.26308674,-0.48051599,0.16903019,-0.5006907,555.95459,157.07964,113.47955,0.00078357622,-0.0016233294
4.0426002,-0.00079533155,-0.00082837889,-0.44711003,0.24905875,-0.48062593,0.16889322,-0.50079751,555.97034,157.07964,113.46821,0.00082837889,-0.0016237105
4.0426998,-0.00075010402,-0.00087235158,-0.45483789,0.23477697,-0.48073578,0.16875634,-0.5009042,555.98602,157.07964,113.45686,0.00087235158,-0.0016224555
4.0427999,-0.00070411112,-0.00091545703,-0.46210957,0.2202557,-0.48084554,0.16861957,-0.50101084,556.00171,157.07964,113.44549,0.00091545703,-0.0016195682
4.0429001,-0.0006574007,-0.00095764973,-0.46891764,0.20550953,-0.48095521,0.16848291,-0.50111741,556.01746,157.07964,113.43411,0.00095764973,-0.0016150504
4.0430002,-0.00061001838,-0.00099888898,-0.47525519,0.19055326,-0.48106483,0.16834639,-0.50122392,556.03314,157.07964,113.42273,0.00099888898,-0.0016089074
4.0430999,-0.00056201185,-0.0010391312,-0.4811157,0.1754019,-0.48117432,0.16820996,-0.50133026,556.04883,157.07964,113.41134,0.0010391312,-0.001601143
4.0432,-0.0005134269,-0.0010783393,-0.48649323,0.16007066,-0.48128375,0.16807362,-0.50143659,556.06458,157.07964,113.39994,0.0010783393,-0.0015917661
4.0433002,-0.00046431008,-0.0011164759,-0.49138224,0.14457493,-0.48139313,0.16793743,-0.50154281,556.08026,157.07964,113.38853,0.0011164759,-0.001580786
4.0433998,-0.00041471855,-0.0011534934,-0.49577773,0.12893029,-0.48150238,0.16780132,-0.5016489,556.09595,157.07964,113.37711,0.0011534934,-0.0015682121
4.0434999,-0.00036470167,-0.0011893546,-0.49967515,0.11315243,-0.48161158,0.16766533,-0.50175494,556.11169,157.07964,113.36568,0.0011893546,-0.0015540563
4.0436001,-0.00031431351,-0.0012240183,-0.50307053,0.097257234,-0.48172066,0.16752945,-0.50186092,556.12738,157.07964,113.35425,0.0012240183,-0.0015383319
4.0437002,-0.00026359904,-0.001257457,-0.50596029,0.081260666,-0.48182967,0.16739368,-0.50196683,556.14307,157.07964,113.3428,0.001257457,-0.0015210561
4.0437999,-0.00021260911,-0.0012896372,-0.50834143,0.065178804,-0.48193863,0.16725802,-0.50207257,556.15881,157.07964,113.33134,0.0012896372,-0.0015022464
4.0439,-0.00016139497,-0.0013205271,-0.51021153,0.049027815,-0.48204747,0.16712247,-0.50217831,556.1745,157.07964,113.31988,0.0013205271,-0.0014819221
4.0440001,-0.00011000754,-0.0013500953,-0.51156849,0.03282395,-0.48215625,0.16698703,-0.50228393,556.19025,157.07964,113.3084,0.0013500953,-0.0014601027
4.0440998,-5.8497459e-05,-0.001378312,-0.51241094,0.016583491,-0.48226494,0.1668517,-0.50238943,556.20593,157.07964,113.29692,0.001378312,-0.0014368095
4.0441999,-6.9138091e-06,-0.0014051523,-0.51273781,0.00032278817,-0.48237354,0.16671649,-0.50249487,556.22162,157.07964,113.28542,0.0014051523,-0.001412066
4.0443001,4.469066e-05,-0.0014305874,-0.5125488,-0.015941802,-0.48248205,0.16658138,-0.50260025,556.23737,157.07964,113.27393,0.0014305874,-0.0013858967
4.0444002,9.6257572e-05,-0.0014545846,-0.51184398,-0.032193918,-0.48259047,0.16644637,-0.50270551,556.25305,157.07964,113.26241,0.0014545846,-0.0013583271
4.0444999,0.00014773442,-0.0014771185,-0.51062387,-0.048417196,-0.48269883,0.16631147,-0.50281072,556.26874,157.07964,113.25089,0.0014771185,-0.001329384
4.0446,0.00019906706,-0.0014981632,-0.50888968,-0.064595304,-0.4828071,0.16617671,-0.50291586,556.28448,157.07964,113.23936,0.0014981632,-0.0012990962
4.0447001,0.00025021198,-0.0015177076,-0.50664294,-0.080711953,-0.48291528,0.16604203,-0.50302082,556.30017,157.07964,113.22782,0.0015177076,-0.0012674957
4.0447998,0.00030111475,-0.0015357286,-0.50388598,-0.096750923,-0.48302338,0.16590746,-0.50312579,556.31586,157.07964,113.21627,0.0015357286,-0.0012346138
4.0448999,0.00035172579,-0.0015522101,-0.50062132,-0.11269604,-0.48313141,0.16577302,-0.50323063,556.3316,157.07964,113.20471,0.0015522101,-0.0012004843
4.0450001,0.00040199296,-0.0015671325,-0.49685222,-0.12853126,-0.48323932,0.16563867,-0.50333542,556.34729,157.07964,113.19315,0.0015671325,-0.0011651396
4.0451002,0.0004518684,-0.0015804843,-0.49258235,-0.14424062,-0.48334718,0.16550443,-0.50344008,556.36304,157.07964,113.18157,0.0015804843,-0.0011286159
4.0451999,0.00050130411,-0.0015922539,-0.48781592,-0.15980828,-0.48345494,0.1653703,-0.50354469,556.37872,157.07964,113.16999,0.0015922539,-0.0010909498
4.0453,0.00055024493,-0.0016024233,-0.48255762,-0.17521857,-0.48356265,0.16523628,-0.50364918,556.39441,157.07964,113.15839,0.0016024233,-0.0010521783
4.0454001,0.0005986396,-0.0016109794,-0.4768126,-0.19045591,-0.48367023,0.16510236,-0.5037536,556.41016,157.07964,113.14679,0.0016109794,-0.0010123398
4.0454998,0.0006464367,-0.0016179103,-0.47058663,-0.20550498,-0.48377776,0.16496857,-0.50385791,556.42584,157.07964,113.13518,0.0016179103,-0.00097147364
4.0455999,0.00069359073,-0.001623212,-0.46388581,-0.22035059,-0.4838852,0.16483487,-0.50396216,556.44153,157.07964,113.12356,0.001623212,-0.00092962128
4.0457001,0.00074005779,-0.0016268834,-0.45671681,-0.23497775,-0.48399255,0.16470128,-0.50406635,556.45728,157.07964,113.11192,0.0016268834,-0.00088682561
4.0458002,0.00078579009,-0.0016289197,-0.44908676,-0.24937171,-0.48409984,0.16456781,-0.50417042,556.47296,157.07964,113.10028,0.0016289197,-0.00084312964
4.0458999,0.00083074218,-0.0016293195,-0.44100323,-0.26351795,-0.484207,0.16443445,-0.50427443,556.48865,157.07964,113.08863,0.0016293195,-0.00079857733
4.046,0.00087486772,-0.0016280806,-0.43247426,-0.27740216,-0.48431411,0.16430117,-0.50437832,556.50439,157.07964,113.07697,0.0016280806,-0.00075321295
4.0461001,0.00091812457,-0.0016252073,-0.42350832,-0.29101032,-0.48442113,0.16416803,-0.50448215,556.52008,157.07964,113.06531,0.0016252073,-0.00070708268
4.0461998,0.00096046977,-0.0016207028,-0.41411439,-0.30432874,-0.48452806,0.16403498,-0.50458586,556.53577,157.07964,113.05363,0.0016207028,-0.00066023297
4.0462999,0.0010018551,-0.0016145641,-0.40430182,-0.31734392,-0.48463491,0.16390204,-0.50468951,556.55151,157.07964,113.04195,0.0016145641,-0.00061270903
4.0464001,0.0010422387,-0.0016067968,-0.39408037,-0.33004269,-0.48474169,0.16376922,-0.50479311,556.5672,157.07964,113.03025,0.0016067968,-0.0005645582
4.0465002,0.0010815765,-0.001597404,-0.38346028,-0.34241226,-0.48484838,0.16363649,-0.50489658,556.58295,157.07964,113.01854,0.001597404,-0.00051582756
4.0465999,0.0011198365,-0.0015864053,-0.37245214,-0.35444006,-0.48495498,0.16350387,-0.505,556.59863,157.07964,113.00683,0.0015864053,-0.00046656889
4.0467,0.0011569775,-0.0015738081,-0.36106691,-0.36611399,-0.4850615,0.16337137,-0.50510329,556.61432,157.07964,112.9951,0.0015738081,-0.00041683068
4.0468001,0.0011929638,-0.0015596274,-0.34931603,-0.37742221,-0.48516795,0.16323897,-0.50520653,556.63007,157.07964,112.98338,0.0015596274,-0.0003666635
4.0468998,0.0012277574,-0.0015438753,-0.33721119,-0.38835326,-0.48527429,0.16310668,-0.50530964,556.64575,157.07964,112.97163,0.0015438753,-0.00031611786
4.0469999,0.0012613239,-0.0015265694,-0.32476452,-0.39889607,-0.48538056,0.16297449,-0.5054127,556.66144,157.07964,112.95988,0.0015265694,-0.00026524547
4.0471001,0.0012936306,-0.0015077293,-0.3119885,-0.40903997,-0.48548675,0.16284241,-0.50551564,556.67719,157.07964,112.94812,0.0015077293,-0.00021409866
4.0472002,0.0013246434,-0.0014873706,-0.29889587,-0.41877469,-0.48559284,0.16271044,-0.50561851,556.69287,157.07964,112.93635,0.0014873706,-0.00016272724
4.0472999,0.0013543285,-0.0014655089,-0.28549975,-0.42809033,-0.48569888,0.16257858,-0.50572133,556.70856,157.07964,112.92457,0.0014655089,-0.00011118047
4.0474,0.0013826546,-0.0014421639,-0.27181357,-0.43697745,-0.48580483,0.16244683,-0.50582403,556.7243,157.07964,112.91278,0.0014421639,-5.9509297e-05
4.0475001,0.0014095934,-0.0014173588,-0.257851,-0.44542703,-0.48591068,0.16231517,-0.50592667,556.73999,157.07964,112.90099,0.0014173588,-7.7654486e-06
4.0475998,0.0014351211,-0.001391125,-0.24362606,-0.45343047,-0.48601645,0.16218363,-0.50602919,556.75568,157.07964,112.88918,0.001391125,4.3995988e-05
4.0476999,0.001459211,-0.0013634868,-0.22915299,-0.46097964,-0.48612213,0.16205218,-0.50613165,556.77142,157.07964,112.87737,0.0013634868,9.572423e-05
4.0478001,0.0014818398,-0.0013344733,-0.21444631,-0.46806684,-0.48622772,0.16192086,-0.50623405,556.78711,157.07964,112.86554,0.0013344733,0.0001473665
4.0479002,0.0015029825,-0.0013041127,-0.19952074,-0.47468489,-0.48633325,0.16178964,-0.50633633,556.80286,157.07964,112.85371,0.0013041127,0.00019886979
4.0479999,0.0015226193,-0.0012724388,-0.18439128,-0.480827,-0.48643869,0.16165851,-0.50643849,556.81854,157.07964,112.84186,0.0012724388,0.00025018048
4.0481,0.0015407308,-0.0012394862,-0.16907308,-0.48648694,-0.48654404,0.16152751,-0.5065406,556.83423,157.07964,112.83001,0.0012394862,0.00030124473
