"Time","source.i","load.i","lightningImpulseCurrent.v"
0.0015059999,-612.26508,480.5387,-118957.06
0.0015069999,-612.6897,480.98651,-119044.57
0.001508,-613.11426,481.43439,-119132.08
0.001509,-613.53833,481.88242,-119219.62
0.00151,-613.96204,482.33038,-119307.19
0.001511,-614.38574,482.77817,-119394.77
0.001512,-614.80988,483.22574,-119482.33
0.001513,-615.23444,483.67322,-119569.88
0.001514,-615.65887,484.12082,-119657.38
0.001515,-616.08264,484.5686,-119744.85
0.001516,-616.5058,485.01642,-119832.3
0.001517,-616.92889,485.46399,-119919.74
0.001518,-617.35248,485.91129,-120007.17
0.001519,-617.77673,486.35843,-120094.61
0.00152,-618.20105,486.8056,-120182.04
0.0015210001,-618.62476,487.25296,-120269.45
0.0015219999,-619.04761,487.70041,-120356.82
0.001523,-619.47021,488.14774,-120444.17
0.001524,-619.89325,488.59485,-120531.52
0.001525,-620.31702,489.04184,-120618.9
0.001526,-620.74103,489.4888,-120706.29
0.001527,-621.16467,489.93588,-120793.67
0.001528,-621.58752,490.38297,-120881.04
0.001529,-622.00989,490.82993,-120968.37
0.00153,-622.4325,491.27664,-121055.65
0.001531,-622.85577,491.72324,-121142.9
0.001532,-623.27954,492.16986,-121230.14
0.001533,-623.70306,492.6167,-121317.38
0.001534,-624.12604,493.06363,-121404.62
0.001535,-624.54858,493.51044,-121491.88
0.0015360001,-624.97125,493.957,-121579.13
0.0015369999,-625.39447,494.40326,-121666.37
0.001538,-625.81805,494.84949,-121753.57
0.001539,-626.2417,495.29581,-121840.75
0.00154,-626.66504,495.74228,-121927.91
0.001541,-627.08832,496.18878,-122015.09
0.001542,-627.51178,496.63513,-122102.27
0.001543,-627.93561,497.08127,-122189.46
0.001544,-628.3598,497.52734,-122276.61
0.001545,-628.78412,497.97348,-122363.71
0.001546,-629.20856,498.41965,-122450.76
0.001547,-629.63318,498.86572,-122537.79
0.001548,-630.05841,499.31161,-122624.85
0.001549,-630.48413,499.75732,-122711.95
0.00155,-630.91022,500.203,-122799.06
0.0015510001,-631.33636,500.64886,-122886.16
0.0015519999,-631.76282,501.09485,-122973.2
0.001553,-632.18994,501.54083,-123060.2
0.001554,-632.61804,501.9866,-123147.17
0.001555,-633.04694,502.43204,-123234.16
0.001556,-633.4762,502.87732,-123321.16
0.001557,-633.90558,503.32266,-123408.15
0.001558,-634.33521,503.76813,-123495.12
0.001559,-634.76562,504.21371,-123582.05
0.00156,-635.19727,504.65924,-123668.96
0.001561,-635.62994,505.10458,-123755.87
0.001562,-636.06305,505.54977,-123842.77
0.001563,-636.49609,505.99493,-123929.68
0.001564,-636.92908,506.44012,-124016.58
0.001565,-637.36243,506.88535,-124103.46
0.001566,-637.79681,507.33041,-124190.34
0.0015670001,-638.2323,507.77527,-124277.2
0.0015679999,-638.66833,508.22,-124364.05
0.001569,-639.104,508.66476,-124450.88
0.00157,-639.53894,509.10965,-124537.66
0.001571,-639.97327,509.55469,-124624.43
0.001572,-640.40759,509.99969,-124711.19
0.001573,-640.84204,510.44452,-124797.95
0.001574,-641.27661,510.88907,-124884.72
0.001575,-641.71094,511.3335,-124971.48
0.001576,-642.14471,511.77789,-125058.23
0.001577,-642.5777,512.22229,-125144.96
0.001578,-643.01013,512.66669,-125231.66
0.001579,-643.44208,513.11108,-125318.35
0.00158,-643.8736,513.55542,-125405.02
0.001581,-644.30475,513.99969,-125491.69
0.0015820001,-644.73566,514.44397,-125578.34
0.0015829999,-645.16632,514.88812,-125664.98
0.001584,-645.59668,515.33228,-125751.62
0.001585,-646.02692,515.77637,-125838.24
0.001586,-646.45691,516.22034,-125924.85
0.001587,-646.88684,516.66431,-126011.45
0.001588,-647.31671,517.10822,-126098.04
0.001589,-647.74652,517.55212,-126184.62
0.00159,-648.17651,517.99591,-126271.17
0.001591,-648.60651,518.4397,-126357.73
0.001592,-649.03662,518.88342,-126444.26
0.001593,-649.46686,519.32709,-126530.78
0.001594,-649.89734,519.77075,-126617.3
0.001595,-650.32794,520.21429,-126703.79
0.001596,-650.75879,520.65784,-126790.28
0.0015970001,-651.18976,521.10126,-126876.75
0.0015979999,-651.62079,521.54468,-126963.21
0.001599,-652.05194,521.98804,-127049.66
0.0016,-652.48315,522.43134,-127136.09
0.001601,-652.91437,522.87457,-127222.52
0.001602,-653.34558,523.31781,-127308.92
0.001603,-653.77667,523.76093,-127395.32
0.001604,-654.20776,524.20404,-127481.7
0.001605,-654.63867,524.64703,-127568.07
0.001606,-655.06946,525.09003,-127654.43
0.001607,-655.50006,525.53296,-127740.77
0.001608,-655.93036,525.97589,-127827.11
0.001609,-656.36047,526.4187,-127913.43
0.00161,-656.79022,526.86151,-127999.73
0.001611,-657.21967,527.3042,-128086.03
0.0016120001,-657.64905,527.74689,-128172.31
0.0016129999,-658.07812,528.18951,-128258.58
0.0016139999,-658.5069,528.63208,-128344.84
0.001615,-658.93549,529.07458,-128431.09
0.001616,-659.36395,529.51709,-128517.31
0.001617,-659.79236,529.95947,-128603.53
0.001618,-660.22076,530.40186,-128689.73
0.001619,-660.64905,530.84412,-128775.93
0.00162,-661.07739,531.28638,-128862.1
0.001621,-661.5058,531.72858,-128948.27
0.001622,-661.93427,532.17072,-129034.42
0.001623,-662.36292,532.61279,-129120.56
0.001624,-662.79169,533.05481,-129206.69
0.001625,-663.22064,533.49683,-129292.8
0.001626,-663.64966,533.93878,-129378.91
0.001627,-664.0788,534.38062,-129464.99
0.0016280001,-664.50806,534.82245,-129551.07
0.0016289999,-664.93744,535.26422,-129637.13
0.00163,-665.36682,535.70593,-129723.19
0.001631,-665.7962,536.14764,-129809.23
0.001632,-666.22546,536.58923,-129895.25
0.001633,-666.6546,537.03076,-129981.26
0.001634,-667.0835,537.47229,-130067.26
0.001635,-667.51227,537.91376,-130153.24
0.001636,-667.94073,538.3551,-130239.22
0.001637,-668.3689,538.79645,-130325.17
0.001638,-668.79657,539.23773,-130411.12
0.001639,-669.224,539.67896,-130497.05
0.00164,-669.65125,540.12018,-130582.97
0.001641,-670.07812,540.56128,-130668.88
0.001642,-670.50476,541.00238,-130754.77
0.0016430001,-670.93115,541.44336,-130840.65
0.0016439999,-671.35754,541.88434,-130926.52
0.001645,-671.78381,542.32526,-131012.38
0.001646,-672.21021,542.76611,-131098.22
0.001647,-672.63672,543.20691,-131184.05
0.001648,-673.06335,543.64764,-131269.86
0.001649,-673.49011,544.08838,-131355.67
0.00165,-673.91711,544.52899,-131441.45
0.001651,-674.34448,544.9696,-131527.23
0.001652,-674.77228,545.4101,-131613
0.001653,-675.2002,545.85059,-131698.75
0.001654,-675.6283,546.29102,-131784.48
0.001655,-676.05652,546.73132,-131870.22
0.001656,-676.4848,547.17163,-131955.92
0.001657,-676.91302,547.61188,-132041.61
0.0016580001,-677.34119,548.05212,-132127.3
0.0016589999,-677.76904,548.49225,-132212.97
0.00166,-678.19641,548.93231,-132298.62
0.001661,-678.62311,549.37238,-132384.27
0.001662,-679.04938,549.81238,-132469.91
0.001663,-679.47522,550.25232,-132555.52
0.001664,-679.90039,550.6922,-132641.12
0.001665,-680.32501,551.13202,-132726.72
0.001666,-680.74896,551.57178,-132812.3
0.001667,-681.17273,552.01147,-132897.88
0.001668,-681.59625,552.45111,-132983.42
0.001669,-682.0199,552.89075,-133068.97
0.00167,-682.44385,553.33026,-133154.48
0.001671,-682.86792,553.76971,-133240
0.001672,-683.29248,554.20917,-133325.5
0.001673,-683.71783,554.6485,-133410.98
0.0016740001,-684.14423,555.08783,-133496.45
0.0016749999,-684.57111,555.52704,-133581.91
0.001676,-684.9986,555.96625,-133667.36
0.001677,-685.42664,556.4054,-133752.78
0.001678,-685.85504,556.84454,-133838.2
0.001679,-686.28351,557.28357,-133923.61
0.00168,-686.71185,557.7226,-134009
0.001681,-687.13971,558.16156,-134094.38
0.001682,-687.56659,558.6004,-134179.73
0.001683,-687.99292,559.03925,-134265.09
0.001684,-688.41803,559.47803,-134350.44
0.001685,-688.84167,559.91669,-134435.77
0.001686,-689.26422,560.35535,-134521.09
0.001687,-689.68585,560.79388,-134606.39
0.001688,-690.10651,561.23242,-134691.69
0.0016890001,-690.52643,561.6709,-134776.95
0.0016899999,-690.94629,562.10931,-134862.2
0.001691,-691.36639,562.54767,-134947.45
0.001692,-691.78729,562.98596,-135032.67
0.001693,-692.20892,563.42426,-135117.89
0.001694,-692.63202,563.86249,-135203.08
0.001695,-693.05701,564.30072,-135288.27
0.001696,-693.48322,564.73883,-135373.44
0.001697,-693.91083,565.17688,-135458.61
0.001698,-694.33997,565.61481,-135543.77
0.001699,-694.76959,566.05273,-135628.91
0.0017,-695.1994,566.49054,-135714.05
0.001701,-695.62866,566.92828,-135799.16
0.001702,-696.05695,567.36597,-135884.27
0.001703,-696.4834,567.80365,-135969.36
0.0017040001,-696.90765,568.24127,-136054.44
0.0017049999,-697.3299,568.67889,-136139.48
0.001706,-697.74957,569.11646,-136224.52
0.001707,-698.16736,569.55402,-136309.53
0.001708,-698.58374,569.99152,-136394.53
0.001709,-698.99927,570.42889,-136479.53
0.00171,-699.41492,570.86621,-136564.52
0.001711,-699.83185,571.30334,-136649.5
0.001712,-700.25024,571.74042,-136734.47
0.001713,-700.67102,572.17743,-136819.44
0.001714,-701.09467,572.61438,-136904.41
0.001715,-701.52063,573.05133,-136989.36
0.001716,-701.94928,573.48834,-137074.3
0.001717,-702.37952,573.92535,-137159.2
0.001718,-702.81067,574.3623,-137244.11
0.0017190001,-703.2417,574.79926,-137328.97
0.0017199999,-703.67163,575.23608,-137413.81
0.0017209999,-704.09918,575.67279,-137498.66
0.001722,-704.52417,576.10938,-137583.48
0.001723,-704.94556,576.54572,-137668.31
0.001724,-705.36395,576.98206,-137753.16
0.001725,-705.77936,577.41827,-137838.02
0.001726,-706.19257,577.85449,-137922.88
0.001727,-706.60468,578.29077,-138007.75
0.001728,-707.01672,578.72717,-138092.61
0.001729,-707.43005,579.16357,-138177.47
0.00173,-707.84576,579.60004,-138262.3
0.001731,-708.2644,580.03638,-138347.09
0.001732,-708.68707,580.47253,-138431.89
0.001733,-709.1134,580.90845,-138516.66
0.001734,-709.54309,581.34412,-138601.45
0.0017350001,-709.97516,581.77954,-138686.27
0.0017359999,-710.40784,582.2149,-138771.14
0.001737,-710.83997,582.65027,-138856.06
0.001738,-711.26947,583.08594,-138941.03
0.001739,-711.69507,583.52197,-139026.05
0.00174,-712.11597,583.95825,-139111.05
0.001741,-712.53186,584.39465,-139196.03
0.001742,-712.94391,584.83069,-139281
0.001743,-713.35315,585.26611,-139365.94
0.001744,-713.7616,585.70068,-139450.91
0.001745,-714.17108,586.13458,-139535.95
0.001746,-714.58356,586.56836,-139621.12
0.001747,-714.99988,587.00244,-139706.41
0.001748,-715.42053,587.43787,-139791.78
0.001749,-715.84552,587.87451,-139877.2
0.0017500001,-716.27393,588.31207,-139962.62
0.0017509999,-716.70496,588.74921,-140048.02
0.001752,-717.13702,589.18481,-140133.44
0.001753,-717.56836,589.61798,-140218.94
0.001754,-717.99701,590.04944,-140304.59
0.001755,-718.42114,590.48059,-140390.38
0.001756,-718.8399,590.91327,-140476.22
0.001757,-719.25348,591.34912,-140562
0.001758,-719.66376,591.78784,-140647.69
0.001759,-720.07306,592.22729,-140733.38
0.00176,-720.48322,592.66473,-140819.25
0.001761,-720.89471,593.09772,-140905.48
0.001762,-721.30695,593.52661,-140992.05
0.001763,-721.72003,593.95447,-141078.61
0.001764,-722.13635,594.38519,-141164.81
0.0017650001,-722.55914,594.82111,-141250.55
0.0017659999,-722.98969,595.26111,-141336.05
0.001767,-723.4248,595.70154,-141421.77
0.001768,-723.85822,596.13861,-141508.03
0.001769,-724.28436,596.57043,-141594.78
0.00177,-724.70282,596.9986,-141681.61
0.001771,-725.11847,597.42688,-141768.02
0.001772,-725.53644,597.85815,-141853.73
0.001773,-725.95654,598.29309,-141939.02
0.001774,-726.37329,598.73016,-142024.34
0.001775,-726.78125,599.16748,-142110.12
0.001776,-727.18109,599.6037,-142196.38
0.001777,-727.58136,600.03827,-142282.72
0.001778,-727.99261,600.47083,-142368.62
0.001779,-728.4184,600.90088,-142453.86
0.00178,-728.85205,601.32904,-142538.59
0.0017810001,-729.28198,601.75769,-142623.34
0.0017819999,-729.70203,602.19006,-142708.53
0.001783,-730.11755,602.62799,-142794.2
0.001784,-730.53943,603.06915,-142880.02
0.001785,-730.97095,603.508,-142965.55
0.001786,-731.40338,603.93982,-143050.47
0.001787,-731.82422,604.36505,-143134.89
0.001788,-732.22919,604.789,-143219.2
0.001789,-732.62671,605.21796,-143303.91
0.00179,-733.02942,605.65393,-143389.25
0.001791,-733.44281,606.09363,-143475.11
0.001792,-733.86188,606.53174,-143560.95
0.001793,-734.2785,606.96521,-143646.28
0.001794,-734.6911,607.3949,-143731.05
0.001795,-735.1059,607.82385,-143815.64
0.0017960001,-735.52942,608.25385,-143900.67
0.0017969999,-735.96045,608.68451,-143986.44
0.001798,-736.39093,609.11511,-144072.69
0.001799,-736.81451,609.54669,-144158.86
0.0018,-737.23181,609.98102,-144244.58
0.001801,-737.64722,610.41803,-144329.88
0.001802,-738.06281,610.85492,-144415.09
0.001803,-738.47577,611.28772,-144500.61
0.001804,-738.88257,611.71442,-144586.48
0.001805,-739.28442,612.13788,-144672.47
0.001806,-739.68854,612.56378,-144758.3
0.001807,-740.10199,612.9967,-144843.81
0.001808,-740.52466,613.43579,-144929.06
0.001809,-740.9494,613.87573,-145014.12
0.00181,-741.36896,614.31042,-145099.03
0.0018110001,-741.78394,614.73804,-145183.81
0.0018119999,-742.20178,615.16187,-145268.56
0.001813,-742.62836,615.58734,-145353.47
0.001814,-743.05988,616.01776,-145438.5
0.001815,-743.48468,616.45227,-145523.47
0.001816,-743.89374,616.88751,-145608
0.001817,-744.2901,617.32104,-145691.98
0.001818,-744.68689,617.75256,-145775.7
0.001819,-745.09613,618.18317,-145859.8
0.00182,-745.5177,618.61322,-145944.64
0.001821,-745.94031,619.04211,-146030.11
0.001822,-746.35345,619.46924,-146115.53
0.001823,-746.75836,619.89636,-146200.34
0.001824,-747.16711,620.32635,-146284.52
0.001825,-747.59039,620.76099,-146368.72
0.0018260001,-748.02618,621.19824,-146453.72
0.0018269999,-748.46039,621.63336,-146539.73
0.0018279999,-748.87903,622.06219,-146626.2
0.001829,-749.28088,622.48517,-146712.25
0.00183,-749.67816,622.90735,-146797.41
0.001831,-750.08417,623.33459,-146881.98
0.001832,-750.50159,623.76886,-146966.73
0.001833,-750.92114,624.20679,-147052.2
0.001834,-751.3324,624.64252,-147138.22
0.001835,-751.73474,625.07233,-147224.05
0.001836,-752.13837,625.49713,-147309.06
0.001837,-752.5542,625.9212,-147393.2
0.001838,-752.98303,626.34821,-147476.97
0.001839,-753.41449,626.77869,-147560.91
0.00184,-753.8371,627.21075,-147645.2
0.001841,-754.24799,627.6424,-147729.58
0.0018420001,-754.65393,628.07318,-147813.69
0.0018429999,-755.06317,628.50372,-147897.45
0.001844,-755.47711,628.93402,-147981.06
0.001845,-755.89014,629.36267,-148064.83
0.001846,-756.29706,629.78864,-148148.84
0.001847,-756.69971,630.21301,-148233.06
0.001848,-757.10559,630.63928,-148317.42
0.001849,-757.52026,631.07025,-148402.03
0.00185,-757.94177,631.50555,-148487.05
0.001851,-758.36322,631.9408,-148572.45
0.001852,-758.77985,632.37097,-148657.98
0.001853,-759.19336,632.79462,-148743.3
0.001854,-759.6087,633.21521,-148828.36
0.001855,-760.02704,633.63885,-148913.42
0.001856,-760.44318,634.06891,-148998.8
0.0018570001,-760.85083,634.50397,-149084.48
0.0018579999,-761.25037,634.93878,-149170.05
0.001859,-761.6499,635.36902,-149254.91
0.00186,-762.05829,635.79407,-149338.86
0.001861,-762.47681,636.21722,-149422.22
0.001862,-762.89758,636.64215,-149505.59
0.001863,-763.31183,637.07013,-149589.39
0.001864,-763.71906,637.49988,-149673.44
0.001865,-764.12756,637.92957,-149757.27
0.001866,-764.54547,638.35864,-149840.48
0.001867,-764.97125,638.78772,-149923.23
0.001868,-765.39349,639.21698,-150006.09
0.001869,-765.80164,639.64508,-150089.64
0.00187,-766.19659,640.0705,-150174.05
0.001871,-766.59082,640.49365,-150258.97
0.0018720001,-766.99738,640.91748,-150343.92
0.0018729999,-767.41742,641.3454,-150428.66
0.001874,-767.84015,641.77795,-150513.27
0.001875,-768.25342,642.21173,-150598.05
0.001876,-768.65601,642.64178,-150683.19
0.001877,-769.0589,643.06555,-150768.61
0.001878,-769.47339,643.48541,-150854.05
0.001879,-769.89941,643.90674,-150939.14
0.00188,-770.32477,644.33386,-151023.72
0.001881,-770.73633,644.76636,-151107.77
0.001882,-771.13263,645.19971,-151191.41
0.001883,-771.52551,645.62915,-151274.83
0.001884,-771.92871,646.05347,-151358.2
0.001885,-772.34546,646.47522,-151441.58
0.001886,-772.7663,646.89838,-151524.83
0.001887,-773.17981,647.32458,-151607.84
0.0018880001,-773.58362,647.75293,-151690.56
0.0018889999,-773.98627,648.18134,-151773.19
0.00189,-774.39795,648.6087,-151856.11
0.001891,-774.8194,649.03564,-151939.67
0.001892,-775.24109,649.46277,-152023.97
0.001893,-775.65265,649.8894,-152108.72
0.001894,-776.05267,650.31415,-152193.58
0.001895,-776.44989,650.73676,-152278.34
0.001896,-776.85382,651.15936,-152363.06
0.001897,-777.26624,651.58508,-152448
0.001898,-777.68079,652.01495,-152533.2
0.001899,-778.09058,652.44653,-152618.44
0.0019,-778.49579,652.87524,-152703.23
0.001901,-778.90289,653.29834,-152787.3
0.001902,-779.31671,653.71735,-152870.56
0.0019030001,-779.73468,654.13727,-152953.3
0.0019039999,-780.14911,654.5625,-153035.83
0.001905,-780.55505,654.99304,-153118.34
0.001906,-780.95569,655.4248,-153200.86
0.001907,-781.35846,655.85291,-153283.39
0.001908,-781.7677,656.27563,-153366.05
0.001909,-782.17987,656.69556,-153448.98
0.00191,-782.58832,657.11688,-153532.31
0.001911,-782.99103,657.54187,-153616
0.001912,-783.39386,657.9696,-153700.05
0.001913,-783.80432,658.39728,-153784.45
0.001914,-784.22302,658.82318,-153869.23
0.001915,-784.64172,659.2478,-153954.28
0.001916,-785.05096,659.67224,-154039.33
0.001917,-785.44958,660.09686,-154123.97
0.0019180001,-785.84625,660.52087,-154208.03
0.0019189999,-786.25122,660.94354,-154291.64
0.00192,-786.66583,661.36603,-154375.11
0.001921,-787.0813,661.79059,-154458.58
0.001922,-787.48779,662.21832,-154541.88
0.001923,-787.88495,662.64752,-154624.58
0.001924,-788.28308,663.07452,-154706.48
0.001925,-788.69281,663.49683,-154787.91
0.001926,-789.11389,663.91577,-154869.56
0.001927,-789.53467,664.33563,-154952.08
0.001928,-789.94275,664.76044,-155035.53
0.001929,-790.33716,665.19031,-155119.48
0.00193,-790.72955,665.62128,-155203.38
0.001931,-791.13281,666.04846,-155287.11
0.001932,-791.54877,666.47028,-155371.03
0.0019330001,-791.96674,666.88959,-155455.56
0.0019340001,-792.37451,667.31091,-155540.67
0.0019349999,-792.77069,667.73688,-155625.77
0.001936,-793.16614,668.16614,-155710.08
0.001937,-793.57281,668.59534,-155793.28
0.001938,-793.9917,669.02191,-155875.64
0.001939,-794.4115,669.44617,-155957.78
0.00194,-794.81946,669.87024,-156040.11
0.001941,-795.21405,670.29559,-156122.59
0.001942,-795.6059,670.72211,-156204.88
0.001943,-796.00751,671.14862,-156286.8
0.001944,-796.42108,671.57501,-156368.64
0.001945,-796.8374,672.00226,-156450.89
0.001946,-797.24542,672.43152,-156533.89
0.001947,-797.64355,672.862,-156617.58
0.001948,-798.04065,673.2912,-156701.66
0.0019490001,-798.44611,673.71741,-156785.8
0.0019499999,-798.86053,674.14148,-156869.98
0.001951,-799.2749,674.56689,-156954.27
0.001952,-799.68018,674.99677,-157038.52
0.001953,-800.07617,675.43085,-157122.44
0.001954,-800.47168,675.86548,-157205.67
0.001955,-800.87506,676.29639,-157288.16
0.001956,-801.28625,676.72241,-157370.12
0.001957,-801.69745,677.14655,-157451.95
0.001958,-802.10205,677.57349,-157533.81
0.001959,-802.5011,678.00562,-157615.64
0.00196,-802.90204,678.44092,-157697.39
0.001961,-803.30975,678.87518,-157779.22
0.001962,-803.72125,679.30542,-157861.55
0.001963,-804.12878,679.73224,-157944.73
0.0019640001,-804.52814,680.15869,-158028.7
0.0019650001,-804.92365,680.58746,-158112.94
0.0019660001,-805.32373,681.01849,-158196.92
0.0019670001,-805.73199,681.44983,-158280.45
0.0019680001,-806.14343,681.87976,-158363.77
0.0019690001,-806.54962,682.30829,-158447.14
0.0019700001,-806.94806,682.73657,-158530.61
0.0019710001,-807.34479,683.16528,-158613.69
0.0019720001,-807.74817,683.59332,-158695.92
0.0019729999,-808.15955,684.01953,-158777.22
0.0019739999,-808.57123,684.44415,-158858.02
0.0019749999,-808.97406,684.86914,-158939.08
0.0019759999,-809.36719,685.29663,-159020.89
0.0019769999,-809.75983,685.72632,-159103.41
0.0019779999,-810.16223,686.1554,-159186.3
0.0019789999,-810.57513,686.58075,-159269.22
0.0019799999,-810.98883,687.00201,-159352.22
0.001981,-811.39252,687.4223,-159435.52
0.001982,-811.78546,687.84576,-159519.23
0.001983,-812.17792,688.27405,-159603.16
0.001984,-812.58063,688.70465,-159686.81
0.001985,-812.99402,689.13324,-159769.84
0.001986,-813.40704,689.55719,-159852.12
0.001987,-813.80847,689.97809,-159933.84
0.001988,-814.19836,690.40002,-160015.33
0.001989,-814.58826,690.82611,-160096.73
0.00199,-814.99017,691.25604,-160178.14
0.001991,-815.40448,691.68658,-160259.62
0.001992,-815.81934,692.11493,-160341.31
0.001993,-816.22235,692.54065,-160423.36
0.001994,-816.61279,692.96582,-160505.89
0.0019950001,-817.00232,693.39258,-160588.89
0.0019960001,-817.40283,693.82111,-160672.2
0.0019970001,-817.81506,694.24988,-160755.69
0.0019980001,-818.22784,694.67773,-160839.16
0.0019990001,-818.62946,695.10498,-160922.38
0.0020000001,-819.01947,695.53278,-161005.09
0.0020010001,-819.40912,695.96143,-161087.19
0.0020020001,-819.80994,696.38959,-161168.69
0.0020029999,-820.22217,696.81525,-161249.86
0.0020039999,-820.6347,697.23828,-161331.02
0.0020049999,-821.03644,697.66077,-161412.36
0.0020059999,-821.42712,698.08545,-161493.89
0.0020069999,-821.81702,698.51288,-161575.56
0.0020079999,-822.21674,698.9408,-161657.41
0.0020089999,-822.62622,699.36542,-161739.59
0.0020099999,-823.03571,699.78546,-161822.34
0.0020109999,-823.43597,700.20319,-161905.58
0.002012,-823.82751,700.62274,-161988.98
0.002013,-824.21985,701.04681,-162072.12
0.002014,-824.62109,701.47406,-162154.67
0.002015,-825.02997,701.90057,-162236.62
0.002016,-825.43719,702.32343,-162318.17
0.002017,-825.83545,702.74316,-162399.5
0.002018,-826.22668,703.16309,-162480.72
0.002019,-826.61993,703.58655,-162561.81
0.00202,-827.02161,704.01385,-162642.86
0.002021,-827.42889,704.44257,-162724.06
0.002022,-827.83325,704.86981,-162805.66
0.002023,-828.22949,705.29504,-162887.75
0.002024,-828.62134,705.71979,-162970.31
0.0020250001,-829.01721,706.14575,-163053.11
0.0020260001,-829.42102,706.57312,-163135.95
0.0020270001,-829.82788,707.00043,-163218.67
0.0020280001,-830.22919,707.42633,-163301.11
0.0020290001,-830.62207,707.8512,-163383.11
0.0020300001,-831.01257,708.27631,-163464.59
0.0020310001,-831.40948,708.70221,-163545.61
0.0020320001,-831.81494,709.12762,-163626.42
0.0020330001,-832.22186,709.55035,-163707.31
0.0020339999,-832.6214,709.96985,-163788.47
0.0020349999,-833.01208,710.38782,-163869.83
0.0020359999,-833.40198,710.80737,-163951.3
0.0020369999,-833.80017,711.22986,-164032.89
0.0020379999,-834.20721,711.65363,-164114.83
0.0020389999,-834.61407,712.07526,-164197.27
0.0020399999,-835.01123,712.49298,-164280.11
0.0020409999,-835.39893,712.90857,-164362.89
0.0020419999,-835.78729,713.32599,-164445.06
0.002043,-836.18604,713.74817,-164526.42
0.002044,-836.59467,714.1745,-164607.19
0.002045,-837.00232,714.60144,-164687.86
0.002046,-837.39868,715.02582,-164768.8
0.002047,-837.78461,715.44745,-164849.97
0.002048,-838.17163,715.8692,-164931.11
0.002049,-838.57019,716.29407,-165012.05
0.00205,-838.97913,716.72229,-165093.05
0.002051,-839.38666,717.15149,-165174.55
0.002052,-839.78192,717.57861,-165256.75
0.002053,-840.16656,718.00262,-165339.39
0.002054,-840.55261,718.42487,-165421.86
0.002055,-840.95105,718.84711,-165503.7
0.0020560001,-841.36041,719.26971,-165584.88
0.0020570001,-841.76801,719.69128,-165665.73
0.0020580001,-842.16284,720.1106,-165746.66
0.0020590001,-842.54657,720.52789,-165827.67
0.0020600001,-842.93188,720.94495,-165908.56
0.0020610001,-843.32959,721.36304,-165989.17
0.0020620001,-843.73804,721.78168,-166069.66
0.0020630001,-844.14484,722.19922,-166150.47
0.0020639999,-844.53925,722.61499,-166231.95
0.0020649999,-844.9231,723.03058,-166314.02
0.0020659999,-845.30859,723.44897,-166396.22
0.0020669999,-845.70612,723.87177,-166478.11
0.0020679999,-846.11353,724.29749,-166559.55
0.0020689999,-846.51898,724.7229,-166640.69
0.0020699999,-846.91254,725.14569,-166721.73
0.0020709999,-847.29645,725.56665,-166802.67
0.0020719999,-847.68237,725.98895,-166883.34
0.002073,-848.07965,726.41486,-166963.7
0.002074,-848.48572,726.84344,-167043.97
0.002075,-848.88934,727.27112,-167124.53
0.002076,-849.28198,727.69434,-167205.62
0.002077,-849.66656,728.11273,-167287.12
0.002078,-850.05383,728.52899,-167368.7
0.002079,-850.45129,728.94641,-167450.11
0.00208,-850.85571,729.36578,-167531.36
0.002081,-851.25684,729.78516,-167612.62
0.002082,-851.64789,730.20197,-167693.98
0.002083,-852.03278,730.61572,-167775.17
0.002084,-852.42157,731.0285,-167855.84
0.002085,-852.81982,731.44299,-167935.95
0.0020860001,-853.22302,731.86029,-168015.81
0.0020870001,-853.62158,732.27936,-168095.97
0.0020880001,-854.01086,732.69867,-168176.73
0.0020890001,-854.39606,733.11804,-168258
0.0020900001,-854.7865,733.5387,-168339.31
0.0020910001,-855.18561,733.96179,-168420.39
0.0020920001,-855.58752,734.38678,-168501.27
0.0020930001,-855.98328,734.81158,-168582.25
0.0020940001,-856.37036,735.2345,-168663.47
0.0020949999,-856.75562,735.65588,-168744.67
0.0020959999,-857.14783,736.07751,-168825.45
0.0020969999,-857.54834,736.50037,-168905.59
0.0020979999,-857.94952,736.92322,-168985.31
0.0020989999,-858.34265,737.34314,-169065.17
0.0020999999,-858.72736,737.75818,-169145.58
0.0021009999,-859.11212,738.16943,-169226.5
0.0021019999,-859.50568,738.58032,-169307.56
0.0021029999,-859.90747,738.9939,-169388.41
0.002104,-860.30804,739.4101,-169469.03
0.002105,-860.69897,739.82654,-169549.69
0.002106,-861.08154,740.24078,-169630.58
0.002107,-861.46582,740.65332,-169711.59
0.002108,-861.86047,741.06726,-169792.36
0.002109,-862.26337,741.48602,-169872.59
0.00211,-862.66364,741.90985,-169952.36
0.002111,-863.05255,742.33606,-170032.03
0.002112,-863.43292,742.76093,-170112.03
0.002113,-863.81641,743.18298,-170192.45
0.002114,-864.21179,743.60321,-170273.16
0.002115,-864.6156,744.0238,-170353.86
0.002116,-865.01569,744.44513,-170434.47
0.0021170001,-865.4032,744.86542,-170515.05
0.0021180001,-865.78192,745.28241,-170595.64
0.0021190001,-866.16467,745.6955,-170676.19
0.0021200001,-866.56018,746.10638,-170756.53
0.0021210001,-866.96442,746.5174,-170836.56
0.0021220001,-867.36407,746.92963,-170916.36
0.0021230001,-867.75043,747.34229,-170996.14
0.0021240001,-868.12805,747.75464,-171076.08
0.0021250001,-868.51025,748.16724,-171156.19
0.0021259999,-868.90576,748.58203,-171236.41
