"time","inductor.i","thyristor_v4_1.vControl"
5.5480000000000004e-05,-0.0038338627516148081,2.8899706609618976
5.5520000000000004e-05,-0.0035500658245526742,2.8779165776987612
5.5560000000000003e-05,-0.0032891130186644513,2.8659127720821198
5.5600000000000003e-05,-0.0030490930627311624,2.8539590344035668
5.5640000000000003e-05,-0.0028281034320819971,2.8420551558296485
5.5680000000000002e-05,-0.0026244611551886473,2.8302009283975207
5.5720000000000002e-05,-0.0024368072325943505,2.8183961450121862
5.5760000000000001e-05,-0.0022638207728973782,2.806640599442217
5.5800000000000001e-05,-0.002104278440791561,2.7949340863162946
5.5840000000000001e-05,-0.0019571408013834999,2.7832764011200912
5.588e-05,-0.0018214653039189529,2.7716673401918293
5.592e-05,-0.0016962513038014703,2.760106700719553
5.596e-05,-0.0015805185056563767,2.7485942807371844
5.5999999999999999e-05,-0.0014734033227736382,2.7371298791207881
5.6039999999999999e-05,-0.0013743798617580605,2.7257132955857597
5.6079999999999998e-05,-0.0012827227457172415,2.7143443306823789
5.6119999999999998e-05,-0.0011978708415475755,2.7030227857930966
5.6160000000000004e-05,-0.0011193482045186289,2.6917484631289121
5.6200000000000004e-05,-0.0010467458943754025,2.6805211657253847
5.6240000000000004e-05,-0.00097941016481199131,2.6693406974402283
5.6280000000000003e-05,-0.0009168939694919288,2.6582068629487186
5.6320000000000003e-05,-0.00085878948683400615,2.6471194677350045
5.6360000000000002e-05,-0.00080490188638007048,2.6360783180955081
5.6400000000000002e-05,-0.000754863662389892,2.6250832211560038
5.6440000000000002e-05,-0.00070837423170324199,2.614133984808297
5.6480000000000001e-05,-0.00066519825136853003,2.6032304177832319
5.6520000000000001e-05,-0.00062508708125872,2.5923723296041725
5.6560000000000001e-05,-0.0005876764569933302,2.5815595305518624
5.66e-05,-0.00055275490692185459,2.5707918317563738
5.664e-05,-0.00052021148500510836,2.5600690450850236
5.6679999999999999e-05,-0.00048993015825708243,2.5493909832117763
5.6719999999999999e-05,-0.0004617700838521202,2.5387574596073543
5.6759999999999999e-05,-0.00043550219043685616,2.5281682884708658
5.6799999999999998e-05,-0.00041103699194185546,2.5176232848349214
5.6839999999999998e-05,-0.00038817762727203745,2.5071222644665001
5.6880000000000004e-05,-0.00036670967299171515,2.4966650439034423
5.6920000000000004e-05,-0.00034648268186910752,2.486251440480316
5.6960000000000004e-05,-0.00032760383652215427,2.4758812722480239
5.7000000000000003e-05,-0.00031006453767089265,2.465554358051901
5.7040000000000003e-05,-0.00029376007588315247,2.4552705174721972
5.7080000000000002e-05,-0.00027837896158962284,2.4450295708391323
5.7120000000000002e-05,-0.00026391313910158497,2.4348313392585146
5.7160000000000002e-05,-0.0002504093723090106,2.424675646475059
5.7200000000000001e-05,-0.00023776676281321541,2.414562313204172
5.7240000000000001e-05,-0.0002259099357147374,2.4044911626117709
5.728e-05,-0.00021475500365029785,2.3944620204957525
5.732e-05,-0.00020423751139826826,2.3844747085676361
5.736e-05,-0.00019436670590142172,2.3745290588681005
5.7399999999999999e-05,-0.000185096880236593,2.364624897301205
5.7439999999999999e-05,-0.00017637626837630719,2.3547620490943992
5.7479999999999999e-05,-0.00016816223444891863,2.3449403404946811
5.7519999999999998e-05,-0.00016041214258278165,2.3351595977490525
5.7560000000000005e-05,-0.00015312737958053766,2.3254196545915655
5.7600000000000004e-05,-0.00014627191386821362,2.3157203383924334
5.7640000000000004e-05,-0.00013979770809972324,2.3060614744800123
5.7680000000000003e-05,-0.00013366968472217113,2.2964428903867646
5.7720000000000003e-05,-0.00012788278023370157,2.2868644259342199
5.7760000000000003e-05,-0.00012243467619366992,2.2773259220678552
5.7800000000000002e-05,-0.00011727571446031843,2.2678272003502031
5.7840000000000002e-05,-0.00011237883403579965,2.2583680915960551
5.7880000000000001e-05,-0.00010773680990356588,2.2489484322767108
5.7920000000000001e-05,-0.00010339557128339,2.2395680740211361
5.7960000000000001e-05,-9.9300375794968496e-05,2.2302268397503928
5.8e-05,-9.543604033949284e-05,2.2209245636664199
5.804e-05,-9.1786939185622697e-05,2.2116610804620165
5.808e-05,-8.8317055366232108e-05,2.2024362474428409
5.8119999999999999e-05,-8.5018849118851259e-05,2.1932498903347559
5.8159999999999999e-05,-8.1874543736472008e-05,2.1841018462158845
5.8199999999999998e-05,-7.8866362512086105e-05,2.1749919521643468
5.8239999999999998e-05,-7.6019387781879204e-05,2.1659200628346644
5.8280000000000004e-05,-7.331534291897006e-05,2.1568860150999427
5.8320000000000004e-05,-7.0735711004851071e-05,2.1478896457347463
5.8360000000000004e-05,-6.8269619192453204e-05,2.1389307946484548
5.8400000000000003e-05,-6.5937871520076202e-05,2.1300093133016804
5.8440000000000003e-05,-6.3751385713331886e-05,2.1211250495499128
5.8480000000000003e-05,-6.1690278911566979e-05,2.1122778400169557
5.8520000000000002e-05,-5.9751342999618262e-05,2.1034675274071972
5.8560000000000002e-05,-5.7922643141503153e-05,2.0946939588786693
5.8600000000000001e-05,-5.6177333740395367e-05,2.0859569891990528
5.8640000000000001e-05,-5.4514498493597536e-05,2.0772564599031176
5.8680000000000001e-05,-5.2921423552075273e-05,2.0685922185464634
5.872e-05,-5.1384233878783671e-05,2.0599641132772968
5.876e-05,-4.9894380305512282e-05,2.0513719933185874
5.8799999999999999e-05,-4.8482388453347919e-05,2.0428157114764844
5.8839999999999999e-05,-4.711852894289154e-05,2.0342951167575505
5.8879999999999999e-05,-4.5796311025107219e-05,2.0258100605744906
5.8919999999999998e-05,-4.4509462384027554e-05,2.0173603950351593
5.8959999999999998e-05,-4.325192913675367e-05,2.0089459729425605
5.9000000000000004e-05,-4.2083024725630048e-05,2.0005666462557485
5.9040000000000004e-05,-4.0979259403282466e-05,1.9922222695902583
5.9080000000000004e-05,-3.9947345953632483e-05,1.9839126975484174
5.9120000000000003e-05,-3.8996851183522561e-05,1.9756377853654388
5.9160000000000003e-05,-3.8139033123710536e-05,1.9673973889368905
5.9200000000000002e-05,-3.7290906023459589e-05,1.9591913626867183
5.9240000000000002e-05,-3.6461807088554031e-05,1.9510195637133458
5.9280000000000002e-05,-3.5661858171866871e-05,1.9428818497554057
5.9320000000000001e-05,-3.4882209520099698e-05,1.9347780787526925
5.9360000000000001e-05,-3.4113033418766449e-05,1.9267081092460376
5.94e-05,-3.3378579203874598e-05,1.9186717997518137
5.944e-05,-3.2687967296220133e-05,1.9106690096399304
5.948e-05,-3.20244220860887e-05,1.9026995993259557
5.9519999999999999e-05,-3.138753582092134e-05,1.8947634295169893
5.9559999999999999e-05,-3.0777271678411118e-05,1.8868603614970989
5.9599999999999999e-05,-3.0194556431068535e-05,1.8789902571879726
5.9639999999999998e-05,-2.9641044928204813e-05,1.8711529791248163
5.9680000000000005e-05,-2.9117550742923146e-05,1.8633483902957511
5.9720000000000004e-05,-2.8625858182644229e-05,1.8555763543272525
5.9760000000000004e-05,-2.8168157271919949e-05,1.8478367354263219
5.9800000000000003e-05,-2.7740907306096948e-05,1.8401293983606144
5.9840000000000003e-05,-2.7321642893953773e-05,1.8324542084157058
5.9880000000000003e-05,-2.6921526307912567e-05,1.8248110315653026
5.9920000000000002e-05,-2.6537909242195847e-05,1.8171997343175956
5.9960000000000002e-05,-2.6167870060665525e-05,1.8096201837591053
6.0000000000000002e-05,-2.5808213796822932e-05,1.8020722475546813
6.0040000000000001e-05,-2.5455472153808776e-05,1.794555793947503
6.0080000000000001e-05,-2.5105903504403181e-05,1.7870706917590788
6.012e-05,-2.4786848227635028e-05,1.7796168090549671
6.016e-05,-2.4480336073837361e-05,1.7721940163955507
6.02e-05,-2.4185373560906671e-05,1.7648021841854911
6.0239999999999999e-05,-2.390152831708731e-05,1.7574411833722703
6.0279999999999999e-05,-2.3628467343865319e-05,1.7501108854658394
6.0319999999999998e-05,-2.3365957015968477e-05,1.7428111625386202
6.0359999999999998e-05,-2.3113863081366261e-05,1.7355418872255031
6.0400000000000004e-05,-2.2876097984961137e-05,1.7283029314484368
6.0440000000000004e-05,-2.2652710391225241e-05,1.7210941689723687
6.0480000000000004e-05,-2.2443303551221216e-05,1.7139154743007372
6.0520000000000003e-05,-2.2248804315333125e-05,1.7067667221038947
6.0560000000000003e-05,-2.207029160948046e-05,1.6996477875976348
6.0600000000000003e-05,-2.190899643511814e-05,1.6925585465431923
6.0640000000000002e-05,-2.1766301869236521e-05,1.6854988752472426
6.0680000000000002e-05,-2.1632131389178856e-05,1.6784686497075767
6.0720000000000001e-05,-2.1497024365215277e-05,1.6714677465015493
6.0760000000000001e-05,-2.1370384727726819e-05,1.6644960441287269
6.0800000000000001e-05,-2.125121781302939e-05,1.6575534208578524
6.084e-05,-2.1138448700406257e-05,1.6506397554860159
6.088e-05,-2.103092221210804e-05,1.6437549273386549
6.0919999999999999e-05,-2.0927402913352728e-05,1.636898816269555
6.0959999999999999e-05,-2.0829325270266705e-05,1.630071302327067
6.0999999999999999e-05,-2.0747216413676906e-05,1.6232722649745883
6.1039999999999998e-05,-2.0673078884886121e-05,1.616501586442419
6.1080000000000005e-05,-2.060700550384106e-05,1.6097591484975611
6.1119999999999998e-05,-2.0549139781836509e-05,1.6030448334194769
6.1160000000000004e-05,-2.0499675921515191e-05,1.5963585240000744
6.1199999999999997e-05,-2.0458858816867946e-05,1.5897001035437259
6.1240000000000003e-05,-2.0426984053233594e-05,1.5830694558672478
6.1279999999999996e-05,-2.0399592085189995e-05,1.5764664636285637
6.1320000000000002e-05,-2.0379204010438252e-05,1.5698910124081247
6.1359999999999995e-05,-2.0365943066786585e-05,1.5633429874472924
6.1400000000000002e-05,-2.0359746925314147e-05,1.5568222744177107
6.1440000000000008e-05,-2.0360561910189824e-05,1.5503287594888633
6.1480000000000001e-05,-2.0368342998672249e-05,1.5438623293280678
6.1520000000000007e-05,-2.0383053821109802e-05,1.5374228711004716
6.156e-05,-2.0404356225630621e-05,1.5310102713340563
6.1600000000000007e-05,-2.0432212452430238e-05,1.5246244181212794
6.1639999999999999e-05,-2.0466671386533039e-05,1.518265200337594
6.1680000000000006e-05,-2.050767954706681e-05,1.5119325069503733
6.1719999999999999e-05,-2.0555188151793783e-05,1.5056262274103756
6.1755828176680033e-05,-2.0603224440151627e-05,1.4999999999995037
6.1755828176680033e-05,-2.0603224440151627e-05,1.4999999999995037
6.1760000000000005e-05,-2.0608186288434646e-05,1.4993463014126562
6.1799999999999998e-05,-2.0664970251628109e-05,1.4930948193961906
6.1840000000000004e-05,-2.0721623678508019e-05,1.4868673117432243
6.1879999999999997e-05,-2.0778146204390442e-05,1.4806656141159469
6.1920000000000003e-05,-2.083453742757041e-05,1.474489700854986
6.1959999999999996e-05,-2.0890797040587357e-05,1.4683394694456429
6.2000000000000003e-05,-2.0946924403122658e-05,1.4622147119239759
6.2039999999999996e-05,-2.1002919750110606e-05,1.4561155045924179
6.2080000000000002e-05,-2.1058783081551247e-05,1.4500418474509646
6.2119999999999995e-05,-2.1114512207211705e-05,1.4439932055413158
6.2160000000000001e-05,-2.117010828948705e-05,1.437969862775236
6.2200000000000008e-05,-2.1225571349460328e-05,1.4319718243022064
6.224e-05,-2.1280900023538058e-05,1.4259987048629903
6.2280000000000007e-05,-2.1336093705525409e-05,1.4200503331879368
6.232e-05,-2.139115316568716e-05,1.4141269269017627
6.2360000000000006e-05,-2.1446078080000952e-05,1.4082283913800584
6.2399999999999999e-05,-2.150086628739179e-05,1.4023540955231644
6.2440000000000005e-05,-2.1555519083339608e-05,1.3965044176506378
6.2479999999999998e-05,-2.1610036467844378e-05,1.3906793577624825
6.2520000000000004e-05,-2.1664417113683831e-05,1.384878559496532
6.2559999999999997e-05,-2.1718660601669603e-05,1.3791019102997728
6.2600000000000004e-05,-2.1772766902412859e-05,1.3733494022812291
6.2639999999999997e-05,-2.1826735671271132e-05,1.3676209429036368
6.2680000000000003e-05,-2.188056656360202e-05,1.361916439629723
6.2719999999999996e-05,-2.1934259234763044e-05,1.3562357999222232
6.2760000000000002e-05,-2.1987813340111808e-05,1.3505789312438645
6.2799999999999995e-05,-2.20412285969573e-05,1.3449456140536169
6.2840000000000001e-05,-2.2094504635748863e-05,1.339335806877463
6.2880000000000008e-05,-2.2147641111170659e-05,1.3337494185585865
6.2920000000000001e-05,-2.2200637683368357e-05,1.3281863467438153
6.2960000000000007e-05,-2.2253494012487681e-05,1.3226464890799723
6.3e-05,-2.2306209758674276e-05,1.3171297432138873
6.3040000000000006e-05,-2.2358784587420987e-05,1.3116360090866912
6.3079999999999999e-05,-2.2411218250760105e-05,1.3061652237712436
6.3120000000000006e-05,-2.2463510352876745e-05,1.3007172609032125
6.3159999999999998e-05,-2.2515660559141074e-05,1.2952920203711222
6.3200000000000005e-05,-2.2567668534923319e-05,1.2898894020634883
6.3239999999999998e-05,-2.2619533945593636e-05,1.2845093058688346
6.3280000000000004e-05,-2.2671256456522265e-05,1.2791516316756775
6.3319999999999997e-05,-2.2722835755503859e-05,1.2738162960233925
6.3360000000000003e-05,-2.2774271587546413e-05,1.2685032579338191
6.3399999999999996e-05,-2.2825563564067235e-05,1.2632123772339383
6.3440000000000002e-05,-2.2876711356401914e-05,1.2579435582417187
6.3479999999999995e-05,-2.2927714635885976e-05,1.2526967052751354
6.3520000000000002e-05,-2.2978573073854998e-05,1.2474717226521577
6.3560000000000008e-05,-2.302928634164453e-05,1.2422685146907597
6.3600000000000001e-05,-2.3079854152220806e-05,1.2370870112031302
6.3640000000000007e-05,-2.3130276231429115e-05,1.2319271498883968
6.368e-05,-2.3180552205700638e-05,1.2267888075655884
6.3720000000000007e-05,-2.3230681752596721e-05,1.2216718923652674
6.3759999999999999e-05,-2.3280664549678654e-05,1.2165763124180022
6.3800000000000006e-05,-2.3330500274507786e-05,1.2115019758543553
6.3839999999999999e-05,-2.3380188604645403e-05,1.2064487908048949
6.3880000000000005e-05,-2.3429729265829781e-05,1.20141668360835
6.3919999999999998e-05,-2.3479121962003485e-05,1.196405572365931
6.3960000000000004e-05,-2.3528366352222097e-05,1.1914153582140563
6.3999999999999997e-05,-2.3577462125527262e-05,1.1864459536222312
6.4040000000000003e-05,-2.3626408971893183e-05,1.1814972714123679
6.4079999999999996e-05,-2.3675206582226388e-05,1.176569224758796
6.4120000000000003e-05,-2.3723854648365966e-05,1.1716617271882497
6.4159999999999996e-05,-2.3772352863083342e-05,1.1667746925798825
6.4200000000000002e-05,-2.3820700920082482e-05,1.1619080351652529
6.4239999999999995e-05,-2.3868898513999717e-05,1.1570616695283376
6.4280000000000001e-05,-2.3916945340403898e-05,1.1522355106055184
6.4320000000000008e-05,-2.3964841095796259e-05,1.1474294736855943
6.436e-05,-2.4012585477610485e-05,1.1426434744097753
6.4400000000000007e-05,-2.406017818421277e-05,1.1378774287716793
6.444e-05,-2.4107618910108355e-05,1.1331312772585769
6.4480000000000006e-05,-2.4154907358112781e-05,1.1284049235524334
6.4519999999999999e-05,-2.4202043229654156e-05,1.1236982833711362
6.4560000000000005e-05,-2.4249026226567028e-05,1.1190112754345429
6.4599999999999998e-05,-2.4295856051603607e-05,1.1143438188890251
6.4640000000000005e-05,-2.4342532408433914e-05,1.1096958333074587
6.4679999999999997e-05,-2.4389055001645626e-05,1.1050672386892362
6.4720000000000004e-05,-2.4435423536744219e-05,1.1004579554602536
6.4759999999999997e-05,-2.4481637720152847e-05,1.0958679044729223
6.4800000000000003e-05,-2.4527697259212449e-05,1.0912970070061576
6.4839999999999996e-05,-2.4573601862181634e-05,1.0867451847653919
6.4880000000000002e-05,-2.4619351238236815e-05,1.0822123598825599
6.4919999999999995e-05,-2.4664945114551002e-05,1.077698428357271
6.4960000000000001e-05,-2.4710383204131799e-05,1.073203310070981
6.5000000000000008e-05,-2.4755665209673003e-05,1.0687269427973671
6.5040000000000001e-05,-2.4800790845236879e-05,1.0642692484850587
6.5080000000000007e-05,-2.4845759825864642e-05,1.0598301494140441
6.512e-05,-2.4890571867576372e-05,1.0554095681956817
6.5160000000000006e-05,-2.4935226687371119e-05,1.0510074277726869
6.5199999999999999e-05,-2.4979724003226806e-05,1.0466236514191445
6.5240000000000006e-05,-2.502406353410031e-05,1.0422581627404974
6.5279999999999998e-05,-2.5068244999927384e-05,1.0379108856735579
6.5320000000000005e-05,-2.511226812162276e-05,1.0335817444864963
6.5359999999999998e-05,-2.5156132621080013e-05,1.0292706637788513
6.5400000000000004e-05,-2.5199838221166309e-05,1.0249775657708713
6.5439999999999997e-05,-2.5243384645721089e-05,1.0207023696930329
6.5480000000000003e-05,-2.5286771619585753e-05,1.0164450066823594
6.5519999999999996e-05,-2.5329998868568781e-05,1.0122054022719227
6.5560000000000002e-05,-2.5373066119457588e-05,1.0079834823071077
6.5599999999999995e-05,-2.5415973100018404e-05,1.0037791729456245
6.5640000000000002e-05,-2.5458719538996398e-05,0.99959240065749666
6.5680000000000008e-05,-2.5501305166115585e-05,0.9954230922250713
6.5720000000000001e-05,-2.554372971207884e-05,0.99127117474301429
6.5760000000000007e-05,-2.5585992908567977e-05,0.98713657561830681
6.58e-05,-2.5628094488243631e-05,0.98301922257025465
6.5840000000000007e-05,-2.567003418474537e-05,0.97891904363047688
6.5879999999999999e-05,-2.5711811732691573e-05,0.97483596714291787
6.5920000000000006e-05,-2.5753426880686658e-05,0.97076992002363338
6.5959999999999999e-05,-2.5794879356429257e-05,0.96672083242891726
6.6000000000000005e-05,-2.5836168897733423e-05,0.96268863360501922
6.6039999999999998e-05,-2.5877295243651145e-05,0.95867325307584705
6.6080000000000004e-05,-2.5918258134238101e-05,0.95467462067431064
6.6119999999999997e-05,-2.595905731055352e-05,0.9506926665423342
6.6160000000000004e-05,-2.5999692514660338e-05,0.94672732113084423
6.6199999999999996e-05,-2.6040163489625051e-05,0.94277851519978084
6.6240000000000003e-05,-2.6080469979517839e-05,0.93884617981808716
6.6279999999999996e-05,-2.612061172941246e-05,0.93493024636371946
6.6320000000000002e-05,-2.6160588485386344e-05,0.93103064652363754
6.6359999999999995e-05,-2.6200399994520497e-05,0.92714731229381431
6.6400000000000001e-05,-2.6240046014199727e-05,0.9232801707658792
6.6440000000000008e-05,-2.6279526292106077e-05,0.91942915534209457
6.648e-05,-2.6318840575017345e-05,0.91559420080325038
6.6520000000000007e-05,-2.635798861458107e-05,0.91177524007193067
6.656e-05,-2.6396970163475115e-05,0.9079722063647363
6.6600000000000006e-05,-2.6435784975407785e-05,0.90418503319227372
6.6639999999999999e-05,-2.6474432805117704e-05,0.9004136543591641
6.6680000000000005e-05,-2.6512913408373941e-05,0.89665800396403561
6.6719999999999998e-05,-2.6551226541975883e-05,0.89291801639953128
6.6760000000000005e-05,-2.6589371963753363e-05,0.88919362635230037
6.6799999999999997e-05,-2.6627349432566528e-05,0.88548476880300775
6.6840000000000004e-05,-2.6665158708305978e-05,0.88179137902632354
6.6879999999999997e-05,-2.670279955189262e-05,0.87811339259093402
6.6920000000000003e-05,-2.6740271725277812e-05,0.8744507453595316
6.6959999999999996e-05,-2.6777574991443223e-05,0.87080337348882342
6.7000000000000002e-05,-2.6814709114400985e-05,0.86717121342952319
6.7039999999999995e-05,-2.6851673859193534e-05,0.8635542019263599
6.7080000000000001e-05,-2.6888468991893739e-05,0.85995227601806823
6.7120000000000008e-05,-2.6925094279604825e-05,0.85636537303739779
6.7160000000000001e-05,-2.6961549490460398e-05,0.85279343061110835
6.7200000000000007e-05,-2.6997834393624468e-05,0.84923638665996704
6.724e-05,-2.7033948759291393e-05,0.84569417939875646
6.7280000000000006e-05,-2.7069892358685952e-05,0.84216674733626506
6.7319999999999999e-05,-2.710566496406326e-05,0.83865402927529697
6.7360000000000006e-05,-2.714126635206708e-05,0.83515596265078174
6.7399999999999998e-05,-2.7176696342928071e-05,0.83167246413168916
6.7440000000000005e-05,-2.721195467189473e-05,0.8282034932460568
6.7479999999999998e-05,-2.724704111609291e-05,0.82474898960197418
6.7520000000000004e-05,-2.7281955453704488e-05,0.82130889308886246
6.7559999999999997e-05,-2.7316697463967292e-05,0.81788314387748373
6.7600000000000003e-05,-2.735126692717518e-05,0.81447168241993173
6.7639999999999996e-05,-2.7385663624677979e-05,0.81107444944964058
6.7680000000000003e-05,-2.741988733888154e-05,0.80769138598137669
6.7719999999999995e-05,-2.7453937853247661e-05,0.80432243331124653
6.7760000000000002e-05,-2.7487814952294182e-05,0.80096753301668855
6.7800000000000008e-05,-2.7521518421594908e-05,0.79762662695648112
6.7840000000000001e-05,-2.7555048047779622e-05,0.79429965727073837
6.7880000000000007e-05,-2.7588403618534151e-05,0.79098656638090725
6.792e-05,-2.7621584922600253e-05,0.78768729698977624
6.7960000000000007e-05,-2.7654591749775743e-05,0.78440179208146399
6.7999999999999999e-05,-2.7687423890914375e-05,0.78112999492143131
6.8040000000000006e-05,-2.7720081137925926e-05,0.77787184905647
6.8079999999999999e-05,-2.7752563283776151e-05,0.77462729831471255
6.8120000000000005e-05,-2.7784870122486822e-05,0.77139628680562378
6.8159999999999998e-05,-2.7817001449135664e-05,0.76817875892000831
6.8200000000000004e-05,-2.784895705985644e-05,0.7649746593300033
6.8239999999999997e-05,-2.7880736751838872e-05,0.76178393298908598
6.8280000000000004e-05,-2.7912340394179247e-05,0.75860645972622176
6.8319999999999996e-05,-2.7943767733381632e-05,0.75544223379782294
6.8360000000000003e-05,-2.797501856538395e-05,0.75229120508152125
6.8399999999999996e-05,-2.8006092692559631e-05,0.74915331877015867
6.8440000000000002e-05,-2.8036989918366013e-05,0.74602852031216316
6.8479999999999995e-05,-2.8067710047344283e-05,0.74291675541155711
6.8520000000000001e-05,-2.8098252885119547e-05,0.73981797002794936
6.8560000000000008e-05,-2.8128618238400763e-05,0.73673211037654196
6.86e-05,-2.8158805914980781e-05,0.73365912292812763
6.8640000000000007e-05,-2.8188815723736342e-05,0.73059895440908584
6.868e-05,-2.8218647474628061e-05,0.72755155180139108
6.8720000000000006e-05,-2.8248300978700436e-05,0.72451686234260382
6.8759999999999999e-05,-2.8277776048081845e-05,0.72149483352587862
6.8800000000000005e-05,-2.8307072495984559e-05,0.71848541309995706
6.8839999999999998e-05,-2.8336190136704708e-05,0.71548854906917481
6.8880000000000005e-05,-2.8365128785622341e-05,0.71250418969345353
6.8919999999999997e-05,-2.8393888259201348e-05,0.70953228348830966
6.8960000000000004e-05,-2.8422468374989529e-05,0.70657277922484574
6.8999999999999997e-05,-2.845086895161856e-05,0.70362562592975886
6.9040000000000003e-05,-2.8479089808803999e-05,0.70069077288533232
6.9079999999999996e-05,-2.8507130767345272e-05,0.69776816962944366
6.9120000000000002e-05,-2.8534991649125714e-05,0.69485776595555726
6.9159999999999995e-05,-2.8562672339108424e-05,0.69195946160814281
6.9200000000000002e-05,-2.8590172628622028e-05,0.68907323344344584
6.9240000000000008e-05,-2.861749232746824e-05,0.68619904446337232
6.9280000000000001e-05,-2.864463126282473e-05,0.68333684470573497
6.9320000000000007e-05,-2.8671589262979642e-05,0.6804865844423903
6.936e-05,-2.8698366157331508e-05,0.67764821417924404
6.9400000000000006e-05,-2.8724961776389326e-05,0.67482168465624481
6.9439999999999999e-05,-2.8751375951772497e-05,0.67200694684739004
6.9480000000000006e-05,-2.87776085162109e-05,0.66920395196072047
6.9519999999999998e-05,-2.8803659303544792e-05,0.66641265143832562
6.9560000000000005e-05,-2.8829528148724914e-05,0.66363299695633782
6.9599999999999998e-05,-2.8855214887812403e-05,0.66086494042493893
6.9640000000000004e-05,-2.8880719357978866e-05,0.65810843398835328
6.9679999999999997e-05,-2.8906041397506304e-05,0.65536343002485464
6.9720000000000003e-05,-2.8931180845787186e-05,0.65262988114675902
6.9759999999999996e-05,-2.8956137543324388e-05,0.64990774020043263
6.9800000000000003e-05,-2.8980911331731244e-05,0.64719696026628315
6.9839999999999995e-05,-2.9005502053731499e-05,0.64449749465876871
6.9880000000000002e-05,-2.9029909553159345e-05,0.64180929692638933
6.9920000000000008e-05,-2.9054133674959417e-05,0.63913232085169414
6.9960000000000001e-05,-2.9078174320564648e-05,0.63646647135913648
7.0000000000000007e-05,-2.9102031302497493e-05,0.63381173341019537
7.004e-05,-2.912570446078246e-05,0.63116806880436671
7.0080000000000007e-05,-2.9149193645722384e-05,0.62853543144794499
7.0119999999999999e-05,-2.9172498708757529e-05,0.62591377545731164
7.0160000000000006e-05,-2.9195619502465668e-05,0.62330305515892881
7.0199999999999999e-05,-2.9218555880561979e-05,0.62070322508934594
7.0240000000000005e-05,-2.9241307697899166e-05,0.61811423999519255
7.0279999999999998e-05,-2.9263874810467336e-05,0.61553605483318574
7.0320000000000004e-05,-2.9286257075394122e-05,0.61296862477012304
7.0359999999999997e-05,-2.9308454350944561e-05,0.61041190518288868
7.0400000000000004e-05,-2.9330466496521203e-05,0.60786585165844842
7.0439999999999996e-05,-2.9352293372664028e-05,0.60533041999385384
7.0480000000000003e-05,-2.9373934841050513e-05,0.60280556619623815
7.0519999999999996e-05,-2.9395390764495556e-05,0.60029124648282117
7.0560000000000002e-05,-2.9416661006951558e-05,0.59778741728090357
7.0599999999999995e-05,-2.9437745433508356e-05,0.59529403522787261
7.0640000000000001e-05,-2.9458643910393282e-05,0.59281105717119686
7.0680000000000008e-05,-2.94793563049711e-05,0.59033844016843051
7.0720000000000001e-05,-2.9499882485744047e-05,0.58787614148721201
7.0760000000000007e-05,-2.9520222363664667e-05,0.5854240869027153
7.08e-05,-2.9540375779824285e-05,0.58298225688299088
7.0840000000000006e-05,-2.9560342603321484e-05,0.58055061148691189
7.0879999999999999e-05,-2.9580122707873384e-05,0.57812910831212483
7.0920000000000005e-05,-2.9599715968354816e-05,0.57571770515082843
7.0959999999999998e-05,-2.9619122260798293e-05,0.57331635998978137
7.1000000000000005e-05,-2.9638341462394052e-05,0.57092503101029557
7.1039999999999997e-05,-2.9657373451489995e-05,0.56854367658824279
7.1080000000000004e-05,-2.9676218107591753e-05,0.56617225529404847
7.1119999999999997e-05,-2.9694875311362627e-05,0.56381072589269687
7.1160000000000003e-05,-2.9713344944623651e-05,0.5614590473437262
7.1199999999999996e-05,-2.9731626890353515e-05,0.55911717880123424
7.1240000000000002e-05,-2.974972103268865e-05,0.5567850796138718
7.1279999999999995e-05,-2.9767627256923155e-05,0.55446270932484987
7.1320000000000002e-05,-2.9785345449508836e-05,0.55215002767193255
7.1360000000000008e-05,-2.9802875498055201e-05,0.54984699458744257
7.1400000000000001e-05,-2.9820217291329457e-05,0.54755357019825956
7.1440000000000007e-05,-2.9837370719256497e-05,0.54526971482581688
7.148e-05,-2.9854335672918927e-05,0.542995388986108
7.1520000000000006e-05,-2.9871112044557042e-05,0.54073055338967946
7.1559999999999999e-05,-2.9887699768068012e-05,0.53847513927998791
7.1600000000000006e-05,-2.9904098705569553e-05,0.53622913151431251
7.1639999999999998e-05,-2.9920308752801905e-05,0.53399249136721416
7.1680000000000005e-05,-2.9936329807251607e-05,0.53176517987670213
7.1719999999999998e-05,-2.9952161767581922e-05,0.52954715826142462
7.1760000000000004e-05,-2.9967804533632816e-05,0.52733838792066279
7.1799999999999997e-05,-2.998325800642094e-05,0.52513883043433729
7.1840000000000003e-05,-2.9998522088139675e-05,0.52294844756300196
7.1879999999999996e-05,-3.0013596682159095e-05,0.52076720124784903
7.1920000000000003e-05,-3.0028481693025973e-05,0.51859505361070501
7.1959999999999995e-05,-3.0043177026463801e-05,0.5164319669540347
7.2000000000000002e-05,-3.0057682589372758e-05,0.51427790376093663
7.2040000000000008e-05,-3.0071998289829745e-05,0.51213282669514726
7.2080000000000001e-05,-3.008612403708836e-05,0.50999669860103947
7.2120000000000007e-05,-3.0100059741578898e-05,0.50786948250361996
7.216e-05,-3.0113805314908371e-05,0.50575114160853463
7.2200000000000007e-05,-3.0127360669860495e-05,0.5036416393020624
7.224e-05,-3.0140725720395676e-05,0.50154093915112163
7.2280000000000006e-05,-3.015390038165105e-05,0.49944900490326377
