"Time","vC","iLL","iL","vCC"
0.49860001,0.16122045,0.98718828,0.15711589,0.98718828
0.49880001,0.16092375,0.98900843,0.15740559,0.98900843
0.49900001,0.16062759,0.99083197,0.1576958,0.99083197
0.49919999,0.16033196,0.99265879,0.15798655,0.99265879
0.49939999,0.16003691,0.99448901,0.15827784,0.99448901
0.49959999,0.15974237,0.99632263,0.15856968,0.99632263
0.4998,0.15944839,0.99815965,0.15886204,0.99815965
0.5,0.15915494,1,0.15915494,1
0.50019997,0.15886204,1.0018438,0.15944839,1.0018438
0.50040001,0.15856968,1.003691,0.15974237,1.003691
0.50059998,0.15827784,1.0055414,0.16003691,1.0055414
0.50080001,0.15798655,1.0073955,0.16033196,1.0073955
0.50099999,0.1576958,1.0092529,0.16062759,1.0092529
0.50120002,0.15740559,1.0111138,0.16092375,1.0111138
0.50139999,0.15711589,1.012978,0.16122045,1.012978
0.50160003,0.15682675,1.0148456,0.16151771,1.0148456
0.5018,0.15653813,1.0167168,0.16181551,1.0167168
0.50199997,0.15625004,1.0185914,0.16211386,1.0185914
0.50220001,0.15596248,1.0204694,0.16241275,1.0204694
0.50239998,0.15567546,1.0223509,0.1627122,1.0223509
0.50260001,0.15538895,1.024236,0.16301221,1.024236
0.50279999,0.15510298,1.0261244,0.16331276,1.0261244
0.50300002,0.15481754,1.0280163,0.16361387,1.0280163
0.50319999,0.15453261,1.0299118,0.16391554,1.0299118
0.50340003,0.15424821,1.0318106,0.16421777,1.0318106
0.5036,0.15396434,1.0337131,0.16452055,1.0337131
0.50379997,0.15368098,1.035619,0.16482387,1.035619
0.50400001,0.15339816,1.0375284,0.16512777,1.0375284
0.50419998,0.15311584,1.0394413,0.16543223,1.0394413
0.50440001,0.15283406,1.0413579,0.16573726,1.0413579
0.50459999,0.15255278,1.0432779,0.16604283,1.0432779
0.50480002,0.15227203,1.0452014,0.16634898,1.0452014
0.505,0.15199178,1.0471286,0.16665569,1.0471286
0.50520003,0.15171207,1.0490592,0.16696295,1.0490592
0.5054,0.15143286,1.0509934,0.16727079,1.0509934
0.50559998,0.15115418,1.0529312,0.1675792,1.0529312
0.50580001,0.15087599,1.0548725,0.16788818,1.0548725
0.50599998,0.15059832,1.0568175,0.16819774,1.0568175
0.50620002,0.15032117,1.058766,0.16850784,1.058766
0.50639999,0.15004452,1.0607182,0.16881853,1.0607182
0.50660002,0.14976838,1.0626738,0.1691298,1.0626738
0.5068,0.14949276,1.0646331,0.16944164,1.0646331
0.50700003,0.14921762,1.0665962,0.16975404,1.0665962
0.5072,0.14894301,1.0685626,0.17006703,1.0685626
0.50739998,0.1486689,1.0705328,0.17038059,1.0705328
0.50760001,0.1483953,1.0725067,0.17069474,1.0725067
0.50779998,0.14812219,1.0744841,0.17100945,1.0744841
0.50800002,0.14784959,1.0764652,0.17132476,1.0764652
0.50819999,0.14757749,1.07845,0.17164065,1.07845
0.50840002,0.14730589,1.0804384,0.17195711,1.0804384
0.5086,0.14703479,1.0824305,0.17227416,1.0824305
0.50880003,0.1467642,1.0844262,0.17259179,1.0844262
0.509,0.14649411,1.0864257,0.17291,1.0864257
0.50919998,0.1462245,1.0884287,0.17322882,1.0884287
0.50940001,0.14595538,1.0904355,0.17354821,1.0904355
0.50959998,0.14568678,1.0924461,0.17386819,1.0924461
0.50980002,0.14541866,1.0944602,0.17418876,1.0944602
0.50999999,0.14515103,1.0964782,0.17450993,1.0964782
0.51020002,0.1448839,1.0984999,0.17483167,1.0984999
0.5104,0.14461726,1.1005253,0.17515403,1.1005253
0.51059997,0.14435111,1.1025543,0.17547697,1.1025543
0.5108,0.14408545,1.1045872,0.17580052,1.1045872
0.51099998,0.14382029,1.1066238,0.17612465,1.1066238
0.51120001,0.1435556,1.1086642,0.17644937,1.1086642
0.51139998,0.1432914,1.1107082,0.17677471,1.1107082
0.51160002,0.14302769,1.1127561,0.17710064,1.1127561
0.51179999,0.14276446,1.1148078,0.17742717,1.1148078
0.51200002,0.14250173,1.1168633,0.17775431,1.1168633
0.5122,0.14223947,1.1189225,0.17808205,1.1189225
0.51239997,0.1419777,1.1209855,0.17841038,1.1209855
0.5126,0.14171641,1.1230524,0.17873934,1.1230524
0.51279998,0.14145559,1.125123,0.17906889,1.125123
0.51300001,0.14119527,1.1271975,0.17939904,1.1271975
0.51319999,0.14093541,1.1292758,0.17972982,1.1292758
0.51340002,0.14067604,1.1313579,0.18006119,1.1313579
0.51359999,0.14041714,1.1334438,0.18039319,1.1334438
0.51380002,0.14015873,1.1355336,0.18072578,1.1355336
0.514,0.13990077,1.1376272,0.181059,1.1376272
0.51419997,0.13964331,1.1397249,0.18139283,1.1397249
0.51440001,0.13938631,1.1418262,0.18172728,1.1418262
0.51459998,0.13912979,1.1439315,0.18206234,1.1439315
0.51480001,0.13887374,1.1460406,0.18239802,1.1460406
0.51499999,0.13861816,1.1481537,0.18273433,1.1481537
0.51520002,0.13836305,1.1502706,0.18307124,1.1502706
0.51539999,0.13810842,1.1523914,0.18340878,1.1523914
0.51560003,0.13785425,1.1545161,0.18374695,1.1545161
0.5158,0.13760054,1.1566448,0.18408573,1.1566448
0.51599997,0.1373473,1.1587774,0.18442515,1.1587774
0.51620001,0.13709453,1.1609138,0.18476517,1.1609138
0.51639998,0.13684222,1.1630543,0.18510585,1.1630543
0.51660001,0.13659039,1.1651987,0.18544714,1.1651987
0.51679999,0.13633901,1.1673471,0.18578906,1.1673471
0.51700002,0.13608809,1.1694994,0.18613161,1.1694994
0.51719999,0.13583764,1.1716557,0.18647479,1.1716557
0.51740003,0.13558765,1.173816,0.18681861,1.173816
0.5176,0.13533811,1.1759802,0.18716305,1.1759802
0.51779997,0.13508904,1.1781484,0.18750814,1.1781484
0.51800001,0.13484043,1.1803206,0.18785386,1.1803206
0.51819998,0.13459228,1.1824969,0.18820022,1.1824969
0.51840001,0.13434458,1.1846771,0.18854722,1.1846771
0.51859999,0.13409734,1.1868614,0.18889485,1.1868614
0.51880002,0.13385054,1.1890497,0.18924314,1.1890497
0.51899999,0.13360421,1.191242,0.18959205,1.191242
0.51920003,0.13335833,1.1934384,0.18994161,1.1934384
0.5194,0.13311289,1.1956388,0.19029182,1.1956388
0.51959997,0.13286792,1.1978433,0.19064268,1.1978433
0.51980001,0.13262339,1.2000518,0.19099417,1.2000518
0.51999998,0.13237931,1.2022644,0.19134633,1.2022644
0.52020001,0.13213569,1.2044811,0.19169913,1.2044811
0.52039999,0.1318925,1.2067019,0.19205257,1.2067019
0.52060002,0.13164978,1.2089268,0.19240667,1.2089268
0.52079999,0.1314075,1.2111558,0.19276142,1.2111558
0.52100003,0.13116565,1.2133888,0.19311683,1.2133888
0.5212,0.13092425,1.215626,0.19347289,1.215626
0.52139997,0.13068332,1.2178674,0.19382961,1.2178674
0.52160001,0.13044281,1.2201128,0.19418699,1.2201128
0.52179998,0.13020274,1.2223624,0.19454503,1.2223624
0.52200001,0.12996311,1.2246162,0.19490372,1.2246162
0.52219999,0.12972394,1.2268741,0.19526307,1.2268741
0.52240002,0.1294852,1.2291362,0.1956231,1.2291362
0.5226,0.12924691,1.2314024,0.19598378,1.2314024
0.52280003,0.12900904,1.2336729,0.19634514,1.2336729
0.523,0.12877162,1.2359475,0.19670714,1.2359475
0.52319998,0.12853463,1.2382262,0.19706982,1.2382262
0.52340001,0.12829807,1.2405093,0.19743317,1.2405093
0.52359998,0.12806195,1.2427964,0.19779719,1.2427964
0.52380002,0.12782627,1.2450879,0.19816189,1.2450879
0.52399999,0.12759103,1.2473835,0.19852725,1.2473835
0.52420002,0.12735622,1.2496834,0.19889329,1.2496834
0.5244,0.12712184,1.2519876,0.19926,1.2519876
0.52460003,0.12688787,1.2542959,0.19962738,1.2542959
0.5248,0.12665436,1.2566085,0.19999546,1.2566085
0.52499998,0.12642126,1.2589254,0.2003642,1.2589254
0.52520001,0.12618861,1.2612466,0.20073363,1.2612466
0.52539998,0.12595637,1.263572,0.20110373,1.263572
0.52560002,0.12572457,1.2659018,0.20147452,1.2659018
0.52579999,0.12549318,1.2682358,0.20184599,1.2682358
0.52600002,0.12526223,1.2705741,0.20221815,1.2705741
0.5262,0.12503169,1.2729168,0.20259099,1.2729168
0.52640003,0.12480159,1.2752637,0.20296453,1.2752637
0.5266,0.12457191,1.277615,0.20333874,1.277615
0.52679998,0.12434265,1.2799706,0.20371366,1.2799706
0.52700001,0.12411382,1.2823306,0.20408925,1.2823306
0.52719998,0.1238854,1.2846949,0.20446554,1.2846949
0.52740002,0.12365741,1.2870636,0.20484254,1.2870636
0.52759999,0.12342983,1.2894366,0.20522021,1.2894366
0.52780002,0.12320267,1.2918141,0.20559859,1.2918141
0.528,0.12297594,1.2941959,0.20597766,1.2941959
0.52819997,0.12274961,1.296582,0.20635743,1.296582
0.5284,0.12252371,1.2989726,0.20673792,1.2989726
0.52859998,0.12229822,1.3013676,0.20711909,1.3013676
0.52880001,0.12207314,1.3037671,0.20750096,1.3037671
0.52899998,0.12184849,1.3061709,0.20788355,1.3061709
0.52920002,0.12162424,1.3085792,0.20826684,1.3085792
0.52939999,0.1214004,1.3109919,0.20865084,1.3109919
0.52960002,0.12117698,1.3134091,0.20903555,1.3134091
0.5298,0.12095397,1.3158307,0.20942095,1.3158307
0.52999997,0.12073137,1.3182567,0.20980708,1.3182567
0.5302,0.12050918,1.3206873,0.21019392,1.3206873
0.53039998,0.1202874,1.3231224,0.21058147,1.3231224
0.53060001,0.12006602,1.3255619,0.21096972,1.3255619
0.53079998,0.11984506,1.3280059,0.2113587,1.3280059
0.53100002,0.1196245,1.3304545,0.21174839,1.3304545
0.53119999,0.11940435,1.3329074,0.21213882,1.3329074
0.53140002,0.1191846,1.3353651,0.21252994,1.3353651
0.5316,0.11896525,1.3378271,0.2129218,1.3378271
0.53179997,0.11874631,1.3402938,0.21331438,1.3402938
0.53200001,0.11852778,1.342765,0.21370769,1.342765
0.53219998,0.11830964,1.3452407,0.2141017,1.3452407
0.53240001,0.1180919,1.347721,0.21449646,1.347721
0.53259999,0.11787457,1.3502059,0.21489194,1.3502059
0.53280002,0.11765764,1.3526953,0.21528815,1.3526953
0.53299999,0.1174411,1.3551894,0.2156851,1.3551894
0.53320003,0.11722497,1.3576881,0.21608277,1.3576881
0.5334,0.11700923,1.3601913,0.21648118,1.3601913
0.53359997,0.11679389,1.3626992,0.21688031,1.3626992
0.53380001,0.11657895,1.3652117,0.21728019,1.3652117
0.53399998,0.1163644,1.3677288,0.2176808,1.3677288
0.53420001,0.11615025,1.3702506,0.21808216,1.3702506
0.53439999,0.11593649,1.372777,0.21848425,1.372777
0.53460002,0.11572312,1.3753082,0.21888708,1.3753082
0.53479999,0.11551014,1.3778439,0.21929066,1.3778439
0.53500003,0.11529756,1.3803842,0.21969497,1.3803842
0.5352,0.11508537,1.3829293,0.22010005,1.3829293
0.53539997,0.11487357,1.3854792,0.22050586,1.3854792
0.53560001,0.11466216,1.3880336,0.22091241,1.3880336
0.53579998,0.11445114,1.3905929,0.22131974,1.3905929
0.53600001,0.11424051,1.3931568,0.22172779,1.3931568
0.53619999,0.11403026,1.3957255,0.2221366,1.3957255
0.53640002,0.1138204,1.3982989,0.22254618,1.3982989
0.53659999,0.11361093,1.400877,0.22295649,1.400877
0.53680003,0.11340185,1.4034599,0.22336757,1.4034599
0.537,0.11319315,1.4060476,0.22377941,1.4060476
0.53719997,0.11298483,1.4086399,0.22419201,1.4086399
0.53740001,0.1127769,1.4112371,0.22460537,1.4112371
0.53759998,0.11256934,1.4138391,0.22501948,1.4138391
0.53780001,0.11236218,1.416446,0.22543438,1.416446
0.53799999,0.11215539,1.4190575,0.22585002,1.4190575
0.53820002,0.11194897,1.4216739,0.22626643,1.4216739
0.53839999,0.11174295,1.4242952,0.22668362,1.4242952
0.53860003,0.1115373,1.4269212,0.22710156,1.4269212
0.5388,0.11133203,1.4295522,0.22752029,1.4295522
0.53899997,0.11112714,1.4321879,0.22793978,1.4321879
0.53920001,0.11092262,1.4348285,0.22836006,1.4348285
0.53939998,0.11071848,1.437474,0.22878109,1.437474
0.53960001,0.11051472,1.4401244,0.22920291,1.4401244
0.53979999,0.11031133,1.4427797,0.22962551,1.4427797
0.54000002,0.11010832,1.4454398,0.23004888,1.4454398
0.5402,0.10990568,1.4481049,0.23047304,1.4481049
0.54040003,0.10970341,1.4507748,0.23089798,1.4507748
0.5406,0.10950152,1.4534497,0.2313237,1.4534497
0.54079998,0.1093,1.4561296,0.23175021,1.4561296
0.54100001,0.10909884,1.4588143,0.2321775,1.4588143
0.54119998,0.10889806,1.461504,0.23260558,1.461504
0.54140002,0.10869765,1.4641986,0.23303445,1.4641986
0.54159999,0.1084976,1.4668983,0.23346411,1.4668983
0.54180002,0.10829792,1.4696029,0.23389457,1.4696029
0.542,0.10809862,1.4723125,0.23432581,1.4723125
0.54220003,0.10789967,1.4750271,0.23475786,1.4750271
0.5424,0.1077011,1.4777467,0.23519069,1.4777467
0.54259998,0.10750289,1.4804714,0.23562433,1.4804714
0.54280001,0.10730504,1.4832009,0.23605877,1.4832009
0.54299998,0.10710756,1.4859357,0.236494,1.4859357
0.54320002,0.10691044,1.4886754,0.23693004,1.4886754
0.54339999,0.10671369,1.4914201,0.23736688,1.4914201
0.54360002,0.10651729,1.49417,0.23780453,1.49417
0.5438,0.10632127,1.4969249,0.23824298,1.4969249
0.54400003,0.10612559,1.4996848,0.23868226,1.4996848
0.5442,0.10593028,1.5024499,0.23912233,1.5024499
0.54439998,0.10573533,1.5052201,0.23956321,1.5052201
0.54460001,0.10554074,1.5079954,0.24000491,1.5079954
0.54479998,0.10534651,1.5107757,0.24044743,1.5107757
0.54500002,0.10515263,1.5135612,0.24089076,1.5135612
0.54519999,0.10495911,1.5163519,0.2413349,1.5163519
0.54540002,0.10476594,1.5191478,0.24177986,1.5191478
0.5456,0.10457314,1.5219487,0.24222565,1.5219487
0.54579997,0.10438068,1.5247548,0.24267226,1.5247548
0.546,0.10418858,1.5275661,0.24311969,1.5275661
0.54619998,0.10399684,1.5303825,0.24356794,1.5303825
0.54640001,0.10380545,1.5332042,0.24401702,1.5332042
0.54659998,0.1036144,1.5360311,0.24446693,1.5360311
0.54680002,0.10342371,1.5388632,0.24491768,1.5388632
0.54699999,0.10323337,1.5417005,0.24536924,1.5417005
0.54720002,0.10304338,1.544543,0.24582165,1.544543
0.5474,0.10285375,1.5473908,0.24627489,1.5473908
0.54759997,0.10266446,1.5502437,0.24672896,1.5502437
0.5478,0.10247552,1.553102,0.24718387,1.553102
0.54799998,0.10228693,1.5559657,0.24763963,1.5559657
0.54820001,0.10209868,1.5588344,0.24809621,1.5588344
0.54839998,0.10191078,1.5617086,0.24855365,1.5617086
0.54860002,0.10172322,1.5645881,0.24901192,1.5645881
0.54879999,0.10153602,1.5674727,0.24947104,1.5674727
0.54900002,0.10134915,1.5703628,0.24993101,1.5703628
0.5492,0.10116263,1.5732582,0.25039181,1.5732582
0.54939997,0.10097646,1.5761589,0.25085348,1.5761589
0.54960001,0.10079062,1.579065,0.25131598,1.579065
0.54979998,0.10060513,1.5819764,0.25177938,1.5819764
0.55000001,0.10041998,1.5848932,0.25224358,1.5848932
0.55019999,0.10023517,1.5878154,0.25270867,1.5878154
0.55040002,0.1000507,1.5907429,0.2531746,1.5907429
0.55059999,0.099866569,1.5936759,0.2536414,1.5936759
0.55080003,0.099682778,1.5966142,0.25410905,1.5966142
0.551,0.099499322,1.599558,0.25457758,1.599558
0.55119997,0.09931621,1.6025072,0.25504693,1.6025072
0.55140001,0.099133432,1.6054618,0.25551718,1.6054618
0.55159998,0.09895099,1.608422,0.2559883,1.608422
0.55180001,0.098768882,1.6113875,0.25646028,1.6113875
0.55199999,0.098587111,1.6143585,0.25693315,1.6143585
0.55220002,0.098405674,1.6173351,0.25740686,1.6173351
0.55239999,0.098224565,1.6203171,0.25788146,1.6203171
0.55260003,0.098043799,1.6233045,0.25835693,1.6233045
0.5528,0.097863361,1.6262975,0.25883329,1.6262975
0.55299997,0.097683258,1.6292961,0.25931051,1.6292961
0.55320001,0.097503483,1.6323,0.25978863,1.6323
0.55339998,0.097324044,1.6353097,0.26026762,1.6353097
0.55360001,0.097144932,1.6383247,0.26074749,1.6383247
0.55379999,0.096966147,1.6413455,0.26122823,1.6413455
0.55400002,0.096787691,1.6443717,0.2617099,1.6443717
0.55419999,0.096609563,1.6474036,0.26219243,1.6474036
0.55440003,0.096431769,1.6504409,0.26267585,1.6504409
0.5546,0.096254297,1.653484,0.26316014,1.653484
0.55479997,0.096077152,1.6565326,0.26364535,1.6565326
0.55500001,0.095900334,1.6595869,0.26413146,1.6595869
0.55519998,0.095723845,1.6626468,0.26461846,1.6626468
0.55540001,0.095547676,1.6657124,0.26510635,1.6657124
0.55559999,0.095371835,1.6687835,0.26559514,1.6687835
0.55580002,0.095196314,1.6718603,0.26608485,1.6718603
0.55599999,0.095021114,1.6749429,0.26657543,1.6749429
0.55620003,0.094846241,1.6780311,0.26706696,1.6780311
0.5564,0.094671689,1.6811249,0.26755935,1.6811249
0.55659997,0.094497457,1.6842246,0.26805267,1.6842246
0.55680001,0.094323546,1.6873299,0.26854688,1.6873299
0.55699998,0.094149955,1.6904409,0.26904204,1.6904409
0.55720001,0.093976684,1.6935577,0.26953807,1.6935577
0.55739999,0.093803734,1.6966802,0.27003506,1.6966802
0.55760002,0.093631104,1.6998085,0.27053294,1.6998085
0.55779999,0.093458787,1.7029426,0.27103174,1.7029426
0.55800003,0.093286783,1.7060823,0.27153143,1.7060823
0.5582,0.093115106,1.709228,0.27203208,1.709228
0.55839998,0.092943735,1.7123795,0.27253366,1.7123795
0.55860001,0.092772685,1.7155366,0.27303615,1.7155366
0.55879998,0.092601947,1.7186997,0.27353954,1.7186997
0.55900002,0.09243153,1.7218686,0.27404389,1.7218686
0.55919999,0.092261419,1.7250433,0.27454916,1.7250433
0.55940002,0.092091627,1.7282239,0.27505538,1.7282239
0.5596,0.091922142,1.7314103,0.27556249,1.7314103
0.55980003,0.091752969,1.7346026,0.27607059,1.7346026
0.56,0.091584109,1.7378008,0.27657959,1.7378008
0.56019998,0.091415562,1.7410049,0.27708954,1.7410049
0.56040001,0.09124732,1.7442149,0.27760044,1.7442149
0.56059998,0.091079392,1.7474308,0.27811226,1.7474308
0.56080002,0.090911776,1.7506527,0.27862504,1.7506527
0.56099999,0.090744466,1.7538805,0.27913874,1.7538805
0.56120002,0.090577461,1.7571143,0.27965343,1.7571143
0.5614,0.090410762,1.7603539,0.28016904,1.7603539
0.56160003,0.090244375,1.7635996,0.2806856,1.7635996
0.5618,0.090078287,1.7668513,0.28120312,1.7668513
0.56199998,0.089912511,1.7701089,0.28172159,1.7701089
0.56220001,0.089747041,1.7733727,0.28224102,1.7733727
0.56239998,0.08958187,1.7766423,0.28276139,1.7766423
0.56260002,0.089417011,1.7799181,0.28328276,1.7799181
0.56279999,0.08925245,1.7831998,0.28380507,1.7831998
0.56300002,0.089088187,1.7864876,0.28432834,1.7864876
0.5632,0.088924237,1.7897815,0.28485256,1.7897815
0.56339997,0.088760577,1.7930814,0.28537777,1.7930814
0.5636,0.088597231,1.7963874,0.28590393,1.7963874
0.56379998,0.088434175,1.7996995,0.28643107,1.7996995
0.56400001,0.088271424,1.8030177,0.28695917,1.8030177
0.56419998,0.088108972,1.8063421,0.28748828,1.8063421
0.56440002,0.087946817,1.8096726,0.28801835,1.8096726
0.56459999,0.087784961,1.8130091,0.28854936,1.8130091
0.56480002,0.08762341,1.8163519,0.28908139,1.8163519
0.565,0.08746215,1.8197008,0.28961438,1.8197008
0.56519997,0.087301187,1.823056,0.29014838,1.823056
0.5654,0.087140515,1.8264172,0.29068333,1.8264172
0.56559998,0.086980149,1.8297848,0.29121929,1.8297848
0.56580001,0.086820073,1.8331584,0.29175621,1.8331584
0.56599998,0.086660288,1.8365383,0.29229414,1.8365383
0.56620002,0.086500801,1.8399245,0.29283309,1.8399245
0.56639999,0.086341605,1.8433169,0.29337299,1.8433169
0.56660002,0.086182706,1.8467156,0.2939139,1.8467156
0.5668,0.086024098,1.8501204,0.29445583,1.8501204
0.56699997,0.085865781,1.8535316,0.29499871,1.8535316
0.56720001,0.085707754,1.8569491,0.29554263,1.8569491
0.56739998,0.085550025,1.8603729,0.29608753,1.8603729
0.56760001,0.085392579,1.863803,0.29663345,1.863803
0.56779999,0.085235424,1.8672394,0.29718038,1.8672394
0.56800002,0.08507856,1.8706821,0.2977283,1.8706821
0.56819999,0.084921986,1.8741312,0.29827726,1.8741312
0.56840003,0.084765695,1.8775867,0.2988272,1.8775867
0.5686,0.084609695,1.8810486,0.29937819,1.8810486
0.56879997,0.084453985,1.8845167,0.29993016,1.8845167
0.56900001,0.084298559,1.8879913,0.30048317,1.8879913
0.56919998,0.084143415,1.8914723,0.30103716,1.8914723
0.56940001,0.083988562,1.8949598,0.30159223,1.8949598
0.56959999,0.083833992,1.8984537,0.30214828,1.8984537
0.56980002,0.083679706,1.9019539,0.30270538,1.9019539
0.56999999,0.083525702,1.9054607,0.30326349,1.9054607
0.57020003,0.083371982,1.9089739,0.30382264,1.9089739
0.5704,0.083218545,1.9124936,0.30438283,1.9124936
0.57059997,0.083065398,1.9160198,0.30494404,1.9160198
0.57080001,0.08291252,1.9195526,0.30550626,1.9195526
0.57099998,0.082759932,1.9230918,0.30606955,1.9230918
0.57120001,0.082607627,1.9266374,0.30663389,1.9266374
0.57139999,0.082455598,1.9301897,0.30719924,1.9301897
0.57160002,0.082303844,1.9337486,0.30776563,1.9337486
0.57179999,0.082152374,1.9373139,0.3083331,1.9373139
0.57200003,0.082001187,1.9408859,0.30890158,1.9408859
0.5722,0.081850275,1.9444644,0.30947113,1.9444644
0.57239997,0.08169964,1.9480495,0.31004173,1.9480495
0.57260001,0.081549279,1.9516413,0.31061336,1.9516413
0.57279998,0.081399202,1.9552397,0.31118605,1.9552397
0.57300001,0.081249394,1.9588447,0.3117598,1.9588447
0.57319999,0.081099868,1.9624563,0.31233463,1.9624563
0.57340002,0.08095061,1.9660746,0.3129105,1.9660746
0.57359999,0.080801629,1.9696996,0.31348744,1.9696996
0.57380003,0.08065293,1.9733313,0.31406543,1.9733313
0.574,0.080504492,1.9769696,0.31464449,1.9769696
0.57419997,0.080356337,1.9806147,0.31522462,1.9806147
0.57440001,0.080208451,1.9842665,0.31580582,1.9842665
0.57459998,0.08006084,1.9879251,0.3163881,1.9879251
0.57480001,0.079913497,1.9915903,0.31697145,1.9915903
0.57499999,0.079766423,1.9952623,0.31755587,1.9952623
0.57520002,0.079619624,1.9989411,0.31814137,1.9989411
0.57539999,0.079473093,2.0026267,0.31872794,2.0026267
0.57560003,0.079326838,2.006319,0.31931558,2.006319
0.5758,0.079180844,2.0100183,0.31990433,2.0100183
0.57599998,0.079035126,2.0137243,0.32049417,2.0137243
0.57620001,0.078889668,2.017437,0.3210851,2.017437
0.57639998,0.078744479,2.0211568,0.32167709,2.0211568
0.57660002,0.078599565,2.0248833,0.32227018,2.0248833
0.57679999,0.078454912,2.0286167,0.32286438,2.0286167
0.57700002,0.078310527,2.032357,0.32345966,2.032357
0.5772,0.078166403,2.0361042,0.32405606,2.0361042
0.57740003,0.078022547,2.0398583,0.32465354,2.0398583
0.5776,0.077878959,2.0436194,0.32525212,2.0436194
0.57779998,0.077735633,2.0473874,0.3258518,2.0473874
0.57800001,0.077592567,2.0511622,0.32645261,2.0511622
0.57819998,0.077449769,2.054944,0.3270545,2.054944
0.57840002,0.077307232,2.058733,0.32765752,2.058733
0.57859999,0.077164963,2.0625286,0.32826164,2.0625286
0.57880002,0.077022947,2.0663316,0.32886687,2.0663316
0.579,0.076881193,2.0701413,0.32947323,2.0701413
0.57920003,0.076739706,2.0739582,0.33008069,2.0739582
0.5794,0.076598473,2.0777822,0.33068928,2.0777822
0.57959998,0.076457508,2.0816131,0.33129901,2.0816131
0.57980001,0.076316796,2.0854511,0.33190984,2.0854511
0.57999998,0.076176345,2.0892961,0.3325218,2.0892961
0.58020002,0.076036155,2.0931482,0.33313489,2.0931482
0.58039999,0.075896218,2.0970075,0.33374912,2.0970075
0.58060002,0.075756542,2.1008739,0.33436447,2.1008739
0.5808,0.07561712,2.1047475,0.33498096,2.1047475
0.58099997,0.075477958,2.108628,0.33559859,2.108628
0.5812,0.075339049,2.1125159,0.33621734,2.1125159
0.58139998,0.075200394,2.116411,0.33683726,2.116411
0.58160001,0.075061999,2.1203132,0.33745831,2.1203132
0.58179998,0.074923858,2.1242225,0.3380805,2.1242225
0.58200002,0.07478597,2.128139,0.33870384,2.128139
0.58219999,0.074648336,2.1320629,0.33932835,2.1320629
0.58240002,0.074510954,2.135994,0.33995399,2.135994
0.5826,0.074373826,2.1399322,0.34058079,2.1399322
0.58279997,0.074236952,2.1438777,0.34120873,2.1438777
0.583,0.07410033,2.1478305,0.34183782,2.1478305
0.58319998,0.073963955,2.1517906,0.34246811,2.1517906
0.58340001,0.073827833,2.1557579,0.34309953,2.1557579
0.58359998,0.073691964,2.1597326,0.34373212,2.1597326
0.58380002,0.073556341,2.1637146,0.34436589,2.1637146
0.58399999,0.073420972,2.1677041,0.34500083,2.1677041
0.58420002,0.073285848,2.171701,0.34563693,2.171701
0.5844,0.073150977,2.175705,0.3462742,2.175705
0.58459997,0.073016353,2.1797163,0.34691265,2.1797163
0.5848,0.072881974,2.1837354,0.34755227,2.1837354
0.58499998,0.072747841,2.1877615,0.34819308,2.1877615
0.58520001,0.072613962,2.1917953,0.34883505,2.1917953
0.58539999,0.072480328,2.1958365,0.34947824,2.1958365
0.58560002,0.072346933,2.1998851,0.3501226,2.1998851
0.58579999,0.072213791,2.2039411,0.35076812,2.2039411
0.58600003,0.072080888,2.2080047,0.35141486,2.2080047
0.5862,0.07194823,2.2120757,0.35206279,2.2120757
0.58639997,0.071815819,2.2161543,0.35271192,2.2161543
0.58660001,0.071683653,2.2202404,0.35336223,2.2202404
0.58679998,0.071551725,2.224334,0.35401374,2.224334
0.58700001,0.071420044,2.228435,0.35466647,2.228435
0.58719999,0.071288608,2.2325439,0.35532039,2.2325439
0.58740002,0.071157411,2.2366602,0.35597551,2.2366602
0.58759999,0.071026452,2.2407839,0.35663185,2.2407839
0.58780003,0.070895739,2.2449155,0.3572894,2.2449155
0.588,0.070765264,2.2490547,0.35794815,2.2490547
0.58819997,0.070635028,2.2532012,0.35860813,2.2532012
0.58840001,0.070505038,2.2573557,0.35926932,2.2573557
0.58859998,0.070375279,2.2615178,0.35993174,2.2615178
0.58880001,0.070245765,2.2656875,0.36059535,2.2656875
0.58899999,0.070116483,2.2698648,0.36126021,2.2698648
0.58920002,0.069987446,2.27405,0.36192629,2.27405
0.58939999,0.06985864,2.2782428,0.36259359,2.2782428
0.58960003,0.069730073,2.2824433,0.36326215,2.2824433
0.5898,0.069601744,2.2866516,0.36393189,2.2866516
0.58999997,0.069473654,2.2908676,0.36460292,2.2908676
0.59020001,0.069345795,2.2950914,0.36527514,2.2950914
0.59039998,0.069218174,2.2993231,0.36594865,2.2993231
0.59060001,0.069090784,2.3035624,0.36662337,2.3035624
0.59079999,0.068963632,2.3078098,0.36729932,2.3078098
0.59100002,0.068836711,2.3120649,0.36797655,2.3120649
0.59119999,0.068710029,2.3163278,0.368655,2.3163278
0.59140003,0.068583578,2.3205984,0.36933473,2.3205984
0.5916,0.068457358,2.324877,0.37001568,2.324877
0.59179997,0.068331368,2.3291636,0.37069792,2.3291636
0.59200001,0.068205617,2.3334579,0.37138137,2.3334579
0.59219998,0.06808009,2.3377604,0.37206614,2.3377604
0.59240001,0.067954801,2.3420706,0.37275213,2.3420706
0.59259999,0.067829736,2.3463888,0.3734394,2.3463888
0.59280002,0.067704901,2.3507152,0.37412792,2.3507152
