"Time","aimcM.is[1]","aimcM.is[2]","aimcM.is[3]","aimcM.is[4]","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertiaM.phi","loadInertiaM.w","aimc3.is[1]","aimc3.is[2]","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia3.phi","loadInertia3.w"
0.13410001,2.9964166,357.61151,218.01965,-222.86795,-0.30641118,-0.45259717,-0.31339175,0.059026711,0.18194705,10.212173,4.9940276,538.82861,-0.30641118,-0.45259717,-0.31339175,0.059026711,0.18194705,10.212173
0.13420001,-9.5902777,352.76233,227.60939,-212.092,-0.29278731,-0.45445517,-0.3141014,0.056741297,0.18297316,10.31008,-15.983796,547.86108,-0.29278731,-0.45445517,-0.3141014,0.056741297,0.18297316,10.31008
0.13429999,-22.14151,347.54712,236.93745,-201.11174,-0.27911583,-0.45588896,-0.31473708,0.054436799,0.18400908,10.408218,-36.902515,556.29187,-0.27911583,-0.45588896,-0.31473708,0.054436799,0.18400908,10.408218
0.1344,-34.644863,341.97098,245.99455,-189.93799,-0.26541016,-0.45689729,-0.31529826,0.052115396,0.18505481,10.506517,-57.74144,564.11249,-0.26541016,-0.45689729,-0.31529826,0.052115396,0.18505481,10.506517
0.1345,-47.088009,336.03912,254.77161,-178.58162,-0.25168359,-0.45747909,-0.31578451,0.049779274,0.18611038,10.604909,-78.480011,571.31488,-0.25168359,-0.45747909,-0.31578451,0.049779274,0.18611038,10.604909
0.1346,-59.458618,329.75745,263.25995,-167.05386,-0.23794958,-0.45763409,-0.31619549,0.047430642,0.1871758,10.703324,-99.097694,577.89185,-0.23794958,-0.45763409,-0.31619549,0.047430642,0.1871758,10.703324
0.1347,-71.744461,323.13208,271.45108,-155.36609,-0.22422157,-0.45736223,-0.31653082,0.04507171,0.18825105,10.801694,-119.5741,583.83685,-0.22422157,-0.45736223,-0.31653082,0.04507171,0.18825105,10.801694
0.1348,-83.933388,316.16953,279.33691,-143.52982,-0.21051298,-0.45666403,-0.31679031,0.042704687,0.18933614,10.899951,-139.88898,589.14392,-0.21051298,-0.45666403,-0.31679031,0.042704687,0.18933614,10.899951
0.1349,-96.013351,308.87653,286.90955,-131.55667,-0.19683719,-0.45554021,-0.31697375,0.040331792,0.19043103,10.998025,-160.02225,593.80756,-0.19683719,-0.45554021,-0.31697375,0.040331792,0.19043103,10.998025
0.13500001,-107.9724,301.26013,294.16141,-119.4584,-0.18320756,-0.45399192,-0.317081,0.037955239,0.19153573,11.095849,-179.95399,597.823,-0.18320756,-0.45399192,-0.317081,0.037955239,0.19153573,11.095849
0.13510001,-119.79871,293.32791,301.08533,-107.24694,-0.16963743,-0.45202097,-0.31711206,0.035577253,0.1926502,11.193357,-199.66454,601.18616,-0.16963743,-0.45202097,-0.31711206,0.035577253,0.1926502,11.193357
0.13519999,-131.48061,285.08759,307.67444,-94.934341,-0.15614004,-0.44962946,-0.31706691,0.033200044,0.19377439,11.290478,-219.13435,603.89374,-0.15614004,-0.44962946,-0.31706691,0.033200044,0.19377439,11.290478
0.1353,-143.00653,276.54733,313.92218,-82.532753,-0.1427286,-0.44681987,-0.31694564,0.030825818,0.19490828,11.387147,-238.34422,605.94293,-0.1427286,-0.44681987,-0.31694564,0.030825818,0.19490828,11.387147
0.1354,-154.36508,267.71536,319.82227,-70.054321,-0.12941621,-0.44359505,-0.31674838,0.028456783,0.19605181,11.483298,-257.27515,607.33142,-0.12941621,-0.44359505,-0.31674838,0.028456783,0.19605181,11.483298
0.1355,-165.54504,258.60037,325.36887,-57.511356,-0.11621586,-0.43995833,-0.31647533,0.026095133,0.19720492,11.578866,-275.90842,608.05786,-0.11621586,-0.43995833,-0.31647533,0.026095133,0.19720492,11.578866
0.1356,-176.53537,249.21136,330.55646,-44.916233,-0.10314047,-0.43591347,-0.31612676,0.023743052,0.19836757,11.673784,-294.22562,608.12146,-0.10314047,-0.43591347,-0.31612676,0.023743052,0.19836757,11.673784
0.1357,-187.32521,239.55757,335.37991,-32.281376,-0.090202786,-0.43146464,-0.31570303,0.021402709,0.19953966,11.767989,-312.20868,607.52209,-0.090202786,-0.43146464,-0.31570303,0.021402709,0.19953966,11.767989
0.1358,-197.9039,229.64847,339.83444,-19.619225,-0.077415459,-0.42661643,-0.31520447,0.019076264,0.20072113,11.861417,-329.83981,606.26025,-0.077415459,-0.42661643,-0.31520447,0.019076264,0.20072113,11.861417
0.13590001,-208.26097,219.49368,343.91553,-6.9422021,-0.064790986,-0.42137355,-0.31463158,0.016765863,0.20191191,11.954004,-347.10162,604.33698,-0.064790986,-0.42137355,-0.31463158,0.016765863,0.20191191,11.954004
0.13600001,-218.38622,209.10329,347.61917,5.7371688,-0.052341685,-0.41574141,-0.31398484,0.014473631,0.2031119,12.04569,-363.97705,601.75421,-0.052341685,-0.41574141,-0.31398484,0.014473631,0.2031119,12.04569
0.13609999,-228.26967,198.48749,350.94168,18.406395,-0.040079705,-0.40972582,-0.31326485,0.012201672,0.20432103,12.136413,-380.44943,598.5144,-0.040079705,-0.40972582,-0.31326485,0.012201672,0.20432103,12.136413
0.1362,-237.90155,187.65675,353.87982,31.052992,-0.028017009,-0.4033328,-0.31247222,0.0099520702,0.20553915,12.226112,-396.50259,594.62085,-0.028017009,-0.4033328,-0.31247222,0.0099520702,0.20553915,12.226112
0.1363,-247.27237,176.62169,356.43057,43.664524,-0.016165387,-0.39656878,-0.31160769,0.0077268924,0.2067662,12.314731,-412.12061,590.07721,-0.016165387,-0.39656878,-0.31160769,0.0077268924,0.2067662,12.314731
0.1364,-256.37286,165.3931,358.5914,56.228588,-0.0045364155,-0.38944054,-0.31067196,0.0055281804,0.20800206,12.402208,-427.28809,584.88776,-0.0045364155,-0.38944054,-0.31067196,0.0055281804,0.20800206,12.402208
0.1365,-265.19406,153.98207,360.36023,68.732796,0.0068585807,-0.38195527,-0.30966583,0.0033579443,0.20924662,12.488488,-441.99011,579.05774,0.0068585807,-0.38195527,-0.30966583,0.0033579443,0.20924662,12.488488
0.1366,-273.72733,142.39986,361.73526,81.164841,0.018008497,-0.37412059,-0.3085902,0.0012181686,0.21049972,12.573517,-456.21219,572.5929,0.018008497,-0.37412059,-0.3085902,0.0012181686,0.21049972,12.573517
0.1367,-281.96423,130.65787,362.71524,93.512482,0.028902477,-0.36594439,-0.307446,-0.00088919082,0.21176128,12.657238,-469.9404,565.49969,0.028902477,-0.36594439,-0.307446,-0.00088919082,0.21176128,12.657238
0.13680001,-289.89661,118.76752,363.29898,105.76359,0.039529826,-0.35743472,-0.30623415,-0.0029621942,0.21303113,12.739598,-483.16101,557.78467,0.039529826,-0.35743472,-0.30623415,-0.0029621942,0.21303113,12.739598
0.13689999,-297.51669,106.7406,363.48602,117.90611,0.049880233,-0.34860018,-0.30495569,-0.0049989526,0.21430916,12.820547,-495.86118,549.45575,0.049880233,-0.34860018,-0.30495569,-0.0049989526,0.21430916,12.820547
0.13699999,-304.81702,94.588936,363.27618,129.9281,0.05994362,-0.3394497,-0.30361176,-0.0069976049,0.21559519,12.900032,-508.02835,540.521,0.05994362,-0.3394497,-0.30361176,-0.0069976049,0.21559519,12.900032
0.1371,-311.79041,82.324486,362.66974,141.81773,0.06971021,-0.32999247,-0.30220342,-0.0089563243,0.21688911,12.978005,-519.6507,530.98932,0.06971021,-0.32999247,-0.30220342,-0.0089563243,0.21688911,12.978005
0.1372,-318.42999,69.959297,361.66724,153.56334,0.079170473,-0.32023793,-0.30073187,-0.010873316,0.21819074,13.054419,-530.71667,520.87006,0.079170473,-0.32023793,-0.30073187,-0.010873316,0.21819074,13.054419
0.1373,-324.72922,57.50547,360.26956,165.15337,0.088315152,-0.31019577,-0.29919833,-0.012746817,0.21949995,13.129226,-541.21539,510.17307,0.088315152,-0.31019577,-0.29919833,-0.012746817,0.21949995,13.129226
0.1374,-330.68198,44.975296,358.47821,176.57643,0.097135402,-0.29987615,-0.29760411,-0.014575115,0.22081654,13.202382,-551.1366,498.90891,0.097135402,-0.29987615,-0.29760411,-0.014575115,0.22081654,13.202382
0.1375,-336.28238,32.381096,356.29501,187.82132,0.10562266,-0.28928936,-0.29595053,-0.016356537,0.22214036,13.273843,-560.47064,487.08878,0.10562266,-0.28928936,-0.29595053,-0.016356537,0.22214036,13.273843
0.1376,-341.52502,19.735268,353.72211,198.87701,0.1137687,-0.27844605,-0.29423895,-0.018089447,0.22347124,13.343569,-569.20837,474.72433,0.1137687,-0.27844605,-0.29423895,-0.018089447,0.22347124,13.343569
0.13770001,-346.40472,7.0501728,350.76196,209.73264,0.12156554,-0.26735699,-0.29247075,-0.019772241,0.22480902,13.411517,-577.34119,461.82761,0.12156554,-0.26735699,-0.29247075,-0.019772241,0.22480902,13.411517
0.13779999,-350.91666,-5.6617088,347.41754,220.37755,0.12900563,-0.25603327,-0.29064745,-0.021403369,0.22615349,13.47765,-584.86108,448.41135,0.12900563,-0.25603327,-0.29064745,-0.021403369,0.22615349,13.47765
0.13789999,-355.05652,-18.387877,343.6922,230.80133,0.13608178,-0.24448623,-0.28877053,-0.022981327,0.22750449,13.541931,-591.76086,434.48883,0.13608178,-0.24448623,-0.28877053,-0.022981327,0.22750449,13.541931
0.138,-358.82028,-31.115826,339.58966,240.99377,0.14278717,-0.23272747,-0.28684151,-0.024504656,0.22886181,13.604325,-598.03381,420.07379,0.14278717,-0.23272747,-0.28684151,-0.024504656,0.22886181,13.604325
0.1381,-362.20428,-43.833061,335.11398,250.94489,0.14911531,-0.22076872,-0.28486198,-0.02597194,0.23022529,13.664799,-603.67383,405.18045,0.14911531,-0.22076872,-0.28486198,-0.02597194,0.23022529,13.664799
0.1382,-365.20517,-56.527145,330.26947,260.6449,0.15505998,-0.20862183,-0.28283355,-0.027381798,0.23159471,13.723319,-608.67529,389.82327,0.15505998,-0.20862183,-0.28283355,-0.027381798,0.23159471,13.723319
0.1383,-367.82007,-69.185593,325.06104,270.08435,0.16061549,-0.19629902,-0.2807579,-0.02873292,0.2329699,13.779856,-613.03345,374.01755,0.16061549,-0.19629902,-0.2807579,-0.02873292,0.2329699,13.779856
0.1384,-370.04651,-81.795982,319.4938,279.25403,0.16577654,-0.18381259,-0.27863672,-0.030024033,0.23435062,13.834382,-616.7442,357.77887,0.16577654,-0.18381259,-0.27863672,-0.030024033,0.23435062,13.834382
0.13850001,-371.88239,-94.345947,313.57339,288.14496,0.17053817,-0.17117503,-0.2764717,-0.031253923,0.2357367,13.88687,-619.80402,341.12326,0.17053817,-0.17117503,-0.2764717,-0.031253923,0.2357367,13.88687
0.13860001,-373.3259,-106.82319,307.30554,296.74844,0.17489573,-0.15839894,-0.27426463,-0.032421406,0.23712793,13.937296,-622.20984,324.06699,0.17489573,-0.15839894,-0.27426463,-0.032421406,0.23712793,13.937296
0.13869999,-374.37564,-119.21549,300.69641,305.05609,0.17884506,-0.14549704,-0.2720173,-0.033525366,0.23852409,13.985636,-623.95941,306.62683,0.17884506,-0.14549704,-0.2720173,-0.033525366,0.23852409,13.985636
0.1388,-375.0307,-131.51071,293.75262,313.05981,0.1823824,-0.13248225,-0.26973149,-0.034564741,0.23992498,14.031869,-625.05115,288.82004,0.1823824,-0.13248225,-0.26973149,-0.034564741,0.23992498,14.031869
0.1389,-375.29053,-143.69679,286.48105,320.7518,0.18550444,-0.11936756,-0.26740909,-0.035538517,0.24133039,14.075976,-625.48425,270.66415,0.18550444,-0.11936756,-0.26740909,-0.035538517,0.24133039,14.075976
0.139,-375.155,-155.76181,278.88892,328.12463,0.18820824,-0.1061661,-0.26505193,-0.036445741,0.24274011,14.117941,-625.25836,252.17711,0.18820824,-0.1061661,-0.26505193,-0.036445741,0.24274011,14.117941
0.1391,-374.62411,-167.69397,270.98355,335.17102,0.19049108,-0.09289097,-0.26266193,-0.037285484,0.2441539,14.157745,-624.37354,233.37686,0.19049108,-0.09289097,-0.26266193,-0.037285484,0.2441539,14.157745
0.1392,-373.69861,-179.48157,262.77289,341.88416,0.19235097,-0.079555452,-0.260241,-0.03805691,0.24557158,14.195377,-622.83099,214.28201,0.19235097,-0.079555452,-0.260241,-0.03805691,0.24557158,14.195377
0.1393,-372.37946,-191.11311,254.26506,348.25757,0.19378617,-0.066172868,-0.2577911,-0.03875922,0.24699292,14.230824,-620.63245,194.91139,0.19378617,-0.066172868,-0.2577911,-0.03875922,0.24699292,14.230824
0.13940001,-370.66806,-202.57722,245.46844,354.28506,0.19479547,-0.0527566,-0.2553142,-0.039391685,0.24841768,14.264078,-617.78009,175.28406,0.19479547,-0.0527566,-0.2553142,-0.039391685,0.24841768,14.264078
0.13950001,-368.56616,-213.8627,236.39174,359.96082,0.19537793,-0.039320014,-0.25281227,-0.039953616,0.24984565,14.295129,-614.27692,155.41927,0.19537793,-0.039320014,-0.25281227,-0.039953616,0.24984565,14.295129
0.13959999,-366.07581,-224.9585,227.04381,365.2793,0.19553301,-0.025876502,-0.25028729,-0.04044437,0.25127664,14.323972,-610.12634,135.33644,0.19553301,-0.025876502,-0.25028729,-0.04044437,0.25127664,14.323972
0.1397,-363.19958,-235.85381,217.43393,370.23535,0.19526076,-0.012439504,-0.2477413,-0.040863395,0.25271037,14.350601,-605.33264,115.05541,0.19526076,-0.012439504,-0.2477413,-0.040863395,0.25271037,14.350601
0.1398,-359.94049,-246.53799,207.57162,374.82431,0.19456162,0.00097755855,-0.24517633,-0.041210175,0.25414667,14.375016,-599.90082,94.5961,0.19456162,0.00097755855,-0.24517633,-0.041210175,0.25414667,14.375016
0.1399,-356.30176,-257.00064,197.46663,379.04172,0.1934364,0.014361284,-0.24259442,-0.041484263,0.25558531,14.397215,-593.83624,73.978645,0.1934364,0.014361284,-0.24259442,-0.041484263,0.25558531,14.397215
0.14,-352.28696,-267.23154,187.1288,382.88348,0.19188623,0.027698334,-0.23999764,-0.041685246,0.25702605,14.417201,-587.14496,53.22316,0.19188623,0.027698334,-0.23999764,-0.041685246,0.25702605,14.417201
0.1401,-347.90018,-277.2207,176.56834,386.34595,0.1899128,0.040975388,-0.23738803,-0.041812792,0.25846866,14.434976,-579.83362,32.350052,0.1899128,0.040975388,-0.23738803,-0.041812792,0.25846866,14.434976
0.1402,-343.14578,-286.95844,165.79573,389.42584,0.18751821,0.054179177,-0.23476769,-0.041866627,0.25991297,14.450544,-571.90967,11.379841,0.18751821,0.054179177,-0.23476769,-0.041866627,0.25991297,14.450544
0.14030001,-338.02863,-296.43527,154.82155,392.12024,0.18470496,0.067296512,-0.23213868,-0.041846532,0.26135871,14.463916,-563.38104,-9.6668825,0.18470496,0.067296512,-0.23213868,-0.041846532,0.26135871,14.463916
0.14040001,-332.55377,-305.64197,143.65663,394.42667,0.18147598,0.080314301,-0.22950311,-0.04175235,0.26280567,14.475099,-554.25629,-30.769478,0.18147598,0.080314301,-0.22950311,-0.04175235,0.26280567,14.475099
0.14049999,-326.72653,-314.56958,132.31186,396.3428,0.17783442,0.093219526,-0.22686304,-0.041583955,0.26425365,14.484103,-544.54425,-51.907349,0.17783442,0.093219526,-0.22686304,-0.041583955,0.26425365,14.484103
0.1406,-320.55286,-323.20941,120.79847,397.86694,0.17378409,0.10599931,-0.22422059,-0.04134132,0.26570243,14.490942,-534.25476,-73.059715,0.17378409,0.10599931,-0.22422059,-0.04134132,0.26570243,14.490942
0.1407,-314.03888,-331.5531,109.12778,398.99777,0.16932914,0.11864088,-0.22157784,-0.041024458,0.26715177,14.495629,-523.39813,-94.205833,0.16932914,0.11864088,-0.22157784,-0.041024458,0.26715177,14.495629
0.1408,-307.1911,-339.59259,97.311333,399.73428,0.16447411,0.13113159,-0.21893688,-0.040633444,0.26860148,14.498183,-511.98514,-115.32497,0.16447411,0.13113159,-0.21893688,-0.040633444,0.26860148,14.498183
0.1409,-300.01624,-347.32004,85.360649,400.07581,0.15922382,0.14345896,-0.2162998,-0.040168408,0.27005133,14.498621,-500.02707,-136.39648,0.15922382,0.14345896,-0.2162998,-0.040168408,0.27005133,14.498621
0.141,-292.52139,-354.72794,73.287483,400.02209,0.15358357,0.15561065,-0.2136687,-0.039629538,0.27150112,14.496963,-487.53568,-157.39975,0.15358357,0.15561065,-0.2136687,-0.039629538,0.27150112,14.496963
0.1411,-284.71408,-361.80914,61.103729,399.57333,0.14755908,0.16757452,-0.21104564,-0.039017085,0.27295065,14.49323,-474.52347,-178.31419,0.14755908,0.16757452,-0.21104564,-0.039017085,0.27295065,14.49323
0.14120001,-276.60205,-368.55688,48.821373,398.73013,0.14115645,0.17933862,-0.20843269,-0.03833136,0.2743997,14.487447,-461.00342,-199.11932,0.14115645,0.17933862,-0.20843269,-0.03833136,0.2743997,14.487447
0.14129999,-268.19336,-374.96457,36.452496,397.49347,0.13438216,0.19089118,-0.20583193,-0.037572738,0.27584809,14.479639,-446.98892,-219.79477,0.13438216,0.19089118,-0.20583193,-0.037572738,0.27584809,14.479639
0.14139999,-259.49615,-381.026,24.00915,395.86447,0.12724283,0.20222056,-0.2032454,-0.036741618,0.27729556,14.469832,-432.49362,-240.32039,0.12724283,0.20222056,-0.2032454,-0.036741618,0.27729556,14.469832
0.1415,-250.5192,-386.73535,11.503603,393.84497,0.11974573,0.21331547,-0.20067514,-0.035838496,0.27874199,14.458057,-417.53201,-260.67606,0.11974573,0.21331547,-0.20067514,-0.035838496,0.27874199,14.458057
0.1416,-241.27133,-392.08716,-1.0518579,391.43707,0.1118984,0.22416481,-0.1981232,-0.034863912,0.28018713,14.444343,-402.1189,-280.84189,0.1118984,0.22416481,-0.1981232,-0.034863912,0.28018713,14.444343
0.1417,-231.76176,-397.07632,-13.644901,388.64331,0.10370873,0.23475771,-0.19559157,-0.033818465,0.28163078,14.428721,-386.26959,-300.79816,0.10370873,0.23475771,-0.19559157,-0.033818465,0.28163078,14.428721
0.1418,-221.99982,-401.698,-26.263191,385.46643,0.095184885,0.24508353,-0.19308224,-0.0327028,0.2830728,14.411227,-369.99969,-320.52536,0.095184885,0.24508353,-0.19308224,-0.0327028,0.2830728,14.411227
0.1419,-211.99509,-405.94769,-38.894386,381.90964,0.086335309,0.25513187,-0.19059721,-0.031517617,0.28451297,14.391896,-353.32513,-340.00427,0.086335309,0.25513187,-0.19059721,-0.031517617,0.28451297,14.391896
0.142,-201.75751,-409.82144,-51.52607,377.97659,0.077168934,0.2648927,-0.18813841,-0.030263687,0.28595111,14.370764,-336.26251,-359.21582,0.077168934,0.2648927,-0.18813841,-0.030263687,0.28595111,14.370764
0.14210001,-191.29723,-413.31558,-64.145851,373.67126,0.067694947,0.27435625,-0.18570781,-0.028941829,0.28738707,14.347869,-318.8287,-378.1413,0.067694947,0.27435625,-0.18570781,-0.028941829,0.28738707,14.347869
0.14219999,-180.62456,-416.42679,-76.741356,368.99805,0.057922844,0.28351298,-0.1833073,-0.027552921,0.28882062,14.323253,-301.04092,-396.76224,0.057922844,0.28351298,-0.1833073,-0.027552921,0.28882062,14.323253
0.14229999,-169.74995,-419.15207,-89.30027,363.96146,0.047862269,0.29235363,-0.1809388,-0.026097873,0.29025167,14.296956,-282.9166,-415.06039,0.047862269,0.29235363,-0.1809388,-0.026097873,0.29025167,14.296956
0.1424,-158.68414,-421.48883,-101.81029,358.56662,0.037523307,0.30086932,-0.17860413,-0.024577668,0.29167998,14.269021,-264.47357,-433.01797,0.037523307,0.30086932,-0.17860413,-0.024577668,0.29167998,14.269021
0.1425,-147.43808,-423.435,-114.25914,352.81894,0.026916316,0.30905151,-0.17630516,-0.022993341,0.29310542,14.239492,-245.73012,-450.61746,0.026916316,0.30905151,-0.17630516,-0.022993341,0.29310542,14.239492
0.1426,-136.02284,-424.98874,-126.63463,346.72421,0.016051903,0.316892,-0.1740437,-0.021345979,0.29452783,14.208417,-226.70474,-467.84174,0.016051903,0.316892,-0.1740437,-0.021345979,0.29452783,14.208417
0.1427,-124.44971,-426.14868,-138.92465,340.28851,0.0049409093,0.32438284,-0.17182152,-0.019636713,0.29594705,14.17584,-207.41618,-484.67398,0.0049409093,0.32438284,-0.17182152,-0.019636713,0.29594705,14.17584
0.1428,-112.72997,-426.91364,-151.11717,333.5181,-0.0064056902,0.33151639,-0.16964036,-0.017866712,0.29736292,14.141811,-187.88329,-501.09775,-0.0064056902,0.33151639,-0.16964036,-0.017866712,0.29736292,14.141811
0.1429,-100.87521,-427.28311,-163.20027,326.4198,-0.017976504,0.33828548,-0.16750197,-0.016037222,0.29877535,14.10638,-168.12537,-517.09711,-0.017976504,0.33828548,-0.16750197,-0.016037222,0.29877535,14.10638
0.14300001,-88.897141,-427.25684,-175.16211,319.0007,-0.029759977,0.34468329,-0.165408,-0.014149521,0.30018416,14.069597,-148.1619,-532.65643,-0.029759977,0.34468329,-0.165408,-0.014149521,0.30018416,14.069597
0.14309999,-76.807549,-426.83499,-186.99098,311.26822,-0.041744336,0.35070339,-0.1633601,-0.012204945,0.30158922,14.031515,-128.01257,-547.76068,-0.041744336,0.35070339,-0.1633601,-0.012204945,0.30158922,14.031515
0.1432,-64.618286,-426.01801,-198.67532,303.22992,-0.053917699,0.35633951,-0.16135991,-0.010204856,0.30299044,13.992186,-107.69714,-562.39502,-0.053917699,0.35633951,-0.16135991,-0.010204856,0.30299044,13.992186
0.1433,-52.34132,-424.80676,-210.2037,294.89374,-0.066267945,0.36158597,-0.15940897,-0.0081506753,0.30438763,13.951664,-87.235535,-576.54529,-0.066267945,0.36158597,-0.15940897,-0.0081506753,0.30438763,13.951664
0.1434,-39.98877,-423.20267,-221.56485,286.26804,-0.07878273,0.36643746,-0.15750882,-0.00604387,0.30578071,13.910006,-66.647949,-590.19769,-0.07878273,0.36643746,-0.15750882,-0.00604387,0.30578071,13.910006
0.1435,-27.57279,-421.20734,-232.74767,277.36136,-0.091449566,0.37088898,-0.15566096,-0.0038859521,0.30716959,13.867267,-45.954647,-603.33899,-0.091449566,0.37088898,-0.15566096,-0.0038859521,0.30716959,13.867267
0.1436,-15.1056,-418.82294,-243.7412,268.18259,-0.1042558,0.37493604,-0.15386684,-0.0016784741,0.30855414,13.823505,-25.176001,-615.95648,-0.1042558,0.37493604,-0.15386684,-0.0016784741,0.30855414,13.823505
0.1437,-2.599376,-416.0517,-254.53471,258.7406,-0.1171888,0.37857428,-0.15212786,0.00057698949,0.30993426,13.778778,-4.332293,-628.03772,-0.1171888,0.37857428,-0.15212786,0.00057698949,0.30993426,13.778778
0.14380001,9.9335442,-412.89655,-265.11765,249.04483,-0.13023561,0.38180006,-0.1504454,0.0028787979,0.31130987,13.733145,16.555906,-639.57111,-0.13023561,0.38180006,-0.1504454,0.0028787979,0.31130987,13.733145
0.14390001,22.480837,-409.36072,-275.47968,239.10492,-0.14338322,0.38461003,-0.14882077,0.0052252794,0.31268087,13.686666,37.468063,-650.54547,-0.14338322,0.38461003,-0.14882077,0.0052252794,0.31268087,13.686666
0.14399999,35.030163,-405.44778,-285.61069,228.93068,-0.15661852,0.38700122,-0.14725524,0.0076147243,0.31404716,13.639401,58.383606,-660.95013,-0.15661852,0.38700122,-0.14725524,0.0076147243,0.31404716,13.639401
0.1441,47.569206,-401.16168,-295.50076,218.53217,-0.16992834,0.38897109,-0.14575003,0.010045392,0.31540871,13.591413,79.282013,-670.77509,-0.16992834,0.38897109,-0.14575003,0.010045392,0.31540871,13.591413
0.1442,60.085682,-396.50656,-305.14023,207.91954,-0.18329948,0.39051741,-0.14430633,0.012515514,0.31676543,13.542763,100.1428,-680.01062,-0.18329948,0.39051741,-0.14430633,0.012515514,0.31676543,13.542763
0.1443,72.567261,-391.48721,-314.51968,197.10338,-0.19671857,0.39163861,-0.14292526,0.015023271,0.31811723,13.493513,120.94543,-688.64795,-0.19671857,0.39163861,-0.14292526,0.015023271,0.31811723,13.493513
0.1444,85.001686,-386.10867,-323.62997,186.09436,-0.21017224,0.39233333,-0.1416079,0.017566813,0.31946412,13.443727,141.66948,-696.67871,-0.21017224,0.39233333,-0.1416079,0.017566813,0.31946412,13.443727
0.1445,97.37674,-380.37634,-332.46225,174.90337,-0.22364709,0.39260083,-0.14035524,0.020144267,0.32080597,13.39347,162.29457,-704.09521,-0.22364709,0.39260083,-0.14035524,0.020144267,0.32080597,13.39347
0.1446,109.6803,-374.29578,-341.00781,163.54137,-0.23712972,0.39244047,-0.13916831,0.02275374,0.32214278,13.342803,182.80049,-710.89008,-0.23712972,0.39244047,-0.13916831,0.02275374,0.32214278,13.342803
0.14470001,121.90025,-367.87308,-349.25833,152.01956,-0.25060672,0.39185229,-0.13804798,0.025393294,0.32347453,13.291793,203.1671,-717.05688,-0.25060672,0.39185229,-0.13804798,0.025393294,0.32347453,13.291793
0.14480001,134.02463,-361.11469,-357.20578,140.34938,-0.26406461,0.39083672,-0.13699514,0.028060971,0.32480115,13.240504,223.37437,-722.58972,-0.26406461,0.39083672,-0.13699514,0.028060971,0.32480115,13.240504
0.14489999,146.04149,-354.02734,-364.84241,128.54233,-0.27749002,0.38939461,-0.13601059,0.030754782,0.32612261,13.189002,243.40248,-727.48334,-0.27749002,0.38939461,-0.13601059,0.030754782,0.32612261,13.189002
0.145,157.93906,-346.61807,-372.1608,116.61005,-0.29086956,0.3875272,-0.13509507,0.033472721,0.32743892,13.137352,263.23175,-731.73297,-0.29086956,0.3875272,-0.13509507,0.033472721,0.32743892,13.137352
0.1451,169.70564,-338.8941,-379.15372,104.56422,-0.30418995,0.385236,-0.1342493,0.036212776,0.32875007,13.085619,282.84274,-735.33447,-0.30418995,0.385236,-0.1342493,0.036212776,0.32875007,13.085619
0.1452,181.32968,-330.86319,-385.81439,92.416786,-0.31743786,0.38252318,-0.13347389,0.038972884,0.33005604,13.033869,302.21616,-738.28442,-0.31743786,0.38252318,-0.13347389,0.038972884,0.33005604,13.033869
0.1453,192.79979,-322.53329,-392.13632,80.17971,-0.33060011,0.37939128,-0.13276945,0.041750982,0.33135685,12.982167,321.33301,-740.58026,-0.33060011,0.37939128,-0.13276945,0.041750982,0.33135685,12.982167
0.1454,204.10469,-313.91272,-398.11343,67.865089,-0.3436636,0.37584323,-0.13213646,0.04454498,0.33265248,12.93058,340.1745,-742.21973,-0.3436636,0.37584323,-0.13213646,0.04454498,0.33265248,12.93058
0.1455,215.23328,-305.00992,-403.73978,55.485008,-0.35661528,0.37188226,-0.13157544,0.047352791,0.33394298,12.879173,358.72214,-743.20123,-0.35661528,0.37188226,-0.13157544,0.047352791,0.33394298,12.879173
0.14560001,226.17462,-295.83368,-409.00989,43.051655,-0.36944228,0.36751205,-0.13108674,0.050172303,0.33522832,12.828012,376.9577,-743.52393,-0.36944228,0.36751205,-0.13108674,0.050172303,0.33522832,12.828012
0.14569999,236.91798,-286.39313,-413.91867,30.577309,-0.38213179,0.36273682,-0.13067073,0.053001389,0.33650857,12.777162,394.86331,-743.18768,-0.38213179,0.36273682,-0.13067073,0.053001389,0.33650857,12.777162
0.14579999,247.45282,-276.69763,-418.46136,18.074276,-0.39467117,0.35756108,-0.13032767,0.055837911,0.33778378,12.726686,412.42139,-742.19293,-0.39467117,0.35756108,-0.13032767,0.055837911,0.33778378,12.726686
