"Time","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smrM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.5984,0.42431942,0.11284646
0.59850001,0.42636836,0.10484932
0.59859997,0.42826688,0.096813679
0.59869999,0.43001425,0.08874236
0.5988,0.43160978,0.080638207
0.59890002,0.43305281,0.072504073
0.59899998,0.4343428,0.064342834
0.59909999,0.43547916,0.056157365
0.59920001,0.43646151,0.04795057
0.59930003,0.43728927,0.0397253
0.59939998,0.43796209,0.031484451
0.5995,0.43847966,0.023230974
0.59960002,0.43884179,0.014967785
0.59969997,0.43904823,0.0066978219
0.59979999,0.43909883,-0.0015759817
0.59990001,0.43899354,-0.0098506836
0.60000002,0.43873233,-0.018123338
0.60009998,0.43831512,-0.026391014
0.6002,0.43774194,-0.034650814
0.60030001,0.43701297,-0.042899754
0.60039997,0.43612844,-0.051134899
0.60049999,0.43508852,-0.059353307
0.6006,0.43389356,-0.067552038
0.60070002,0.4325439,-0.075728163
0.60079998,0.43103996,-0.083878748
0.60089999,0.42938221,-0.092000887
0.60100001,0.427571,-0.10009169
0.60110003,0.425607,-0.10814823
0.60119998,0.42349085,-0.11616763
0.6013,0.42122319,-0.12414701
0.60140002,0.41880482,-0.13208348
0.60149997,0.41623649,-0.13997419
0.60159999,0.41351908,-0.1478163
0.60170001,0.4106535,-0.155607
0.60180002,0.40764061,-0.16334344
0.60189998,0.40448135,-0.17102288
0.602,0.4011769,-0.1786425
0.60210001,0.39772832,-0.18619955
0.60219997,0.39413679,-0.19369131
0.60229999,0.39040357,-0.20111506
0.6024,0.38652989,-0.20846808
0.60250002,0.3825171,-0.21574774
0.60259998,0.37836653,-0.22295137
0.6027,0.37407953,-0.23007634
0.60280001,0.36965758,-0.23712006
0.60290003,0.36510226,-0.24407998
0.60299999,0.36041513,-0.25095353
0.6031,0.35559782,-0.25773823
0.60320002,0.35065201,-0.2644316
0.60329998,0.34557942,-0.27103114
0.60339999,0.34038177,-0.27753448
0.60350001,0.33506081,-0.28393921
0.60360003,0.32961839,-0.29024297
0.60369998,0.32405645,-0.29644346
0.6038,0.31837696,-0.30253839
0.60390002,0.3125819,-0.3085255
0.60399997,0.30667329,-0.31440261
0.60409999,0.30065322,-0.32016751
0.60420001,0.29452381,-0.32581812
0.60430002,0.28828713,-0.33135229
0.60439998,0.28194541,-0.33676797
0.6045,0.27550086,-0.34206316
0.60460001,0.2689558,-0.34723586
0.60470003,0.26231253,-0.35228419
0.60479999,0.25557345,-0.35720626
0.6049,0.24874088,-0.3620002
0.60500002,0.24181733,-0.36666426
0.60509998,0.23480517,-0.37119666
0.60519999,0.22770682,-0.37559563
0.60530001,0.22052489,-0.37985957
0.60540003,0.21326193,-0.38398686
0.60549998,0.20592055,-0.38797596
0.6056,0.19850335,-0.39182535
0.60570002,0.19101299,-0.39553356
0.60579997,0.18345217,-0.3990992
0.60589999,0.1758236,-0.40252092
0.60600001,0.16812988,-0.40579727
0.60610002,0.16037385,-0.40892708
0.60619998,0.15255828,-0.41190913
0.6063,0.14468601,-0.41474229
0.60640001,0.13675985,-0.41742545
0.60650003,0.12878267,-0.41995758
0.60659999,0.12075736,-0.42233768
0.6067,0.11268679,-0.42456481
0.60680002,0.10457383,-0.42663801
0.60689998,0.096421398,-0.42855647
0.60699999,0.088232473,-0.43031943
0.60710001,0.080010019,-0.43192616
0.60720003,0.071757011,-0.43337604
0.60729998,0.063476451,-0.43466845
0.6074,0.055171348,-0.43580288
0.60750002,0.046844713,-0.43677878
0.60759997,0.03849956,-0.43759575
0.60769999,0.030138858,-0.43825331
0.60780001,0.021765701,-0.43875119
0.60790002,0.01338314,-0.43908918
0.60799998,0.0049942303,-0.43926701
0.6081,-0.003397966,-0.43928462
0.60820001,-0.011790382,-0.43914187
0.60829997,-0.020179946,-0.43883878
0.60839999,-0.028563587,-0.43837538
0.6085,-0.036938306,-0.43775162
0.60860002,-0.04530099,-0.4369677
0.60869998,-0.053648576,-0.43602389
0.60879999,-0.061977997,-0.43492043
0.60890001,-0.070286199,-0.43365765
0.60900003,-0.07857012,-0.43223593
0.60909998,-0.086826719,-0.43065578
0.6092,-0.095052943,-0.42891765
0.60930002,-0.1032458,-0.42702201
0.60939997,-0.11140226,-0.42496949
0.60949999,-0.11951931,-0.42276081
0.60960001,-0.12759393,-0.42039675
0.60970002,-0.13562317,-0.417878
0.60979998,-0.14360404,-0.41520551
0.6099,-0.15153359,-0.41238016
0.61000001,-0.15940887,-0.40940294
0.61009997,-0.16722696,-0.40627483
0.61019999,-0.17498498,-0.40299675
0.6103,-0.18268004,-0.39956999
0.61040002,-0.19030927,-0.39599571
0.61049998,-0.19786982,-0.39227515
0.61059999,-0.20535891,-0.38840961
0.61070001,-0.21277371,-0.38440049
0.61080003,-0.22011147,-0.38024917
0.61089998,-0.22736946,-0.37595716
0.611,-0.23454493,-0.37152576
0.61110002,-0.2416352,-0.36695665
0.61119998,-0.24863765,-0.36225146
0.61129999,-0.25554961,-0.35741186
0.61140001,-0.2623685,-0.35243958
0.61150002,-0.26909178,-0.34733638
0.61159998,-0.2757169,-0.34210414
0.6117,-0.28224137,-0.3367447
0.61180001,-0.28866273,-0.33125991
0.61189997,-0.2949785,-0.32565168
0.61199999,-0.30118635,-0.31992209
0.61210001,-0.30728394,-0.31407323
0.61220002,-0.31326893,-0.3081072
0.61229998,-0.31913903,-0.30202615
0.6124,-0.32489207,-0.29583228
0.61250001,-0.33052588,-0.28952786
0.61260003,-0.33603823,-0.28311512
0.61269999,-0.341427,-0.27659628
0.6128,-0.34669018,-0.26997381
0.61290002,-0.35182574,-0.26325011
0.61299998,-0.35683176,-0.25642762
0.61309999,-0.36170629,-0.24950883
0.61320001,-0.36644742,-0.24249627
0.61330003,-0.3710534,-0.23539253
0.61339998,-0.37552243,-0.22820018
0.6135,-0.37985268,-0.22092171
0.61360002,-0.38404256,-0.2135599
0.61369997,-0.3880904,-0.20611742
0.61379999,-0.39199466,-0.19859701
0.61390001,-0.39575383,-0.19100146
0.61400002,-0.39936641,-0.18333355
0.61409998,-0.40283102,-0.17559609
0.6142,-0.40614629,-0.16779196
0.61430001,-0.40931085,-0.15992394
0.61440003,-0.41232345,-0.15199494
0.61449999,-0.41518289,-0.14400794
0.6146,-0.41788808,-0.13596585
0.61470002,-0.4204379,-0.12787168
0.61479998,-0.42283139,-0.11972842
0.61489999,-0.42506751,-0.1115391
0.61500001,-0.42714539,-0.10330675
0.61510003,-0.42906418,-0.095034413
0.61519998,-0.43082294,-0.086725071
0.6153,-0.43242106,-0.078381896
0.61540002,-0.43385783,-0.070007972
0.61549997,-0.43513262,-0.061606437
0.61559999,-0.43624496,-0.053180411
0.61570001,-0.43719429,-0.044733047
0.61580002,-0.43798023,-0.036267504
0.61589998,-0.43860239,-0.027786948
0.616,-0.4390603,-0.01929445
0.61610001,-0.43935379,-0.010793251
0.61619997,-0.43948272,-0.0022865371
0.61629999,-0.43944693,0.0062225033
0.6164,-0.43924639,0.014730677
0.61650002,-0.43888107,0.023234788
0.61659998,-0.43835106,0.031731635
0.61669999,-0.43765649,0.040218025
0.61680001,-0.43679741,0.048690803
0.61690003,-0.43577409,0.05714678
0.61699998,-0.43458688,0.065582752
0.6171,-0.43323612,0.073995531
0.61720002,-0.43172228,0.082381941
0.61729997,-0.43004587,0.090738818
0.61739999,-0.42820743,0.099062994
0.61750001,-0.42620757,0.10735133
0.61760002,-0.42404693,0.11560068
0.61769998,-0.42172617,0.12380794
0.6178,-0.41924614,0.13196999
0.61790001,-0.41660771,0.14008372
0.61799997,-0.41381183,0.14814605
0.61809999,-0.41085944,0.15615392
0.6182,-0.40775165,0.16410427
0.61830002,-0.40448952,0.17199409
0.61839998,-0.40107423,0.17982034
0.61849999,-0.39750677,0.18758006
0.61860001,-0.39378861,0.1952703
0.61870003,-0.38992104,0.20288809
0.61879998,-0.38590547,0.21043052
0.6189,-0.38174334,0.2178947
0.61900002,-0.37743616,0.2252778
0.61909997,-0.37298554,0.23257694
0.61919999,-0.36839306,0.23978935
0.61930001,-0.36366031,0.24691224
0.61940002,-0.358789,0.25394288
0.61949998,-0.35378093,0.2608785
0.6196,-0.34863797,0.26771653
0.61970001,-0.34336203,0.27445427
0.61979997,-0.33795503,0.2810891
0.61989999,-0.33241898,0.28761852
0.62,-0.32675591,0.29403993
0.62010002,-0.32096785,0.3003509
0.62019998,-0.31505689,0.30654889
0.62029999,-0.30902526,0.31263155
0.62040001,-0.30287522,0.31859651
0.62050003,-0.29660904,0.32444143
0.62059999,-0.29022908,0.33016407
0.6207,-0.28373769,0.33576217
0.62080002,-0.27713731,0.34123352
0.62089998,-0.27043045,0.34657606
0.62099999,-0.26361933,0.35178754
0.62110001,-0.25670671,0.35686597
0.62120003,-0.24969514,0.36180937
0.62129998,-0.24258725,0.3666158
0.6214,-0.23538572,0.37128335
0.62150002,-0.22809324,0.37581021
0.62159997,-0.22071256,0.38019457
0.62169999,-0.21324649,0.38443467
0.62180001,-0.2056977,0.38852879
0.62190002,-0.19806907,0.39247528
0.62199998,-0.1903635,0.3962726
0.6221,-0.18258391,0.39991924
0.62220001,-0.17473324,0.40341368
0.62230003,-0.16681446,0.40675461
0.62239999,-0.15883058,0.40994063
0.6225,-0.15078463,0.41297045
0.62260002,-0.14267962,0.41584283
0.62269998,-0.13451853,0.41855648
0.62279999,-0.12630457,0.42111036
0.62290001,-0.11804083,0.42350346
0.62300003,-0.10973047,0.42573476
0.62309998,-0.10137666,0.42780334
0.6232,-0.092982583,0.4297083
0.62330002,-0.084551446,0.43144891
0.62339997,-0.076086469,0.43302438
0.62349999,-0.067590773,0.43443388
0.62360001,-0.059067678,0.4356769
0.62370002,-0.05052045,0.43675286
0.62379998,-0.041952364,0.43766129
0.6239,-0.033366706,0.43840179
0.62400001,-0.024766767,0.43897396
0.62410003,-0.016155859,0.43937755
0.62419999,-0.007537296,0.4396123
0.6243,0.0010856742,0.43967792
0.62440002,0.0097097261,0.43957436
0.62449998,0.018331517,0.43930158
0.62459999,0.026947718,0.43885964
0.62470001,0.035555013,0.4382486
0.62480003,0.044150069,0.43746868
0.62489998,0.052729569,0.43652004
0.625,0.06129019,0.43540302
0.62510002,0.069828637,0.43411794
0.62519997,0.078341641,0.43266505
0.62529999,0.086825863,0.43104497
0.62540001,0.095278025,0.4292582
0.62550002,0.10369484,0.42730543
0.62559998,0.11207303,0.42518729
0.6257,0.12040935,0.42290458
0.62580001,0.12870055,0.42045805
0.62589997,0.13694339,0.41784862
0.62599999,0.1451347,0.415077
0.6261,0.15327126,0.41214433
0.62620002,0.16134991,0.40905169
0.62629998,0.16936745,0.40580016
0.62639999,0.17732079,0.40239096
0.62650001,0.1852068,0.39882535
0.62660003,0.19302239,0.39510465
0.62669998,0.20076449,0.39123023
0.6268,0.20843008,0.38720337
0.62690002,0.21601613,0.38302562
0.62699997,0.22351965,0.37869853
0.62709999,0.23093772,0.37422377
0.62720001,0.23826741,0.36960295
0.62730002,0.24550579,0.36483786
0.62739998,0.25265008,0.35993025
0.6275,0.25969738,0.35488203
0.62760001,0.26664495,0.34969497
0.62769997,0.27349001,0.34437096
0.62779999,0.28022984,0.3389121
0.6279,0.28686181,0.33332044
0.62800002,0.29338324,0.32759809
0.62809998,0.29979154,0.3217473
0.62819999,0.30608422,0.31577021
0.62830001,0.31225875,0.30966914
0.62840003,0.31831264,0.30344641
0.62849998,0.32424343,0.29710418
0.6286,0.33004877,0.290645
0.62870002,0.33572638,0.28407139
0.62879997,0.34127393,0.2773858
0.62889999,0.34668925,0.27059084
0.62900001,0.35197011,0.26368907
0.62910002,0.35711443,0.2566832
0.62919998,0.36212015,0.24957593
0.6293,0.36698514,0.24236983
0.62940001,0.37170747,0.2350677
0.62949997,0.37628523,0.2276724
0.62959999,0.38071656,0.22018678
0.62970001,0.38499969,0.21261376
0.62980002,0.38913283,0.20495623
0.62989998,0.39311436,0.1972172
0.63,0.39694259,0.18939964
0.63010001,0.40061596,0.18150656
0.63020003,0.40413284,0.17354091
0.63029999,0.40749189,0.16550586
0.6304,0.41069171,0.15740454
0.63050002,0.41373095,0.14924012
0.63059998,0.41660833,0.14101575
0.63069999,0.4193227,0.13273467
0.63080001,0.42187291,0.12440009
0.63090003,0.4242579,0.11601528
0.63099998,0.42647645,0.10758335
0.6311,0.42852774,0.099107713
0.63120002,0.43041089,0.090591677
0.63129997,0.43212509,0.082038574
0.63139999,0.4336696,0.07345175
0.63150001,0.43504369,0.064834595
0.63160002,0.43624681,0.056190476
0.63169998,0.43727839,0.047522809
0.6318,0.4381378,0.038834903
0.63190001,0.43882465,0.0301302
0.63200003,0.43933865,0.021412147
0.63209999,0.4396795,0.012684181
0.6322,0.43984702,0.0039497442
0.63230002,0.43984103,-0.0047877156
0.63239998,0.43966147,-0.013524746
0.63249999,0.43930838,-0.022257887
0.63260001,0.43878174,-0.030983716
0.63270003,0.43808153,-0.039698821
0.63279998,0.43720809,-0.048399709
0.6329,0.43616167,-0.057082932
0.63300002,0.43494263,-0.065745048
0.63309997,0.43355137,-0.074382611
0.63319999,0.43198836,-0.082992189
0.63330001,0.43025413,-0.091570355
0.63340002,0.42834935,-0.1001137
0.63349998,0.42627442,-0.10861888
0.6336,0.42403027,-0.11708245
0.63370001,0.42161769,-0.12550105
0.63380003,0.41903758,-0.13387132
0.63389999,0.41629088,-0.14218991
0.634,0.4133786,-0.15045349
0.63410002,0.41030186,-0.15865877
0.63419998,0.40706182,-0.16680244
0.63429999,0.40365949,-0.17488126
0.63440001,0.40009624,-0.18289199
0.63450003,0.39637339,-0.19083139
0.63459998,0.39249241,-0.1986963
0.6347,0.38845477,-0.20648354
0.63480002,0.38426197,-0.21418998
0.63489997,0.37991565,-0.2218125
0.63499999,0.3754175,-0.22934805
0.63510001,0.37076914,-0.23679358
0.63520002,0.36597225,-0.24414605
0.63529998,0.36102876,-0.25140253
0.6354,0.35594061,-0.25856003
0.63550001,0.35070977,-0.26561573
0.63559997,0.34533823,-0.27256671
0.63569999,0.3398281,-0.27941015
0.6358,0.33418155,-0.28614327
0.63590002,0.32840073,-0.29276338
0.63599998,0.32248771,-0.29926771
0.63609999,0.3164449,-0.3056536
0.63620001,0.31027469,-0.31191847
0.63630003,0.30397946,-0.31805977
0.63639998,0.29756171,-0.32407498
0.6365,0.29102394,-0.32996166
0.63660002,0.28436875,-0.33571738
0.63669997,0.27759871,-0.3413398
0.63679999,0.27071637,-0.34682649
0.63690001,0.26372445,-0.35217524
0.63700002,0.25662574,-0.35738388
0.63709998,0.24942304,-0.36245021
0.6372,0.24211922,-0.36737221
0.63730001,0.23471716,-0.37214777
0.63739997,0.22721978,-0.37677497
0.63749999,0.21963006,-0.38125184
0.6376,0.21195094,-0.38557652
0.63770002,0.2041854,-0.38974708
0.63779998,0.19633657,-0.3937619
0.63789999,0.18840759,-0.39761928
0.63800001,0.18040159,-0.40131757
0.63810003,0.1723218,-0.40485525
0.63819999,0.16417141,-0.40823081
0.6383,0.15595369,-0.41144285
0.63840002,0.14767192,-0.41448998
0.63849998,0.13932922,-0.41737074
0.63859999,0.13092905,-0.420084
0.63870001,0.12247477,-0.42262858
0.63880002,0.11396977,-0.42500341
0.63889998,0.10541744,-0.42720747
0.639,0.096821219,-0.42923975
0.63910002,0.088184565,-0.43109941
0.63919997,0.079510957,-0.4327856
0.63929999,0.070803761,-0.43429744
0.63940001,0.062066514,-0.43563426
0.63950002,0.053302757,-0.43679547
0.63959998,0.044516023,-0.43778056
0.6397,0.03570985,-0.43858904
0.63980001,0.026887793,-0.43922049
0.63990003,0.018053418,-0.43967459
0.63999999,0.0092103025,-0.43995112
0.6401,0.00036197636,-0.44004977
0.64020002,-0.0084880237,-0.43997034
0.64029998,-0.017336067,-0.43971288
0.64039999,-0.02617857,-0.43927744
0.64050001,-0.035011947,-0.43866408
0.64060003,-0.043832608,-0.43787301
0.64069998,-0.052636974,-0.43690443
0.6408,-0.061421458,-0.43575871
0.64090002,-0.070182487,-0.43443623
0.64099997,-0.078916572,-0.4329372
0.64109999,-0.087620109,-0.43126231
0.64120001,-0.096289538,-0.42941216
0.64130002,-0.10492133,-0.42738745
0.64139998,-0.11351196,-0.42518887
0.6415,-0.12205793,-0.42281729
0.64160001,-0.13055572,-0.42027363
0.64170003,-0.13900186,-0.41755882
0.64179999,-0.14739291,-0.41467369
0.6419,-0.15572545,-0.41161942
0.64200002,-0.16399601,-0.40839723
0.64209998,-0.17220125,-0.40500832
0.64219999,-0.18033774,-0.40145403
0.64230001,-0.18840218,-0.39773574
0.64240003,-0.19639124,-0.39385489
0.64249998,-0.20430161,-0.38981301
0.6426,-0.21213004,-0.38561159
0.64270002,-0.21987331,-0.38125217
0.64279997,-0.22752818,-0.37673655
0.64289999,-0.23509155,-0.3720665
0.64300001,-0.24256024,-0.36724389
0.64310002,-0.24993119,-0.36227062
0.64319998,-0.25720131,-0.35714865
0.6433,-0.26436764,-0.35188004
0.64340001,-0.27142715,-0.34646687
0.64349997,-0.27837688,-0.34091103
0.64359999,-0.28521395,-0.33521488
0.6437,-0.29193556,-0.32938075
0.64380002,-0.29853886,-0.32341093
0.64389998,-0.30502111,-0.3173078
0.64399999,-0.31137961,-0.31107384
0.64410001,-0.31761172,-0.30471152
0.64420003,-0.32371479,-0.29822341
0.64429998,-0.32968622,-0.29161197
0.6444,-0.33552355,-0.28487986
0.64450002,-0.34122425,-0.27802986
0.64459997,-0.34678602,-0.27106473
0.64469999,-0.35220647,-0.26398724
0.64480001,-0.35748333,-0.25680032
0.64490002,-0.36261433,-0.24950686
0.64499998,-0.36759737,-0.24210979
0.6451,-0.37243026,-0.23461205
0.64520001,-0.37711087,-0.22701658
0.64529997,-0.38163728,-0.21932657
0.64539999,-0.38600758,-0.21154512
0.6455,-0.3902199,-0.2036754
0.64560002,-0.39427239,-0.19572063
0.64569998,-0.39816338,-0.18768404
0.64579999,-0.40189117,-0.17956893
0.64590001,-0.40545416,-0.17137858
0.64600003,-0.40885064,-0.16311617
0.64609998,-0.41207924,-0.15478519
0.6462,-0.41513857,-0.14638904
0.64630002,-0.41802728,-0.13793117
0.64639997,-0.42074412,-0.12941504
0.64649999,-0.4232879,-0.12084414
0.64660001,-0.42565748,-0.112222
0.64670002,-0.42785186,-0.10355217
0.64679998,-0.42986983,-0.094838083
0.6469,-0.43171063,-0.086083367
0.64700001,-0.43337336,-0.077291653
0.64709997,-0.43485734,-0.068466559
0.64719999,-0.43616182,-0.059611727
0.6473,-0.4372862,-0.050730813
0.64740002,-0.43822998,-0.041827492
0.64749998,-0.43899262,-0.032905415
0.6476,-0.43957362,-0.023968177
0.64770001,-0.4399727,-0.015019544
0.64780003,-0.44018966,-0.0060632192
0.64789999,-0.44022435,0.0028970898
0.648,-0.44007662,0.011857669
0.64810002,-0.4397465,0.020814799
0.64819998,-0.43923402,0.029764762
0.64829999,-0.43853924,0.038703881
0.64840001,-0.43766233,0.047628429
0.64850003,-0.43660364,0.056534685
0.64859998,-0.43536353,0.065418944
0.6487,-0.43394244,0.074277505
0.64880002,-0.43234086,0.083106682
0.64889997,-0.4305594,0.091902778
0.64899999,-0.4285987,0.10066213
0.64910001,-0.42645934,0.10938108
0.64920002,-0.4241423,0.11805598
0.64929998,-0.42164838,0.12668321
0.6494,-0.41897857,0.13525914
0.64950001,-0.41613394,0.14378017
0.64960003,-0.41311556,0.15224274
0.64969999,-0.40992469,0.16064326
0.6498,-0.40656236,0.16897826
0.64990002,-0.40302998,0.17724419
0.64999998,-0.39932901,0.18543759
0.65009999,-0.39546084,0.193555
0.65020001,-0.3914271,0.20159298
0.65030003,-0.38722938,0.20954818
0.65039998,-0.38286936,0.21741718
0.6505,-0.37834874,0.2251967
0.65060002,-0.37366927,0.23288342
0.65069997,-0.36883286,0.2404741
0.65079999,-0.36384153,0.24796551
0.65090001,-0.35869727,0.25535449
0.65100002,-0.35340214,0.26263788
0.65109998,-0.34795836,0.26981261
0.6512,-0.34236813,0.27687562
0.65130001,-0.33663356,0.28382385
0.65140003,-0.33075708,0.29065436
0.65149999,-0.32474107,0.29736426
0.6516,-0.31858805,0.30395067
0.65170002,-0.31230047,0.31041077
0.65179998,-0.30588096,0.31674182
0.65189999,-0.29933214,0.32294109
0.65200001,-0.29265672,0.3290059
0.65210003,-0.28585729,0.33493358
0.65219998,-0.27893674,0.34072167
0.6523,-0.27189794,0.34636763
0.65240002,-0.26474378,0.35186905
0.65249997,-0.25747725,0.35722354
0.65259999,-0.25010133,0.36242881
0.65270001,-0.24261908,0.36748257
0.65280002,-0.23503353,0.37238261
0.65289998,-0.22734782,0.37712675
0.653,-0.2195652,0.381713
0.65310001,-0.21168888,0.38613933
0.65319997,-0.20372213,0.39040381
0.65329999,-0.19566832,0.39450458
0.6534,-0.18753077,0.39843982
0.65350002,-0.17931287,0.40220779
0.65359998,-0.17101796,0.40580678
0.65369999,-0.16264957,0.40923521
0.65380001,-0.15421121,0.41249159
0.65390003,-0.14570639,0.41557446
0.65399998,-0.13713871,0.41848242
0.6541,-0.12851174,0.42121422
0.65420002,-0.11982912,0.42376861
0.65429997,-0.11109439,0.4261443
0.65439999,-0.10231128,0.42834026
0.65450001,-0.093483478,0.43035552
0.65460002,-0.084614709,0.43218914
0.65469998,-0.07570871,0.43384025
0.6548,-0.066769227,0.4353081
0.65490001,-0.057800051,0.43659198
0.65499997,-0.048804943,0.43769124
0.65509999,-0.039787646,0.43860522
0.6552,-0.030752024,0.43933353
0.65530002,-0.021701893,0.43987581
0.65539998,-0.012641089,0.44023171
0.65549999,-0.0035734521,0.44040105
0.65560001,0.0054971683,0.44038364
0.65570003,0.014566919,0.44017941
0.65579998,0.023631999,0.43978828
0.6559,0.032688539,0.43921033
0.65600002,0.041732673,0.43844578
0.65609998,0.050760556,0.43749484
0.65619999,0.059768338,0.43635789
0.65630001,0.068752177,0.43503526
0.65640002,0.077708237,0.43352753
0.65649998,0.086632714,0.43183514
0.6566,0.0955218,0.42995867
0.65670002,0.10437169,0.42789894
0.65679997,0.11317859,0.42565668
0.65689999,0.12193873,0.42323282
0.65700001,0.13064836,0.42062831
0.65710002,0.13930373,0.41784418
0.65719998,0.14790112,0.41488156
0.6573,0.15643688,0.41174147
0.65740001,0.16490729,0.40842524
0.65750003,0.17330875,0.40493423
0.65759999,0.1816376,0.40126985
0.6577,0.18989028,0.39743361
0.65780002,0.19806322,0.39342707
0.65789998,0.2061529,0.38925186
0.65799999,0.21415582,0.38490969
0.65810001,0.22206849,0.38040218
0.65820003,0.22988752,0.37573132
0.65829998,0.23760951,0.37089902
0.6584,0.24523111,0.36590728
0.65850002,0.252749,0.36075816
0.65859997,0.26015997,0.35545385
0.65869999,0.26746073,0.34999651
0.65880001,0.27464813,0.34438831
0.65890002,0.281719,0.3386316
0.65899998,0.2886703,0.33272883
0.6591,0.29549897,0.32668248
0.65920001,0.30220205,0.32049507
0.65930003,0.30877659,0.31416923
0.65939999,0.31521973,0.30770758
0.6595,0.32152861,0.3011128
0.65960002,0.32770047,0.29438758
0.65969998,0.33373255,0.28753486
0.65979999,0.33962226,0.28055748
0.65990001,0.34536698,0.27345842
0.66000003,0.35096419,0.26624069
0.66009998,0.3564114,0.25890735
0.6602,0.36170623,0.25146148
0.66030002,0.36684623,0.24390613
0.66039997,0.37182918,0.23624456
0.66049999,0.37665287,0.22848003
0.66060001,0.38131511,0.22061586
0.66070002,0.38581389,0.2126554
0.66079998,0.39014715,0.20460203
0.6609,0.39431298,0.1964592
0.66100001,0.39830947,0.18823035
0.66109997,0.40213478,0.1799189
0.66119999,0.40578717,0.17152849
0.6613,0.40926507,0.16306269
0.66140002,0.41256684,0.15452515
0.66149998,0.41569102,0.14591949
0.66159999,0.4186362,0.13724944
0.66170001,0.42140099,0.12851873
0.66180003,0.42398402,0.11973099
0.66189998,0.42638415,0.11089005
0.662,0.42860025,0.10199971
0.66210002,0.43063131,0.093063809
0.66219997,0.43247637,0.08408621
0.66229999,0.43413454,0.075070769
0.66240001,0.43560508,0.06602139
0.66250002,0.43688715,0.056941956
0.66259998,0.43798006,0.04783633
0.6627,0.43888333,0.038708501
0.66280001,0.4395965,0.029562414
0.66289997,0.44011918,0.020402035
0.66299999,0.44045103,0.011231332
0.6631,0.44059184,0.0020542892
0.66320002,0.44054151,-0.0071251048
0.66329998,0.44029981,-0.01630293
0.66339999,0.43986681,-0.025475167
0.66350001,0.43924266,-0.03463782
0.66360003,0.43842751,-0.043786898
0.66369998,0.43742168,-0.052918416
0.6638,0.43622553,-0.062028389
0.66390002,0.43483949,-0.071112849
0.66399997,0.43326402,-0.08016783
0.66409999,0.43149963,-0.089189403
0.66420001,0.4295471,-0.098173603
0.66430002,0.42740723,-0.10711651
0.66439998,0.42508081,-0.11601419
0.6645,0.42256883,-0.12486275
0.66460001,0.41987228,-0.13365832
0.66469997,0.41699231,-0.14239702
0.66479999,0.41392988,-0.15107504
0.6649,0.41068634,-0.15968853
0.66500002,0.4072631,-0.16823375
0.66509998,0.40366149,-0.1767069
0.6652,0.39988306,-0.18510425
0.66530001,0.3959294,-0.19342211
0.66540003,0.39180216,-0.20165679
0.66549999,0.387503,-0.20980467
0.6656,0.38303363,-0.21786214
0.66570002,0.37839606,-0.22582562
0.66579998,0.3735922,-0.23369162
0.66589999,0.36862409,-0.24145661
0.66600001,0.36349389,-0.24911717
0.66610003,0.35820371,-0.25666991
0.66619998,0.35275587,-0.26411143
0.6663,0.3471525,-0.27143845
0.66640002,0.34139606,-0.27864769
0.66649997,0.33548906,-0.28573591
0.66659999,0.32943398,-0.29269999
0.66670001,0.32323346,-0.29953682
0.66680002,0.31689015,-0.30624333
0.66689998,0.31040677,-0.31281653
0.667,0.30378607,-0.31925344
0.66710001,0.29703081,-0.32555118
0.66720003,0.29014397,-0.33170688
0.66729999,0.28312853,-0.33771783
0.6674,0.27598754,-0.34358132
0.66750002,0.26872405,-0.34929469
0.66759998,0.26134124,-0.35485536
0.66769999,0.25384232,-0.36026084
0.66780001,0.24623041,-0.36550862
0.66790003,0.23850885,-0.37059629
0.66799998,0.23068102,-0.3755216
0.6681,0.22275034,-0.38028231
0.66820002,0.21472025,-0.38487622
0.66829997,0.20659424,-0.38930127
0.66839999,0.19837591,-0.39355543
0.66850001,0.19006877,-0.39763671
0.66860002,0.18167636,-0.40154317
0.66869998,0.17320244,-0.40527308
0.6688,0.16465071,-0.40882468
0.66890001,0.15602492,-0.41219637
0.66900003,0.14732885,-0.41538659
0.66909999,0.13856633,-0.41839379
0.6692,0.12974121,-0.42121664
0.66930002,0.12085723,-0.42385367
0.66939998,0.11191838,-0.42630365
0.66949999,0.10292859,-0.4285655
0.66960001,0.093891822,-0.43063807
0.66970003,0.08481206,-0.43252039
0.66979998,0.075693309,-0.43421158
0.6699,0.066539608,-0.43571076
0.67000002,0.057354961,-0.4370172
0.67009997,0.048143372,-0.43813008
0.67019999,0.03890897,-0.43904898
0.67030001,0.029655837,-0.43977332
0.67040002,0.020388072,-0.44030276
0.67049998,0.011109789,-0.44063699
0.6706,0.0018251069,-0.44077575
0.67070001,-0.0074618468,-0.44071892
0.67079997,-0.016747024,-0.44046628
0.67089999,-0.026026255,-0.44001797
0.671,-0.035295408,-0.43937406
0.67110002,-0.044550356,-0.43853477
0.67119998,-0.053786974,-0.43750042
0.67129999,-0.063001141,-0.43627137
0.67140001,-0.07218875,-0.4348481
0.67150003,-0.081345707,-0.43323112
0.67159998,-0.090467945,-0.43142095
0.6717,-0.099551365,-0.42941839
0.67180002,-0.10859189,-0.42722428
0.67189997,-0.1175855,-0.4248395
0.67199999,-0.12652813,-0.42226505
0.67210001,-0.13541579,-0.41950202
