"Time","rectifier.thyristor_p.off","rectifier.thyristor_n.off","meanVoltage.y","meanVoltage.x","rootMeanSquareVoltage.mean.y","rootMeanSquareVoltage.mean.x","meanCurrent.y","meanCurrent.x","pulse2.twoPulse.timerPositive[1].entryTime","pulse2.twoPulse.timerNegative[1].entryTime","inductor.i"
5.0339999,0,1,-0.77862155,-0.34215704,12100.034,37.080662,6.0387406,0.024339281,5.02,5.0300002,5.8620777
5.0342002,0,1,-0.77862155,-0.37202945,12100.034,41.542599,6.0387406,0.025508778,5.02,5.0300002,5.8328152
5.0344,0,1,-0.77862155,-0.40238789,12100.034,46.150848,6.0387406,0.026672384,5.02,5.0300002,5.8031845
5.0345998,0,1,-0.77862155,-0.4331125,12100.034,50.870895,6.0387406,0.027830034,5.02,5.0300002,5.7733068
5.0348001,0,1,-0.77862155,-0.46408203,12100.034,55.666473,6.0387406,0.028981697,5.02,5.0300002,5.7433043
5.0349998,0,1,-0.77862155,-0.49517426,12100.034,60.500114,6.0387406,0.030127358,5.02,5.0300002,5.7132988
5.0350351,0,1,-0.77862155,-0.50062436,12100.034,61.347931,6.0387406,0.03032743,5.02,5.0300002,5.7080517
5.0350351,1,0,-0.77862155,-0.50062436,12100.034,61.347931,6.0387406,0.03032743,5.02,5.0300002,5.7080517
5.0352001,1,0,-0.77862155,-0.47498238,12100.034,65.333687,6.0387406,0.031271253,5.02,5.0300002,5.7346129
5.0353999,1,0,-0.77862155,-0.44401282,12100.034,70.129272,6.0387406,0.032421377,5.02,5.0300002,5.7665801
5.0356002,1,0,-0.77862155,-0.41328818,12100.034,74.849358,6.0387406,0.033577859,5.02,5.0300002,5.7981749
5.0358,1,0,-0.77862155,-0.38292974,12100.034,79.457649,6.0387406,0.034740612,5.02,5.0300002,5.8292785
5.0359998,1,0,-0.77862155,-0.3530573,12100.034,83.91964,6.0387406,0.035909526,5.02,5.0300002,5.8597722
5.0362,1,0,-0.77862155,-0.32378876,12100.034,88.203079,6.0387406,0.037084471,5.02,5.0300002,5.8895421
5.0363998,1,0,-0.77862155,-0.29523963,12100.034,92.278603,6.0387406,0.038265288,5.02,5.0300002,5.9184747
5.0366001,1,0,-0.77862155,-0.26752254,12100.034,96.120125,6.0387406,0.0394518,5.02,5.0300002,5.9464617
5.0367999,1,0,-0.77862155,-0.24074696,12100.034,99.7052,6.0387406,0.040643804,5.02,5.0300002,5.9733973
5.0370002,1,0,-0.77862155,-0.21501848,12100.034,103.01548,6.0387406,0.041841082,5.02,5.0300002,5.9991803
5.0372,1,0,-0.77862155,-0.19043869,12100.034,106.03691,6.0387406,0.04304339,5.02,5.0300002,6.0237136
5.0373998,1,0,-0.77862155,-0.16710456,12100.034,108.76,6.0387406,0.044250477,5.02,5.0300002,6.046906
5.0376,1,0,-0.77862155,-0.14510822,12100.034,111.17995,6.0387406,0.045462057,5.02,5.0300002,6.0686707
5.0377998,1,0,-0.77862155,-0.12453643,12100.034,113.2968,6.0387406,0.046677843,5.02,5.0300002,6.0889268
5.0380001,1,0,-0.77862155,-0.1054704,12100.034,115.11532,6.0387406,0.047897525,5.02,5.0300002,6.1075993
5.0381999,1,0,-0.77862155,-0.087985374,12100.034,116.645,6.0387406,0.049120773,5.02,5.0300002,6.1246195
5.0384002,1,0,-0.77862155,-0.07215035,12100.034,117.89988,6.0387406,0.050347257,5.02,5.0300002,6.1399245
5.0386,1,0,-0.77862155,-0.058027826,12100.034,118.89834,6.0387406,0.051576626,5.02,5.0300002,6.15346
5.0387998,1,0,-0.77862155,-0.045673542,12100.034,119.66279,6.0387406,0.052808519,5.02,5.0300002,6.1651764
5.039,1,0,-0.77862155,-0.035136253,12100.034,120.21933,6.0387406,0.054042574,5.02,5.0300002,6.1750326
5.0391998,1,0,-0.77862155,-0.026457544,12100.034,120.59737,6.0387406,0.055278406,5.02,5.0300002,6.1829944
5.0394001,1,0,-0.77862155,-0.019671662,12100.034,120.82909,6.0387406,0.056515642,5.02,5.0300002,6.1890359
5.0395999,1,0,-0.77862155,-0.014805391,12100.034,120.94903,6.0387406,0.057753891,5.02,5.0300002,6.1931372
5.0398002,1,0,-0.77862155,-0.011877937,12100.034,120.99344,6.0387406,0.058992766,5.02,5.0300002,6.1952868
5.04,1,0,-0.77862155,-0.010900841,12100.034,120.99979,6.0387406,0.060231876,5.02,5.0300002,6.1954818
5.04,1,0,-1.0900841,0,12099.979,0,6.0231876,0,5.04,5.0300002,6.1954818
5.0402002,1,0,-1.0900841,-0.00097712374,12099.979,0.0063644145,6.0231876,0.0012389532,5.04,5.0300002,6.1937256
5.0404,1,0,-1.0900841,-0.0039045985,12099.979,0.050791442,6.0231876,0.0024773609,5.04,5.0300002,6.1900301
5.0405998,1,0,-1.0900841,-0.0087709064,12099.979,0.17074865,6.0231876,0.0037148371,5.04,5.0300002,6.1844144
5.0408001,1,0,-1.0900841,-0.015556827,12099.979,0.40250823,6.0231876,0.0049510002,5.04,5.0300002,6.1769052
5.0409999,1,0,-1.0900841,-0.02423558,12099.979,0.78058022,6.0231876,0.0061854753,5.04,5.0300002,6.1675367
5.0412002,1,0,-1.0900841,-0.03477291,12099.979,1.3371662,6.0231876,0.007417894,5.04,5.0300002,6.1563511
5.0414,1,0,-1.0900841,-0.047127232,12099.979,2.1016538,6.0231876,0.0086478982,5.04,5.0300002,6.1433969
5.0416002,1,0,-1.0900841,-0.061249789,12099.979,3.1001513,6.0231876,0.0098751383,5.04,5.0300002,6.1287293
5.0418,1,0,-1.0900841,-0.077084847,12099.979,4.3550763,6.0231876,0.01109928,5.04,5.0300002,6.1124115
5.0419998,1,0,-1.0900841,-0.094569914,12099.979,5.8848033,6.0231876,0.012319998,5.04,5.0300002,6.094512
5.0422001,1,0,-1.0900841,-0.11363599,12099.979,7.7033725,6.0231876,0.013536984,5.04,5.0300002,6.0751061
5.0423999,1,0,-1.0900841,-0.13420781,12099.979,9.8202686,6.0231876,0.014749945,5.04,5.0300002,6.054275
5.0426002,1,0,-1.0900841,-0.15620421,12099.979,12.240273,6.0231876,0.015958605,5.04,5.0300002,6.0321054
5.0427999,1,0,-1.0900841,-0.17953835,12099.979,14.963388,6.0231876,0.017162705,5.04,5.0300002,6.0086894
5.0430002,1,0,-1.0900841,-0.20411818,12099.979,17.984833,6.0231876,0.018362004,5.04,5.0300002,5.9841237
5.0432,1,0,-1.0900841,-0.22984667,12099.979,21.295116,6.0231876,0.019556284,5.04,5.0300002,5.9585094
5.0433998,1,0,-1.0900841,-0.25662228,12099.979,24.880201,6.0231876,0.020745344,5.04,5.0300002,5.9319525
5.0436001,1,0,-1.0900841,-0.28433937,12099.979,28.721716,6.0231876,0.021929009,5.04,5.0300002,5.9045625
5.0437999,1,0,-1.0900841,-0.3128885,12099.979,32.797237,6.0231876,0.023107121,5.04,5.0300002,5.876451
5.0440001,1,0,-1.0900841,-0.34215704,12099.979,37.080662,6.0231876,0.02427955,5.04,5.0300002,5.847734
5.0441999,1,0,-1.0900841,-0.37202945,12099.979,41.542599,6.0231876,0.025446182,5.04,5.0300002,5.8185287
5.0444002,1,0,-1.0900841,-0.40238789,12099.979,46.150848,6.0231876,0.026606936,5.04,5.0300002,5.7889552
5.0446,1,0,-1.0900841,-0.4331125,12099.979,50.870895,6.0231876,0.027761748,5.04,5.0300002,5.7591343
5.0447998,1,0,-1.0900841,-0.46408203,12099.979,55.666473,6.0231876,0.028910581,5.04,5.0300002,5.7291884
5.0450001,1,0,-1.0900841,-0.49517426,12099.979,60.500114,6.0231876,0.030053424,5.04,5.0300002,5.6992393
5.0450449,1,0,-1.0900841,-0.50218141,12099.979,61.590134,6.0231876,0.030309994,5.04,5.0300002,5.6925058
5.0450449,0,1,-1.0900841,-0.50218141,12099.979,61.590134,6.0231876,0.030309994,5.04,5.0300002,5.6925058
5.0451999,0,1,-1.0900841,-0.47809651,12099.979,65.333687,6.0231876,0.031194014,5.04,5.0300002,5.717505
5.0454001,0,1,-1.0900841,-0.44712695,12099.979,70.129272,6.0231876,0.032340724,5.04,5.0300002,5.7495403
5.0455999,0,1,-1.0900841,-0.41640231,12099.979,74.84935,6.0231876,0.033493806,5.04,5.0300002,5.7812033
5.0458002,0,1,-1.0900841,-0.38604388,12099.979,79.457649,6.0231876,0.034653172,5.04,5.0300002,5.8123746
5.046,0,1,-1.0900841,-0.35617143,12099.979,83.919632,6.0231876,0.035818711,5.04,5.0300002,5.842936
5.0461998,0,1,-1.0900841,-0.3269029,12099.979,88.203079,6.0231876,0.036990296,5.04,5.0300002,5.8727732
5.0464001,0,1,-1.0900841,-0.29835376,12099.979,92.278603,6.0231876,0.038167767,5.04,5.0300002,5.901773
5.0465999,0,1,-1.0900841,-0.27063671,12099.979,96.120117,6.0231876,0.039350942,5.04,5.0300002,5.9298263
5.0468001,0,1,-1.0900841,-0.24386109,12099.979,99.7052,6.0231876,0.040539626,5.04,5.0300002,5.9568281
5.0469999,0,1,-1.0900841,-0.21813263,12099.979,103.01548,6.0231876,0.041733596,5.04,5.0300002,5.9826775
5.0472002,0,1,-1.0900841,-0.19355282,12099.979,106.03691,6.0231876,0.042932615,5.04,5.0300002,6.007277
5.0474,0,1,-1.0900841,-0.17021871,12099.979,108.76,6.0231876,0.04413642,5.04,5.0300002,6.0305347
5.0475998,0,1,-1.0900841,-0.14822236,12099.979,111.17995,6.0231876,0.045344733,5.04,5.0300002,6.0523648
5.0478001,0,1,-1.0900841,-0.12765057,12099.979,113.2968,6.0231876,0.046557263,5.04,5.0300002,6.0726862
5.0479999,0,1,-1.0900841,-0.10858454,12099.979,115.11532,6.0231876,0.0477737,5.04,5.0300002,6.0914235
5.0482001,0,1,-1.0900841,-0.091099508,12099.979,116.64499,6.0231876,0.048993722,5.04,5.0300002,6.1085081
5.0483999,0,1,-1.0900841,-0.075264484,12099.979,117.89988,6.0231876,0.050216991,5.04,5.0300002,6.1238775
5.0486002,0,1,-1.0900841,-0.061141964,12099.979,118.89834,6.0231876,0.051443156,5.04,5.0300002,6.1374769
5.0488,0,1,-1.0900841,-0.04878768,12099.979,119.66279,6.0231876,0.052671861,5.04,5.0300002,6.1492572
5.0489998,0,1,-1.0900841,-0.038250394,12099.979,120.21932,6.0231876,0.053902734,5.04,5.0300002,6.1591768
5.0492001,0,1,-1.0900841,-0.029571682,12099.979,120.59736,6.0231876,0.055135403,5.04,5.0300002,6.167202
5.0493999,0,1,-1.0900841,-0.022785801,12099.979,120.82909,6.0231876,0.056369487,5.04,5.0300002,6.1733065
5.0496001,0,1,-1.0900841,-0.017919529,12099.979,120.94903,6.0231876,0.057604596,5.04,5.0300002,6.1774702
5.0497999,0,1,-1.0900841,-0.014992077,12099.979,120.99343,6.0231876,0.058840346,5.04,5.0300002,6.1796827
5.0500002,0,1,-1.0900841,-0.014014979,12099.979,120.99979,6.0231876,0.060076341,5.04,5.0300002,6.1799402
