"Time","vLV.y","iLV.y","vHV.y","iHV.y"
0.046557002,13.513209,-151.32094,23.906229,9.3770399
0.046558,13.504361,-150.4361,23.937136,6.2863779
0.046558999,13.494642,-149.4642,23.957853,4.2146678
0.046560001,13.484212,-148.42122,23.971743,2.8256521
0.046560001,13.484212,-148.42122,23.971743,2.8256519
0.046560001,13.484212,-148.42122,23.971743,2.8256519
0.046560999,13.475431,-147.54314,23.507666,49.233425
0.046562001,13.470036,-147.00359,23.193356,80.664528
0.046562999,13.467355,-146.73546,22.979452,102.05476
0.046564002,13.466857,-146.68573,22.832991,116.70085
0.046565,13.468122,-146.81213,22.731783,126.82169
0.046565998,13.470809,-147.08087,22.660955,133.9044
0.046567,13.474648,-147.46478,22.610512,138.94873
0.046567999,13.47942,-147.94196,22.573719,142.62816
0.046569001,13.484947,-148.49474,22.546101,145.39001
0.046569999,13.491088,-149.10878,22.524654,147.53459
0.046571001,13.497725,-149.77248,22.507347,149.26527
0.046572,13.504764,-150.47638,22.492825,150.71756
0.046572998,13.512128,-151.21278,22.480179,151.98218
0.046574,13.519754,-151.97542,22.468796,153.12036
0.046574999,13.527592,-152.75917,22.458267,154.17326
0.046574999,13.527592,-152.75917,22.458267,154.17326
0.046576001,13.533497,-153.34969,22.966631,103.33693
0.046576999,13.535849,-153.58488,23.307301,69.270012
0.046578001,13.535293,-153.52928,23.535688,46.431187
0.046579,13.532356,-153.23561,23.688772,31.122786
0.046580002,13.527472,-152.74712,23.791367,20.863289
0.046581,13.520992,-152.0992,23.86013,13.987046
0.046581998,13.513209,-151.32094,23.906229,9.3770399
0.046583001,13.504361,-150.4361,23.937136,6.2863779
0.046583999,13.494642,-149.4642,23.957853,4.2146678
0.046585001,13.484212,-148.42122,23.971743,2.8256521
0.046585001,13.484212,-148.42122,23.971743,2.8256519
0.046585001,13.484212,-148.42122,23.971743,2.8256519
0.046585999,13.475431,-147.54314,23.507666,49.233425
0.046587002,13.470036,-147.00359,23.193356,80.664528
0.046588,13.467355,-146.73546,22.979452,102.05476
0.046588998,13.466857,-146.68573,22.832991,116.70085
0.04659,13.468122,-146.81213,22.731783,126.82169
0.046590999,13.470809,-147.08087,22.660955,133.9044
0.046592001,13.474648,-147.46478,22.610512,138.94873
0.046592999,13.47942,-147.94196,22.573719,142.62816
0.046594001,13.484947,-148.49474,22.546101,145.39001
0.046595,13.491088,-149.10878,22.524654,147.53459
0.046596002,13.497725,-149.77248,22.507347,149.26527
0.046597,13.504764,-150.47638,22.492825,150.71756
0.046597999,13.512128,-151.21278,22.480179,151.98218
0.046599001,13.519754,-151.97542,22.468796,153.12036
0.046599999,13.527592,-152.75917,22.458267,154.17326
0.046599999,13.527592,-152.75917,22.458267,154.17326
0.046601001,13.533497,-153.34969,22.966631,103.33693
0.046602,13.535849,-153.58488,23.307301,69.270012
0.046603002,13.535293,-153.52928,23.535688,46.431187
0.046604,13.532356,-153.23561,23.688772,31.122786
0.046604998,13.527472,-152.74712,23.791367,20.863289
0.046606001,13.520992,-152.0992,23.86013,13.987046
0.046606999,13.513209,-151.32094,23.906229,9.3770399
0.046608001,13.504361,-150.4361,23.937136,6.2863779
0.046608999,13.494642,-149.4642,23.957853,4.2146678
0.046610001,13.484212,-148.42122,23.971743,2.8256521
0.046610001,13.484212,-148.42122,23.971743,2.8256519
0.046610001,13.484212,-148.42122,23.971743,2.8256519
0.046611,13.475431,-147.54314,23.507666,49.233425
0.046611998,13.470036,-147.00359,23.193356,80.664528
0.046613,13.467355,-146.73546,22.979452,102.05476
0.046613999,13.466857,-146.68573,22.832991,116.70085
0.046615001,13.468122,-146.81213,22.731783,126.82169
0.046615999,13.470809,-147.08087,22.660955,133.9044
0.046617001,13.474648,-147.46478,22.610512,138.94873
0.046618,13.47942,-147.94196,22.573719,142.62816
0.046619002,13.484947,-148.49474,22.546101,145.39001
0.04662,13.491088,-149.10878,22.524654,147.53459
0.046620999,13.497725,-149.77248,22.507347,149.26527
0.046622001,13.504764,-150.47638,22.492825,150.71756
0.046622999,13.512128,-151.21278,22.480179,151.98218
0.046624001,13.519754,-151.97542,22.468796,153.12036
0.046624999,13.527592,-152.75917,22.458267,154.17326
0.046624999,13.527592,-152.75917,22.458267,154.17326
0.046626002,13.533497,-153.34969,22.966631,103.33693
0.046627,13.535849,-153.58488,23.307301,69.270012
0.046627998,13.535293,-153.52928,23.535688,46.431187
0.046629,13.532356,-153.23561,23.688772,31.122786
0.046629999,13.527472,-152.74712,23.791367,20.863289
0.046631001,13.520992,-152.0992,23.86013,13.987046
0.046631999,13.513209,-151.32094,23.906229,9.3770399
0.046633001,13.504361,-150.4361,23.937136,6.2863779
0.046634,13.494642,-149.4642,23.957853,4.2146678
0.046634998,13.484212,-148.42122,23.971743,2.8256521
0.046634998,13.484212,-148.42122,23.971743,2.8256519
0.046634998,13.484212,-148.42122,23.971743,2.8256519
0.046636,13.475431,-147.54314,23.507666,49.233425
0.046636999,13.470036,-147.00359,23.193356,80.664528
0.046638001,13.467355,-146.73546,22.979452,102.05476
0.046638999,13.466857,-146.68573,22.832991,116.70085
0.046640001,13.468122,-146.81213,22.731783,126.82169
0.046641,13.470809,-147.08087,22.660955,133.9044
0.046642002,13.474648,-147.46478,22.610512,138.94873
0.046643,13.47942,-147.94196,22.573719,142.62816
0.046643998,13.484947,-148.49474,22.546101,145.39001
0.046645001,13.491088,-149.10878,22.524654,147.53459
0.046645999,13.497725,-149.77248,22.507347,149.26527
0.046647001,13.504764,-150.47638,22.492825,150.71756
0.046647999,13.512128,-151.21278,22.480179,151.98218
0.046649002,13.519754,-151.97542,22.468796,153.12036
0.04665,13.527592,-152.75917,22.458267,154.17326
0.04665,13.527592,-152.75917,22.458267,154.17326
0.046650998,13.533497,-153.34969,22.966631,103.33693
0.046652,13.535849,-153.58488,23.307301,69.270012
0.046652999,13.535293,-153.52928,23.535688,46.431187
0.046654001,13.532356,-153.23561,23.688772,31.122786
0.046654999,13.527472,-152.74712,23.791367,20.863289
0.046656001,13.520992,-152.0992,23.86013,13.987046
0.046657,13.513209,-151.32094,23.906229,9.3770399
0.046658002,13.504361,-150.4361,23.937136,6.2863779
0.046659,13.494642,-149.4642,23.957853,4.2146678
0.046659999,13.484212,-148.42122,23.971743,2.8256521
0.046659999,13.484212,-148.42122,23.971743,2.8256519
0.046659999,13.484212,-148.42122,23.971743,2.8256519
0.046661001,13.475431,-147.54314,23.507666,49.233425
0.046661999,13.470036,-147.00359,23.193356,80.664528
0.046663001,13.467355,-146.73546,22.979452,102.05476
0.046664,13.466857,-146.68573,22.832991,116.70085
0.046665002,13.468122,-146.81213,22.731783,126.82169
0.046666,13.470809,-147.08087,22.660955,133.9044
0.046666998,13.474648,-147.46478,22.610512,138.94873
0.046668001,13.47942,-147.94196,22.573719,142.62816
0.046668999,13.484947,-148.49474,22.546101,145.39001
0.046670001,13.491088,-149.10878,22.524654,147.53459
0.046670999,13.497725,-149.77248,22.507347,149.26527
0.046672001,13.504764,-150.47638,22.492825,150.71756
0.046673,13.512128,-151.21278,22.480179,151.98218
0.046673998,13.519754,-151.97542,22.468796,153.12036
0.046675,13.527592,-152.75917,22.458267,154.17326
0.046675,13.527592,-152.75917,22.458267,154.17326
0.046675999,13.533497,-153.34969,22.966631,103.33693
0.046677001,13.535849,-153.58488,23.307301,69.270012
0.046677999,13.535293,-153.52928,23.535688,46.431187
0.046679001,13.532356,-153.23561,23.688772,31.122786
0.04668,13.527472,-152.74712,23.791367,20.863289
0.046681002,13.520992,-152.0992,23.86013,13.987046
0.046682,13.513209,-151.32094,23.906229,9.3770399
0.046682999,13.504361,-150.4361,23.937136,6.2863779
0.046684001,13.494642,-149.4642,23.957853,4.2146678
0.046684999,13.484212,-148.42122,23.971743,2.8256521
0.046684999,13.484212,-148.42122,23.971743,2.8256519
0.046684999,13.484212,-148.42122,23.971743,2.8256519
0.046686001,13.475431,-147.54314,23.507666,49.233425
0.046686999,13.470036,-147.00359,23.193356,80.664528
0.046688002,13.467355,-146.73546,22.979452,102.05476
0.046689,13.466857,-146.68573,22.832991,116.70085
0.046689998,13.468122,-146.81213,22.731783,126.82169
0.046691,13.470809,-147.08087,22.660955,133.9044
0.046691999,13.474648,-147.46478,22.610512,138.94873
0.046693001,13.47942,-147.94196,22.573719,142.62816
0.046693999,13.484947,-148.49474,22.546101,145.39001
0.046695001,13.491088,-149.10878,22.524654,147.53459
0.046696,13.497725,-149.77248,22.507347,149.26527
0.046696998,13.504764,-150.47638,22.492825,150.71756
0.046698,13.512128,-151.21278,22.480179,151.98218
0.046698999,13.519754,-151.97542,22.468796,153.12036
0.046700001,13.527592,-152.75917,22.458267,154.17326
0.046700001,13.527592,-152.75917,22.458267,154.17326
0.046700999,13.533497,-153.34969,22.966631,103.33693
0.046702001,13.535849,-153.58488,23.307301,69.270012
0.046703,13.535293,-153.52928,23.535688,46.431187
0.046704002,13.532356,-153.23561,23.688772,31.122786
0.046705,13.527472,-152.74712,23.791367,20.863289
0.046705998,13.520992,-152.0992,23.86013,13.987046
0.046707001,13.513209,-151.32094,23.906229,9.3770399
0.046707999,13.504361,-150.4361,23.937136,6.2863779
0.046709001,13.494642,-149.4642,23.957853,4.2146678
0.046709999,13.484212,-148.42122,23.971743,2.8256521
0.046709999,13.484212,-148.42122,23.971743,2.8256519
0.046709999,13.484212,-148.42122,23.971743,2.8256519
0.046711002,13.475431,-147.54314,23.507666,49.233425
0.046712,13.470036,-147.00359,23.193356,80.664528
0.046712998,13.467355,-146.73546,22.979452,102.05476
0.046714,13.466857,-146.68573,22.832991,116.70085
0.046714999,13.468122,-146.81213,22.731783,126.82169
0.046716001,13.470809,-147.08087,22.660955,133.9044
0.046716999,13.474648,-147.46478,22.610512,138.94873
0.046718001,13.47942,-147.94196,22.573719,142.62816
0.046719,13.484947,-148.49474,22.546101,145.39001
0.046720002,13.491088,-149.10878,22.524654,147.53459
0.046721,13.497725,-149.77248,22.507347,149.26527
0.046721999,13.504764,-150.47638,22.492825,150.71756
0.046723001,13.512128,-151.21278,22.480179,151.98218
0.046723999,13.519754,-151.97542,22.468796,153.12036
0.046725001,13.527592,-152.75917,22.458267,154.17326
0.046725001,13.527592,-152.75917,22.458267,154.17326
0.046726,13.533497,-153.34969,22.966631,103.33693
0.046727002,13.535849,-153.58488,23.307301,69.270012
0.046728,13.535293,-153.52928,23.535688,46.431187
0.046728998,13.532356,-153.23561,23.688772,31.122786
0.046730001,13.527472,-152.74712,23.791367,20.863289
0.046730999,13.520992,-152.0992,23.86013,13.987046
0.046732001,13.513209,-151.32094,23.906229,9.3770399
0.046732999,13.504361,-150.4361,23.937136,6.2863779
0.046734001,13.494642,-149.4642,23.957853,4.2146678
0.046735,13.484212,-148.42122,23.971743,2.8256521
0.046735,13.484212,-148.42122,23.971743,2.8256519
0.046735,13.484212,-148.42122,23.971743,2.8256519
0.046735998,13.475431,-147.54314,23.507666,49.233425
0.046737,13.470036,-147.00359,23.193356,80.664528
0.046737999,13.467355,-146.73546,22.979452,102.05476
0.046739001,13.466857,-146.68573,22.832991,116.70085
0.046739999,13.468122,-146.81213,22.731783,126.82169
0.046741001,13.470809,-147.08087,22.660955,133.9044
0.046742,13.474648,-147.46478,22.610512,138.94873
0.046743002,13.47942,-147.94196,22.573719,142.62816
0.046744,13.484947,-148.49474,22.546101,145.39001
0.046744999,13.491088,-149.10878,22.524654,147.53459
0.046746001,13.497725,-149.77248,22.507347,149.26527
0.046746999,13.504764,-150.47638,22.492825,150.71756
0.046748001,13.512128,-151.21278,22.480179,151.98218
0.046749,13.519754,-151.97542,22.468796,153.12036
0.046750002,13.527592,-152.75917,22.458267,154.17326
0.046750002,13.527592,-152.75917,22.458267,154.17326
0.046751,13.533497,-153.34969,22.966631,103.33693
0.046751998,13.535849,-153.58488,23.307301,69.270012
0.046753,13.535293,-153.52928,23.535688,46.431187
0.046753999,13.532356,-153.23561,23.688772,31.122786
0.046755001,13.527472,-152.74712,23.791367,20.863289
0.046755999,13.520992,-152.0992,23.86013,13.987046
0.046757001,13.513209,-151.32094,23.906229,9.3770399
0.046758,13.504361,-150.4361,23.937136,6.2863779
0.046758998,13.494642,-149.4642,23.957853,4.2146678
0.04676,13.484212,-148.42122,23.971743,2.8256521
0.04676,13.484212,-148.42122,23.971743,2.8256519
0.04676,13.484212,-148.42122,23.971743,2.8256519
0.046760999,13.475431,-147.54314,23.507666,49.233425
0.046762001,13.470036,-147.00359,23.193356,80.664528
0.046762999,13.467355,-146.73546,22.979452,102.05476
0.046764001,13.466857,-146.68573,22.832991,116.70085
0.046765,13.468122,-146.81213,22.731783,126.82169
0.046766002,13.470809,-147.08087,22.660955,133.9044
0.046767,13.474648,-147.46478,22.610512,138.94873
0.046767998,13.47942,-147.94196,22.573719,142.62816
0.046769001,13.484947,-148.49474,22.546101,145.39001
0.046769999,13.491088,-149.10878,22.524654,147.53459
0.046771001,13.497725,-149.77248,22.507347,149.26527
0.046771999,13.504764,-150.47638,22.492825,150.71756
0.046773002,13.512128,-151.21278,22.480179,151.98218
0.046774,13.519754,-151.97542,22.468796,153.12036
0.046774998,13.527592,-152.75917,22.458267,154.17326
0.046774998,13.527592,-152.75917,22.458267,154.17326
0.046776,13.533497,-153.34969,22.966631,103.33693
0.046776999,13.535849,-153.58488,23.307301,69.270012
0.046778001,13.535293,-153.52928,23.535688,46.431187
0.046778999,13.532356,-153.23561,23.688772,31.122786
0.046780001,13.527472,-152.74712,23.791367,20.863289
0.046781,13.520992,-152.0992,23.86013,13.987046
0.046782002,13.513209,-151.32094,23.906229,9.3770399
0.046783,13.504361,-150.4361,23.937136,6.2863779
0.046783999,13.494642,-149.4642,23.957853,4.2146678
0.046785001,13.484212,-148.42122,23.971743,2.8256521
0.046785001,13.484212,-148.42122,23.971743,2.8256519
0.046785001,13.484212,-148.42122,23.971743,2.8256519
0.046785999,13.475431,-147.54314,23.507666,49.233425
0.046787001,13.470036,-147.00359,23.193356,80.664528
0.046788,13.467355,-146.73546,22.979452,102.05476
0.046789002,13.466857,-146.68573,22.832991,116.70085
0.04679,13.468122,-146.81213,22.731783,126.82169
0.046790998,13.470809,-147.08087,22.660955,133.9044
0.046792001,13.474648,-147.46478,22.610512,138.94873
0.046792999,13.47942,-147.94196,22.573719,142.62816
0.046794001,13.484947,-148.49474,22.546101,145.39001
0.046794999,13.491088,-149.10878,22.524654,147.53459
0.046796001,13.497725,-149.77248,22.507347,149.26527
0.046797,13.504764,-150.47638,22.492825,150.71756
0.046797998,13.512128,-151.21278,22.480179,151.98218
0.046799,13.519754,-151.97542,22.468796,153.12036
0.046799999,13.527592,-152.75917,22.458267,154.17326
0.046799999,13.527592,-152.75917,22.458267,154.17326
0.046801001,13.533497,-153.34969,22.966631,103.33693
0.046801999,13.535849,-153.58488,23.307301,69.270012
0.046803001,13.535293,-153.52928,23.535688,46.431187
0.046804,13.532356,-153.23561,23.688772,31.122786
0.046805002,13.527472,-152.74712,23.791367,20.863289
0.046806,13.520992,-152.0992,23.86013,13.987046
0.046806999,13.513209,-151.32094,23.906229,9.3770399
0.046808001,13.504361,-150.4361,23.937136,6.2863779
0.046808999,13.494642,-149.4642,23.957853,4.2146678
0.046810001,13.484212,-148.42122,23.971743,2.8256521
0.046810001,13.484212,-148.42122,23.971743,2.8256519
0.046810001,13.484212,-148.42122,23.971743,2.8256519
0.046811,13.475431,-147.54314,23.507666,49.233425
0.046812002,13.470036,-147.00359,23.193356,80.664528
0.046813,13.467355,-146.73546,22.979452,102.05476
0.046813998,13.466857,-146.68573,22.832991,116.70085
0.046815,13.468122,-146.81213,22.731783,126.82169
0.046815999,13.470809,-147.08087,22.660955,133.9044
0.046817001,13.474648,-147.46478,22.610512,138.94873
0.046817999,13.47942,-147.94196,22.573719,142.62816
0.046819001,13.484947,-148.49474,22.546101,145.39001
0.04682,13.491088,-149.10878,22.524654,147.53459
0.046820998,13.497725,-149.77248,22.507347,149.26527
0.046822,13.504764,-150.47638,22.492825,150.71756
0.046822999,13.512128,-151.21278,22.480179,151.98218
0.046824001,13.519754,-151.97542,22.468796,153.12036
0.046824999,13.527592,-152.75917,22.458267,154.17326
0.046824999,13.527592,-152.75917,22.458267,154.17326
0.046826001,13.533497,-153.34969,22.966631,103.33693
0.046827,13.535849,-153.58488,23.307301,69.270012
0.046828002,13.535293,-153.52928,23.535688,46.431187
0.046829,13.532356,-153.23561,23.688772,31.122786
0.046829998,13.527472,-152.74712,23.791367,20.863289
0.046831001,13.520992,-152.0992,23.86013,13.987046
0.046831999,13.513209,-151.32094,23.906229,9.3770399
0.046833001,13.504361,-150.4361,23.937136,6.2863779
0.046833999,13.494642,-149.4642,23.957853,4.2146678
0.046835002,13.484212,-148.42122,23.971743,2.8256521
0.046835002,13.484212,-148.42122,23.971743,2.8256519
0.046835002,13.484212,-148.42122,23.971743,2.8256519
0.046836,13.475431,-147.54314,23.507666,49.233425
0.046836998,13.470036,-147.00359,23.193356,80.664528
0.046838,13.467355,-146.73546,22.979452,102.05476
0.046838999,13.466857,-146.68573,22.832991,116.70085
0.046840001,13.468122,-146.81213,22.731783,126.82169
0.046840999,13.470809,-147.08087,22.660955,133.9044
0.046842001,13.474648,-147.46478,22.610512,138.94873
0.046843,13.47942,-147.94196,22.573719,142.62816
0.046844002,13.484947,-148.49474,22.546101,145.39001
0.046845,13.491088,-149.10878,22.524654,147.53459
0.046845999,13.497725,-149.77248,22.507347,149.26527
0.046847001,13.504764,-150.47638,22.492825,150.71756
0.046847999,13.512128,-151.21278,22.480179,151.98218
0.046849001,13.519754,-151.97542,22.468796,153.12036
0.04685,13.527592,-152.75917,22.458267,154.17326
0.04685,13.527592,-152.75917,22.458267,154.17326
0.046851002,13.533497,-153.34969,22.966631,103.33693
0.046852,13.535849,-153.58488,23.307301,69.270012
0.046852998,13.535293,-153.52928,23.535688,46.431187
0.046854001,13.532356,-153.23561,23.688772,31.122786
0.046854999,13.527472,-152.74712,23.791367,20.863289
0.046856001,13.520992,-152.0992,23.86013,13.987046
0.046856999,13.513209,-151.32094,23.906229,9.3770399
0.046858002,13.504361,-150.4361,23.937136,6.2863779
0.046859,13.494642,-149.4642,23.957853,4.2146678
0.046859998,13.484212,-148.42122,23.971743,2.8256521
0.046859998,13.484212,-148.42122,23.971743,2.8256519
0.046859998,13.484212,-148.42122,23.971743,2.8256519
0.046861,13.475431,-147.54314,23.507666,49.233425
0.046861999,13.470036,-147.00359,23.193356,80.664528
0.046863001,13.467355,-146.73546,22.979452,102.05476
0.046863999,13.466857,-146.68573,22.832991,116.70085
0.046865001,13.468122,-146.81213,22.731783,126.82169
0.046866,13.470809,-147.08087,22.660955,133.9044
0.046867002,13.474648,-147.46478,22.610512,138.94873
0.046868,13.47942,-147.94196,22.573719,142.62816
0.046868999,13.484947,-148.49474,22.546101,145.39001
0.046870001,13.491088,-149.10878,22.524654,147.53459
0.046870999,13.497725,-149.77248,22.507347,149.26527
0.046872001,13.504764,-150.47638,22.492825,150.71756
0.046873,13.512128,-151.21278,22.480179,151.98218
0.046874002,13.519754,-151.97542,22.468796,153.12036
0.046875,13.527592,-152.75917,22.458267,154.17326
0.046875,13.527592,-152.75917,22.458267,154.17326
0.046875998,13.533497,-153.34969,22.966631,103.33693
0.046877,13.535849,-153.58488,23.307301,69.270012
0.046877999,13.535293,-153.52928,23.535688,46.431187
0.046879001,13.532356,-153.23561,23.688772,31.122786
0.046879999,13.527472,-152.74712,23.791367,20.863289
0.046881001,13.520992,-152.0992,23.86013,13.987046
0.046882,13.513209,-151.32094,23.906229,9.3770399
0.046882998,13.504361,-150.4361,23.937136,6.2863779
0.046884,13.494642,-149.4642,23.957853,4.2146678
0.046884999,13.484212,-148.42122,23.971743,2.8256521
0.046884999,13.484212,-148.42122,23.971743,2.8256519
0.046884999,13.484212,-148.42122,23.971743,2.8256519
0.046886001,13.475431,-147.54314,23.507666,49.233425
0.046886999,13.470036,-147.00359,23.193356,80.664528
0.046888001,13.467355,-146.73546,22.979452,102.05476
0.046889,13.466857,-146.68573,22.832991,116.70085
0.046890002,13.468122,-146.81213,22.731783,126.82169
0.046891,13.470809,-147.08087,22.660955,133.9044
0.046891998,13.474648,-147.46478,22.610512,138.94873
0.046893001,13.47942,-147.94196,22.573719,142.62816
0.046893999,13.484947,-148.49474,22.546101,145.39001
0.046895001,13.491088,-149.10878,22.524654,147.53459
0.046895999,13.497725,-149.77248,22.507347,149.26527
0.046897002,13.504764,-150.47638,22.492825,150.71756
0.046898,13.512128,-151.21278,22.480179,151.98218
0.046898998,13.519754,-151.97542,22.468796,153.12036
0.0469,13.527592,-152.75917,22.458267,154.17326
0.0469,13.527592,-152.75917,22.458267,154.17326
0.046900999,13.533497,-153.34969,22.966631,103.33693
0.046902001,13.535849,-153.58488,23.307301,69.270012
0.046902999,13.535293,-153.52928,23.535688,46.431187
0.046904001,13.532356,-153.23561,23.688772,31.122786
0.046905,13.527472,-152.74712,23.791367,20.863289
0.046905998,13.520992,-152.0992,23.86013,13.987046
0.046907,13.513209,-151.32094,23.906229,9.3770399
0.046907999,13.504361,-150.4361,23.937136,6.2863779
0.046909001,13.494642,-149.4642,23.957853,4.2146678
0.046909999,13.484212,-148.42122,23.971743,2.8256521
0.046909999,13.484212,-148.42122,23.971743,2.8256519
0.046909999,13.484212,-148.42122,23.971743,2.8256519
0.046911001,13.475431,-147.54314,23.507666,49.233425
0.046912,13.470036,-147.00359,23.193356,80.664528
0.046913002,13.467355,-146.73546,22.979452,102.05476
0.046914,13.466857,-146.68573,22.832991,116.70085
0.046914998,13.468122,-146.81213,22.731783,126.82169
0.046916001,13.470809,-147.08087,22.660955,133.9044
0.046916999,13.474648,-147.46478,22.610512,138.94873
0.046918001,13.47942,-147.94196,22.573719,142.62816
0.046918999,13.484947,-148.49474,22.546101,145.39001
0.046920002,13.491088,-149.10878,22.524654,147.53459
0.046921,13.497725,-149.77248,22.507347,149.26527
0.046921998,13.504764,-150.47638,22.492825,150.71756
0.046923,13.512128,-151.21278,22.480179,151.98218
0.046923999,13.519754,-151.97542,22.468796,153.12036
0.046925001,13.527592,-152.75917,22.458267,154.17326
0.046925001,13.527592,-152.75917,22.458267,154.17326
0.046925999,13.533497,-153.34969,22.966631,103.33693
0.046927001,13.535849,-153.58488,23.307301,69.270012
0.046928,13.535293,-153.52928,23.535688,46.431187
0.046929002,13.532356,-153.23561,23.688772,31.122786
0.04693,13.527472,-152.74712,23.791367,20.863289
0.046930999,13.520992,-152.0992,23.86013,13.987046
0.046932001,13.513209,-151.32094,23.906229,9.3770399
0.046932999,13.504361,-150.4361,23.937136,6.2863779
0.046934001,13.494642,-149.4642,23.957853,4.2146678
0.046935,13.484212,-148.42122,23.971743,2.8256521
0.046935,13.484212,-148.42122,23.971743,2.8256519
0.046935,13.484212,-148.42122,23.971743,2.8256519
0.046936002,13.475431,-147.54314,23.507666,49.233425
0.046937,13.470036,-147.00359,23.193356,80.664528
0.046937998,13.467355,-146.73546,22.979452,102.05476
0.046939,13.466857,-146.68573,22.832991,116.70085
0.046939999,13.468122,-146.81213,22.731783,126.82169
0.046941001,13.470809,-147.08087,22.660955,133.9044
0.046941999,13.474648,-147.46478,22.610512,138.94873
0.046943001,13.47942,-147.94196,22.573719,142.62816
0.046944,13.484947,-148.49474,22.546101,145.39001
0.046944998,13.491088,-149.10878,22.524654,147.53459
0.046946,13.497725,-149.77248,22.507347,149.26527
0.046946999,13.504764,-150.47638,22.492825,150.71756
0.046948001,13.512128,-151.21278,22.480179,151.98218
0.046948999,13.519754,-151.97542,22.468796,153.12036
0.046950001,13.527592,-152.75917,22.458267,154.17326
0.046950001,13.527592,-152.75917,22.458267,154.17326
0.046951,13.533497,-153.34969,22.966631,103.33693
0.046952002,13.535849,-153.58488,23.307301,69.270012
0.046953,13.535293,-153.52928,23.535688,46.431187
0.046953999,13.532356,-153.23561,23.688772,31.122786
0.046955001,13.527472,-152.74712,23.791367,20.863289
0.046955999,13.520992,-152.0992,23.86013,13.987046
0.046957001,13.513209,-151.32094,23.906229,9.3770399
0.046957999,13.504361,-150.4361,23.937136,6.2863779
0.046959002,13.494642,-149.4642,23.957853,4.2146678
0.04696,13.484212,-148.42122,23.971743,2.8256521
0.04696,13.484212,-148.42122,23.971743,2.8256519
0.04696,13.484212,-148.42122,23.971743,2.8256519
0.046960998,13.475431,-147.54314,23.507666,49.233425
0.046962,13.470036,-147.00359,23.193356,80.664528
0.046962999,13.467355,-146.73546,22.979452,102.05476
0.046964001,13.466857,-146.68573,22.832991,116.70085
0.046964999,13.468122,-146.81213,22.731783,126.82169
0.046966001,13.470809,-147.08087,22.660955,133.9044
0.046967,13.474648,-147.46478,22.610512,138.94873
0.046967998,13.47942,-147.94196,22.573719,142.62816
0.046969,13.484947,-148.49474,22.546101,145.39001
0.046969999,13.491088,-149.10878,22.524654,147.53459
0.046971001,13.497725,-149.77248,22.507347,149.26527
0.046971999,13.504764,-150.47638,22.492825,150.71756
0.046973001,13.512128,-151.21278,22.480179,151.98218
0.046974,13.519754,-151.97542,22.468796,153.12036
0.046975002,13.527592,-152.75917,22.458267,154.17326
0.046975002,13.527592,-152.75917,22.458267,154.17326
0.046976,13.533497,-153.34969,22.966631,103.33693
0.046976998,13.535849,-153.58488,23.307301,69.270012
0.046978001,13.535293,-153.52928,23.535688,46.431187
0.046978999,13.532356,-153.23561,23.688772,31.122786
0.046980001,13.527472,-152.74712,23.791367,20.863289
0.046980999,13.520992,-152.0992,23.86013,13.987046
0.046982002,13.513209,-151.32094,23.906229,9.3770399
0.046983,13.504361,-150.4361,23.937136,6.2863779
0.046983998,13.494642,-149.4642,23.957853,4.2146678
0.046985,13.484212,-148.42122,23.971743,2.8256521
0.046985,13.484212,-148.42122,23.971743,2.8256519
0.046985,13.484212,-148.42122,23.971743,2.8256519
0.046985999,13.475431,-147.54314,23.507666,49.233425
0.046987001,13.470036,-147.00359,23.193356,80.664528
0.046987999,13.467355,-146.73546,22.979452,102.05476
0.046989001,13.466857,-146.68573,22.832991,116.70085
0.04699,13.468122,-146.81213,22.731783,126.82169
0.046991002,13.470809,-147.08087,22.660955,133.9044
0.046992,13.474648,-147.46478,22.610512,138.94873
0.046992999,13.47942,-147.94196,22.573719,142.62816
0.046994001,13.484947,-148.49474,22.546101,145.39001
0.046994999,13.491088,-149.10878,22.524654,147.53459
0.046996001,13.497725,-149.77248,22.507347,149.26527
0.046997,13.504764,-150.47638,22.492825,150.71756
0.046998002,13.512128,-151.21278,22.480179,151.98218
0.046999,13.519754,-151.97542,22.468796,153.12036
0.046999998,13.527592,-152.75917,22.458267,154.17326
0.046999998,13.527592,-152.75917,22.458267,154.17326
0.047001,13.533497,-153.34969,22.966631,103.33693
0.047001999,13.535849,-153.58488,23.307301,69.270012
0.047003001,13.535293,-153.52928,23.535688,46.431187
0.047003999,13.532356,-153.23561,23.688772,31.122786
0.047005001,13.527472,-152.74712,23.791367,20.863289
0.047006,13.520992,-152.0992,23.86013,13.987046
0.047006998,13.513209,-151.32094,23.906229,9.3770399
0.047008,13.504361,-150.4361,23.937136,6.2863779
0.047008999,13.494642,-149.4642,23.957853,4.2146678
0.047010001,13.484212,-148.42122,23.971743,2.8256521
0.047010001,13.484212,-148.42122,23.971743,2.8256519
0.047010001,13.484212,-148.42122,23.971743,2.8256519
0.047010999,13.475431,-147.54314,23.507666,49.233425
0.047012001,13.470036,-147.00359,23.193356,80.664528
0.047013,13.467355,-146.73546,22.979452,102.05476
0.047014002,13.466857,-146.68573,22.832991,116.70085
0.047015,13.468122,-146.81213,22.731783,126.82169
0.047015999,13.470809,-147.08087,22.660955,133.9044
0.047017001,13.474648,-147.46478,22.610512,138.94873
0.047017999,13.47942,-147.94196,22.573719,142.62816
