"Time","aimc.wMechanical","currentQuasiRMSSensor.I"
0.30050001,43.536324,63.302612
0.30059999,43.552235,63.301273
0.30070001,43.56815,63.299931
0.3008,43.584061,63.298592
0.30090001,43.599972,63.297256
0.301,43.615883,63.295921
0.30109999,43.631794,63.29459
0.3012,43.647709,63.293259
0.30129999,43.66362,63.291927
0.30140001,43.679531,63.2906
0.30149999,43.695438,63.289272
0.30160001,43.711349,63.287949
0.3017,43.727261,63.286625
0.30180001,43.743172,63.285305
0.3019,43.759079,63.283985
0.30199999,43.77499,63.282669
0.3021,43.790901,63.281353
0.30219999,43.806808,63.280041
0.30230001,43.82272,63.278728
0.30239999,43.838627,63.277416
0.30250001,43.854534,63.276108
0.3026,43.870445,63.274803
0.30270001,43.886353,63.273495
0.3028,43.90226,63.272194
0.30289999,43.918167,63.270889
0.303,43.934074,63.269592
0.30309999,43.949982,63.268291
0.30320001,43.965889,63.266994
0.30329999,43.981796,63.265701
0.30340001,43.997704,63.264408
0.3035,44.013611,63.263115
0.30360001,44.029514,63.261826
0.3037,44.045422,63.260536
0.30379999,44.061329,63.259251
0.3039,44.077232,63.257965
0.30399999,44.09314,63.256683
0.30410001,44.109043,63.255402
0.30419999,44.12495,63.25412
0.30430001,44.140854,63.252842
0.3044,44.156757,63.251564
0.30450001,44.172661,63.25029
0.3046,44.188568,63.249016
0.30469999,44.204472,63.247746
0.3048,44.220375,63.246475
0.30489999,44.236279,63.245209
0.30500001,44.252182,63.243938
0.30509999,44.268085,63.242676
0.30520001,44.283985,63.241413
0.3053,44.299889,63.24015
0.30540001,44.315792,63.238888
0.3055,44.331696,63.237633
0.30559999,44.347595,63.236374
0.3057,44.363499,63.235119
0.30579999,44.379398,63.233864
0.30590001,44.395302,63.232613
0.30599999,44.411201,63.231361
0.30610001,44.427105,63.230114
0.3062,44.443005,63.228867
0.30630001,44.458904,63.227619
0.3064,44.474804,63.226376
0.30649999,44.490704,63.225132
0.3066,44.506607,63.223892
0.30669999,44.522507,63.222652
0.30680001,44.538406,63.221416
0.30689999,44.554302,63.220181
0.30700001,44.570202,63.218945
0.3071,44.586102,63.217712
0.30720001,44.602001,63.21648
0.3073,44.617901,63.215252
0.30739999,44.633797,63.214024
0.3075,44.649696,63.212795
0.30759999,44.665596,63.211571
0.30770001,44.681492,63.210346
0.30779999,44.697392,63.209126
0.30790001,44.713287,63.207905
0.308,44.729183,63.206684
0.30809999,44.745083,63.205467
0.3082,44.760979,63.20425
0.30829999,44.776875,63.203037
0.30840001,44.79277,63.201824
0.30849999,44.808666,63.200615
0.30860001,44.824562,63.199402
0.3087,44.840458,63.198196
0.30880001,44.856354,63.196987
0.3089,44.87225,63.195782
0.30899999,44.888145,63.19458
0.3091,44.904041,63.193378
0.30919999,44.919937,63.192177
0.30930001,44.935829,63.190979
0.30939999,44.951725,63.189781
0.30950001,44.967617,63.188583
0.3096,44.983513,63.187389
0.30970001,44.999409,63.186195
0.3098,45.015301,63.185005
0.30989999,45.031193,63.183815
0.31,45.047089,63.182629
0.31009999,45.062981,63.181438
0.31020001,45.078873,63.180256
0.31029999,45.094765,63.17907
0.31040001,45.110661,63.177887
0.3105,45.126553,63.176708
0.31060001,45.142445,63.175526
0.3107,45.158337,63.174347
0.31079999,45.174229,63.173172
0.3109,45.190121,63.171997
0.31099999,45.206009,63.170822
0.31110001,45.221901,63.169651
0.31119999,45.237793,63.16848
0.31130001,45.253685,63.167309
0.3114,45.269573,63.166142
0.31150001,45.285465,63.164974
0.3116,45.301353,63.163811
0.31169999,45.317245,63.162647
0.3118,45.333134,63.161484
0.31189999,45.349026,63.160324
0.31200001,45.364914,63.159164
0.31209999,45.380802,63.158009
0.31220001,45.396694,63.156853
0.3123,45.412582,63.155697
0.31240001,45.428471,63.154541
0.3125,45.444359,63.153389
0.31259999,45.460247,63.152241
0.3127,45.476135,63.151093
0.31279999,45.492023,63.149944
0.31290001,45.507912,63.148796
0.31299999,45.5238,63.147652
0.31310001,45.539688,63.146507
0.3132,45.555576,63.145367
0.31330001,45.571461,63.144226
0.3134,45.587349,63.143085
0.31349999,45.603237,63.141949
0.3136,45.619122,63.140812
0.31369999,45.63501,63.139675
0.31380001,45.650894,63.138542
0.31389999,45.666782,63.137409
0.31400001,45.682667,63.13628
0.3141,45.698555,63.135151
0.31420001,45.714439,63.134022
0.3143,45.730324,63.132893
0.31439999,45.746208,63.131767
0.3145,45.762096,63.130646
0.31459999,45.777981,63.12952
0.31470001,45.793865,63.128399
0.31479999,45.80975,63.127281
0.31490001,45.825634,63.12616
0.315,45.841518,63.125046
0.31510001,45.857403,63.123928
0.3152,45.873283,63.122814
0.31529999,45.889168,63.1217
0.3154,45.905052,63.12059
0.31549999,45.920937,63.119476
0.31560001,45.936817,63.11837
0.31569999,45.952702,63.11726
0.31580001,45.968586,63.116154
0.3159,45.984467,63.115051
0.31600001,46.000351,63.113945
0.3161,46.016232,63.112843
0.31619999,46.032112,63.11174
0.3163,46.047997,63.110641
0.31639999,46.063877,63.109543
0.31650001,46.079758,63.108448
0.31659999,46.095638,63.107349
0.31670001,46.111523,63.106255
0.3168,46.127403,63.105164
0.31690001,46.143284,63.104073
0.317,46.159164,63.102982
0.31709999,46.175045,63.101891
0.31720001,46.190926,63.100803
0.31729999,46.206806,63.099716
0.31740001,46.222687,63.098633
0.3175,46.238564,63.097546
0.31760001,46.254444,63.096466
0.3177,46.270325,63.095383
0.31779999,46.286201,63.094303
0.3179,46.302082,63.093224
0.31799999,46.317963,63.092148
0.31810001,46.333839,63.091068
0.31819999,46.34972,63.089996
0.31830001,46.365597,63.088921
0.3184,46.381477,63.087849
0.31850001,46.397354,63.086777
0.3186,46.413231,63.085709
0.31869999,46.429111,63.084641
0.3188,46.444988,63.083572
0.31889999,46.460865,63.082504
0.31900001,46.476742,63.08144
0.31909999,46.492619,63.080376
0.31920001,46.508495,63.079315
0.3193,46.524372,63.078255
0.31940001,46.540249,63.077194
0.3195,46.556126,63.076138
0.31959999,46.572002,63.075077
0.3197,46.587879,63.074024
0.31979999,46.603756,63.072968
0.31990001,46.619633,63.071915
0.31999999,46.635506,63.070862
0.32010001,46.651382,63.069809
0.3202,46.667259,63.06876
0.32030001,46.683132,63.067711
0.3204,46.699009,63.066666
0.32049999,46.714882,63.06562
0.3206,46.730759,63.064575
0.32069999,46.746632,63.06353
0.32080001,46.762508,63.062489
0.32089999,46.778381,63.061447
0.32100001,46.794254,63.060406
0.3211,46.810127,63.059368
0.32120001,46.826004,63.058331
0.3213,46.841877,63.057293
0.32139999,46.85775,63.056259
0.3215,46.873623,63.055225
0.32159999,46.889496,63.054192
0.32170001,46.905369,63.053162
0.32179999,46.921242,63.052132
0.32190001,46.937115,63.051102
0.322,46.952988,63.050072
0.32210001,46.968861,63.049046
0.3222,46.984734,63.048019
0.32229999,47.000603,63.046997
0.3224,47.016476,63.045975
0.32249999,47.032349,63.044952
0.32260001,47.048218,63.04393
0.32269999,47.064091,63.042912
0.32280001,47.07996,63.041893
0.3229,47.095833,63.040874
0.32300001,47.111702,63.03986
0.3231,47.127575,63.038845
0.32319999,47.143444,63.03783
0.3233,47.159317,63.036819
0.32339999,47.175186,63.035809
0.32350001,47.191055,63.034798
0.32359999,47.206924,63.033787
0.32370001,47.222797,63.03278
0.3238,47.238667,63.031773
0.32390001,47.254536,63.030766
0.324,47.270405,63.029762
0.32409999,47.286274,63.028759
0.3242,47.302143,63.027756
0.32429999,47.318012,63.026756
0.32440001,47.333881,63.025757
0.32449999,47.349751,63.024757
0.32460001,47.36562,63.023762
0.3247,47.381485,63.022762
0.32480001,47.397354,63.021767
0.3249,47.413223,63.020775
0.32499999,47.429089,63.019783
0.3251,47.444958,63.018791
0.32519999,47.460827,63.017799
0.32530001,47.476692,63.016808
0.32539999,47.492561,63.01582
0.32550001,47.508427,63.014832
0.3256,47.524296,63.013847
0.32570001,47.540161,63.012863
0.3258,47.556026,63.011879
0.32589999,47.571896,63.010895
0.32600001,47.587761,63.009914
0.32609999,47.603626,63.008934
0.32620001,47.619495,63.007954
0.3263,47.635361,63.006973
0.32640001,47.651226,63.005997
0.3265,47.667091,63.00502
0.32659999,47.682957,63.004044
0.3267,47.698822,63.003071
0.32679999,47.714687,63.002098
0.32690001,47.730553,63.001125
0.32699999,47.746418,63.000156
0.32710001,47.762283,62.999187
0.3272,47.778145,62.998219
0.32730001,47.79401,62.99725
0.3274,47.809875,62.996284
0.32749999,47.825741,62.995319
0.3276,47.841602,62.994354
0.32769999,47.857468,62.993389
0.32780001,47.873333,62.992428
0.32789999,47.889194,62.991467
0.32800001,47.90506,62.990509
0.3281,47.920921,62.989548
0.32820001,47.936787,62.98859
0.3283,47.952648,62.987637
0.32839999,47.96851,62.986679
0.3285,47.984375,62.985725
0.32859999,48.000237,62.984772
0.32870001,48.016098,62.983822
0.32879999,48.03196,62.982868
0.32890001,48.047825,62.981918
0.329,48.063686,62.980968
0.32910001,48.079548,62.980022
0.3292,48.095409,62.979076
0.32929999,48.111271,62.97813
0.3294,48.127132,62.977184
0.32949999,48.142994,62.976242
0.32960001,48.158855,62.9753
0.32969999,48.174717,62.974358
0.32980001,48.190578,62.973415
0.3299,48.206436,62.972477
0.33000001,48.222298,62.971539
0.3301,48.238159,62.9706
0.33019999,48.254021,62.969666
0.3303,48.269878,62.968731
0.33039999,48.28574,62.967796
0.33050001,48.301598,62.966862
0.33059999,48.317459,62.965931
0.33070001,48.333321,62.965
0.3308,48.349178,62.964069
0.33090001,48.365036,62.963139
0.331,48.380898,62.962212
0.33109999,48.396755,62.961285
0.3312,48.412617,62.960358
0.33129999,48.428474,62.959435
0.33140001,48.444332,62.958508
0.33149999,48.46019,62.957584
0.33160001,48.476051,62.956665
0.3317,48.491909,62.955742
0.33180001,48.507767,62.954823
0.3319,48.523624,62.953903
0.33199999,48.539482,62.952988
0.3321,48.55534,62.952068
0.33219999,48.571198,62.951153
0.33230001,48.587055,62.950237
0.33239999,48.602913,62.949326
0.33250001,48.618771,62.94841
0.3326,48.634628,62.947498
0.33270001,48.650482,62.94659
0.3328,48.66634,62.945679
0.33289999,48.682198,62.944771
0.333,48.698055,62.943863
0.33309999,48.713909,62.942955
0.33320001,48.729767,62.942051
0.33329999,48.745621,62.941143
0.33340001,48.761478,62.940239
0.3335,48.777336,62.939339
0.33360001,48.79319,62.938435
0.3337,48.809048,62.937534
0.33379999,48.824902,62.936634
0.3339,48.840755,62.935734
0.33399999,48.856613,62.934837
0.33410001,48.872467,62.933941
0.33419999,48.888321,62.933044
0.33430001,48.904179,62.932148
0.3344,48.920033,62.931255
0.33450001,48.935886,62.930359
0.3346,48.95174,62.92947
0.33469999,48.967594,62.928577
0.3348,48.983448,62.927685
0.33489999,48.999302,62.926796
0.33500001,49.015156,62.925907
0.3351,49.03101,62.925022
0.33520001,49.046864,62.924133
0.3353,49.062717,62.923248
0.33539999,49.078571,62.922363
0.3355,49.094425,62.921482
0.33559999,49.110279,62.920597
0.33570001,49.126129,62.919716
0.33579999,49.141983,62.918835
0.33590001,49.157837,62.917953
0.336,49.173691,62.917076
0.33610001,49.189541,62.916199
0.3362,49.205395,62.915321
0.33629999,49.221245,62.914444
0.3364,49.237099,62.91357
0.33649999,49.252949,62.912697
0.33660001,49.268803,62.911823
0.33669999,49.284653,62.91095
0.33680001,49.300507,62.91008
0.3369,49.316357,62.909206
0.33700001,49.332207,62.908337
0.3371,49.348061,62.907471
0.33719999,49.363911,62.906601
0.3373,49.379761,62.905735
0.33739999,49.395611,62.904869
0.33750001,49.411465,62.904003
0.33759999,49.427315,62.903141
0.33770001,49.443165,62.902275
0.3378,49.459015,62.901413
0.33790001,49.474865,62.900551
0.338,49.490715,62.899693
0.33809999,49.506565,62.89883
0.3382,49.522415,62.897972
0.33829999,49.538265,62.897118
0.33840001,49.554115,62.896259
0.33849999,49.569965,62.895405
0.33860001,49.585812,62.894547
0.3387,49.601662,62.893692
0.33880001,49.617512,62.892841
0.3389,49.633362,62.891987
0.33899999,49.649208,62.891136
0.3391,49.665058,62.890285
0.33919999,49.680908,62.889435
0.33930001,49.696754,62.888588
0.33939999,49.712605,62.887741
0.33950001,49.728451,62.886894
0.3396,49.744301,62.886047
0.33970001,49.760147,62.885201
0.3398,49.775997,62.884357
0.33989999,49.791843,62.883514
0.34,49.80769,62.882671
0.34009999,49.82354,62.881828
0.34020001,49.839386,62.880989
0.34029999,49.855232,62.88015
0.34040001,49.871082,62.879311
0.3405,49.886929,62.878471
0.34060001,49.902775,62.877632
0.3407,49.918621,62.876797
0.34079999,49.934467,62.875961
0.3409,49.950314,62.875126
0.34099999,49.96616,62.874294
0.34110001,49.98201,62.873459
0.34119999,49.997852,62.872627
0.34130001,50.013699,62.871796
0.3414,50.029545,62.870964
0.34150001,50.045391,62.870136
0.3416,50.061237,62.869308
0.34169999,50.077084,62.868481
0.3418,50.09293,62.867653
0.34189999,50.108776,62.866825
0.34200001,50.124619,62.866001
0.34209999,50.140465,62.865177
0.34220001,50.156311,62.864353
0.3423,50.172153,62.863529
0.34240001,50.188,62.862709
0.3425,50.203846,62.861889
0.34259999,50.219688,62.861069
0.3427,50.235535,62.860249
0.34279999,50.251377,62.859428
0.34290001,50.267223,62.858612
0.34299999,50.283066,62.857796
0.34310001,50.298912,62.856979
0.3432,50.314754,62.856163
0.34330001,50.330597,62.85535
0.3434,50.346443,62.854538
0.34349999,50.362286,62.853725
0.3436,50.378128,62.852913
0.34369999,50.39397,62.852104
0.34380001,50.409817,62.851292
0.3439,50.425659,62.850483
0.34400001,50.441502,62.849674
0.3441,50.457344,62.848869
0.34419999,50.473186,62.848061
0.3443,50.489029,62.847256
0.34439999,50.504871,62.846451
0.34450001,50.520714,62.845646
0.34459999,50.536556,62.844841
0.34470001,50.552399,62.84404
0.3448,50.568241,62.843239
0.34490001,50.584084,62.842438
0.345,50.599926,62.841637
0.34509999,50.615765,62.840839
0.3452,50.631607,62.840038
0.34529999,50.647449,62.839241
0.34540001,50.663292,62.838444
0.34549999,50.679131,62.837646
0.34560001,50.694973,62.836853
0.3457,50.710815,62.83606
0.34580001,50.726654,62.835266
0.3459,50.742496,62.834473
0.34599999,50.758335,62.833679
0.3461,50.774178,62.83289
0.34619999,50.790016,62.8321
0.34630001,50.805859,62.83131
0.34639999,50.821697,62.830521
0.34650001,50.83754,62.829731
0.3466,50.853378,62.828945
0.34670001,50.869217,62.828159
0.3468,50.885059,62.827374
0.34689999,50.900898,62.826588
0.347,50.916737,62.825802
0.34709999,50.932575,62.82502
0.34720001,50.948418,62.824238
0.34729999,50.964256,62.823456
0.34740001,50.980095,62.822674
0.3475,50.995934,62.821896
0.34760001,51.011772,62.821114
0.3477,51.027611,62.820335
0.34779999,51.043449,62.819557
0.3479,51.059288,62.818783
0.34799999,51.075127,62.818005
0.34810001,51.090965,62.81723
0.34819999,51.106804,62.816456
0.34830001,51.122643,62.815681
0.3484,51.138481,62.814907
0.34850001,51.15432,62.814137
0.3486,51.170155,62.813362
0.34869999,51.185993,62.812592
0.3488,51.201832,62.811821
0.34889999,51.21767,62.811054
0.34900001,51.233505,62.810284
0.34909999,51.249344,62.809517
0.34920001,51.265182,62.80875
0.3493,51.281017,62.807983
0.34940001,51.296856,62.807217
0.3495,51.312691,62.806454
0.34959999,51.328529,62.805687
0.3497,51.344364,62.804924
0.34979999,51.360203,62.804161
0.34990001,51.376038,62.803402
0.34999999,51.391876,62.802639
0.35010001,51.407711,62.80188
0.3502,51.42355,62.801121
0.35030001,51.439384,62.800362
0.3504,51.455219,62.799603
0.35049999,51.471054,62.798847
0.3506,51.486893,62.798088
0.35069999,51.502728,62.797333
0.35080001,51.518562,62.796577
0.35089999,51.534397,62.795822
0.35100001,51.550232,62.795071
0.3511,51.566071,62.794315
0.35120001,51.581905,62.793564
0.3513,51.59774,62.792812
0.35139999,51.613575,62.792065
0.3515,51.62941,62.791313
0.35159999,51.645245,62.790565
0.35170001,51.661079,62.789814
0.35179999,51.676914,62.789066
0.35190001,51.692745,62.788319
0.352,51.70858,62.787575
0.35210001,51.724415,62.786827
0.3522,51.74025,62.786083
0.35229999,51.756084,62.785339
0.3524,51.771919,62.784595
0.35249999,51.78775,62.783852
0.35260001,51.803585,62.783112
0.3527,51.81942,62.782372
0.35280001,51.835251,62.781628
0.3529,51.851086,62.780891
0.35299999,51.86692,62.780151
0.3531,51.882751,62.779411
0.35319999,51.898586,62.778675
0.35330001,51.914417,62.777939
0.35339999,51.930252,62.777203
0.35350001,51.946083,62.776466
0.3536,51.961918,62.77573
0.35370001,51.977749,62.774998
0.3538,51.99358,62.774261
0.35389999,52.009415,62.773529
0.354,52.025246,62.772797
0.35409999,52.04108,62.772068
0.35420001,52.056911,62.771336
0.35429999,52.072742,62.770607
0.35440001,52.088573,62.769878
0.3545,52.104408,62.76915
0.35460001,52.120239,62.768421
0.3547,52.13607,62.767693
0.35479999,52.151901,62.766968
0.3549,52.167732,62.766239
0.35499999,52.183563,62.765514
0.35510001,52.199394,62.76479
0.35519999,52.215225,62.764069
0.35530001,52.231056,62.763344
0.3554,52.246887,62.762623
0.35550001,52.262718,62.761902
0.3556,52.278549,62.761181
0.35569999,52.29438,62.76046
0.3558,52.310211,62.759739
0.35589999,52.326042,62.759022
0.35600001,52.341873,62.758301
0.35609999,52.3577,62.757584
0.35620001,52.373531,62.756866
0.3563,52.389362,62.756153
0.35640001,52.405193,62.755436
0.3565,52.421021,62.754723
0.35659999,52.436852,62.754009
0.3567,52.452682,62.753296
0.35679999,52.46851,62.752583
0.35690001,52.484341,62.751869
0.35699999,52.500168,62.75116
0.35710001,52.515999,62.75045
0.3572,52.53183,62.749741
0.35730001,52.547657,62.749031
0.3574,52.563488,62.748322
0.35749999,52.579315,62.747612
0.3576,52.595142,62.746906
0.35769999,52.610973,62.746201
0.35780001,52.626801,62.745495
0.35789999,52.642628,62.744789
0.35800001,52.658459,62.744083
0.3581,52.674286,62.743382
0.35820001,52.690113,62.742676
0.3583,52.705944,62.741974
0.35839999,52.721771,62.741272
0.3585,52.737598,62.74057
0.35859999,52.753426,62.739872
0.35870001,52.769253,62.73917
0.35879999,52.78508,62.738472
0.35890001,52.800911,62.737774
0.359,52.816738,62.737076
0.35910001,52.832565,62.736378
0.3592,52.848392,62.735683
0.35929999,52.86422,62.734985
0.3594,52.880047,62.734291
0.35949999,52.895874,62.733597
0.35960001,52.911701,62.732903
0.35969999,52.927525,62.732208
0.35980001,52.943352,62.731518
0.3599,52.959179,62.730824
0.36000001,52.975006,62.730133
0.3601,52.990833,62.729443
0.36019999,53.00666,62.728752
0.3603,53.022484,62.728062
0.36039999,53.038311,62.727375
0.36050001,53.054138,62.726685
0.36059999,53.069965,62.725998
0.36070001,53.085789,62.725311
0.3608,53.101616,62.724625
0.36090001,53.117439,62.723938
0.361,53.133266,62.723255
0.36109999,53.149094,62.722569
0.3612,53.164917,62.721886
0.36129999,53.180744,62.721203
0.36140001,53.196568,62.72052
0.36149999,53.212395,62.719837
0.36160001,53.228218,62.719158
0.3617,53.244041,62.718475
0.36179999,53.259869,62.717796
0.3619,53.275692,62.717117
0.36199999,53.291519,62.716438
0.36210001,53.307343,62.715759
0.36219999,53.323166,62.715084
0.36230001,53.338993,62.714405
0.3624,53.354816,62.71373
0.36250001,53.37064,62.713055
0.3626,53.386463,62.712379
0.36269999,53.402287,62.711704
0.3628,53.418114,62.711033
0.36289999,53.433937,62.710358
0.36300001,53.44976,62.709686
0.36309999,53.465584,62.709015
0.36320001,53.481407,62.708344
0.3633,53.497231,62.707672
0.36340001,53.513054,62.707001
0.3635,53.528877,62.706333
0.36359999,53.544701,62.705666
0.3637,53.560524,62.704994
0.36379999,53.576347,62.704327
0.36390001,53.592171,62.703663
0.36399999,53.607994,62.702995
0.36410001,53.623817,62.702328
0.3642,53.639637,62.701664
0.36430001,53.65546,62.701
0.3644,53.671284,62.700336
0.36449999,53.687107,62.699673
0.3646,53.70293,62.699009
0.36469999,53.71875,62.698349
0.36480001,53.734573,62.697685
0.36489999,53.750397,62.697025
0.36500001,53.766216,62.696365
0.3651,53.78204,62.695705
0.36520001,53.797863,62.695045
0.3653,53.813683,62.694386
0.36539999,53.829506,62.693729
0.3655,53.845325,62.693073
0.36559999,53.861149,62.692413
0.36570001,53.876968,62.691757
0.36579999,53.892792,62.691101
0.36590001,53.908611,62.690449
0.366,53.924435,62.689793
0.36610001,53.940254,62.68914
0.3662,53.956078,62.688488
0.36629999,53.971897,62.687832
0.3664,53.987717,62.687183
0.36649999,54.00354,62.686531
0.36660001,54.01936,62.685879
0.36669999,54.035179,62.68523
0.36680001,54.050999,62.684578
0.3669,54.066822,62.683929
0.36700001,54.082642,62.683281
0.3671,54.098461,62.682632
0.36719999,54.114281,62.681984
0.3673,54.1301,62.681339
0.36739999,54.14592,62.680691
0.36750001,54.161743,62.680046
0.36759999,54.177563,62.679401
0.36770001,54.193382,62.678757
0.3678,54.209202,62.678112
0.36790001,54.225021,62.677471
0.368,54.240841,62.676826
0.36809999,54.25666,62.676186
0.3682,54.27248,62.675541
0.36829999,54.2883,62.6749
0.36840001,54.304115,62.674259
0.36849999,54.319935,62.673622
0.36860001,54.335754,62.672981
0.3687,54.351574,62.67234
0.36880001,54.367393,62.671703
0.3689,54.383213,62.671066
0.36899999,54.399029,62.670429
0.3691,54.414848,62.669792
0.36919999,54.430668,62.669155
0.36930001,54.446487,62.668522
0.36939999,54.462303,62.667885
0.36950001,54.478123,62.667252
0.3696,54.493942,62.666618
0.36970001,54.509758,62.665985
0.3698,54.525578,62.665352
0.36989999,54.541393,62.664719
0.37,54.557213,62.664085
0.37009999,54.573032,62.663456
0.37020001,54.588848,62.662827
0.37029999,54.604668,62.662197
0.37040001,54.620483,62.661568
0.3705,54.636303,62.660938
0.37059999,54.652119,62.660309
0.3707,54.667934,62.659683
0.37079999,54.683754,62.659054
0.37090001,54.69957,62.658428
0.37099999,54.715385,62.657803
0.37110001,54.731205,62.657177
0.3712,54.747021,62.656551
0.37130001,54.762836,62.65593
0.3714,54.778656,62.655304
0.37149999,54.794472,62.654682
0.3716,54.810287,62.654057
0.37169999,54.826103,62.653435
0.37180001,54.841919,62.652813
0.37189999,54.857738,62.652195
0.37200001,54.873554,62.651573
0.3721,54.88937,62.650951
0.37220001,54.905186,62.650333
0.3723,54.921001,62.649715
0.37239999,54.936817,62.649097
0.3725,54.952633,62.648479
0.37259999,54.968449,62.647861
0.37270001,54.984264,62.647243
0.37279999,55.00008,62.646629
0.37290001,55.015896,62.646015
0.373,55.031712,62.645397
0.37310001,55.047527,62.644783
0.3732,55.063343,62.644169
0.37329999,55.079159,62.643555
0.3734,55.094971,62.642944
0.37349999,55.110786,62.64233
0.37360001,55.126602,62.64172
0.37369999,55.142418,62.641109
0.37380001,55.158234,62.640495
0.3739,55.174046,62.639889
0.37400001,55.189861,62.639278
0.3741,55.205677,62.638668
0.37419999,55.221493,62.638058
0.3743,55.237305,62.637451
0.37439999,55.25312,62.636845
0.37450001,55.268932,62.636238
0.37459999,55.284748,62.635632
0.37470001,55.300564,62.635025
0.3748,55.316376,62.634418
0.37490001,55.332191,62.633812
0.375,55.348003,62.633209
0.37509999,55.363819,62.632603
0.3752,55.379631,62.632
0.37529999,55.395447,62.631397
0.37540001,55.411259,62.630795
0.37549999,55.427074,62.630196
0.37560001,55.442886,62.629593
0.3757,55.458698,62.62899
0.37580001,55.474514,62.628391
0.3759,55.490326,62.627792
0.37599999,55.506138,62.627193
0.3761,55.521954,62.626595
0.37619999,55.537766,62.625996
0.37630001,55.553577,62.625397
0.37639999,55.569389,62.624798
0.37650001,55.585205,62.624203
0.3766,55.601017,62.623608
0.37670001,55.616829,62.623013
0.3768,55.632641,62.622414
0.37689999,55.648453,62.621822
0.377,55.664265,62.621227
0.37709999,55.68008,62.620632
0.37720001,55.695892,62.620041
0.37729999,55.711704,62.619446
0.37740001,55.727516,62.618855
0.3775,55.743328,62.618263
0.37760001,55.75914,62.617672
0.3777,55.774952,62.617081
0.37779999,55.790764,62.616489
0.3779,55.806576,62.615902
0.37799999,55.822388,62.615311
0.37810001,55.8382,62.614723
0.37819999,55.854008,62.614136
0.37830001,55.86982,62.613548
0.3784,55.885632,62.612961
0.37850001,55.901443,62.612373
0.3786,55.917255,62.611786
0.37869999,55.933067,62.611202
0.3788,55.948875,62.610615
0.37889999,55.964687,62.610031
0.37900001,55.980499,62.609447
0.37909999,55.996311,62.608864
0.37920001,56.012119,62.60828
0.3793,56.027931,62.607697
0.37940001,56.043743,62.607113
0.3795,56.059551,62.606533
0.37959999,56.075363,62.605949
0.37970001,56.091171,62.60537
0.37979999,56.106983,62.60479
0.37990001,56.122795,62.60421
0.38,56.138603,62.60363
0.38010001,56.154415,62.60305
0.3802,56.170223,62.602474
0.38029999,56.186035,62.601894
0.3804,56.201843,62.601318
0.38049999,56.217655,62.600739
0.38060001,56.233463,62.600163
0.38069999,56.249271,62.599586
0.38080001,56.265083,62.59901
0.3809,56.280891,62.598438
0.38100001,56.296703,62.597862
0.3811,56.312511,62.597286
0.38119999,56.32832,62.596714
0.3813,56.344131,62.596142
0.38139999,56.35994,62.59557
0.38150001,56.375748,62.594997
0.38159999,56.391556,62.594425
0.38170001,56.407368,62.593853
0.3818,56.423176,62.593281
0.38190001,56.438984,62.592712
0.382,56.454792,62.59214
0.38209999,56.4706,62.591572
0.3822,56.486408,62.591003
0.38229999,56.502216,62.590435
0.38240001,56.518028,62.589867
0.38249999,56.533836,62.589298
0.38260001,56.549644,62.588734
0.3827,56.565453,62.588165
0.38280001,56.581261,62.587601
0.3829,56.597069,62.587032
0.38299999,56.612877,62.586468
0.3831,56.628685,62.585903
0.38319999,56.644493,62.585339
0.38330001,56.660301,62.584774
0.38339999,56.676109,62.584213
0.38350001,56.691914,62.583649
0.3836,56.707722,62.583088
0.38370001,56.72353,62.582523
0.3838,56.739338,62.581963
0.38389999,56.755146,62.581402
0.384,56.770954,62.580841
0.38409999,56.786758,62.58028
0.38420001,56.802567,62.57972
0.38429999,56.818375,62.579163
0.38440001,56.834183,62.578602
0.3845,56.849987,62.578045
0.38460001,56.865795,62.577488
0.3847,56.881603,62.576931
0.38479999,56.897408,62.576374
0.3849,56.913216,62.575817
0.38499999,56.929024,62.57526
0.38510001,56.944828,62.574703
0.38519999,56.960636,62.57415
0.38530001,56.97644,62.573597
0.3854,56.992249,62.57304
0.38550001,57.008057,62.572487
0.3856,57.023861,62.571934
0.38569999,57.039669,62.571381
0.3858,57.055473,62.570831
0.38589999,57.071278,62.570278
0.38600001,57.087086,62.569725
0.38609999,57.10289,62.569176
0.38620001,57.118698,62.568626
0.3863,57.134502,62.568073
0.38640001,57.150311,62.567524
0.3865,57.166115,62.566975
0.38659999,57.181919,62.566429
0.3867,57.197727,62.56588
0.38679999,57.213531,62.565331
0.38690001,57.229336,62.564785
0.38699999,57.24514,62.564236
0.38710001,57.260948,62.56369
0.3872,57.276752,62.563145
0.38730001,57.292557,62.562599
0.3874,57.308361,62.562054
0.38749999,57.324165,62.561508
0.3876,57.339973,62.560963
0.38769999,57.355778,62.560421
0.38780001,57.371582,62.559875
0.38789999,57.387386,62.559334
0.38800001,57.403191,62.558792
0.3881,57.418995,62.55825
0.38820001,57.434799,62.557709
0.3883,57.450603,62.557167
0.38839999,57.466408,62.556625
0.38850001,57.482212,62.556084
0.38859999,57.498016,62.555546
0.38870001,57.513821,62.555008
0.3888,57.529625,62.554466
0.38890001,57.545429,62.553928
0.389,57.561234,62.553391
0.38909999,57.577038,62.552853
0.3892,57.592842,62.552315
0.38929999,57.608646,62.551777
0.38940001,57.624451,62.551243
0.38949999,57.640251,62.550705
0.38960001,57.656055,62.550171
0.3897,57.67186,62.549637
