"Time","volume.medium.p","volume.medium.T"
0.17877001,1081880.9,293.16425
0.17897201,1081967.2,293.16425
0.17917401,1082053.4,293.16425
0.17937601,1082139,293.16425
0.17957801,1082224.2,293.16428
0.17978001,1082309.1,293.16428
0.17998201,1082393.6,293.16428
0.18018401,1082477.8,293.16428
0.18038601,1082561.5,293.16428
0.18058801,1082644.9,293.16428
0.18079001,1082727.9,293.16428
0.18099201,1082810.5,293.16428
0.18119401,1082892.9,293.16428
0.18139599,1082974.8,293.16428
0.18159799,1083056.2,293.16428
0.18179999,1083137.5,293.16428
0.18200199,1083218.2,293.16428
0.18220399,1083298.8,293.16428
0.18240599,1083378.9,293.16428
0.18260799,1083458.6,293.16428
0.18280999,1083538,293.16428
0.18301199,1083617,293.16428
0.18321399,1083695.8,293.16428
0.18341599,1083774.1,293.16428
0.18361799,1083852.1,293.16428
0.18381999,1083929.8,293.16428
0.18402199,1084007,293.16428
0.18422399,1084084,293.16428
0.18442599,1084160.6,293.16428
0.18462799,1084236.9,293.16428
0.18483,1084312.9,293.16431
0.185032,1084388.5,293.16431
0.185234,1084463.8,293.16431
0.185436,1084538.6,293.16431
0.185638,1084613.2,293.16431
0.18584,1084687.5,293.16431
0.186042,1084761.5,293.16431
0.186244,1084835,293.16431
0.186446,1084908.4,293.16431
0.186648,1084981.2,293.16431
0.18685,1085053.9,293.16431
0.187052,1085126.2,293.16431
0.187254,1085198.2,293.16431
0.187456,1085269.9,293.16431
0.187658,1085341.2,293.16431
0.18786,1085412.2,293.16431
0.188062,1085483,293.16431
0.188264,1085553.4,293.16431
0.188466,1085623.5,293.16431
0.188668,1085693.2,293.16431
0.18887,1085762.8,293.16431
0.189072,1085831.9,293.16431
0.189274,1085900.8,293.16431
0.189476,1085969.2,293.16431
0.189678,1086037.5,293.16431
0.18988,1086105.4,293.16431
0.190082,1086173,293.16431
0.190284,1086240.4,293.16431
0.190486,1086307.4,293.16431
0.190688,1086374.1,293.16431
0.19089,1086440.6,293.16431
0.191092,1086506.8,293.16434
0.191294,1086572.6,293.16434
0.191496,1086638.1,293.16434
0.191698,1086703.4,293.16434
0.1919,1086768.4,293.16434
0.192102,1086833.1,293.16434
0.192304,1086897.5,293.16434
0.192506,1086961.6,293.16434
0.192708,1087025.4,293.16434
0.19291,1087089,293.16434
0.193112,1087152.2,293.16434
0.193314,1087215.2,293.16434
0.193516,1087277.9,293.16434
0.193718,1087340.4,293.16434
0.19392,1087402.5,293.16434
0.194122,1087464.4,293.16434
0.194324,1087525.9,293.16434
0.194526,1087587.2,293.16434
0.194728,1087648.2,293.16434
0.19493,1087709.1,293.16434
0.195132,1087769.6,293.16434
0.195334,1087829.9,293.16434
0.195536,1087889.8,293.16434
0.195738,1087949.5,293.16434
0.19594,1088008.9,293.16434
0.196142,1088068.1,293.16434
0.196344,1088127,293.16434
0.196546,1088185.6,293.16434
0.196748,1088244,293.16434
0.19695,1088302.1,293.16434
0.197152,1088360,293.16434
0.197354,1088417.6,293.16434
0.197556,1088475,293.16434
0.197758,1088532.1,293.16434
0.19796,1088589,293.16434
0.198162,1088645.6,293.16437
0.198364,1088701.9,293.16437
0.198566,1088758,293.16437
0.198768,1088813.9,293.16437
0.19897,1088869.5,293.16437
0.19917201,1088924.8,293.16437
0.19937401,1088979.9,293.16437
0.19957601,1089034.8,293.16437
0.19977801,1089089.4,293.16437
0.19998001,1089143.8,293.16437
0.20018201,1089197.9,293.16437
0.20038401,1089251.8,293.16437
0.20058601,1089305.4,293.16437
0.20078801,1089358.9,293.16437
0.20099001,1089412,293.16437
0.20119201,1089464.9,293.16437
0.20139401,1089517.6,293.16437
0.20159601,1089570.1,293.16437
0.20179801,1089622.4,293.16437
0.20200001,1089674.4,293.16437
0.20220201,1089726.1,293.16437
0.20240401,1089777.6,293.16437
0.20260599,1089829,293.16437
0.20280799,1089880,293.16437
0.20300999,1089930.9,293.16437
0.20321199,1089981.5,293.16437
0.20341399,1090031.9,293.16437
0.20361599,1090082.1,293.16437
0.20381799,1090132.1,293.16437
0.20401999,1090181.8,293.16437
0.20422199,1090231.4,293.16437
0.20442399,1090280.6,293.16437
0.20462599,1090329.8,293.16437
0.20482799,1090378.5,293.16437
0.20502999,1090427.2,293.16437
0.20523199,1090475.6,293.16437
0.20543399,1090523.9,293.16437
0.20563599,1090571.9,293.16437
0.20583799,1090619.6,293.16437
0.20603999,1090667.1,293.16437
0.206242,1090714.5,293.16437
0.206444,1090761.6,293.16437
0.206646,1090808.6,293.1644
0.206848,1090855.4,293.1644
0.20705,1090901.9,293.1644
0.207252,1090948.2,293.1644
0.207454,1090994.2,293.1644
0.207656,1091040.2,293.1644
0.207858,1091085.9,293.1644
0.20806,1091131.4,293.1644
0.208262,1091176.8,293.1644
0.208464,1091221.8,293.1644
0.208666,1091266.6,293.1644
0.208868,1091311.4,293.1644
0.20907,1091355.9,293.1644
0.209272,1091400.1,293.1644
0.209474,1091444.2,293.1644
0.209676,1091488.1,293.1644
0.209878,1091531.9,293.1644
0.21008,1091575.4,293.1644
0.210282,1091618.8,293.1644
0.210484,1091661.9,293.1644
0.210686,1091704.8,293.1644
0.210888,1091747.5,293.1644
0.21109,1091790.1,293.1644
0.211292,1091832.5,293.1644
0.211494,1091874.6,293.1644
0.211696,1091916.6,293.1644
0.211898,1091958.4,293.1644
0.2121,1092000,293.1644
0.212302,1092041.5,293.1644
0.212504,1092082.8,293.1644
0.212706,1092123.8,293.1644
0.212908,1092164.8,293.1644
0.21311,1092205.4,293.1644
0.213312,1092245.9,293.1644
0.213514,1092286.2,293.1644
0.213716,1092326.4,293.1644
0.213918,1092366.4,293.1644
0.21412,1092406.2,293.1644
0.214322,1092445.9,293.1644
0.214524,1092485.2,293.1644
0.214726,1092524.6,293.1644
0.214928,1092563.6,293.1644
0.21513,1092602.6,293.1644
0.215332,1092641.4,293.1644
0.215534,1092679.9,293.1644
0.215736,1092718.4,293.1644
0.215938,1092756.6,293.1644
0.21614,1092794.6,293.1644
0.216342,1092832.6,293.1644
0.216544,1092870.2,293.1644
0.216746,1092907.9,293.1644
0.216948,1092945.2,293.1644
0.21715,1092982.5,293.16443
0.217352,1093019.6,293.16443
0.217554,1093056.5,293.16443
0.217756,1093093.2,293.16443
0.217958,1093129.8,293.16443
0.21816,1093166.2,293.16443
0.218362,1093202.5,293.16443
0.218564,1093238.5,293.16443
0.218766,1093274.5,293.16443
0.218968,1093310.2,293.16443
0.21917,1093345.9,293.16443
0.219372,1093381.2,293.16443
0.219574,1093416.6,293.16443
0.219776,1093451.8,293.16443
0.219978,1093486.8,293.16443
0.22018,1093521.5,293.16443
0.220382,1093556.2,293.16443
0.22058401,1093590.8,293.16443
0.22078601,1093625.1,293.16443
0.22098801,1093659.2,293.16443
0.22119001,1093693.4,293.16443
0.22139201,1093727.2,293.16443
0.22159401,1093761,293.16443
0.22179601,1093794.6,293.16443
0.22199801,1093828.1,293.16443
0.22220001,1093861.4,293.16443
0.22240201,1093894.5,293.16443
0.22260401,1093927.5,293.16443
0.22280601,1093960.4,293.16443
0.22300801,1093993.1,293.16443
0.22321001,1094025.8,293.16443
0.22341201,1094058.1,293.16443
0.22361401,1094090.4,293.16443
0.22381601,1094122.5,293.16443
0.22401799,1094154.5,293.16443
0.22421999,1094186.4,293.16443
0.22442199,1094218.1,293.16443
0.22462399,1094249.8,293.16443
0.22482599,1094281.1,293.16443
0.22502799,1094312.4,293.16443
0.22522999,1094343.6,293.16443
0.22543199,1094374.6,293.16443
0.22563399,1094405.5,293.16443
0.22583599,1094436.2,293.16443
0.22603799,1094466.8,293.16443
0.22623999,1094497.2,293.16443
0.22644199,1094527.6,293.16443
0.22664399,1094557.8,293.16443
0.22684599,1094587.9,293.16443
0.22704799,1094617.8,293.16443
0.22724999,1094647.6,293.16443
0.227452,1094677.2,293.16443
0.227654,1094706.8,293.16443
0.227856,1094736.1,293.16443
0.228058,1094765.4,293.16443
0.22826,1094794.6,293.16443
0.228462,1094823.6,293.16443
0.228664,1094852.5,293.16443
0.228866,1094881.2,293.16443
0.229068,1094909.9,293.16443
0.22927,1094938.4,293.16443
0.229472,1094966.8,293.16443
0.229674,1094994.9,293.16443
0.229876,1095023,293.16443
0.230078,1095051,293.16443
0.23028,1095078.9,293.16443
0.230482,1095106.6,293.16443
0.230684,1095134.2,293.16443
0.230886,1095161.8,293.16443
0.231088,1095189.1,293.16443
0.23129,1095216.4,293.16446
0.231492,1095243.5,293.16446
0.231694,1095270.5,293.16446
0.231896,1095297.4,293.16446
0.232098,1095324.2,293.16446
0.2323,1095350.9,293.16446
0.232502,1095377.4,293.16446
0.232704,1095403.8,293.16446
0.232906,1095430.1,293.16446
0.233108,1095456.2,293.16446
0.23331,1095482.4,293.16446
0.233512,1095508.2,293.16446
0.233714,1095534.1,293.16446
0.233916,1095559.9,293.16446
0.234118,1095585.5,293.16446
0.23432,1095611,293.16446
0.234522,1095636.4,293.16446
0.234724,1095661.6,293.16446
0.234926,1095686.8,293.16446
0.235128,1095711.8,293.16446
0.23533,1095736.8,293.16446
0.235532,1095761.5,293.16446
0.235734,1095786.2,293.16446
0.235936,1095810.9,293.16446
0.236138,1095835.4,293.16446
0.23634,1095859.8,293.16446
0.236542,1095884,293.16446
0.236744,1095908.1,293.16446
0.236946,1095932.2,293.16446
0.237148,1095956.1,293.16446
0.23735,1095980,293.16446
0.237552,1096003.8,293.16446
0.237754,1096027.4,293.16446
0.237956,1096050.9,293.16446
0.238158,1096074.4,293.16446
0.23836,1096097.6,293.16446
0.238562,1096120.9,293.16446
0.238764,1096144,293.16446
0.238966,1096167,293.16446
0.239168,1096189.9,293.16446
0.23937,1096212.8,293.16446
0.239572,1096235.4,293.16446
0.239774,1096258,293.16446
0.239976,1096280.5,293.16446
0.240178,1096303,293.16446
0.24038,1096325.2,293.16446
0.240582,1096347.5,293.16446
0.240784,1096369.5,293.16446
0.240986,1096391.5,293.16446
0.241188,1096413.5,293.16446
0.24139,1096435.2,293.16446
0.241592,1096457,293.16446
0.24179401,1096478.6,293.16446
0.24199601,1096500.1,293.16446
0.24219801,1096521.5,293.16446
0.24240001,1096542.9,293.16446
0.24260201,1096564.1,293.16446
0.24280401,1096585.2,293.16446
0.24300601,1096606.4,293.16446
0.24320801,1096627.2,293.16446
0.24341001,1096648.1,293.16446
0.24361201,1096668.9,293.16446
0.24381401,1096689.6,293.16446
0.24401601,1096710.1,293.16446
0.24421801,1096730.6,293.16446
0.24442001,1096751,293.16446
0.24462201,1096771.4,293.16446
0.24482401,1096791.6,293.16446
0.24502601,1096811.8,293.16446
0.24522801,1096831.8,293.16446
0.24542999,1096851.8,293.16446
0.24563199,1096871.6,293.16446
0.24583399,1096891.4,293.16446
0.24603599,1096911,293.16446
0.24623799,1096930.6,293.16446
0.24643999,1096950.1,293.16446
0.24664199,1096969.6,293.16446
0.24684399,1096988.9,293.16446
0.24704599,1097008.1,293.16446
0.24724799,1097027.4,293.16446
0.24744999,1097046.4,293.16446
0.24765199,1097065.4,293.16446
0.24785399,1097084.4,293.16446
0.24805599,1097103.1,293.16446
0.24825799,1097121.9,293.16446
0.24845999,1097140.6,293.16446
0.24866199,1097159.1,293.16446
0.248864,1097177.6,293.16446
0.249066,1097196.1,293.16446
0.249268,1097214.4,293.16446
0.24947,1097232.8,293.16446
0.249672,1097250.9,293.16446
0.249874,1097269,293.16446
0.250076,1097287,293.16446
0.250278,1097304.9,293.16446
0.25048,1097322.8,293.16446
0.250682,1097340.5,293.16446
0.250884,1097358.2,293.16446
0.251086,1097375.9,293.16446
0.251288,1097393.4,293.16446
0.25149,1097410.9,293.16446
0.251692,1097428.2,293.16446
0.251894,1097445.5,293.16446
0.252096,1097462.8,293.16446
0.252298,1097479.9,293.16446
0.2525,1097497,293.16446
0.252702,1097514,293.16449
0.252904,1097530.9,293.16449
0.253106,1097547.8,293.16449
0.253308,1097564.5,293.16449
0.25351,1097581.2,293.16449
0.253712,1097597.9,293.16449
0.253914,1097614.4,293.16449
0.254116,1097630.9,293.16449
0.254318,1097647.2,293.16449
0.25452,1097663.6,293.16449
0.254722,1097679.9,293.16449
0.254924,1097696,293.16449
0.255126,1097712.1,293.16449
0.255328,1097728.2,293.16449
0.25553,1097744.1,293.16449
0.255732,1097760.1,293.16449
0.255934,1097775.9,293.16449
0.256136,1097791.6,293.16449
0.256338,1097807.4,293.16449
0.25654,1097823,293.16449
0.256742,1097838.5,293.16449
0.256944,1097854,293.16449
0.257146,1097869.4,293.16449
0.257348,1097884.8,293.16449
0.25755,1097900,293.16449
0.257752,1097915.2,293.16449
0.257954,1097930.4,293.16449
0.258156,1097945.5,293.16449
0.258358,1097960.5,293.16449
0.25856,1097975.4,293.16449
0.258762,1097990.2,293.16449
0.258964,1098005.1,293.16449
0.259166,1098019.9,293.16449
0.259368,1098034.5,293.16449
0.25957,1098049.1,293.16449
0.259772,1098063.6,293.16449
0.259974,1098078.1,293.16449
0.260176,1098092.5,293.16449
0.260378,1098106.9,293.16449
0.26058,1098121.2,293.16449
0.260782,1098135.4,293.16449
0.260984,1098149.6,293.16449
0.261186,1098163.6,293.16449
0.261388,1098177.8,293.16449
0.26159,1098191.8,293.16449
0.261792,1098205.6,293.16449
0.261994,1098219.5,293.16449
0.262196,1098233.2,293.16449
0.262398,1098247,293.16449
0.2626,1098260.6,293.16449
0.262802,1098274.2,293.16449
0.263004,1098287.8,293.16449
0.26320601,1098301.2,293.16449
0.26340801,1098314.8,293.16449
0.26361001,1098328.1,293.16449
0.26381201,1098341.4,293.16449
0.26401401,1098354.6,293.16449
0.26421601,1098367.8,293.16449
0.26441801,1098380.9,293.16449
0.26462001,1098394,293.16449
0.26482201,1098407,293.16449
0.26502401,1098420,293.16449
0.26522601,1098432.9,293.16449
0.26542801,1098445.8,293.16449
0.26563001,1098458.5,293.16449
0.26583201,1098471.2,293.16449
0.26603401,1098483.9,293.16449
0.26623601,1098496.5,293.16449
0.26643801,1098509,293.16449
0.26664001,1098521.5,293.16449
0.26684201,1098534,293.16449
0.26704401,1098546.4,293.16449
0.26724601,1098558.8,293.16449
0.26744801,1098571,293.16449
0.26765001,1098583.2,293.16449
0.26785201,1098595.4,293.16449
0.26805401,1098607.5,293.16449
0.26825601,1098619.6,293.16449
0.26845801,1098631.6,293.16449
0.26866001,1098643.5,293.16449
0.26886201,1098655.5,293.16449
0.26906401,1098667.4,293.16449
0.26926601,1098679.1,293.16449
0.26946801,1098690.9,293.16449
0.26967001,1098702.5,293.16449
0.26987201,1098714.2,293.16449
0.27007401,1098725.8,293.16449
0.27027601,1098737.4,293.16449
0.27047801,1098748.9,293.16449
0.27068001,1098760.2,293.16449
0.27088201,1098771.6,293.16449
0.27108401,1098783,293.16449
0.27128601,1098794.2,293.16449
0.27148801,1098805.5,293.16449
0.27169001,1098816.6,293.16449
0.27189201,1098827.8,293.16449
0.27209401,1098838.9,293.16449
0.27229601,1098849.9,293.16449
0.27249801,1098860.9,293.16449
0.27270001,1098871.9,293.16449
0.27290201,1098882.8,293.16449
0.27310401,1098893.6,293.16449
0.27330601,1098904.4,293.16449
0.27350801,1098915.1,293.16449
0.27371001,1098925.9,293.16449
0.27391201,1098936.5,293.16449
0.27411401,1098947.1,293.16449
0.27431601,1098957.6,293.16449
0.27451801,1098968.1,293.16449
0.27472001,1098978.6,293.16449
0.27492201,1098989,293.16449
0.27512401,1098999.4,293.16449
0.27532601,1099009.8,293.16449
0.27552801,1099020,293.16449
0.27573001,1099030.2,293.16449
0.27593201,1099040.4,293.16449
0.27613401,1099050.5,293.16449
0.27633601,1099060.6,293.16449
0.27653801,1099070.6,293.16449
0.27674001,1099080.6,293.16449
0.27694201,1099090.6,293.16449
0.27714401,1099100.5,293.16449
0.27734599,1099110.4,293.16449
0.27754799,1099120.2,293.16449
0.27774999,1099130,293.16449
0.27795199,1099139.8,293.16449
0.27815399,1099149.5,293.16449
0.27835599,1099159.1,293.16449
0.27855799,1099168.8,293.16449
0.27875999,1099178.2,293.16449
0.27896199,1099187.9,293.16449
0.27916399,1099197.4,293.16449
0.27936599,1099206.8,293.16449
0.27956799,1099216.1,293.16449
0.27976999,1099225.5,293.16449
0.27997199,1099234.9,293.16449
0.28017399,1099244.1,293.16449
0.28037599,1099253.4,293.16449
0.28057799,1099262.5,293.16449
0.28077999,1099271.8,293.16449
0.28098199,1099280.8,293.16449
0.28118399,1099289.9,293.16449
0.28138599,1099298.9,293.16449
0.28158799,1099307.9,293.16449
0.28178999,1099316.9,293.16449
0.28199199,1099325.8,293.16449
0.28219399,1099334.6,293.16449
0.28239599,1099343.5,293.16449
0.28259799,1099352.2,293.16449
0.28279999,1099361,293.16449
0.28300199,1099369.8,293.16449
0.28320399,1099378.4,293.16449
0.28340599,1099387,293.16449
0.28360799,1099395.6,293.16449
0.28380999,1099404.2,293.16449
0.28401199,1099412.8,293.16449
0.28421399,1099421.2,293.16449
0.28441599,1099429.6,293.16449
0.28461799,1099438,293.16449
0.28481999,1099446.4,293.16449
0.28502199,1099454.8,293.16449
0.28522399,1099463,293.16449
0.28542599,1099471.4,293.16449
0.28562799,1099479.5,293.16449
0.28582999,1099487.8,293.16449
0.28603199,1099495.9,293.16449
0.28623399,1099504,293.16449
0.28643599,1099512.1,293.16449
0.28663799,1099520.1,293.16449
0.28683999,1099528.1,293.16449
0.28704199,1099536.1,293.16449
0.28724399,1099544,293.16449
0.28744599,1099551.9,293.16449
0.28764799,1099559.8,293.16449
0.28784999,1099567.6,293.16449
0.28805199,1099575.4,293.16449
0.28825399,1099583.1,293.16449
0.28845599,1099590.9,293.16449
0.28865799,1099598.6,293.16449
0.28885999,1099606.2,293.16449
0.28906199,1099613.9,293.16449
0.28926399,1099621.5,293.16449
0.28946599,1099629,293.16449
0.28966799,1099636.5,293.16449
0.28986999,1099644,293.16449
0.29007199,1099651.5,293.16449
0.29027399,1099658.9,293.16449
0.29047599,1099666.4,293.16449
0.29067799,1099673.6,293.16449
0.29087999,1099681,293.16449
0.29108199,1099688.2,293.16449
0.29128399,1099695.5,293.16449
0.291486,1099702.8,293.16449
0.291688,1099710,293.16449
0.29189,1099717.1,293.16449
0.292092,1099724.2,293.16449
0.292294,1099731.4,293.16449
0.292496,1099738.5,293.16449
0.292698,1099745.5,293.16449
0.2929,1099752.5,293.16449
0.293102,1099759.5,293.16449
0.293304,1099766.4,293.16449
0.293506,1099773.4,293.16449
0.293708,1099780.2,293.16449
0.29391,1099787,293.16449
0.294112,1099793.9,293.16449
0.294314,1099800.6,293.16449
0.294516,1099807.4,293.16449
0.294718,1099814.1,293.16449
0.29492,1099820.9,293.16449
0.295122,1099827.5,293.16449
0.295324,1099834.1,293.16449
0.295526,1099840.8,293.16449
0.295728,1099847.4,293.16449
0.29593,1099853.9,293.16449
0.296132,1099860.4,293.16449
0.296334,1099866.9,293.16449
0.296536,1099873.4,293.16449
0.296738,1099879.9,293.16449
0.29694,1099886.2,293.16449
0.297142,1099892.6,293.16449
0.297344,1099899,293.16449
0.297546,1099905.2,293.16449
0.297748,1099911.6,293.16449
0.29795,1099917.9,293.16449
0.298152,1099924.1,293.16449
0.298354,1099930.2,293.16449
0.298556,1099936.5,293.16449
0.298758,1099942.6,293.16449
0.29896,1099948.8,293.16449
0.299162,1099954.9,293.16449
0.299364,1099961,293.16449
0.299566,1099967,293.16449
0.299768,1099973,293.16449
0.29997,1099979,293.16449
0.300172,1099985,293.16449
0.300374,1099990.9,293.16449
0.300576,1099996.9,293.16449
0.300778,1100002.8,293.16449
0.30098,1100008.6,293.16449
0.301182,1100014.4,293.16449
0.301384,1100020.2,293.16449
0.301586,1100026,293.16449
0.301788,1100031.8,293.16449
0.30199,1100037.5,293.16449
0.302192,1100043.2,293.16449
0.302394,1100048.9,293.16449
0.302596,1100054.6,293.16449
0.302798,1100060.2,293.16449
0.303,1100065.9,293.16449
0.303202,1100071.4,293.16449
0.303404,1100077,293.16449
0.303606,1100082.5,293.16449
0.303808,1100088,293.16449
0.30401,1100093.5,293.16449
0.304212,1100099,293.16449
0.304414,1100104.4,293.16449
0.304616,1100109.8,293.16452
0.304818,1100115.1,293.16452
0.30502,1100120.5,293.16452
0.305222,1100125.9,293.16452
0.305424,1100131.2,293.16452
0.305626,1100136.5,293.16452
0.30582801,1100141.8,293.16452
0.30603001,1100147,293.16452
0.30623201,1100152.2,293.16452
0.30643401,1100157.4,293.16452
0.30663601,1100162.6,293.16452
0.30683801,1100167.8,293.16452
0.30704001,1100172.9,293.16452
0.30724201,1100178,293.16452
0.30744401,1100183.1,293.16452
0.30764601,1100188.1,293.16452
0.30784801,1100193.1,293.16452
0.30805001,1100198.1,293.16452
0.30825201,1100203.1,293.16452
0.30845401,1100208.1,293.16452
0.30865601,1100213.1,293.16452
0.30885801,1100218,293.16452
0.30906001,1100222.9,293.16452
0.30926201,1100227.9,293.16452
0.30946401,1100232.6,293.16452
0.30966601,1100237.5,293.16452
0.30986801,1100242.4,293.16452
0.31007001,1100247.1,293.16452
0.31027201,1100251.9,293.16452
0.31047401,1100256.6,293.16452
0.31067601,1100261.4,293.16452
0.31087801,1100266.1,293.16452
0.31108001,1100270.9,293.16452
0.31128201,1100275.5,293.16452
0.31148401,1100280.1,293.16452
0.31168601,1100284.8,293.16452
0.31188801,1100289.4,293.16452
0.31209001,1100294,293.16452
0.31229201,1100298.5,293.16452
0.31249401,1100303.1,293.16452
0.31269601,1100307.6,293.16452
0.31289801,1100312.1,293.16452
0.31310001,1100316.6,293.16452
0.31330201,1100321.1,293.16452
0.31350401,1100325.5,293.16452
0.31370601,1100330,293.16452
0.31390801,1100334.4,293.16452
0.31411001,1100338.8,293.16452
0.31431201,1100343.1,293.16452
0.31451401,1100347.5,293.16452
0.31471601,1100351.8,293.16452
0.31491801,1100356.1,293.16452
0.31512001,1100360.4,293.16452
0.31532201,1100364.6,293.16452
0.31552401,1100368.9,293.16452
0.31572601,1100373.1,293.16452
0.31592801,1100377.4,293.16452
0.31613001,1100381.6,293.16452
0.31633201,1100385.8,293.16452
0.31653401,1100389.9,293.16452
0.31673601,1100394.1,293.16452
0.31693801,1100398.2,293.16452
0.31714001,1100402.2,293.16452
0.31734201,1100406.4,293.16452
0.31754401,1100410.5,293.16452
0.31774601,1100414.5,293.16452
0.31794801,1100418.5,293.16452
0.31815001,1100422.5,293.16452
0.31835201,1100426.5,293.16452
0.31855401,1100430.5,293.16452
0.31875601,1100434.5,293.16452
0.31895801,1100438.4,293.16452
0.31916001,1100442.4,293.16452
0.31936201,1100446.2,293.16452
0.31956401,1100450.1,293.16452
0.31976601,1100454,293.16452
0.31996799,1100457.9,293.16452
0.32016999,1100461.8,293.16452
0.32037199,1100465.5,293.16452
0.32057399,1100469.4,293.16452
0.32077599,1100473.1,293.16452
0.32097799,1100476.9,293.16452
0.32117999,1100480.6,293.16452
0.32138199,1100484.4,293.16452
0.32158399,1100488.1,293.16452
0.32178599,1100491.9,293.16452
0.32198799,1100495.5,293.16452
0.32218999,1100499.2,293.16452
0.32239199,1100502.9,293.16452
0.32259399,1100506.5,293.16452
0.32279599,1100510.1,293.16452
0.32299799,1100513.8,293.16452
0.32319999,1100517.4,293.16452
0.32340199,1100520.9,293.16452
0.32360399,1100524.5,293.16452
0.32380599,1100528,293.16452
0.32400799,1100531.5,293.16452
0.32420999,1100535,293.16452
0.32441199,1100538.5,293.16452
0.32461399,1100542,293.16452
0.32481599,1100545.5,293.16452
0.32501799,1100549,293.16452
0.32521999,1100552.4,293.16452
0.32542199,1100555.8,293.16452
0.32562399,1100559.2,293.16452
0.32582599,1100562.6,293.16452
0.32602799,1100566,293.16452
0.32622999,1100569.4,293.16452
0.32643199,1100572.6,293.16452
0.32663399,1100576,293.16452
0.32683599,1100579.4,293.16452
0.32703799,1100582.6,293.16452
0.32723999,1100585.9,293.16452
0.32744199,1100589.1,293.16452
0.32764399,1100592.5,293.16452
0.32784599,1100595.6,293.16452
0.32804799,1100598.9,293.16452
0.32824999,1100602.1,293.16452
0.32845199,1100605.4,293.16452
0.32865399,1100608.5,293.16452
0.32885599,1100611.6,293.16452
0.32905799,1100614.9,293.16452
0.32925999,1100618,293.16452
0.32946199,1100621.1,293.16452
0.32966399,1100624.2,293.16452
0.32986599,1100627.4,293.16452
0.33006799,1100630.4,293.16452
0.33026999,1100633.5,293.16452
0.33047199,1100636.5,293.16452
0.33067399,1100639.6,293.16452
0.33087599,1100642.6,293.16452
0.33107799,1100645.6,293.16452
0.33127999,1100648.6,293.16452
0.33148199,1100651.6,293.16452
0.33168399,1100654.6,293.16452
0.33188599,1100657.6,293.16452
0.33208799,1100660.5,293.16452
0.33228999,1100663.5,293.16452
0.33249199,1100666.4,293.16452
0.33269399,1100669.2,293.16452
0.33289599,1100672.2,293.16452
0.33309799,1100675.1,293.16452
0.33329999,1100678,293.16452
0.33350199,1100680.9,293.16452
0.33370399,1100683.6,293.16452
0.33390599,1100686.5,293.16452
0.334108,1100689.4,293.16452
0.33431,1100692.1,293.16452
0.334512,1100695,293.16452
0.334714,1100697.8,293.16452
0.334916,1100700.5,293.16452
0.335118,1100703.2,293.16452
0.33532,1100706,293.16452
0.335522,1100708.8,293.16452
0.335724,1100711.5,293.16452
0.335926,1100714.2,293.16452
0.336128,1100716.9,293.16452
0.33633,1100719.6,293.16452
0.336532,1100722.2,293.16452
0.336734,1100725,293.16452
0.336936,1100727.6,293.16452
0.337138,1100730.2,293.16452
0.33734,1100732.9,293.16452
0.337542,1100735.5,293.16452
0.337744,1100738.1,293.16452
0.337946,1100740.6,293.16452
0.338148,1100743.2,293.16452
0.33835,1100745.9,293.16452
0.338552,1100748.4,293.16452
0.338754,1100751,293.16452
0.338956,1100753.5,293.16452
0.339158,1100756,293.16452
0.33936,1100758.5,293.16452
0.339562,1100761,293.16452
0.339764,1100763.5,293.16452
0.339966,1100766,293.16452
0.340168,1100768.5,293.16452
0.34037,1100770.9,293.16452
0.340572,1100773.4,293.16452
0.340774,1100775.9,293.16452
0.340976,1100778.2,293.16452
0.341178,1100780.6,293.16452
0.34138,1100783.1,293.16452
0.341582,1100785.5,293.16452
0.341784,1100787.9,293.16452
0.341986,1100790.2,293.16452
0.342188,1100792.6,293.16452
0.34239,1100794.9,293.16452
0.342592,1100797.2,293.16452
0.342794,1100799.6,293.16452
0.342996,1100801.9,293.16452
0.343198,1100804.2,293.16452
0.3434,1100806.5,293.16452
0.343602,1100808.9,293.16452
0.343804,1100811.1,293.16452
0.344006,1100813.4,293.16452
0.344208,1100815.6,293.16452
0.34441,1100817.9,293.16452
0.344612,1100820.1,293.16452
0.344814,1100822.4,293.16452
0.345016,1100824.6,293.16452
0.345218,1100826.8,293.16452
0.34542,1100829,293.16452
0.345622,1100831.2,293.16452
0.345824,1100833.4,293.16452
0.346026,1100835.5,293.16452
0.346228,1100837.8,293.16452
0.34643,1100839.9,293.16452
0.346632,1100842,293.16452
0.346834,1100844.1,293.16452
0.347036,1100846.2,293.16452
0.347238,1100848.4,293.16452
0.34744,1100850.5,293.16452
0.347642,1100852.6,293.16452
0.347844,1100854.6,293.16452
0.348046,1100856.8,293.16452
0.348248,1100858.8,293.16452
0.34845001,1100860.9,293.16452
0.34865201,1100862.9,293.16452
0.34885401,1100865,293.16452
0.34905601,1100867,293.16452
0.34925801,1100869,293.16452
0.34946001,1100871,293.16452
0.34966201,1100873,293.16452
0.34986401,1100875,293.16452
0.35006601,1100877,293.16452
0.35026801,1100879,293.16452
0.35047001,1100881,293.16452
0.35067201,1100882.9,293.16452
0.35087401,1100884.9,293.16452
0.35107601,1100886.8,293.16452
0.35127801,1100888.8,293.16452
0.35148001,1100890.6,293.16452
0.35168201,1100892.6,293.16452
0.35188401,1100894.5,293.16452
0.35208601,1100896.4,293.16452
