"time","comparisonWithFEA.y[1]","comparisonWithFEA.y[2]","comparisonWithFEA.y[3]","advancedFeed_x.v","advancedSolenoid.g_mFeArm.Phi","advancedSolenoid.L_statTot","advancedSolenoid.c_par1.v","advancedSolenoid.c_par2.v","advancedSolenoid.x","advancedSolenoid.armature.flange_a.f","advancedSolenoid.coil1.i","advancedSolenoid.coil1.Phi","advancedSolenoid.coil2.i","advancedSolenoid.coil2.Phi","advancedSolenoid.g_mLeak1.port_p.Phi","advancedSolenoid.g_mLeak2.port_p.Phi","advancedSolenoid.g_mLeak3.port_p.Phi","advancedSolenoid.g_mLeakWork.port_p.Phi","simpleFeed_x.v","simpleSolenoid.armature.flange_a.f","simpleSolenoid.g_mFeArm.Phi","simpleSolenoid.x","simpleSolenoid.coil.i","simpleSolenoid.coil.Phi","simpleSolenoid.coil.L_stat","simpleSolenoid.g_mLeak1.port_p.Phi","simpleSolenoid.g_mLeak2.port_p.Phi","simpleSolenoid.g_mLeakWork.port_p.Phi"
1.8900000000000001,-4.5102236000000007,6.5666691000000008e-05,0.044456155999999997,-0.00047500000000000325,6.1574930438362062e-05,0.039945512724879326,6.0001624792124071,5.9998375207875938,0.004102352942610854,-3.3898183258950292,1.1997317714663789,-3.8579512076901645e-05,1.1997317714664373,-6.1574930438362062e-05,-4.1414470728901854e-06,-1.0460531107164224e-05,-4.1414470728901854e-06,1.7266877856648194e-05,-0.00047500000000000455,-3.9337064876890402,4.155942164504999e-05,0.004102352942610854,1.1996886686114303,-4.155942164504999e-05,0.03315223987265549,-2.9967909838875426e-06,-7.5693410435758931e-06,1.8600584058906807e-05
1.8920000000000001,-4.5115900799999995,6.5674674799999998e-05,0.044462676799999996,-0.00047500000000000325,6.1579857762903946e-05,0.03994998818463559,6.0001625378232033,5.9998374621767967,0.0041014029426108536,-3.3910397925869615,1.1997316748780877,-3.8585797902956262e-05,1.1997316748781461,-6.1579857762903946e-05,-4.1417784781172141e-06,-1.0461368175615273e-05,-4.1417784781172141e-06,1.726877185258531e-05,-0.0004750000000000045,-3.9350739754806265,4.1565929130129713e-05,0.0041014029426108536,1.1996885604309142,-4.1565929130129713e-05,0.03315743392872407,-2.9972602294122096e-06,-7.5705262711838484e-06,1.8602506258758635e-05
1.8940000000000001,-4.5129565600000001,6.5682658600000002e-05,0.044469197600000003,-0.00047500000000000331,6.1584786861881464e-05,0.039954465257775781,6.0001625964660832,5.9998374035339168,0.004100452942610854,-3.3922619625706263,1.1997315782370468,-3.8592085993562707e-05,1.1997315782371054,-6.1584786861881464e-05,-4.1421100026903973e-06,-1.0462205545512689e-05,-4.1421100026903973e-06,1.727066627480848e-05,-0.00047500000000000455,-3.9364422263506631,4.1572438877010723e-05,0.004100452942610854,1.1996884521930422,-4.1572438877010723e-05,0.033162629791569816,-2.9977296380321608e-06,-7.5717119107403984e-06,1.8604428850891559e-05
1.8960000000000001,-4.5143230399999998,6.5690642400000006e-05,0.044475718399999996,-0.00047500000000000331,6.1589717736317397e-05,0.039958943945229183,6.0001626551410459,5.999837344858955,0.0040995029426108536,-3.3934848364069525,1.1997314815432563,-3.8598376350025693e-05,1.1997314815433147,-6.1589717736317397e-05,-4.1424416466785285e-06,-1.0463043217030228e-05,-4.1424416466785285e-06,1.727256112345732e-05,-0.00047500000000000455,-3.9378112408912318,4.15789508869563e-05,0.0040995029426108536,1.1996883438978136,-4.15789508869563e-05,0.033167827462201697,-2.9981992098384914e-06,-7.5728979624756284e-06,1.8606351835410938e-05
1.8980000000000001,-4.5156895200000005,6.5698626200000009e-05,0.044482239200000002,-0.00047500000000000336,6.1594650387235354e-05,0.039963424247925795,6.0001627138480895,5.9998372861519105,0.0040985529426108541,-3.3947084146574369,1.1997313847967155,-3.8604668973650948e-05,1.1997313847967741,-6.1594650387235354e-05,-4.1427734101504528e-06,-1.0463881190341779e-05,-4.1427734101504528e-06,1.7274456398671471e-05,-0.00047500000000000455,-3.9391810196949963,4.1585465161230683e-05,0.0040985529426108541,1.1996882355452292,-4.1585465161230683e-05,0.033173026941629428,-2.9986689449223619e-06,-7.5740844266197953e-06,1.8608275212422142e-05
1.9000000000000001,-4.5170559999999993,6.5706609999999999e-05,0.044488759999999995,-0.00047500000000000341,6.159958481565977e-05,0.039967906166796408,6.0001627725872169,5.999837227412784,0.0040976029426108536,-3.39593269788416,1.1997312879974249,-3.861096386574528e-05,1.1997312879974835,-6.159958481565977e-05,-4.1431052931750739e-06,-1.0464719465621381e-05,-4.1431052931750739e-06,1.7276352100590649e-05,-0.00047500000000000455,-3.9405515633552097,4.1591981701099083e-05,0.0040976029426108536,1.1996881271352884,-4.1591981701099083e-05,0.033178228230863534,-2.9991388433750054e-06,-7.57527130340334e-06,1.8610198982030549e-05
1.9020000000000001,-4.5184224799999999,6.5714593800000003e-05,0.044495280800000002,-0.00047500000000000341,6.1604521022615895e-05,0.039972389702772518,6.0001628313584261,5.9998371686415748,0.0040966529426108541,-3.3971576866497699,1.1997311911453845,-3.8617261027616534e-05,1.1997311911454431,-6.1604521022615895e-05,-4.143437295821347e-06,-1.0465558043043204e-05,-4.143437295821347e-06,1.7278248229354612e-05,-0.00047500000000000455,-3.9419228724657209,4.1598500507827739e-05,0.0040966529426108541,1.1996880186679915,-4.1598500507827739e-05,0.033183431330915315,-2.9996089052877291e-06,-7.5764585930568819e-06,1.8612123144341577e-05
1.9040000000000001,-4.5197889599999996,6.5722577599999993e-05,0.044501801599999995,-0.00047500000000000347,6.1609459009129817e-05,0.039976874856786387,6.0001628901617172,5.9998371098382828,0.0040957029426108536,-3.3983833815174851,1.1997310942405945,-3.8623560460573594e-05,1.1997310942406532,-6.1609459009129817e-05,-4.1437694181582866e-06,-1.0466396922781565e-05,-4.1437694181582866e-06,1.7280144785103171e-05,-0.00047500000000000461,-3.9432949476209647,4.1605021582683813e-05,0.0040957029426108536,1.1996879101433382,-4.1605021582683813e-05,0.033188636242796853,-3.0000791307519041e-06,-7.5776462958112128e-06,1.8614047699460631e-05
1.9060000000000001,-4.5211554400000002,6.5730561399999997e-05,0.044508322400000001,-0.00047500000000000347,6.1614398776228384e-05,0.039981361629770999,6.0001629489970911,5.9998370510029098,0.0040947529426108541,-3.3996097830511047,1.1997309972830543,-3.8629862165926352e-05,1.1997309972831129,-6.1614398776228384e-05,-4.1441016602549564e-06,-1.0467236105010905e-05,-4.1441016602549564e-06,1.7282041767976171e-05,-0.00047500000000000461,-3.9446677894159627,4.1611544926935469e-05,0.0040947529426108541,1.199687801561329,-4.1611544926935469e-05,0.033193842967520988,-3.0005495198589791e-06,-7.5788344118973109e-06,1.8615972647493157e-05
1.9080000000000001,-4.52252192,6.5738545200000001e-05,0.044514843199999994,-0.00047500000000000352,6.1619340324939353e-05,0.039985850022660106,6.0001630078645478,5.9998369921354531,0.0040938029426108536,-3.4008368918150071,1.1997309002727643,-3.8636166144985811e-05,1.1997309002728234,-6.1619340324939353e-05,-4.1444340221804812e-06,-1.0468075589905822e-05,-4.1444340221804812e-06,1.7283939178113525e-05,-0.00047500000000000455,-3.9460413984463467,4.1618070541851894e-05,0.0040938029426108536,1.1996876929219635,-4.1618070541851894e-05,0.033199051506101432,-3.0010200727004714e-06,-7.5800229415463349e-06,1.8617897988544602e-05
1.9100000000000001,-4.5238884000000006,6.5746529000000004e-05,0.044521364000000001,-0.00047500000000000358,6.1624283656291183e-05,0.039990340036388183,6.0001630667640864,5.9998369332359136,0.0040928529426108541,-3.4020647083741364,1.1997308032097245,-3.8642472399063979e-05,1.1997308032097833,-6.1624283656291183e-05,-4.1447665040040346e-06,-1.0468915377641037e-05,-4.1447665040040346e-06,1.7285837015655206e-05,-0.00047500000000000461,-3.9474157753083237,4.1624598428703218e-05,0.0040928529426108541,1.1996875842252419,-4.1624598428703218e-05,0.033204261859552588,-3.0014907893679692e-06,-7.5812118849896206e-06,1.8619823722720448e-05
1.9120000000000001,-4.5252548799999994,6.5754512799999994e-05,0.044527884799999994,-0.00047500000000000352,6.1629228771313283e-05,0.039994831671890482,6.0001631256957078,5.9998368743042931,0.0040919029426108536,-3.403293233294026,1.1997307060939351,-3.8648780929473939e-05,1.1997307060939937,-6.1629228771313283e-05,-4.1450991057948548e-06,-1.0469755468391427e-05,-4.1450991057948548e-06,1.728773528074122e-05,-0.00047500000000000461,-3.9487909205987064,4.1631128588760572e-05,0.0040919029426108536,1.1996874754711639,-4.1631128588760572e-05,0.033209474028889699,-3.001961669953131e-06,-7.5824012424586782e-06,1.8621749850126168e-05
1.9140000000000001,-4.52662136,6.5762496599999998e-05,0.0445344056,-0.00047500000000000358,6.1634175671035783e-05,0.039999324930102963,6.000163184659411,5.999836815340589,0.0040909529426108541,-3.4045224671407746,1.1997306089253954,-3.8655091737529779e-05,1.1997306089254542,-6.1634175671035783e-05,-4.1454318276222241e-06,-1.0470595862331994e-05,-4.1454318276222241e-06,1.7289633973511617e-05,-0.00047500000000000461,-3.950166834914894,4.1637661023296086e-05,0.0040909529426108541,1.1996873666597301,-4.1637661023296086e-05,0.033214688015128793,-3.0024327145476895e-06,-7.5835910141852058e-06,1.8623676370867281e-05
1.9160000000000001,-4.5279878399999998,6.5770480400000002e-05,0.044540926399999993,-0.00047500000000000358,6.1639124356489689e-05,0.040003819811962354,6.0001632436551979,5.9998367563448021,0.0040900029426108537,-3.4057524104810684,1.1997305117041059,-3.8661404824546682e-05,1.199730511704165,-6.1639124356489689e-05,-4.1457646695554891e-06,-1.0471436559637888e-05,-4.1457646695554891e-06,1.7291533094106522e-05,-0.00047500000000000461,-3.9515435188548862,4.1644195733582848e-05,0.0040900029426108537,1.1996872577909397,-4.1644195733582848e-05,0.033219903819286668,-3.0029039232434449e-06,-7.5847812004010771e-06,1.8625603285049299e-05
1.9180000000000001,-4.5293543200000004,6.5778464200000005e-05,0.0445474472,-0.00047500000000000363,6.1644074828706811e-05,0.040008316318406151,6.0001633026830667,5.9998366973169341,0.0040890529426108541,-3.4069830638821745,1.1997304144300669,-3.8667720191840878e-05,1.1997304144301257,-6.1644074828706811e-05,-4.1460976316640471e-06,-1.0472277560484398e-05,-4.1460976316640471e-06,1.7293432642666093e-05,-0.00047500000000000461,-3.9529209730172834,4.1650732720895001e-05,0.0040890529426108541,1.1996871488647933,-4.1650732720895001e-05,0.033225121442380955,-3.0033752961322727e-06,-7.5859718013383511e-06,1.8627530592777769e-05
1.9199999999999999,-4.5307207999999992,6.5786447999999995e-05,0.044553967999999999,-0.00047500000000000369,6.1649027088719796e-05,0.040012814450372552,6.0001633617430175,5.9998366382569825,0.0040881029426108537,-3.4082144279119242,1.1997303171032778,-3.867403784072959e-05,1.1997303171033367,-6.1649027088719796e-05,-4.1464307140173515e-06,-1.047311886504695e-05,-4.1464307140173515e-06,1.7295332619330543e-05,-0.00047500000000000461,-3.9542991980012725,4.16572719865076e-05,0.0040881029426108537,1.1996870398812907,-4.16572719865076e-05,0.033230340885430025,-3.0038468333061167e-06,-7.5871628172292639e-06,1.8629458294158236e-05
1.9219999999999999,-4.5320872799999998,6.5794431799999999e-05,0.044560488799999999,-0.00047500000000000369,6.1653981137562106e-05,0.040017314208800558,6.0001634208350509,5.9998365791649491,0.0040871529426108541,-3.4094465031387502,1.1997302197237387,-3.8680357772531181e-05,1.1997302197237976,-6.1653981137562106e-05,-4.1467639166849115e-06,-1.0473960473501112e-05,-4.1467639166849115e-06,1.7297233024240133e-05,-0.00047500000000000461,-3.9556781944066479,4.1663813531696765e-05,0.0040871529426108541,1.1996869308404321,-4.1663813531696765e-05,0.033235562149453085,-3.0043185348569948e-06,-7.5883542483062313e-06,1.8631386389296286e-05
1.9239999999999999,-4.5334537599999996,6.5802415600000003e-05,0.044567009599999999,-0.00047500000000000374,6.1658936976268029e-05,0.040021815594629889,6.0001634799591672,5.9998365200408337,0.0040862029426108537,-3.4106792901316583,1.1997301222914498,-3.868667998856503e-05,1.1997301222915089,-6.1658936976268029e-05,-4.1470972397362947e-06,-1.0474802386022593e-05,-4.1470972397362947e-06,1.7299133857535189e-05,-0.00047500000000000455,-3.9570579628337912,4.1670357357739523e-05,0.0040862029426108537,1.199686821742217,-4.1670357357739523e-05,0.03324078523547009,-3.0047904008769924e-06,-7.5895460948018459e-06,1.8633314878297487e-05
1.9259999999999999,-4.5348202400000002,6.5810399400000006e-05,0.044573530399999998,-0.00047500000000000374,6.166389460587268e-05,0.040026318608801001,6.0001635391153654,5.9998364608846346,0.0040852529426108541,-3.4119127894602288,1.1997300248064113,-3.8693004490151547e-05,1.1997300248064702,-6.166389460587268e-05,-4.147430683241118e-06,-1.0475644602787242e-05,-4.147430683241118e-06,1.7301035119356065e-05,-0.00047500000000000461,-3.9584385038836958,4.1676903465913985e-05,0.0040852529426108541,1.1996867125866457,-4.1676903465913985e-05,0.03324601014450184,-3.0052624314582732e-06,-7.5907383569488953e-06,1.8635243761267458e-05
1.9279999999999999,-4.5361867199999999,6.5818383199999997e-05,0.044580051199999998,-0.00047500000000000379,6.1668854027412028e-05,0.040030823252255154,6.0001635983036463,5.9998364016963537,0.0040843029426108537,-3.4131470016946399,1.1997299272686226,-3.8699331278612252e-05,1.1997299272686819,-6.1668854027412028e-05,-4.1477642472690616e-06,-1.0476487123971051e-05,-4.1477642472690616e-06,1.7302936809843188e-05,-0.00047500000000000461,-3.9598198181579503,4.1683451857499226e-05,0.0040843029426108537,1.1996866033737186,-4.1683451857499226e-05,0.033251236877569895,-3.0057346266930672e-06,-7.5919310349803397e-06,1.8637173038311823e-05
1.9299999999999999,-4.5375532000000005,6.5826367e-05,0.044586571999999998,-0.00047500000000000385,6.1673815241922801e-05,0.040035329525934304,6.00016365752401,5.9998363424759908,0.0040833529426108541,-3.4143819274056382,1.1997298296780843,-3.8705660355269662e-05,1.1997298296781433,-6.1673815241922801e-05,-4.1480979318898534e-06,-1.0477329949750142e-05,-4.1480979318898534e-06,1.7304838929137014e-05,-0.00047500000000000461,-3.9612019062587356,4.1690002533775262e-05,0.0040833529426108541,1.1996864941034349,-4.1690002533775262e-05,0.03325646543569661,-3.0062069866736769e-06,-7.5931241291293114e-06,1.8639102709536208e-05
1.9319999999999999,-4.5389196799999993,6.5834350800000004e-05,0.044593092799999998,-0.00047500000000000385,6.1678778250442648e-05,0.040039837430781211,6.0001637167764548,5.9998362832235452,0.0040824029426108537,-3.4156175671645661,1.1997297320347959,-3.8711991721447411e-05,1.199729732034855,-6.1678778250442648e-05,-4.1484317371732845e-06,-1.0478173080300795e-05,-4.1484317371732845e-06,1.7306741477378073e-05,-0.00047500000000000461,-3.9625847687888482,4.1696555496023206e-05,0.0040824029426108537,1.1996863847757953,-4.1696555496023206e-05,0.033261695819905165,-3.00667951149248e-06,-7.5943176396291452e-06,1.8641032775046278e-05
1.9339999999999999,-4.54028616,6.5842334600000008e-05,0.044599613599999997,-0.0004750000000000039,6.168374305400999e-05,0.040044346967739355,6.0001637760609832,5.9998362239390168,0.0040814529426108541,-3.4168539215433444,1.199729634338758,-3.8718325378470143e-05,1.1997296343388171,-6.168374305400999e-05,-4.148765663189198e-06,-1.0479016515799422e-05,-4.148765663189198e-06,1.7308644454706923e-05,-0.00047500000000000455,-3.963968406351678,4.1703110745525099e-05,0.0040814529426108541,1.1996862753907993,-4.1703110745525099e-05,0.033266928031219521,-3.0071522012419231e-06,-7.5955115667133408e-06,1.8642963234947708e-05
1.9359999999999999,-4.5416526399999997,6.5850318399999998e-05,0.044606134399999997,-0.0004750000000000039,6.1688709653664062e-05,0.040048858137752989,6.0001638353775935,5.9998361646224065,0.0040805029426108537,-3.4180909911144814,1.1997295365899698,-3.8724661327663602e-05,1.1997295365900289,-6.1688709653664062e-05,-4.1490997100074918e-06,-1.0479860256422569e-05,-4.1490997100074918e-06,1.731054786126419e-05,-0.00047500000000000461,-3.9653528195512227,4.1709668283564016e-05,0.0040805029426108537,1.1996861659484475,-4.1709668283564016e-05,0.033272162070664427,-3.0076250560145267e-06,-7.5967059106155898e-06,1.8644894089346186e-05
1.9379999999999999,-4.5430191200000003,6.5858302200000001e-05,0.044612655199999997,-0.00047500000000000396,6.1693678050445008e-05,0.040053370941767107,6.0001638947262865,5.9998361052737135,0.0040795529426108541,-3.4193287764510769,1.1997294387884319,-3.8730999570354564e-05,1.1997294387884911,-6.1693678050445008e-05,-4.1494338776981233e-06,-1.0480704302346937e-05,-4.1494338776981233e-06,1.7312451697190539e-05,-0.00047500000000000455,-3.9667380089920732,4.1716228111423961e-05,0.0040795529426108541,1.199686056448739,-4.1716228111423961e-05,0.033277397939265423,-3.0080980759028799e-06,-7.5979006715697526e-06,1.864682533834739e-05
1.9399999999999999,-4.5443855999999991,6.5866286000000005e-05,0.044619175999999997,-0.00047500000000000401,6.1698648245393743e-05,0.040057885380727486,6.0001639541070624,5.9998360458929376,0.0040786029426108537,-3.4205672781268102,1.1997293409341443,-3.8737340107870908e-05,1.1997293409342034,-6.1698648245393743e-05,-4.1497681663311039e-06,-1.0481548653749362e-05,-4.1497681663311039e-06,1.7314355962626702e-05,-0.00047500000000000455,-3.9681239752794379,4.172279023039006e-05,0.0040786029426108537,1.1996859468916747,-4.172279023039006e-05,0.033282635638048896,-3.0085712609996495e-06,-7.5990958498098909e-06,1.8648756982057077e-05
1.9419999999999999,-4.5457520799999998,6.5874269800000009e-05,0.044625696799999996,-0.00047500000000000401,6.1703620239552008e-05,0.040062401455580626,6.0001640135199201,5.9998359864800808,0.0040776529426108541,-3.4218064967159498,1.1997292430271067,-3.8743682941541513e-05,1.1997292430271658,-6.1703620239552008e-05,-4.1501025759765002e-06,-1.048239331080682e-05,-4.1501025759765002e-06,1.7316260657713436e-05,-0.00047500000000000455,-3.9695107190191208,4.1729354641748334e-05,0.0040776529426108541,1.1996858372772541,-4.1729354641748334e-05,0.033287875168041978,-3.0090446113975694e-06,-7.6002914455702337e-06,1.865068902058096e-05
1.944,-4.5471185599999995,6.5882253599999999e-05,0.044632217599999996,-0.00047500000000000406,6.1708594033962427e-05,0.040066919167273805,6.0001640729648607,5.9998359270351393,0.0040767029426108537,-3.4230464327933623,1.1997291450673191,-3.8750028072696389e-05,1.1997291450673786,-6.1708594033962427e-05,-4.1504371067044373e-06,-1.0483238273696432e-05,-4.1504371067044373e-06,1.7318165782591572e-05,-0.0004750000000000045,-3.9708982408175375,4.1735921346785865e-05,0.0040767029426108537,1.1996857276054773,-4.1735921346785865e-05,0.033293116530272636,-3.0095181271894486e-06,-7.6014874590851991e-06,1.8652621454024804e-05
1.946,-4.5484850400000001,6.5890237400000002e-05,0.044638738399999996,-0.00047500000000000406,6.1713569629668437e-05,0.040071438516755077,6.0001641324418831,5.9998358675581178,0.0040757529426108541,-3.4242870869344868,1.1997290470547819,-3.8756375502666585e-05,1.1997290470548412,-6.1713569629668437e-05,-4.1507717585850952e-06,-1.0484083542595461e-05,-4.1507717585850952e-06,1.7320071337401986e-05,-0.00047500000000000455,-3.9722865412817079,4.1742490346790726e-05,0.0040757529426108541,1.1996856178763442,-4.1742490346790726e-05,0.033298359725769638,-3.0099918084681703e-06,-7.6026838905893908e-06,1.8654554282494378e-05
1.948,-4.5498515199999998,6.5898221199999993e-05,0.044645259199999995,-0.00047500000000000412,6.1718547027714326e-05,0.040075959504973231,6.0001641919509883,5.9998358080490117,0.0040748029426108537,-3.4255284597153715,1.1997289489894949,-3.8762725232784219e-05,1.1997289489895542,-6.1718547027714326e-05,-4.151106531688709e-06,-1.0484929117681312e-05,-4.151106531688709e-06,1.7321977322285599e-05,-0.0004750000000000045,-3.9736756210192627,4.1749061643052014e-05,0.0040748029426108537,1.1996855080898552,-4.1749061643052014e-05,0.033303604755562551,-3.0104656553266865e-06,-7.6038807403175901e-06,1.8656487506095472e-05
1.95,-4.5512180000000004,6.590620500000001e-05,0.044651779999999995,-0.00047500000000000417,6.1723526229145117e-05,0.040080482132877807,6.0001642514921762,5.9998357485078246,0.0040738529426108542,-3.4267705517126394,1.1997288508714576,-3.8769077264382447e-05,1.1997288508715169,-6.1723526229145117e-05,-4.1514414260855697e-06,-1.0485774999131519e-05,-4.1514414260855697e-06,1.7323883737383379e-05,-0.0004750000000000045,-3.9750654806384276,4.1755635236859753e-05,0.0040738529426108542,1.1996853982460098,-4.1755635236859753e-05,0.033308851620681708,-3.0109396678580213e-06,-7.6050780085047589e-06,1.8658421124933875e-05
1.952,-4.5525844799999993,6.59141888e-05,0.044658300799999995,-0.00047500000000000417,6.1728507235006875e-05,0.040085006401419147,6.0001643110654461,5.9998356889345548,0.0040729029426108537,-3.428013363503517,1.1997287527006708,-3.8775431598795562e-05,1.1997287527007303,-6.1728507235006875e-05,-4.151776441846032e-06,-1.0486621187123789e-05,-4.151776441846032e-06,1.7325790582836366e-05,-0.0004750000000000045,-3.9764561207480558,4.1762211129505085e-05,0.0040729029426108537,1.1996852883448084,-4.1762211129505085e-05,0.033314100322158313,-3.0114138461552761e-06,-7.606275695386053e-06,1.8660355139115416e-05
1.954,-4.5539509599999999,6.5922172600000004e-05,0.044664821600000001,-0.00047500000000000423,6.1733490046346289e-05,0.040089532311548326,6.0001643706707979,5.9998356293292021,0.0040719529426108542,-3.4292568956658176,1.1997286544771342,-3.8781788237358882e-05,1.1997286544771935,-6.1733490046346289e-05,-4.1521115790404952e-06,-1.0487467681835941e-05,-4.1521115790404952e-06,1.7327697858785626e-05,-0.00047500000000000444,-3.9778475419575936,4.1768789322280074e-05,0.0040719529426108542,1.1996851783862506,-4.1768789322280074e-05,0.033319350861024319,-3.0118881903116201e-06,-7.6074738011968002e-06,1.8662289548745927e-05
1.956,-4.5553174399999996,6.5930156399999994e-05,0.044671342399999994,-0.00047500000000000423,6.1738474664211024e-05,0.040094059864217178,6.0001644303082333,5.9998355696917667,0.0040710029426108537,-3.4305011487779478,1.1997285562008475,-3.8788147181408793e-05,1.1997285562009068,-6.1738474664211024e-05,-4.1524468377394248e-06,-1.0488314483445949e-05,-4.1524468377394248e-06,1.7329605565372288e-05,-0.0004750000000000045,-3.9792397448771166,4.1775369816477875e-05,0.0040710029426108537,1.1996850683703368,-4.1775369816477875e-05,0.033324603238312545,-3.0123627004203015e-06,-7.6086723261725299e-06,1.8664224353931266e-05
1.958,-4.5566839200000002,6.5938140199999997e-05,0.044677863200000001,-0.00047500000000000428,6.1743461089649529e-05,0.040098589060378304,6.0001644899777498,5.9998355100222502,0.0040700529426108542,-3.4317461234189057,1.1997284578718108,-3.8794508432282747e-05,1.1997284578718703,-6.1743461089649529e-05,-4.1527822180133356e-06,-1.048916159213193e-05,-4.1527822180133356e-06,1.7331513702737524e-05,-0.00047500000000000444,-3.9806327301172857,4.1781952613392545e-05,0.0040700529426108533,1.1996849582970666,-4.1781952613392545e-05,0.033329857455056532,-3.0128373765746304e-06,-7.6098712705489281e-06,1.8666159554777285e-05
1.96,-4.5580503999999991,6.5946124000000001e-05,0.044684383999999994,-0.00047500000000000428,6.1748449323711151e-05,0.040103119900985119,6.0001645496793499,5.9998354503206501,0.0040691029426108537,-3.4329918201682963,1.1997283594900245,-3.8800871991319356e-05,1.1997283594900841,-6.1748449323711151e-05,-4.1531177199328074e-06,-1.049000900807215e-05,-4.1531177199328074e-06,1.733342227102258e-05,-0.00047500000000000439,-3.9820264982893945,4.1788537714319252e-05,0.0040691029426108537,1.1996848481664404,-4.1788537714319252e-05,0.033335113512290696,-3.0133122188680022e-06,-7.611070634561891e-06,1.8668095151389882e-05
1.962,-4.5594168800000006,6.5954107800000005e-05,0.0446909048,-0.00047500000000000434,6.1753439367446007e-05,0.040107652386991724,6.0001646094130328,5.9998353905869672,0.0040681529426108533,-3.4342382396063034,1.1997282610554885,-3.8807237859858189e-05,1.199728261055548,-6.1753439367446007e-05,-4.1534533435684683e-06,-1.0490856731445008e-05,-4.1534533435684683e-06,1.733533127036873e-05,-0.00047500000000000439,-3.9834210500053424,4.1795125120554131e-05,0.0040681529426108533,1.1996847379784581,-4.1795125120554131e-05,0.033340371411050257,-3.0137872273938786e-06,-7.6122704184474875e-06,1.8670031143874954e-05
1.964,-4.5607833599999994,6.5962091599999995e-05,0.044697425599999993,-0.00047500000000000439,6.1758431221905081e-05,0.040112186519353027,6.0001646691787967,5.9998353308212033,0.0040672029426108538,-3.4354853823137104,1.1997281625682024,-3.8813606039239926e-05,1.1997281625682619,-6.1758431221905081e-05,-4.1537890889910075e-06,-1.0491704762429044e-05,-4.1537890889910075e-06,1.7337240700917287e-05,-0.00047500000000000439,-3.9848163858776364,4.1801714833394316e-05,0.0040672029426108538,1.1996846277331192,-4.1801714833394316e-05,0.033345631152371213,-3.014262402245794e-06,-7.6134706224419644e-06,1.8671967532338401e-05
1.966,-4.56214984,6.5970075399999998e-05,0.0447039464,-0.00047500000000000439,6.1763424888140213e-05,0.040116722299024715,6.0001647289766442,5.9998352710233558,0.0040662529426108533,-3.4367332488719109,1.1997280640281662,-3.8819976530806402e-05,1.1997280640282257,-6.1763424888140213e-05,-4.1541249562711692e-06,-1.0492553101202951e-05,-4.1541249562711692e-06,1.7339150562809651e-05,-0.00047500000000000439,-3.9862125065194118,4.1808306854138016e-05,0.0040662529426108533,1.1996845174304247,-4.1808306854138016e-05,0.033350892737290395,-3.01473774351736e-06,-7.6146712467817727e-06,1.8673904316886178e-05
1.968,-4.5635163200000006,6.5978059200000002e-05,0.044710467199999999,-0.00047500000000000444,6.1768420367204122e-05,0.040121259726963218,6.0001647888065737,5.9998352111934263,0.0040653029426108538,-3.4379818398628847,1.1997279654353805,-3.8826349335900428e-05,1.1997279654354402,-6.1768420367204122e-05,-4.1544609454797576e-06,-1.0493401747945562e-05,-4.1544609454797576e-06,1.7341060856187252e-05,-0.00047500000000000434,-3.9876094125443973,4.1814901184084371e-05,0.0040653029426108538,1.1996844070703736,-4.1814901184084371e-05,0.033356156166845431,-3.0152132513022568e-06,-7.6158722917035267e-06,1.8675841497624213e-05
1.97,-4.5648828000000004,6.5986043000000006e-05,0.044716987999999999,-0.00047500000000000444,6.1773417660150286e-05,0.040125798804125749,6.000164848668585,5.999835151331415,0.0040643529426108533,-3.4392311558692086,1.199727866789845,-3.8832724455865947e-05,1.1997278667899045,-6.1773417660150286e-05,-4.1547970566876297e-06,-1.0494250702835853e-05,-4.1547970566876297e-06,1.7342971581191573e-05,-0.00047500000000000428,-3.9890071045669599,4.1821497824533615e-05,0.0040643529426108533,1.1996842966529664,-4.1821497824533615e-05,0.033361421442074775,-3.0156889256942419e-06,-7.6170737574440433e-06,1.8677779074658482e-05
1.972,-4.566249280000001,6.5994026800000009e-05,0.044723508799999999,-0.0004750000000000045,6.1778416768033107e-05,0.040130339531470285,6.00016490856268,5.99983509143732,0.0040634029426108538,-3.4404811974740617,1.1997277680915592,-3.8839101892047959e-05,1.199727768091619,-6.1778416768033107e-05,-4.1551332899657016e-06,-1.0495099966052944e-05,-4.1551332899657016e-06,1.7344882737964138e-05,-0.00047500000000000434,-3.9904055832020688,4.1828096776786956e-05,0.0040634029426108538,1.199684186178203,-4.1828096776786956e-05,0.033366688564017692,-3.0161647667871425e-06,-7.6182756442403123e-06,1.8679717048094958e-05
1.974,-4.5676157599999998,6.60020106e-05,0.044730029599999999,-0.00047500000000000455,6.1783417691907796e-05,0.04013488190995558,6.0001649684888569,5.9998350315111431,0.0040624529426108533,-3.4417319652612273,1.1997276693405239,-3.8845481645792584e-05,1.1997276693405836,-6.1783417691907796e-05,-4.1554696453849478e-06,-1.0495949537776102e-05,-4.1554696453849478e-06,1.7346794326646538e-05,-0.00047500000000000428,-3.9918048490653142,4.1834698042146634e-05,0.0040624529426108533,1.1996840756460836,-4.1834698042146634e-05,0.033371957533714247,-3.0166407746748629e-06,-7.619477952329518e-06,1.8681655418039634e-05
