"Time","loadInertia.w","loadInertia.phi","armature.T","dcpm.la.i","core.T"
22.848,157.10823,3456.2024,357.6319,-0.040680137,329.37186
22.849001,157.10814,3456.3594,357.6062,-0.051243603,329.37097
22.85,157.10802,3456.5166,357.58054,-0.061410714,329.37009
22.851,157.10788,3456.6736,357.5549,-0.071185656,329.3692
22.851999,157.10771,3456.8308,357.5293,-0.080572836,329.36832
22.853001,157.10753,3456.9878,357.50372,-0.089577146,329.3674
22.854,157.10733,3457.145,357.47815,-0.098203175,329.36649
22.855,157.10712,3457.302,357.45261,-0.10645587,329.36557
22.856001,157.10689,3457.4592,357.42706,-0.11434033,329.36462
22.857,157.10663,3457.6165,357.40158,-0.12186178,329.36368
22.858,157.10637,3457.7734,357.3761,-0.12902586,329.36273
22.858999,157.10608,3457.9307,357.35065,-0.13583812,329.36179
22.860001,157.10579,3458.0876,357.32523,-0.14230414,329.36081
22.861,157.10548,3458.2449,357.2998,-0.14842972,329.35983
22.862,157.10516,3458.4019,357.27441,-0.1542207,329.35883
22.863001,157.10483,3458.5591,357.24905,-0.15968314,329.35785
22.864,157.10448,3458.7161,357.22369,-0.16482337,329.35684
22.865,157.10413,3458.8733,357.19836,-0.16964738,329.35583
22.865999,157.10376,3459.0303,357.17307,-0.17416145,329.3548
22.867001,157.10339,3459.1875,357.1478,-0.17837186,329.35379
22.868,157.10301,3459.3445,357.12256,-0.18228498,329.35275
22.868999,157.10262,3459.5017,357.09732,-0.18590738,329.35172
22.870001,157.10222,3459.6587,357.07208,-0.18924545,329.35065
22.871,157.10181,3459.8159,357.04691,-0.19230567,329.34958
22.872,157.10139,3459.9729,357.02173,-0.19509456,329.34851
22.872999,157.10098,3460.1299,356.99658,-0.19761863,329.34744
22.874001,157.10056,3460.2871,356.97147,-0.19988453,329.34634
22.875,157.10013,3460.4441,356.94635,-0.20189887,329.34525
22.875999,157.0997,3460.6013,356.9213,-0.20366815,329.34415
22.877001,157.09927,3460.7583,356.89621,-0.2051989,329.34305
22.878,157.09883,3460.9155,356.87119,-0.20649765,329.34192
22.879,157.09839,3461.0725,356.84616,-0.20757096,329.34079
22.879999,157.09795,3461.2297,356.82117,-0.20842555,329.33963
22.881001,157.0975,3461.3867,356.7962,-0.20906778,329.3385
22.882,157.09706,3461.5439,356.77124,-0.20950411,329.33734
22.882999,157.09662,3461.7009,356.74634,-0.20974094,329.33618
22.884001,157.09618,3461.8582,356.72141,-0.20978461,329.33502
22.885,157.09573,3462.0151,356.69653,-0.2096417,329.33383
22.886,157.09529,3462.1724,356.67166,-0.20931844,329.33264
22.886999,157.09485,3462.3293,356.64682,-0.20882107,329.33145
22.888,157.09441,3462.4866,356.62201,-0.20815577,329.33023
22.889,157.09396,3462.6436,356.5972,-0.20732866,329.32904
22.889999,157.09352,3462.8005,356.57242,-0.20634589,329.32782
22.891001,157.09308,3462.9578,356.54767,-0.20521355,329.32657
22.892,157.09265,3463.1147,356.52292,-0.20393753,329.32535
22.893,157.09222,3463.272,356.49823,-0.20252369,329.3241
22.893999,157.0918,3463.429,356.47351,-0.20097785,329.32285
22.895,157.09137,3463.5862,356.44885,-0.19930568,329.32159
22.896,157.09094,3463.7432,356.42419,-0.19751303,329.32031
22.896999,157.09053,3463.9004,356.39957,-0.19560535,329.31903
22.898001,157.09012,3464.0574,356.37497,-0.19358812,329.31775
22.899,157.08971,3464.2144,356.35037,-0.19146673,329.31647
22.9,157.08931,3464.3716,356.32581,-0.18924648,329.31516
22.900999,157.0889,3464.5286,356.30127,-0.18693265,329.31384
22.902,157.08852,3464.6858,356.27673,-0.18453042,329.31253
22.903,157.08812,3464.8428,356.25226,-0.18204477,329.31122
22.903999,157.08774,3465,356.22775,-0.17948064,329.30988
22.905001,157.08736,3465.157,356.20331,-0.17684284,329.30853
22.906,157.08699,3465.3142,356.17886,-0.17413613,329.30719
22.907,157.08662,3465.4712,356.15445,-0.17136534,329.30582
22.908001,157.08626,3465.6282,356.13004,-0.16853489,329.30444
22.909,157.08591,3465.7854,356.10568,-0.16564928,329.30307
22.91,157.08556,3465.9424,356.08133,-0.16271283,329.3017
22.910999,157.08522,3466.0996,356.05698,-0.15972979,329.30032
22.912001,157.08488,3466.2566,356.03265,-0.15670444,329.29892
22.913,157.08455,3466.4136,356.00836,-0.15364079,329.29752
22.914,157.08423,3466.5708,355.9841,-0.15054281,329.29608
22.915001,157.08391,3466.7278,355.95984,-0.14741434,329.29468
22.916,157.0836,3466.885,355.93561,-0.14425912,329.29324
22.917,157.0833,3467.042,355.91141,-0.14108084,329.29181
22.917999,157.08301,3467.1992,355.88721,-0.13788313,329.29037
22.919001,157.08272,3467.3562,355.86307,-0.13466938,329.28891
22.92,157.08243,3467.5132,355.8389,-0.13144295,329.28745
22.921,157.08215,3467.6704,355.81479,-0.12820709,329.28598
22.922001,157.08188,3467.8274,355.79068,-0.12496495,329.28452
22.923,157.08162,3467.9846,355.76657,-0.12171967,329.28302
22.924,157.08138,3468.1416,355.74252,-0.11847417,329.28152
22.924999,157.08112,3468.2986,355.71848,-0.1152313,329.28003
22.926001,157.08089,3468.4558,355.69446,-0.11199383,329.27853
22.927,157.08064,3468.6128,355.67044,-0.1087644,329.27701
22.927999,157.08041,3468.77,355.64645,-0.10554564,329.27548
22.929001,157.0802,3468.927,355.6225,-0.10234005,329.27396
22.93,157.07999,3469.084,355.59854,-0.09914998,329.27243
22.931,157.07977,3469.2412,355.57465,-0.095977716,329.27087
22.931999,157.07957,3469.3982,355.55072,-0.092825457,329.26932
22.933001,157.07938,3469.5554,355.52686,-0.089695327,329.26776
22.934,157.07919,3469.7124,355.50299,-0.086589396,329.2662
22.934999,157.07901,3469.8694,355.47916,-0.083509572,329.26462
22.936001,157.07884,3470.0266,355.45532,-0.080457687,329.26303
22.937,157.07867,3470.1836,355.43152,-0.077435508,329.26144
22.938,157.07851,3470.3408,355.40775,-0.074444711,329.25986
22.938999,157.07835,3470.4978,355.38397,-0.071486928,329.25824
22.940001,157.07822,3470.6548,355.36023,-0.068563662,329.25662
22.941,157.07806,3470.812,355.33652,-0.065676339,329.255
22.941999,157.07793,3470.969,355.31281,-0.062826306,329.25339
22.943001,157.0778,3471.1262,355.28912,-0.060014848,329.25174
22.944,157.07768,3471.2832,355.26547,-0.057243172,329.25009
22.945,157.07756,3471.4402,355.24185,-0.054512419,329.24844
22.945999,157.07744,3471.5974,355.21823,-0.051823635,329.2468
22.947001,157.07733,3471.7544,355.19461,-0.049177792,329.24512
22.948,157.07724,3471.9116,355.17105,-0.046575807,329.24344
22.948999,157.07713,3472.0686,355.14746,-0.044018518,329.24176
22.950001,157.07704,3472.2256,355.12393,-0.041506726,329.24008
22.951,157.07697,3472.3828,355.1004,-0.039041132,329.23837
22.952,157.07689,3472.5398,355.0769,-0.036622379,329.23666
22.952999,157.07681,3472.6968,355.05344,-0.034251049,329.23495
22.954,157.07674,3472.854,355.02997,-0.031927664,329.23325
22.955,157.07668,3473.011,355.00653,-0.029652702,329.23154
22.955999,157.07661,3473.1682,354.98309,-0.027426565,329.2298
22.957001,157.07655,3473.3252,354.95972,-0.025249604,329.22806
22.958,157.07651,3473.4822,354.93631,-0.023122111,329.22629
22.959,157.07646,3473.6394,354.91296,-0.021044329,329.22455
22.959999,157.07642,3473.7964,354.88962,-0.01901645,329.22278
22.961,157.07637,3473.9536,354.8663,-0.017038619,329.22101
22.962,157.07634,3474.1106,354.84299,-0.015110928,329.21924
22.962999,157.07631,3474.2676,354.8197,-0.01323342,329.21747
22.964001,157.07629,3474.4248,354.79645,-0.011406095,329.21567
22.965,157.07626,3474.5818,354.77319,-0.0096289096,329.21387
22.966,157.07625,3474.7388,354.74997,-0.0079017766,329.21207
22.966999,157.07623,3474.896,354.72675,-0.0062245675,329.21024
22.968,157.07622,3475.053,354.70358,-0.0045971163,329.20844
22.969,157.07622,3475.2102,354.68042,-0.0030192174,329.2066
22.969999,157.0762,3475.3672,354.65726,-0.0014906301,329.20477
22.971001,157.0762,3475.5242,354.63412,-1.1068857e-05,329.20291
22.972,157.0762,3475.6814,354.61102,0.0014197845,329.20108
22.973,157.07622,3475.8384,354.58792,0.0028022712,329.19922
22.974001,157.07622,3475.9956,354.56485,0.0041367682,329.19736
22.975,157.07623,3476.1526,354.54181,0.0054236832,329.1955
22.976,157.07625,3476.3096,354.51877,0.006663451,329.1936
22.976999,157.07626,3476.4668,354.49576,0.0078565339,329.19171
22.978001,157.07628,3476.6238,354.47278,0.0090034204,329.18982
22.979,157.07629,3476.7808,354.4498,0.010104621,329.18793
22.98,157.07632,3476.938,354.42685,0.011160671,329.18604
22.981001,157.07634,3477.095,354.4039,0.012172123,329.18411
22.982,157.07637,3477.2522,354.38098,0.013139576,329.18219
22.983,157.0764,3477.4092,354.35809,0.014063617,329.18027
22.983999,157.07643,3477.5662,354.33521,0.014944855,329.17831
22.985001,157.07646,3477.7234,354.31235,0.015783919,329.17639
22.986,157.07649,3477.8804,354.28949,0.01658145,329.17444
22.987,157.07654,3478.0376,354.26669,0.017338105,329.17249
22.988001,157.07657,3478.1946,354.24387,0.018054549,329.17053
22.989,157.07661,3478.3516,354.2211,0.01873146,329.16855
22.99,157.07664,3478.5088,354.19833,0.019369524,329.16656
22.990999,157.07669,3478.6658,354.17557,0.019969618,329.16458
22.992001,157.07674,3478.8228,354.15286,0.020532405,329.1626
22.993,157.07678,3478.98,354.13013,0.021058574,329.16061
22.993999,157.07683,3479.137,354.10745,0.02154886,329.1586
22.995001,157.07687,3479.2942,354.08478,0.022004001,329.15659
22.996,157.07692,3479.4512,354.06213,0.022424741,329.15457
22.997,157.07697,3479.6082,354.03949,0.022811823,329.15256
22.997999,157.07701,3479.7654,354.01688,0.023165995,329.15051
22.999001,157.07706,3479.9224,353.99429,0.023488002,329.14847
23,157.07712,3480.0796,353.97171,0.023778616,329.14642
23,157.07712,3480.0796,353.97171,0.023778616,329.14642
23.000999,156.75891,3480.2363,353.94916,0.090830892,329.14438
23.002001,156.44099,3480.3931,353.92661,0.28845051,329.14233
23.003,156.12363,3480.5493,353.90408,0.61216921,329.14026
23.004,155.80707,3480.7053,353.88159,1.0575583,329.13818
23.004999,155.49159,3480.8608,353.8591,1.6202271,329.13611
23.006001,155.17743,3481.0161,353.83664,2.2958267,329.13403
23.007,154.86482,3481.1711,353.81421,3.0800519,329.13193
23.007999,154.55397,3481.3259,353.79181,3.9686437,329.12982
23.009001,154.24513,3481.4805,353.76947,4.9573889,329.12772
23.01,153.93848,3481.6345,353.74713,6.0421276,329.12561
23.011,153.63423,3481.7883,353.72488,7.21875,329.1235
23.011999,153.33258,3481.9417,353.70267,8.483202,329.12137
23.013,153.03371,3482.095,353.68054,9.8314848,329.11923
23.014,152.73776,3482.2478,353.65851,11.259658,329.1171
23.014999,152.44495,3482.4004,353.63657,12.763839,329.11496
23.016001,152.1554,3482.5527,353.61475,14.340206,329.11279
23.017,151.86925,3482.7046,353.59305,15.985002,329.11063
23.018,151.58667,3482.8564,353.5715,17.694527,329.10846
23.018999,151.3078,3483.0078,353.55014,19.465153,329.10629
23.02,151.03273,3483.1589,353.52899,21.29331,329.10413
23.021,150.76161,3483.3098,353.50803,23.175501,329.10193
23.021999,150.49452,3483.4604,353.4873,25.108294,329.09973
23.023001,150.2316,3483.6108,353.46683,27.08832,329.09756
23.024,149.97293,3483.761,353.44669,29.112286,329.09534
23.025,149.71858,3483.9109,353.42682,31.176966,329.09314
23.025999,149.46867,3484.0605,353.40729,33.279202,329.09091
23.027,149.22325,3484.2097,353.38815,35.415905,329.08871
23.028,148.98241,3484.3589,353.36942,37.584061,329.08649
23.028999,148.74619,3484.5078,353.35107,39.780724,329.08426
23.030001,148.51465,3484.6565,353.33322,42.003021,329.08203
23.031,148.28787,3484.8047,353.31583,44.248146,329.07977
23.032,148.06586,3484.9529,353.29895,46.513371,329.07755
23.033001,147.84869,3485.1008,353.28262,48.796036,329.07529
23.034,147.63637,3485.2488,353.26685,51.093548,329.07303
23.035,147.42894,3485.3962,353.25171,53.403393,329.07077
23.035999,147.22643,3485.5435,353.23715,55.723125,329.06851
23.037001,147.02884,3485.6907,353.2233,58.050365,329.06625
23.038,146.83621,3485.8376,353.21011,60.382812,329.06396
23.039,146.64851,3485.9844,353.19763,62.718231,329.06171
23.040001,146.46579,3486.1309,353.18591,65.054459,329.05942
23.041,146.28802,3486.2773,353.17493,67.389389,329.05716
23.042,146.1152,3486.4236,353.16476,69.721016,329.05487
23.042999,145.94733,3486.5696,353.15543,72.047363,329.05258
23.044001,145.78438,3486.7153,353.14691,74.366554,329.05032
23.045,145.62634,3486.8611,353.13925,76.676758,329.04803
23.046,145.47319,3487.0066,353.13251,78.976227,329.04575
23.047001,145.32491,3487.1521,353.12665,81.263268,329.04346
23.048,145.18147,3487.2974,353.12173,83.536263,329.04117
23.049,145.04285,3487.4424,353.11777,85.793648,329.03888
23.049999,144.90898,3487.5874,353.11478,88.033928,329.03659
23.051001,144.77986,3487.7322,353.11273,90.255676,329.0343
23.052,144.65543,3487.877,353.11172,92.45752,329.03201
23.052999,144.53564,3488.0215,353.11169,94.638161,329.02975
23.054001,144.42047,3488.166,353.1127,96.796341,329.02747
23.055,144.30984,3488.3103,353.11475,98.930878,329.02518
23.056,144.20372,3488.4546,353.11786,101.04066,329.02289
23.056999,144.10205,3488.5989,353.12201,103.12459,329.02063
23.058001,144.00478,3488.7429,353.1272,105.18168,329.01834
23.059,143.91183,3488.8867,353.13348,107.21095,329.01608
23.059999,143.82318,3489.0308,353.14081,109.21153,329.01382
23.061001,143.73872,3489.1743,353.14923,111.18256,329.01157
23.062,143.65843,3489.3181,353.15875,113.12324,329.00931
23.063,143.58221,3489.4617,353.16931,115.03283,329.00705
23.063999,143.51001,3489.6052,353.18097,116.91064,329.00482
23.065001,143.44177,3489.7488,353.19373,118.75605,329.00259
23.066,143.37741,3489.8921,353.20752,120.56845,329.00034
23.066999,143.31685,3490.0356,353.22241,122.34731,328.99811
23.068001,143.26004,3490.1787,353.23834,124.09212,328.99591
23.069,143.20689,3490.322,353.25534,125.80245,328.99368
23.07,143.15733,3490.4653,353.27338,127.47789,328.99149
23.070999,143.1113,3490.6084,353.29248,129.11809,328.98929
23.072001,143.0687,3490.7515,353.31259,130.7227,328.98712
23.073,143.02948,3490.8945,353.33374,132.29149,328.98492
23.073999,142.99353,3491.0376,353.3559,133.82419,328.98276
23.075001,142.96082,3491.1804,353.37903,135.32062,328.98062
23.076,142.93123,3491.3235,353.40314,136.78062,328.97845
23.077,142.90469,3491.4663,353.42822,138.20407,328.97632
23.077999,142.88115,3491.6091,353.45428,139.5909,328.97421
23.079,142.8605,3491.7522,353.48126,140.94106,328.97208
23.08,142.8427,3491.895,353.50912,142.25452,328.96997
23.080999,142.82762,3492.0378,353.53793,143.5313,328.9679
23.082001,142.81523,3492.1807,353.5676,144.77147,328.96582
23.083,142.80542,3492.3235,353.59811,145.97511,328.96375
23.084,142.79814,3492.4663,353.62949,147.14232,328.96167
23.084999,142.79329,3492.6091,353.66168,148.27325,328.95966
23.086,142.7908,3492.7517,353.69467,149.36807,328.95761
23.087,142.79059,3492.8945,353.72845,150.42699,328.9556
23.087999,142.7926,3493.0374,353.76297,151.4502,328.95358
23.089001,142.79674,3493.1802,353.79825,152.43796,328.9516
23.09,142.80293,3493.323,353.83423,153.39056,328.94965
23.091,142.81113,3493.4658,353.87088,154.30827,328.94766
23.091999,142.82121,3493.6086,353.90823,155.19141,328.94574
23.093,142.83315,3493.7515,353.9462,156.04033,328.94382
23.094,142.84685,3493.8943,353.9848,156.85536,328.94189
23.094999,142.86223,3494.0371,354.02402,157.6369,328.94
23.096001,142.87924,3494.1799,354.06378,158.38533,328.93811
23.097,142.89781,3494.323,354.10413,159.10107,328.93625
23.098,142.91786,3494.4658,354.14496,159.78455,328.93439
23.099001,142.93933,3494.6086,354.18634,160.43617,328.93256
23.1,142.96216,3494.7517,354.22818,161.05644,328.93073
23.101,142.98625,3494.8948,354.27048,161.64581,328.92892
23.101999,143.01158,3495.0376,354.3132,162.20474,328.92715
23.103001,143.03806,3495.1807,354.35632,162.73376,328.92538
23.104,143.06561,3495.3237,354.39987,163.23335,328.92361
23.105,143.09421,3495.4668,354.44376,163.70403,328.92191
23.106001,143.12378,3495.6099,354.48801,164.14633,328.92017
23.107,143.15425,3495.7532,354.53256,164.56078,328.91849
23.108,143.18556,3495.8962,354.57742,164.94792,328.91678
23.108999,143.21768,3496.0396,354.62256,165.30829,328.91513
23.110001,143.25053,3496.1826,354.66794,165.64246,328.91348
23.111,143.28407,3496.3259,354.71356,165.95097,328.91183
23.112,143.31824,3496.4692,354.7594,166.23442,328.91025
23.113001,143.35297,3496.6125,354.80542,166.49335,328.90863
23.114,143.38823,3496.7559,354.85162,166.72832,328.90707
23.115,143.42397,3496.8994,354.89798,166.93993,328.90552
23.115999,143.46013,3497.0427,354.94449,167.12875,328.90396
23.117001,143.49666,3497.1863,354.99109,167.29538,328.90244
23.118,143.53354,3497.3298,355.03781,167.44038,328.90094
23.118999,143.57069,3497.4734,355.08459,167.56433,328.89944
23.120001,143.60808,3497.6169,355.13144,167.66782,328.89798
23.121,143.64568,3497.7605,355.17831,167.7514,328.89655
23.122,143.68343,3497.9043,355.22525,167.8157,328.89511
23.122999,143.7213,3498.0479,355.27219,167.8613,328.89368
23.124001,143.75923,3498.1917,355.31912,167.88873,328.89227
23.125,143.79721,3498.3354,355.36603,167.89859,328.8909
23.125999,143.83521,3498.4792,355.4129,167.89145,328.88956
23.127001,143.87315,3498.623,355.45975,167.86787,328.88821
23.128,143.91104,3498.7671,355.50653,167.82845,328.88687
23.129,143.94884,3498.9109,355.55322,167.77371,328.88556
23.129999,143.98648,3499.0549,355.59985,167.70422,328.88428
23.131001,144.02397,3499.199,355.64636,167.62053,328.883
23.132,144.06128,3499.343,355.69278,167.52316,328.88174
23.132999,144.09836,3499.4871,355.73907,167.41272,328.88052
23.134001,144.13519,3499.6311,355.78522,167.28967,328.8793
23.135,144.17175,3499.7754,355.83124,167.1546,328.87811
23.136,144.20801,3499.9194,355.87711,167.00798,328.87692
23.136999,144.24394,3500.0637,355.92282,166.85034,328.87576
23.138,144.27953,3500.208,355.96835,166.68221,328.8746
23.139,144.31476,3500.3523,356.0137,166.50406,328.87347
23.139999,144.34959,3500.4966,356.05887,166.31642,328.87234
23.141001,144.38402,3500.6409,356.10385,166.11974,328.87125
23.142,144.41801,3500.7854,356.14862,165.91451,328.87018
23.143,144.45157,3500.9299,356.19321,165.7012,328.86911
23.143999,144.48466,3501.0742,356.23755,165.48029,328.86807
23.145,144.51729,3501.2188,356.28171,165.2522,328.86703
23.146,144.54941,3501.3633,356.32559,165.01741,328.86603
23.146999,144.58104,3501.5078,356.36929,164.77634,328.86502
23.148001,144.61214,3501.6526,356.41275,164.52939,328.86404
23.149,144.64272,3501.7971,356.45596,164.27702,328.8631
23.15,144.67274,3501.9417,356.49893,164.01964,328.86215
23.150999,144.70222,3502.0864,356.54166,163.75761,328.86121
23.152,144.73116,3502.2312,356.58411,163.49136,328.86029
23.153,144.75951,3502.376,356.62634,163.22127,328.85941
23.153999,144.78728,3502.5208,356.6683,162.94769,328.85852
23.155001,144.81447,3502.6655,356.71002,162.67101,328.85767
23.156,144.84108,3502.8103,356.75146,162.39157,328.85681
23.157,144.86708,3502.9551,356.79266,162.10971,328.85596
23.158001,144.89249,3503.1001,356.83359,161.82579,328.85513
23.159,144.9173,3503.2449,356.87427,161.5401,328.85434
23.16,144.94148,3503.3899,356.91467,161.25299,328.85355
23.160999,144.96507,3503.5349,356.9548,160.96477,328.85278
23.162001,144.98804,3503.6799,356.99469,160.67572,328.85202
23.163,145.01039,3503.8247,357.0343,160.38612,328.85129
23.164,145.03214,3503.9697,357.07364,160.0963,328.85056
23.165001,145.05327,3504.115,357.11273,159.80647,328.84982
23.166,145.07378,3504.26,357.15155,159.51694,328.84912
23.167,145.09367,3504.405,357.19012,159.22795,328.84845
23.167999,145.11296,3504.55,357.22842,158.93973,328.84778
23.169001,145.13164,3504.6953,357.26645,158.65254,328.84711
23.17,145.1497,3504.8403,357.30423,158.36658,328.84647
23.171,145.16718,3504.9856,357.34177,158.08209,328.84586
23.172001,145.18404,3505.1306,357.37903,157.79927,328.84525
23.173,145.20029,3505.2759,357.41608,157.51833,328.84464
23.174,145.21596,3505.4211,357.45282,157.23946,328.84406
23.174999,145.23103,3505.5664,357.48935,156.96283,328.84348
23.176001,145.24553,3505.7117,357.52563,156.68861,328.84293
23.177,145.25945,3505.8569,357.56168,156.41702,328.84238
23.177999,145.2728,3506.0022,357.59747,156.14818,328.84183
23.179001,145.28557,3506.1475,357.63303,155.88223,328.84131
23.18,145.29778,3506.2927,357.66833,155.61934,328.84082
23.181,145.30943,3506.438,357.70343,155.35965,328.84033
23.181999,145.32054,3506.5833,357.73828,155.10327,328.83984
23.183001,145.33112,3506.7285,357.77292,154.85033,328.83939
23.184,145.34116,3506.874,357.80734,154.60095,328.83893
23.184999,145.35066,3507.0193,357.84152,154.35524,328.83847
23.186001,145.35966,3507.1646,357.87552,154.11328,328.83804
23.187,145.36815,3507.3101,357.90927,153.87518,328.83765
23.188,145.37613,3507.4553,357.94284,153.64105,328.83722
23.188999,145.38362,3507.6008,357.97617,153.41093,328.83685
23.190001,145.39062,3507.7461,358.00934,153.18492,328.83646
23.191,145.39717,3507.8916,358.04227,152.96307,328.83609
23.191999,145.40323,3508.0369,358.07504,152.74547,328.83575
23.193001,145.40884,3508.1824,358.1076,152.53214,328.83539
23.194,145.414,3508.3279,358.13998,152.32317,328.83508
23.195,145.41872,3508.4731,358.17215,152.11856,328.83475
23.195999,145.42302,3508.6187,358.20416,151.9184,328.83444
23.197001,145.4269,3508.7642,358.23602,151.72269,328.83417
23.198,145.43034,3508.9094,358.26767,151.53145,328.83386
23.198999,145.43341,3509.0549,358.29916,151.34474,328.83359
23.200001,145.43608,3509.2004,358.33051,151.16255,328.83334
23.201,145.43837,3509.3457,358.36166,150.98491,328.8331
23.202,145.44029,3509.4912,358.39267,150.81183,328.83286
23.202999,145.44183,3509.6367,358.42355,150.6433,328.83264
23.204,145.44304,3509.782,358.45425,150.47932,328.83243
23.205,145.44389,3509.9275,358.4848,150.31992,328.83221
23.205999,145.44443,3510.073,358.51523,150.16505,328.83203
23.207001,145.44463,3510.2185,358.5455,150.01472,328.83185
23.208,145.4445,3510.3638,358.57565,149.86893,328.8317
23.209,145.44409,3510.5093,358.60568,149.72763,328.83151
23.209999,145.44337,3510.6548,358.63556,149.59081,328.83139
23.211,145.44237,3510.8003,358.66531,149.45844,328.83124
23.212,145.4411,3510.9456,358.69495,149.33051,328.83112
23.212999,145.43956,3511.0911,358.72449,149.20695,328.83099
23.214001,145.43776,3511.2366,358.75388,149.08778,328.8309
23.215,145.43571,3511.3821,358.7832,148.97292,328.83081
23.216,145.43343,3511.5273,358.81238,148.86234,328.83072
23.216999,145.43091,3511.6729,358.84146,148.756,328.83066
23.218,145.42818,3511.8184,358.87045,148.65385,328.8306
23.219,145.42523,3511.9636,358.89935,148.55586,328.83054
23.219999,145.42207,3512.1091,358.92816,148.46196,328.83051
23.221001,145.41873,3512.2546,358.95685,148.3721,328.83047
23.222,145.41521,3512.3999,358.98547,148.28622,328.83044
23.223,145.4115,3512.5454,359.01401,148.2043,328.83044
23.224001,145.40762,3512.6907,359.04248,148.12624,328.83044
23.225,145.40358,3512.8362,359.07086,148.05202,328.83047
23.226,145.39938,3512.9817,359.09915,147.98154,328.83047
23.226999,145.39505,3513.127,359.12738,147.91476,328.83054
23.228001,145.39056,3513.2725,359.15555,147.85162,328.83057
23.229,145.38596,3513.4177,359.18362,147.79207,328.83063
23.23,145.38123,3513.5632,359.21167,147.73602,328.83069
23.231001,145.37637,3513.7085,359.23962,147.68341,328.83075
23.232,145.37141,3513.854,359.26755,147.63416,328.83084
23.233,145.36636,3513.9993,359.29538,147.5882,328.83093
23.233999,145.36122,3514.1445,359.32318,147.54549,328.83105
23.235001,145.35599,3514.29,359.35092,147.50594,328.83115
23.236,145.35066,3514.4353,359.37863,147.4695,328.83127
23.237,145.34528,3514.5806,359.40628,147.43608,328.83142
23.238001,145.33981,3514.7261,359.4339,147.40562,328.83154
23.239,145.33429,3514.8713,359.46146,147.37805,328.83173
23.24,145.32872,3515.0166,359.48898,147.35332,328.83188
23.240999,145.32309,3515.1621,359.51648,147.3313,328.83206
23.242001,145.31741,3515.3074,359.54391,147.31195,328.83224
23.243,145.31171,3515.4526,359.57135,147.2952,328.83243
23.243999,145.30597,3515.5979,359.59872,147.28099,328.83264
23.245001,145.3002,3515.7432,359.62607,147.26923,328.83286
23.246,145.2944,3515.8887,359.65341,147.25987,328.83307
23.247,145.28859,3516.0339,359.68073,147.25284,328.83331
23.247999,145.28278,3516.1792,359.70798,147.24805,328.83353
23.249001,145.27693,3516.3245,359.73523,147.24545,328.8338
23.25,145.2711,3516.4697,359.76248,147.24493,328.83405
23.250999,145.26527,3516.615,359.7897,147.24644,328.83432
23.252001,145.25945,3516.7603,359.81689,147.24992,328.83459
23.253,145.25362,3516.9055,359.84406,147.25531,328.8349
23.254,145.24782,3517.0508,359.87125,147.26253,328.83521
23.254999,145.24202,3517.196,359.89838,147.2715,328.83551
23.256001,145.23625,3517.3413,359.92551,147.28218,328.83585
23.257,145.23051,3517.4863,359.95264,147.29451,328.83615
23.257999,145.22479,3517.6316,359.97977,147.3084,328.83652
23.259001,145.2191,3517.7769,360.00687,147.32376,328.83685
23.26,145.21346,3517.9221,360.03397,147.34056,328.83722
23.261,145.20784,3518.0674,360.06107,147.35875,328.83759
23.261999,145.20227,3518.2126,360.08817,147.37823,328.83795
23.263,145.19673,3518.3577,360.11523,147.39897,328.83835
23.264,145.19125,3518.5029,360.14233,147.42091,328.83875
23.264999,145.18581,3518.6482,360.1694,147.44398,328.83914
23.266001,145.18042,3518.7932,360.19647,147.46812,328.83957
23.267,145.17508,3518.9385,360.22357,147.49329,328.84
23.268,145.1698,3519.0837,360.25064,147.51938,328.84042
23.268999,145.16458,3519.2288,360.27771,147.54639,328.84088
23.27,145.15941,3519.374,360.30478,147.57425,328.84134
23.271,145.1543,3519.519,360.33188,147.60289,328.8418
23.271999,145.14926,3519.6643,360.35895,147.63229,328.84225
23.273001,145.14427,3519.8093,360.38605,147.66237,328.84274
23.274,145.13936,3519.9546,360.41312,147.6931,328.84323
23.275,145.13451,3520.0996,360.44022,147.72441,328.84375
23.275999,145.12971,3520.2449,360.46732,147.75627,328.84424
23.277,145.125,3520.3899,360.49442,147.78862,328.84479
23.278,145.12036,3520.5352,360.52151,147.82143,328.84531
23.278999,145.11578,3520.6802,360.54865,147.85464,328.84586
23.280001,145.11127,3520.8254,360.57574,147.88823,328.84641
23.281,145.10684,3520.9705,360.60287,147.92212,328.84695
23.282,145.10248,3521.1155,360.63,147.95631,328.84753
23.283001,145.09819,3521.2607,360.65714,147.99072,328.84811
23.284,145.09396,3521.4058,360.6843,148.02534,328.84869
23.285,145.08983,3521.5508,360.71146,148.06013,328.84927
23.285999,145.08575,3521.6958,360.73859,148.09505,328.84988
23.287001,145.08176,3521.8411,360.76578,148.13005,328.85049
23.288,145.07784,3521.9861,360.79294,148.16512,328.85114
23.289,145.07399,3522.1311,360.82013,148.20021,328.85178
23.290001,145.07022,3522.2761,360.84729,148.23529,328.85242
23.291,145.06653,3522.4214,360.87448,148.27034,328.85306
23.292,145.0629,3522.5664,360.9017,148.30531,328.85373
23.292999,145.05934,3522.7114,360.92889,148.34018,328.8544
23.294001,145.05588,3522.8564,360.95612,148.37494,328.85507
23.295,145.05247,3523.0015,360.98334,148.40953,328.85577
23.296,145.04915,3523.1465,361.01056,148.44395,328.85648
