"Time","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smpmM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
1.1751,0.010129024,0.45064002
1.1752,0.024278253,0.45010075
1.1753,0.0384036,0.4491173
1.1754,0.052491125,0.44769067
1.1755,0.06652692,0.44582224
1.1756001,0.080497131,0.44351384
1.1756999,0.094387978,0.44076777
1.1758,0.10818575,0.43758672
1.1759,0.12187683,0.43397385
1.176,0.1354477,0.42993271
1.1761,0.14888497,0.42546731
1.1762,0.16217537,0.420582
1.1763,0.17530581,0.41528162
1.1763999,0.1882633,0.40957147
1.1765,0.20103507,0.40345708
1.1766,0.2136085,0.39694452
1.1767,0.22597119,0.39004025
1.1768,0.23811094,0.38275102
1.1769,0.25001577,0.3750841
1.177,0.26167393,0.36704698
1.1770999,0.27307391,0.35864764
1.1772,0.28420445,0.34989434
1.1773,0.29505455,0.34079576
1.1774,0.30561358,0.33136082
1.1775,0.315871,0.32159886
1.1776,0.32581678,0.3115195
1.1777,0.33544108,0.30113271
1.1778001,0.34473437,0.29044873
1.1779,0.35368752,0.2794781
1.178,0.36229166,0.26823166
1.1781,0.37053832,0.25672045
1.1782,0.37841937,0.24495591
1.1783,0.38592699,0.2329496
1.1784,0.39305377,0.22071338
1.1785001,0.39979273,0.20825933
1.1786,0.4061372,0.19559975
1.1787,0.41208085,0.1827471
1.1788,0.41761792,0.16971409
1.1789,0.42274287,0.15651359
1.179,0.42745069,0.1431586
1.1791,0.43173668,0.12966231
1.1792001,0.43559664,0.11603805
1.1793,0.43902674,0.10229925
1.1794,0.44202363,0.088459484
1.1795,0.44458434,0.074532397
1.1796,0.44670632,0.060531743
1.1797,0.4483875,0.046471328
1.1798,0.44962621,0.032365043
1.1799001,0.45042124,0.018226793
1.1799999,0.45077175,0.0040705395
1.1801,0.45067748,-0.010089745
1.1802,0.45013845,-0.02424009
1.1803,0.44915524,-0.03836653
1.1804,0.44772878,-0.052455124
1.1805,0.44586051,-0.066491961
1.1806,0.44355226,-0.080463201
1.1806999,0.4408063,-0.094355054
1.1808,0.43762535,-0.1081538
1.1809,0.43401253,-0.12184582
1.181,0.42997146,-0.13541763
1.1811,0.42550606,-0.14885579
1.1812,0.42062077,-0.16214707
1.1813,0.4153204,-0.17527835
1.1813999,0.40961021,-0.18823667
1.1815,0.40349582,-0.20100923
1.1816,0.39698324,-0.21358342
1.1817,0.3900789,-0.22594687
1.1818,0.38278964,-0.23808734
1.1819,0.37512267,-0.24999286
1.182,0.36708552,-0.26165169
1.1821001,0.35868609,-0.2730523
1.1822,0.34993276,-0.28418347
1.1823,0.34083408,-0.29503423
1.1824,0.33139911,-0.30559379
1.1825,0.32163709,-0.31585181
1.1826,0.31155768,-0.32579812
1.1827,0.30117086,-0.33542293
1.1828001,0.29048681,-0.34471676
1.1829,0.27951616,-0.35367039
1.183,0.26826969,-0.362275
1.1831,0.25675848,-0.37052211
1.1832,0.24499393,-0.37840357
1.1833,0.23298763,-0.38591164
1.1834,0.22075142,-0.39303887
1.1835001,0.2082974,-0.39977822
1.1835999,0.19563785,-0.40612307
1.1837,0.18278526,-0.41206715
1.1838,0.16975231,-0.41760457
1.1839,0.15655188,-0.42272991
1.184,0.143197,-0.42743808
1.1841,0.12970082,-0.43172443
1.1842,0.11607668,-0.43558478
1.1842999,0.10233802,-0.43901527
1.1844,0.088498406,-0.44201252
1.1845,0.07457149,-0.44457358
1.1846,0.060571015,-0.44669595
1.1847,0.046510801,-0.44837749
1.1848,0.032404725,-0.44961658
1.1849,0.018266702,-0.45041201
1.1849999,0.0041106883,-0.45076293
1.1851,-0.010049343,-0.45066905
1.1852,-0.024199422,-0.45013043
1.1853,-0.038325585,-0.44914764
1.1854,-0.052413885,-0.44772163
1.1855,-0.066450424,-0.44585383
1.1856,-0.080421351,-0.44354603
1.1857001,-0.094312876,-0.44080058
1.1858,-0.10811129,-0.43762013
1.1859,-0.12180299,-0.43400782
1.186,-0.13537443,-0.42996728
1.1861,-0.14881225,-0.42550248
1.1862,-0.16210318,-0.42061776
1.1863,-0.17523409,-0.41531801
1.1864001,-0.18819204,-0.40960845
1.1865,-0.20096424,-0.40349469
1.1866,-0.21353808,-0.39698279
1.1867,-0.22590116,-0.39007917
1.1868,-0.23804127,-0.38279065
1.1869,-0.24994643,-0.37512439
1.187,-0.26160491,-0.36708802
1.1871001,-0.27300519,-0.35868943
1.1872,-0.284136,-0.3499369
1.1873,-0.2949864,-0.34083912
1.1874,-0.30554566,-0.33140501
1.1875,-0.31580338,-0.32164389
1.1876,-0.3257494,-0.31156546
1.1877,-0.33537394,-0.30117959
1.1878,-0.34466746,-0.29049656
1.1878999,-0.35362086,-0.27952689
1.188,-0.36222523,-0.26828146
1.1881,-0.37047213,-0.25677133
1.1882,-0.37835345,-0.24500789
1.1883,-0.38586134,-0.23300271
1.1884,-0.39298841,-0.22076766
1.1885,-0.39972767,-0.20831482
1.1885999,-0.40607244,-0.19565646
1.1887,-0.41201645,-0.18280511
1.1888,-0.41755384,-0.16977341
1.1889,-0.42267922,-0.15657425
1.189,-0.42738742,-0.14322065
1.1891,-0.43167385,-0.12972577
1.1892,-0.4355343,-0.11610296
1.1892999,-0.43896493,-0.10236565
1.1894,-0.44196239,-0.088527396
1.1895,-0.44452369,-0.074601859
1.1896,-0.44664633,-0.060602769
1.1897,-0.4483282,-0.046543956
1.1898,-0.44956765,-0.032439295
1.1899,-0.45036343,-0.018302694
1.1900001,-0.45071483,-0.0041481131
1.1901,-0.45062143,0.01001048
1.1902,-0.45008337,0.024159117
1.1903,-0.44910115,0.038283832
1.1904,-0.44767579,0.052370686
1.1905,-0.44580865,0.066405781
1.1906,-0.44350159,0.080375262
1.1907001,-0.44075692,0.094265342
1.1908,-0.43757731,0.10806232
1.1909,-0.43396592,0.12175258
1.191,-0.42992631,0.13532262
1.1911,-0.42546245,0.14875902
1.1912,-0.42057881,0.16204855
1.1913,-0.41528013,0.17517808
1.1914001,-0.40957174,0.18813467
1.1914999,-0.40345916,0.20090552
1.1916,-0.39694852,0.21347804
1.1917,-0.39004618,0.22583982
1.1918,-0.382759,0.23797865
1.1919,-0.37509418,0.24988256
1.192,-0.36705926,0.26153982
1.1921,-0.35866216,0.27293891
1.1921999,-0.34991118,0.28406858
1.1923,-0.34081498,0.29491785
1.1924,-0.33138251,0.30547604
1.1925,-0.32162312,0.31573269
1.1926,-0.31154639,0.32567772
1.1927,-0.3011623,0.33530128
1.1928,-0.29048109,0.34459391
1.1928999,-0.27951333,0.35354644
1.193,-0.26826981,0.36214998
1.1931,-0.25676161,0.37039614
1.1932,-0.24500015,0.37827671
1.1933,-0.23299702,0.38578394
1.1934,-0.22076401,0.39291039
1.1935,-0.20831327,0.39964911
1.1936001,-0.19565704,0.40599337
1.1937,-0.18280785,0.41193697
1.1938,-0.16977833,0.417474
1.1939,-0.15658139,0.42259905
1.194,-0.14323002,0.42730701
1.1941,-0.12973742,0.43159327
1.1942,-0.11611689,0.43545362
1.1943001,-0.10238188,0.4388842
1.1944,-0.088545941,0.44188169
1.1945,-0.074622735,0.44444308
1.1946,-0.060625993,0.4465659
1.1947,-0.046569537,0.448248
1.1948,-0.032467239,0.44948775
1.1949,-0.018333007,0.45028394
1.1950001,-0.004180795,0.45063579
1.1950999,0.0099754268,0.45054293
1.1952,0.024121694,0.45000547
1.1953,0.038244046,0.44902396
1.1954,0.052328542,0.44759935
1.1955,0.066361286,0.44573304
1.1956,0.080328435,0.44342691
1.1957,0.094216198,0.44068322
1.1957999,0.10801087,0.43750468
1.1959,0.12169885,0.43389443
1.196,0.13526662,0.42985603
1.1961,0.14870079,0.42539349
1.1962,0.16198811,0.42051119
1.1963,0.17511547,0.41521397
1.1964,0.18806991,0.40950707
1.1964999,0.20083866,0.4033961
1.1966,0.21340911,0.39688709
1.1967,0.22576885,0.38998652
1.1968,0.2379057,0.38270113
1.1969,0.24980769,0.37503818
1.197,0.26146305,0.3670052
1.1971,0.27286029,0.35861009
1.1971999,0.28398818,0.3498612
1.1973,0.29483572,0.34076715
1.1974,0.30539221,0.33133686
1.1975,0.31564727,0.32157972
1.1976,0.32559073,0.31150532
1.1977,0.33521283,0.30112359
1.1978,0.34450403,0.29044482
1.1979001,0.35345519,0.27947953
1.198,0.36205748,0.26823854
1.1981,0.37030241,0.25673294
1.1982,0.37818184,0.24497412
1.1983,0.38568801,0.23297365
1.1984,0.3928135,0.22074337
1.1985,0.39955133,0.20829538
1.1986001,0.40589479,0.19564195
1.1987,0.41183764,0.18279557
1.1988,0.41737401,0.16976893
1.1989,0.42249849,0.15657488
1.199,0.42720598,0.14322643
1.1991,0.43149188,0.12973677
1.1992,0.43535191,0.11611921
1.1993001,0.4387823,0.10238717
1.1993999,0.44177964,0.088554241
1.1995,0.44434103,0.074634045
1.1996,0.44646388,0.060640331
1.1997,0.44814616,0.046586905
1.1998,0.44938618,0.032487638
1.1999,0.45018274,0.018356446
1.2,0.45053503,0.0042072763
1.2,0.45053503,0.0042072763
1.2000999,0.45044276,-0.009945523
1.2002,0.44990596,-0.024088135
1.2003,0.44892523,-0.038207173
1.2004,0.44750151,-0.052288584
1.2005,0.44563633,-0.066318259
1.2006,0.44333157,-0.080282323
1.2007,0.44058946,-0.094166897
1.2007999,0.43741265,-0.10795826
1.2009,0.43380421,-0.12164279
1.201,0.42976791,-0.13520703
1.2011,0.42530757,-0.14863753
1.2012,0.42042756,-0.16192104
1.2013,0.41513285,-0.17504449
1.2014,0.40942854,-0.1879949
1.2015001,0.40332022,-0.20075943
1.2016,0.39681408,-0.21332559
1.2017,0.3899166,-0.22568089
1.2018,0.38263473,-0.23781307
1.2019,0.37497547,-0.24971034
1.202,0.36694652,-0.26136082
1.2021,0.35855588,-0.27275294
1.2022001,0.34981176,-0.28387567
1.2023,0.34072289,-0.29471794
1.2024,0.33129835,-0.30526891
1.2025,0.32154733,-0.31551841
1.2026,0.31147951,-0.32545626
1.2027,0.30110496,-0.33507255
1.2028,0.29043385,-0.34435794
1.2029001,0.27947673,-0.35330328
1.2029999,0.26824453,-0.36189967
1.2031,0.25674838,-0.37013867
1.2032,0.24499954,-0.37801221
1.2033,0.23300977,-0.38551247
1.2034,0.22079088,-0.39263213
1.2035,0.20835495,-0.39936417
1.2036,0.19571428,-0.40570202
1.2036999,0.18288139,-0.41163945
1.2038,0.16986892,-0.41717061
1.2039,0.15668978,-0.42229009
1.204,0.14335696,-0.42699292
1.2041,0.12988366,-0.43127447
1.2042,0.11628319,-0.43513057
1.2043,0.10256901,-0.43855742
1.2043999,0.088754646,-0.44155172
1.2045,0.074853778,-0.44411054
1.2046,0.060880143,-0.4462314
1.2047,0.046847533,-0.44791222
1.2048,0.032769825,-0.44915143
1.2049,0.018660929,-0.44994786
1.205,0.0045347689,-0.45030075
1.2051001,-0.0095947022,-0.45020983
1.2052,-0.023713535,-0.4496752
1.2053,-0.037807785,-0.44869748
1.2054,-0.051863551,-0.44727769
1.2055,-0.065866955,-0.44541728
1.2056,-0.079804175,-0.44311816
1.2057,-0.093661465,-0.4403826
1.2058001,-0.10742516,-0.43721342
1.2059,-0.12108167,-0.43361378
1.206,-0.13461754,-0.4295873
1.2061,-0.1480194,-0.425138
1.2062,-0.16127408,-0.42027032
1.2063,-0.17436847,-0.41498914
1.2064,-0.18728969,-0.40929973
1.2065001,-0.20002499,-0.40320775
1.2066,-0.21256186,-0.39671928
1.2067,-0.22488792,-0.38984081
1.2068,-0.23699105,-0.38257915
1.2069,-0.24885933,-0.37494153
1.207,-0.26048109,-0.36693555
1.2071,-0.27184489,-0.35856918
1.2072001,-0.28293952,-0.34985071
1.2072999,-0.29375413,-0.34078881
1.2074,-0.30427808,-0.3313925
1.2075,-0.31450096,-0.32167107
1.2076,-0.32441282,-0.31163415
1.2077,-0.33400387,-0.30129176
1.2078,-0.34326467,-0.29065412
1.2079,-0.35218623,-0.27973178
1.2079999,-0.36075971,-0.26853558
1.2081,-0.36897674,-0.25707659
1.2082,-0.37682927,-0.24536617
1.2083,-0.38430962,-0.23341593
1.2084,-0.39141047,-0.22123769
1.2085,-0.39812484,-0.20884351
1.2086,-0.40444624,-0.19624569
1.2086999,-0.41036841,-0.18345663
1.2088,-0.41588566,-0.17048904
1.2089,-0.42099258,-0.15735574
1.209,-0.42568421,-0.14406972
1.2091,-0.42995599,-0.13064408
1.2092,-0.4338038,-0.11709215
1.2093,-0.43722388,-0.10342728
1.2094001,-0.44021294,-0.089662991
1.2095,-0.44276816,-0.075812891
1.2096,-0.44488704,-0.061890647
1.2097,-0.44656762,-0.04791002
1.2098,-0.4478083,-0.033884812
1.2099,-0.44860792,-0.019828865
1.21,-0.44896582,-0.0057560597
1.2101001,-0.44888172,0.008319716
1.2102,-0.44835576,0.022384578
1.2103,-0.44738856,0.036424648
1.2104,-0.44598117,0.050426081
1.2105,-0.44413507,0.064375073
1.2106,-0.44185212,0.078257866
1.2107,-0.43913475,0.092060782
1.2108001,-0.43598565,0.10577022
1.2108999,-0.43240803,0.11937267
1.211,-0.42840555,0.13285474
1.2111,-0.4239822,0.14620315
1.2112,-0.41914245,0.15940475
1.2113,-0.41389117,0.17244658
1.2114,-0.40823358,0.18531577
1.2115,-0.4021754,0.19799969
1.2115999,-0.39572269,0.21048583
1.2117,-0.38888186,0.22276196
1.2118,-0.38165975,0.23481597
1.2119,-0.37406358,0.24663605
1.212,-0.36610094,0.2582106
1.2121,-0.35777974,0.26952821
1.2122,-0.34910828,0.28057781
1.2122999,-0.34009519,0.29134855
1.2124,-0.33074942,0.30182984
1.2125,-0.32108027,0.31201145
1.2126,-0.31109735,0.32188338
1.2127,-0.30081058,0.33143595
1.2128,-0.29023018,0.34065986
1.2129,-0.27936667,0.34954602
1.2130001,-0.2682308,0.35808578
1.2131,-0.25683361,0.36627081
1.2132,-0.24518645,0.37409309
1.2133,-0.23330081,0.38154498
1.2134,-0.22118849,0.38861921
1.2135,-0.20886151,0.39530894
1.2136,-0.19633205,0.40160763
1.2137001,-0.18361254,0.40750915
1.2138,-0.17071556,0.4130078
1.2139,-0.15765385,0.41809824
1.214,-0.14444038,0.42277551
1.2141,-0.1310882,0.42703515
1.2142,-0.11761048,0.43087304
1.2143,-0.10402059,0.43428549
1.2144001,-0.090331942,0.43726924
1.2145,-0.076558061,0.43982145
1.2146,-0.062712558,0.44193971
1.2147,-0.0488091,0.44362205
1.2148,-0.034861423,0.4448669
1.2149,-0.020883286,0.44567311
1.215,-0.0068884939,0.44604006
1.2151,0.0071091526,0.44596747
1.2151999,0.021095846,0.44545549
1.2153,0.035057791,0.4445048
1.2154,0.048981223,0.44311637
1.2155,0.06285242,0.44129175
1.2156,0.076657712,0.43903279
1.2157,0.0903835,0.43634188
1.2158,0.10401627,0.43322176
1.2158999,0.11754259,0.42967561
1.216,0.13094915,0.42570704
1.2161,0.14422275,0.42132008
1.2162,0.15735036,0.41651917
1.2163,0.17031904,0.41130915
1.2164,0.18311603,0.40569523
1.2165,0.19572879,0.39968312
1.2165999,0.20814492,0.39327881
1.2167,0.22035219,0.38648871
1.2168,0.23233864,0.37931964
1.2169,0.24409249,0.37177876
1.217,0.25560224,0.36387363
1.2171,0.26685655,0.3556121
1.2172,0.27784446,0.34700248
1.2173001,0.28855512,0.33805326
1.2174,0.29897809,0.32877344
1.2175,0.30910316,0.31917223
1.2176,0.3189204,0.30925918
1.2177,0.32842022,0.29904416
1.2178,0.33759335,0.28853735
1.2179,0.34643081,0.27774915
1.2180001,0.35492399,0.26669031
1.2181,0.36306459,0.25537181
1.2182,0.37084466,0.24380484
1.2183,0.37825665,0.23200093
1.2184,0.38529333,0.21997178
1.2185,0.3919479,0.20772929
1.2186,0.39821383,0.19528563
1.2187001,0.4040851,0.18265311
1.2187999,0.40955603,0.16984425
1.2189,0.41462126,0.15687172
1.219,0.419276,0.14374839
1.2191,0.42351574,0.13048722
1.2192,0.42733636,0.11710134
1.2193,0.43073425,0.103604
1.2194,0.43370616,0.090008527
1.2194999,0.43624932,0.076328374
1.2196,0.43836126,0.062577061
1.2197,0.44004008,0.04876817
1.2198,0.44128421,0.034915339
1.2199,0.44209257,0.021032251
1.22,0.44246444,0.0071326098
1.2201,0.44239962,-0.0067698681
1.2201999,0.44189829,-0.020661464
1.2203,0.44096103,-0.034528475
1.2204,0.4395889,-0.048357226
1.2205,0.43778339,-0.062134087
1.2206,0.43554643,-0.07584548
1.2207,0.43288025,-0.089477882
1.2208,0.4297877,-0.10301788
1.2209001,0.42627192,-0.11645214
1.221,0.42233646,-0.12976743
1.2211,0.41798535,-0.14295064
1.2212,0.413223,-0.15598881
1.2213,0.40805423,-0.16886911
1.2214,0.40248424,-0.18157887
1.2215,0.39651865,-0.19410561
1.2216001,0.39016345,-0.20643701
1.2217,0.38342503,-0.21856095
1.2218,0.37631011,-0.23046555
1.2219,0.36882585,-0.24213909
1.222,0.36097974,-0.25357014
1.2221,0.35277963,-0.2647475
1.2222,0.34423366,-0.27566016
1.2223001,0.33535039,-0.28629747
1.2224,0.32613873,-0.29664901
1.2225,0.31660777,-0.30670461
1.2226,0.30676708,-0.31645444
1.2227,0.29662642,-0.32588902
1.2228,0.2861959,-0.33499905
1.2229,0.27548587,-0.34377566
1.223,0.26450703,-0.35221031
1.2230999,0.25327021,-0.36029473
1.2232,0.24178663,-0.36802104
1.2233,0.23006767,-0.37538174
1.2234,0.21812497,-0.38236967
1.2235,0.20597038,-0.388978
1.2236,0.19361594,-0.39520034
1.2237,0.18107392,-0.40103066
1.2237999,0.16835675,-0.40646333
1.2239,0.155477,-0.41149303
1.224,0.14244746,-0.41611499
1.2241,0.129281,-0.42032471
1.2242,0.11599068,-0.42411816
1.2243,0.10258966,-0.42749172
1.2244,0.089091159,-0.43044218
1.2244999,0.075508565,-0.43296674
1.2246,0.061855283,-0.435063
1.2247,0.048144821,-0.43672904
1.2248,0.034390721,-0.43796334
1.2249,0.020606579,-0.43876478
1.225,0.0068060025,-0.43913269
1.2251,-0.0069973795,-0.4390668
1.2252001,-0.02078994,-0.43856737
1.2253,-0.034558069,-0.43763492
1.2254,-0.048288181,-0.43627056
1.2255,-0.061966736,-0.43447572
1.2256,-0.075580239,-0.43225232
1.2257,-0.089115284,-0.42960262
1.2258,-0.10255852,-0.42652938
1.2259001,-0.11589669,-0.42303577
1.226,-0.12911668,-0.41912532
1.2261,-0.14220546,-0.41480201
1.2262,-0.15515015,-0.41007024
1.2263,-0.16793798,-0.40493476
1.2264,-0.18055642,-0.39940077
1.2265,-0.19299302,-0.39347383
1.2266001,-0.20523556,-0.38715991
1.2266999,-0.21727201,-0.38046536
1.2268,-0.22909056,-0.37339684
1.2269,-0.24067956,-0.36596146
1.227,-0.25202766,-0.35816669
1.2271,-0.26312372,-0.35002026
1.2272,-0.27395684,-0.34153035
1.2273,-0.28451639,-0.33270541
1.2273999,-0.29479203,-0.32355425
1.2275,-0.30477369,-0.31408599
1.2276,-0.31445161,-0.30431005
1.2277,-0.32381627,-0.29423621
1.2278,-0.33285856,-0.28387442
1.2279,-0.34156957,-0.27323505
1.228,-0.34994087,-0.26232865
1.2280999,-0.35796422,-0.25116608
1.2282,-0.36563179,-0.23975839
1.2283,-0.37293616,-0.22811693
1.2284,-0.37987015,-0.21625325
1.2285,-0.38642704,-0.20417914
1.2286,-0.39260045,-0.19190654
1.2287,-0.39838436,-0.17944765
1.2288001,-0.40377319,-0.1668148
1.2289,-0.40876171,-0.15402052
1.229,-0.4133451,-0.14107749
1.2291,-0.41751894,-0.1279985
1.2292,-0.42127922,-0.11479654
1.2293,-0.42462233,-0.10148465
1.2294,-0.42754504,-0.088076003
1.2295001,-0.43004462,-0.074583881
1.2296,-0.43211865,-0.061021607
1.2297,-0.43376526,-0.047402602
1.2298,-0.4349829,-0.03374033
1.2299,-0.43577048,-0.020048287
1.23,-0.43612731,-0.0063400022
1.2301,-0.43605316,0.00737098
1.2302001,-0.43554822,0.021071125
1.2302999,-0.43461308,0.0347469
1.2304,-0.43324879,0.048384815
1.2305,-0.43145677,0.061971404
1.2306,-0.42923892,0.075493269
1.2307,-0.42659754,0.088937066
1.2308,-0.42353532,0.10228954
1.2309,-0.42005542,0.11553753
1.2309999,-0.41616136,0.12866798
1.2311,-0.41185707,0.14166796
1.2312,-0.40714693,0.15452464
1.2313,-0.40203568,0.16722538
1.2314,-0.39652845,0.17975767
1.2315,-0.39063081,0.19210915
1.2316,-0.38434863,0.20426771
1.2316999,-0.37768826,0.21622136
1.2318,-0.37065631,0.22795834
1.2319,-0.36325985,0.23946713
1.232,-0.35550627,0.25073642
1.2321,-0.34740329,0.26175508
1.2322,-0.33895904,0.27251238
1.2323,-0.3301819,0.2829977
1.2323999,-0.32108063,0.29320073
1.2325,-0.31166425,0.30311149
1.2326,-0.30194223,0.3127203
1.2327,-0.29192418,0.32201767
1.2328,-0.28162006,0.33099452
1.2329,-0.27104014,0.33964205
1.233,-0.2601949,0.3479518
1.2331001,-0.24909513,0.35591567
1.2332,-0.23775187,0.36352581
1.2333,-0.22617635,0.37077484
1.2334,-0.21438006,0.37765566
1.2335,-0.20237473,0.38416156
1.2336,-0.19017221,0.39028621
1.2337,-0.17778465,0.3960236
1.2338001,-0.16522431,0.40136823
1.2339,-0.15250362,0.40631485
1.234,-0.13963519,0.41085866
1.2341,-0.12663178,0.41499528
1.2342,-0.11350624,0.41872075
1.2343,-0.10027156,0.4220314
1.2344,-0.086940855,0.42492414
1.2345001,-0.073527299,0.42739612
1.2345999,-0.060044162,0.42944506
1.2347,-0.046504784,0.43106899
1.2348,-0.032922544,0.43226641
1.2349,-0.019310869,0.43303621
1.235,-0.0056832125,0.43337777
1.2351,0.0079469644,0.43329078
1.2352,0.021566197,0.43277547
1.2352999,0.035161033,0.43183243
1.2354,0.04871805,0.43046266
1.2355,0.062223867,0.4286676
1.2356,0.075665146,0.42644918
1.2357,0.089028634,0.42380959
1.2358,0.10230114,0.42075157
1.2359,0.11546957,0.41727823
1.2359999,0.12852094,0.41339305
1.2361,0.14144239,0.40910003
1.2362,0.15422118,0.40440342
1.2363,0.1668447,0.39930797
1.2364,0.17930052,0.39381877
1.2365,0.19157638,0.38794139
1.2366,0.20366018,0.38168165
1.2367001,0.21554002,0.37504581
1.2368,0.22720422,0.36804056
1.2369,0.23864128,0.36067283
1.237,0.24983996,0.35295001
1.2371,0.26078925,0.34487978
1.2372,0.27147835,0.33647016
1.2373,0.2818968,0.32772958
1.2374001,0.29203433,0.3186667
1.2375,0.30188099,0.30929056
1.2376,0.31142709,0.29961044
1.2377,0.32066327,0.28963599
1.2378,0.32958046,0.27937713
1.2379,0.33816993,0.26884407
1.238,0.34642324,0.25804719
1.2381001,0.35433233,0.24699727
1.2381999,0.36188939,0.23570526
1.2383,0.36908707,0.22418234
1.2384,0.37591833,0.21243997
1.2385,0.38237643,0.20048977
1.2386,0.38845512,0.18834358
1.2387,0.39414847,0.17601347
1.2388,0.39945087,0.16351162
1.2388999,0.40435719,0.15085042
1.239,0.40886265,0.13804241
1.2391,0.41296285,0.12510026
1.2392,0.41665384,0.11203679
1.2393,0.41993204,0.098864935
1.2394,0.42279425,0.085597724
1.2395,0.42523777,0.072248273
1.2395999,0.42726022,0.058829788
1.2397,0.42885971,0.045355543
1.2398,0.4300347,0.031838857
1.2399,0.43078411,0.018293092
1.24,0.43110728,0.004731637
1.2401,0.43100396,-0.008832111
1.2402,0.43047431,-0.022384746
1.2403001,0.42951894,-0.035912883
1.2404,0.42813888,-0.049403157
1.2405,0.42633554,-0.06284225
1.2406,0.42411077,-0.076216891
1.2407,0.42146686,-0.089513876
1.2408,0.41840646,-0.10272007
1.2409,0.4149327,-0.11582246
1.2410001,0.41104904,-0.12880811
1.2411,0.40675941,-0.14166419
1.2412,0.40206808,-0.15437806
1.2413,0.39697981,-0.16693713
1.2414,0.39149961,-0.17932905
1.2415,0.38563302,-0.1915416
1.2416,0.37938589,-0.20356272
1.2417001,0.37276441,-0.21538058
1.2418,0.36577523,-0.22698355
1.2419,0.35842526,-0.23836017
1.242,0.35072184,-0.24949923
1.2421,0.34267268,-0.26038978
1.2422,0.33428571,-0.2710211
1.2423,0.3255693,-0.28138271
1.2424001,0.31653211,-0.29146442
1.2424999,0.30718312,-0.3012563
1.2426,0.2975316,-0.31074873
1.2427,0.28758717,-0.31993234
1.2428,0.27735963,-0.32879815
1.2429,0.26685917,-0.33733743
1.243,0.25609621,-0.34554178
1.2431,0.24508139,-0.35340312
1.2431999,0.23382565,-0.36091378
1.2433,0.22234015,-0.36806634
1.2434,0.21063626,-0.37485382
1.2435,0.19872557,-0.38126954
1.2436,0.18661988,-0.38730723
1.2437,0.17433119,-0.39296094
1.2438,0.16187164,-0.39822513
1.2438999,0.14925358,-0.40309471
1.244,0.13648951,-0.40756491
1.2441,0.12359203,-0.41163129
1.2442,0.11057393,-0.41528997
1.2443,0.097448073,-0.41853735
1.2444,0.08422745,-0.42137027
1.2445,0.070925124,-0.42378598
1.2446001,0.057554267,-0.42578214
1.2447,0.044128083,-0.42735687
1.2448,0.030659851,-0.42850864
1.2449,0.017162884,-0.42923635
1.245,0.0036505212,-0.42953935
1.2451,-0.0098638842,-0.4294174
1.2452,-0.023366978,-0.42887065
1.2453001,-0.03684542,-0.42789969
1.2454,-0.050285898,-0.42650554
1.2455,-0.063675128,-0.42468962
1.2456,-0.076999895,-0.42245379
1.2457,-0.090247042,-0.41980028
1.2458,-0.10340348,-0.41673177
1.2459,-0.11645622,-0.41325134
1.2460001,-0.12939239,-0.40936247
1.2460999,-0.14219919,-0.40506908
1.2462,-0.15486401,-0.4003754
1.2463,-0.16737434,-0.39528614
1.2464,-0.17971785,-0.38980636
1.2465,-0.19188234,-0.38394153
1.2466,-0.20385581,-0.37769747
1.2467,-0.21562646,-0.37108043
1.2467999,-0.22718269,-0.36409691
1.2469,-0.23851307,-0.35675392
1.247,-0.24960646,-0.34905872
1.2471,-0.26045191,-0.34101894
1.2472,-0.27103871,-0.33264256
1.2473,-0.28135645,-0.32393792
1.2474,-0.29139498,-0.3149136
1.2474999,-0.30114436,-0.30557859
1.2476,-0.31059501,-0.29594213
1.2477,-0.31973761,-0.28601375
1.2478,-0.32856315,-0.27580333
1.2479,-0.33706295,-0.26532096
1.248,-0.34522867,-0.25457701
1.2481,-0.35305223,-0.24358211
1.2482001,-0.36052594,-0.23234718
1.2483,-0.36764243,-0.22088332
1.2484,-0.37439471,-0.20920189
1.2485,-0.3807762,-0.19731443
1.2486,-0.38678053,-0.18523271
1.2487,-0.39240184,-0.1729687
1.2488,-0.3976346,-0.16053452
1.2489001,-0.40247369,-0.14794247
1.249,-0.40691435,-0.13520499
1.2491,-0.41095224,-0.1223347
1.2492,-0.41458336,-0.10934431
1.2493,-0.41780418,-0.096246667
1.2494,-0.42061153,-0.083054721
1.2495,-0.42300272,-0.069781519
1.2496001,-0.42497537,-0.056440171
1.2497,-0.42652753,-0.04304387
1.2498,-0.42765778,-0.029605856
1.2499,-0.42836499,-0.016139403
1.25,-0.42864847,-0.0026578223
1.2501,-0.42850801,0.010825565
1.2502,-0.42794377,0.02429744
1.2503,-0.4269563,0.037744492
1.2503999,-0.42554662,0.051153436
1.2505,-0.42371619,0.064511031
1.2506,-0.42146677,0.077804074
1.2507,-0.41880068,0.091019452
1.2508,-0.41572052,0.10414409
1.2509,-0.41222942,0.11716504
1.251,-0.40833083,0.13006946
1.2510999,-0.40402859,0.14284457
1.2512,-0.39932698,0.15547779
1.2513,-0.39423072,0.16795664
1.2514,-0.38874483,0.18026878
1.2515,-0.38287476,0.19240208
1.2516,-0.37662631,0.20434454
1.2517,-0.37000573,0.21608439
1.2517999,-0.3630195,0.22761004
