"Time","smee.is[1]","smee.idq_dr[1]","smee.idq_sr[2]","smee.lesigma.i","speed.phi","voltageController.I.y","smee.idq_sr[1]","smee.is[2]","speed.w","smee.idq_rr[2]"
2.7955,64.277588,-0.84948695,-49.725471,23.29726,360.07629,116.17046,-130.40535,75.145531,157.07964,0.77498877
2.7955999,60.35548,-0.84892344,-49.725655,23.297411,360.09201,116.17145,-130.40665,78.803047,157.07964,0.77453893
2.7957001,56.373745,-0.84836024,-49.725838,23.297564,360.10773,116.17245,-130.40794,82.382866,157.07964,0.77408928
2.7958,52.336308,-0.84779745,-49.726025,23.297714,360.12341,116.17344,-130.40923,85.881462,157.07964,0.77363986
2.7959001,48.24715,-0.8472349,-49.726208,23.297865,360.13913,116.17443,-130.41052,89.29538,157.07964,0.77319062
2.796,44.110313,-0.84667271,-49.726391,23.298016,360.15485,116.17542,-130.41182,92.621246,157.07964,0.77274162
2.7960999,39.929874,-0.84611088,-49.726574,23.298166,360.17053,116.17641,-130.41312,95.855774,157.07964,0.77229279
2.7962,35.709957,-0.84554929,-49.726757,23.298317,360.18625,116.17741,-130.4144,98.995781,157.07964,0.77184415
2.7962999,31.454723,-0.84498811,-49.72694,23.298468,360.20197,116.1784,-130.4157,102.03815,157.07964,0.77139574
2.7964001,27.168375,-0.84442723,-49.727123,23.298618,360.21768,116.17939,-130.41698,104.9799,157.07964,0.77094752
2.7965,22.855141,-0.84386665,-49.727306,23.298767,360.23337,116.18038,-130.41827,107.8181,157.07964,0.77049947
2.7966001,18.519274,-0.84330642,-49.727489,23.298918,360.24908,116.18137,-130.41956,110.54996,157.07964,0.77005166
2.7967,14.165054,-0.8427465,-49.727669,23.299068,360.2648,116.18236,-130.42085,113.1728,157.07964,0.76960403
2.7967999,9.7967787,-0.84218693,-49.727852,23.299219,360.28049,116.18335,-130.42213,115.684,157.07964,0.76915663
2.7969,5.4187555,-0.84162766,-49.728035,23.299368,360.2962,116.18433,-130.42342,118.08109,157.07964,0.76870942
2.7969999,1.0353061,-0.84106874,-49.728218,23.299519,360.31192,116.18532,-130.42471,120.36171,157.07964,0.76826245
2.7971001,-3.3492444,-0.84051013,-49.728397,23.299667,360.32764,116.1863,-130.42599,122.52361,157.07964,0.76781559
2.7972,-7.7305698,-0.83995181,-49.72858,23.299818,360.34332,116.18729,-130.42728,124.56464,157.07964,0.76736903
2.7973001,-12.104346,-0.83939385,-49.72876,23.299967,360.35904,116.18827,-130.42856,126.48279,157.07964,0.76692259
2.7974,-16.466257,-0.83883625,-49.728943,23.300116,360.37476,116.18925,-130.42984,128.27617,157.07964,0.76647639
2.7974999,-20.812,-0.83827889,-49.729122,23.300266,360.39044,116.19024,-130.43112,129.94299,157.07964,0.76603043
2.7976,-25.137283,-0.83772194,-49.729305,23.300415,360.40616,116.19122,-130.4324,131.48163,157.07964,0.76558465
2.7976999,-29.437841,-0.83716524,-49.729485,23.300564,360.42188,116.19221,-130.43369,132.89055,157.07964,0.76513904
2.7978001,-33.709431,-0.83660889,-49.729668,23.300713,360.43759,116.19318,-130.43495,134.16837,157.07964,0.76469362
2.7979,-37.94783,-0.83605289,-49.729847,23.300861,360.45328,116.19417,-130.43623,135.31383,157.07964,0.76424843
2.7980001,-42.148865,-0.8354972,-49.730026,23.30101,360.46899,116.19514,-130.43752,136.32576,157.07964,0.76380348
2.7981,-46.30838,-0.83494186,-49.730206,23.301159,360.48471,116.19612,-130.4388,137.20322,157.07964,0.76335871
2.7981999,-50.422276,-0.83438677,-49.730385,23.301308,360.5004,116.19711,-130.44006,137.94528,157.07964,0.76291412
2.7983,-54.486492,-0.83383209,-49.730568,23.301456,360.51611,116.19808,-130.44135,138.55124,157.07964,0.76246971
2.7983999,-58.497017,-0.83327764,-49.730747,23.301605,360.53183,116.19906,-130.44261,139.02051,157.07964,0.76202554
2.7985001,-62.44989,-0.83272356,-49.730927,23.301754,360.54755,116.20004,-130.44389,139.35258,157.07964,0.7615816
2.7986,-66.341209,-0.83216983,-49.731106,23.301901,360.56323,116.20101,-130.44516,139.54718,157.07964,0.76113778
2.7987001,-70.167137,-0.8316164,-49.731285,23.30205,360.57895,116.20198,-130.44643,139.60406,157.07964,0.76069421
2.7988,-73.923897,-0.83106327,-49.731464,23.302198,360.59467,116.20296,-130.44771,139.52319,157.07964,0.76025087
2.7988999,-77.607773,-0.8305105,-49.73164,23.302345,360.61038,116.20393,-130.44897,139.30464,157.07964,0.75980771
2.799,-81.215141,-0.82995802,-49.731819,23.302494,360.62607,116.2049,-130.45024,138.94864,157.07964,0.75936472
2.7990999,-84.742432,-0.8294059,-49.731998,23.302641,360.64178,116.20588,-130.45151,138.45551,157.07964,0.75892198
2.7992001,-88.186157,-0.82885408,-49.732178,23.30279,360.6575,116.20685,-130.45277,137.82574,157.07964,0.75847942
2.7993,-91.542931,-0.82830256,-49.732353,23.302937,360.67319,116.20782,-130.45404,137.05998,157.07964,0.75803703
2.7994001,-94.809433,-0.8277514,-49.732533,23.303083,360.6889,116.20879,-130.45531,136.15895,157.07964,0.75759488
2.7995,-97.982445,-0.82720053,-49.732712,23.303232,360.70462,116.20975,-130.45657,135.12354,157.07964,0.75715292
2.7995999,-101.05882,-0.82665002,-49.732887,23.303379,360.72034,116.21072,-130.45784,133.95477,157.07964,0.75671113
2.7997,-104.03553,-0.82609975,-49.733067,23.303526,360.73602,116.21169,-130.45911,132.65382,157.07964,0.75626957
2.7997999,-106.90964,-0.8255499,-49.733242,23.303673,360.75174,116.21266,-130.46037,131.22194,157.07964,0.75582826
2.7999001,-109.6783,-0.82500029,-49.733421,23.30382,360.76746,116.21363,-130.46162,129.66054,157.07964,0.75538707
2.8,-112.33878,-0.82445109,-49.733597,23.303967,360.78314,116.21459,-130.46289,127.97118,157.07964,0.75494611
2.8001001,-114.88846,-0.82390213,-49.733772,23.304113,360.79886,116.21556,-130.46416,126.15549,157.07964,0.7545054
2.8002,-117.32482,-0.82335353,-49.733952,23.30426,360.81458,116.21652,-130.46541,124.2153,157.07964,0.75406486
2.8002999,-119.64545,-0.82280523,-49.734127,23.304407,360.83029,116.21749,-130.46667,122.1525,157.07964,0.7536245
2.8004,-121.84805,-0.82225728,-49.734303,23.304554,360.84598,116.21845,-130.46793,119.96913,157.07964,0.75318432
2.8004999,-123.93047,-0.82170963,-49.734478,23.304699,360.86169,116.21941,-130.46918,117.66734,157.07964,0.75274438
2.8006001,-125.89062,-0.82116228,-49.734657,23.304846,360.87741,116.22038,-130.47044,115.2494,157.07964,0.75230467
2.8006999,-127.72659,-0.82061529,-49.734833,23.304993,360.8931,116.22134,-130.47169,112.71769,157.07964,0.75186509
2.8008001,-129.43655,-0.8200686,-49.735008,23.305138,360.90881,116.2223,-130.47295,110.07471,157.07964,0.75142574
2.8009,-131.01883,-0.8195222,-49.735184,23.305285,360.92453,116.22326,-130.47421,107.32306,157.07964,0.75098664
2.8010001,-132.47183,-0.81897616,-49.735359,23.305429,360.94025,116.22422,-130.47546,104.46546,157.07964,0.75054771
2.8011,-133.79416,-0.81843042,-49.735535,23.305576,360.95593,116.22518,-130.47672,101.50473,157.07964,0.75010896
2.8011999,-134.98448,-0.81788504,-49.73571,23.305721,360.97165,116.22614,-130.47797,98.443787,157.07964,0.74967039
2.8013,-136.04161,-0.8173399,-49.735882,23.305866,360.98737,116.2271,-130.47922,95.285652,157.07964,0.74923205
2.8013999,-136.96454,-0.81679517,-49.736057,23.306013,361.00305,116.22805,-130.48047,92.033424,157.07964,0.7487939
2.8015001,-137.75232,-0.81625068,-49.736233,23.306158,361.01877,116.229,-130.48172,88.690338,157.07964,0.74835598
2.8016,-138.40419,-0.81570655,-49.736408,23.306303,361.03448,116.22997,-130.48297,85.259666,157.07964,0.74791825
2.8017001,-138.91949,-0.81516272,-49.73658,23.306448,361.0502,116.23092,-130.48421,81.744804,157.07964,0.74748069
2.8018,-139.29773,-0.81461924,-49.736755,23.306593,361.06589,116.23187,-130.48546,78.149216,157.07964,0.74704337
2.8018999,-139.53853,-0.81407607,-49.736931,23.306738,361.0816,116.23283,-130.48671,74.476456,157.07964,0.74660623
2.802,-139.64162,-0.81353319,-49.737103,23.306883,361.09732,116.23378,-130.48795,70.730133,157.07964,0.74616933
2.8020999,-139.60693,-0.81299067,-49.737278,23.307028,361.11304,116.23473,-130.4892,66.913956,157.07964,0.74573261
2.8022001,-139.43448,-0.81244838,-49.73745,23.307173,361.12872,116.23568,-130.49045,63.031677,157.07964,0.74529606
2.8023,-139.12444,-0.81190652,-49.737625,23.307318,361.14444,116.23663,-130.49168,59.087135,157.07964,0.74485976
2.8024001,-138.67709,-0.81136489,-49.737797,23.307463,361.16016,116.23758,-130.49292,55.084221,157.07964,0.74442357
2.8025,-138.09291,-0.81082362,-49.737968,23.307608,361.17584,116.23853,-130.49417,51.026878,157.07964,0.74398768
2.8025999,-137.37245,-0.81028265,-49.738144,23.307751,361.19156,116.23948,-130.49541,46.919117,157.07964,0.74355191
2.8027,-136.51643,-0.80974203,-49.738316,23.307896,361.20728,116.24043,-130.49664,42.76498,157.07964,0.74311638
2.8027999,-135.52568,-0.80920172,-49.738487,23.308039,361.22299,116.24138,-130.49789,38.568577,157.07964,0.74268109
2.8029001,-134.40118,-0.8086617,-49.738659,23.308184,361.23868,116.24232,-130.49913,34.334038,157.07964,0.74224597
2.803,-133.14403,-0.80812198,-49.738834,23.308327,361.25439,116.24327,-130.50037,30.065546,157.07964,0.74181104
2.8031001,-131.75548,-0.80758262,-49.739006,23.308472,361.27011,116.24422,-130.5016,25.767311,157.07964,0.74137628
2.8032,-130.23691,-0.80704355,-49.739178,23.308615,361.2858,116.24516,-130.50284,21.443577,157.07964,0.74094176
2.8032999,-128.58978,-0.80650485,-49.739349,23.30876,361.30151,116.24611,-130.50407,17.098606,157.07964,0.74050742
2.8034,-126.81573,-0.80596638,-49.739521,23.308903,361.31723,116.24705,-130.50531,12.736688,157.07964,0.74007332
2.8034999,-124.91653,-0.80542827,-49.739693,23.309046,361.33295,116.24799,-130.50655,8.3621254,157.07964,0.7396394
2.8036001,-122.89402,-0.80489051,-49.739864,23.309189,361.34863,116.24893,-130.50778,3.9792349,157.07964,0.73920566
2.8037,-120.75021,-0.804353,-49.740032,23.309332,361.36435,116.24988,-130.509,-0.40765831,157.07964,0.73877215
2.8038001,-118.48721,-0.80381584,-49.740204,23.309477,361.38007,116.25082,-130.51024,-4.7942257,157.07964,0.73833883
2.8039,-116.10725,-0.80327898,-49.740376,23.30962,361.39575,116.25175,-130.51147,-9.1761379,157.07964,0.73790568
2.8039999,-113.61269,-0.80274248,-49.740547,23.309763,361.41147,116.2527,-130.5127,-13.549072,157.07964,0.73747277
2.8041,-111.00596,-0.80220628,-49.740715,23.309906,361.42719,116.25364,-130.51393,-17.908712,157.07964,0.73704004
2.8041999,-108.28966,-0.80167037,-49.740887,23.310047,361.4429,116.25458,-130.51515,-22.250755,157.07964,0.73660749
2.8043001,-105.46645,-0.80113477,-49.741058,23.31019,361.45859,116.25552,-130.51639,-26.570919,157.07964,0.73617518
2.8044,-102.53912,-0.80059952,-49.741226,23.310333,361.4743,116.25645,-130.51761,-30.864937,157.07964,0.73574305
2.8045001,-99.510551,-0.8000645,-49.741398,23.310476,361.49002,116.25739,-130.51884,-35.128574,157.07964,0.73531109
2.8046,-96.383743,-0.79952991,-49.741566,23.310617,361.50571,116.25832,-130.52007,-39.35762,157.07964,0.73487937
2.8046999,-93.161774,-0.79899555,-49.741737,23.31076,361.52142,116.25925,-130.52129,-43.547901,157.07964,0.73444784
2.8048,-89.847816,-0.79846156,-49.741905,23.310904,361.53714,116.26019,-130.52252,-47.695286,157.07964,0.73401654
2.8048999,-86.445145,-0.79792786,-49.742077,23.311045,361.55286,116.26112,-130.52374,-51.795677,157.07964,0.73358542
2.8050001,-82.957115,-0.79739445,-49.742245,23.311188,361.56854,116.26206,-130.52496,-55.845028,157.07964,0.73315448
2.8051,-79.387161,-0.79686141,-49.742413,23.311329,361.58426,116.26299,-130.52618,-59.83934,157.07964,0.73272377
2.8052001,-75.738815,-0.7963286,-49.74258,23.311472,361.59998,116.26392,-130.5274,-63.774677,157.07964,0.73229319
2.8053,-72.015663,-0.79579616,-49.742752,23.311613,361.61569,116.26485,-130.52863,-67.647148,157.07964,0.7318629
2.8053999,-68.22139,-0.79526407,-49.74292,23.311754,361.63138,116.26579,-130.52985,-71.452934,157.07964,0.73143274
2.8055,-64.359726,-0.79473221,-49.743088,23.311895,361.64709,116.26672,-130.53107,-75.188286,157.07964,0.73100281
2.8055999,-60.434494,-0.79420072,-49.743256,23.312038,361.66281,116.26765,-130.53227,-78.849495,157.07964,0.73057312
2.8057001,-56.449554,-0.79366952,-49.743423,23.31218,361.6785,116.26858,-130.53349,-82.432968,157.07964,0.73014355
2.8058,-52.408848,-0.79313862,-49.743591,23.312321,361.69421,116.2695,-130.53471,-85.935165,157.07964,0.72971421
2.8059001,-48.316353,-0.79260808,-49.743759,23.312462,361.70993,116.27043,-130.53593,-89.352615,157.07964,0.72928506
2.806,-44.176113,-0.79207784,-49.743927,23.312603,361.72565,116.27135,-130.53714,-92.681961,157.07964,0.72885615
2.8060999,-39.99221,-0.79154789,-49.744095,23.312744,361.74133,116.27229,-130.53836,-95.919899,157.07964,0.72842741
2.8062,-35.768772,-0.79101825,-49.744263,23.312885,361.75705,116.27321,-130.53957,-99.063248,157.07964,0.72799885
2.8062999,-31.509968,-0.79048896,-49.744427,23.313026,361.77277,116.27413,-130.54079,-102.10889,157.07964,0.72757053
2.8064001,-27.219995,-0.78995991,-49.744595,23.313166,361.78845,116.27506,-130.54199,-105.05384,157.07964,0.72714239
2.8065,-22.903091,-0.78943121,-49.744762,23.313307,361.80417,116.27599,-130.54321,-107.89517,157.07964,0.72671443
2.8066001,-18.563515,-0.78890288,-49.74493,23.313448,361.81989,116.27691,-130.54442,-110.63008,157.07964,0.72628671
2.8067,-14.205544,-0.78837478,-49.745094,23.313589,361.8356,116.27782,-130.54562,-113.25587,157.07964,0.72585917
2.8067999,-9.8334818,-0.78784704,-49.745262,23.313728,361.85129,116.27875,-130.54683,-115.76995,157.07964,0.72543186
2.8069,-5.4516416,-0.7873196,-49.745426,23.313869,361.867,116.27967,-130.54803,-118.16983,157.07964,0.72500467
2.8069999,-1.0643475,-0.78679246,-49.745594,23.314009,361.88272,116.28059,-130.54926,-120.45315,157.07964,0.72457772
2.8071001,3.3240716,-0.78626561,-49.745758,23.31415,361.89841,116.28151,-130.55046,-122.61765,157.07964,0.72415102
2.8072,7.7092853,-0.78573912,-49.745926,23.314289,361.91412,116.28243,-130.55167,-124.66119,157.07964,0.72372442
2.8073001,12.086966,-0.78521287,-49.74609,23.314428,361.92984,116.28335,-130.55287,-126.58174,157.07964,0.72329807
2.8074,16.452795,-0.78468698,-49.746258,23.314569,361.94556,116.28426,-130.55408,-128.37743,157.07964,0.72287196
2.8074999,20.802462,-0.78416145,-49.746422,23.314709,361.96124,116.28519,-130.55527,-130.04646,157.07964,0.72244602
2.8076,25.131676,-0.78363615,-49.746586,23.314848,361.97696,116.2861,-130.55647,-131.5872,157.07964,0.72202027
2.8076999,29.436163,-0.78311121,-49.74675,23.314987,361.99268,116.28702,-130.55768,-132.99812,157.07964,0.72159469
2.8078001,33.711678,-0.78258651,-49.746918,23.315128,362.00836,116.28793,-130.55888,-134.27783,157.07964,0.72116935
2.8079,37.953999,-0.78206217,-49.747082,23.315268,362.02408,116.28885,-130.56007,-135.42506,157.07964,0.72074419
2.8080001,42.158939,-0.78153819,-49.747246,23.315407,362.03979,116.28976,-130.56128,-136.43867,157.07964,0.72031921
2.8081,46.32235,-0.78101444,-49.74741,23.315546,362.05551,116.29067,-130.56248,-137.31766,157.07964,0.71989447
2.8081999,50.440121,-0.78049099,-49.747574,23.315683,362.0712,116.29159,-130.56367,-138.06117,157.07964,0.7194699
2.8083,54.50819,-0.7799679,-49.747738,23.315823,362.08691,116.2925,-130.56488,-138.66846,157.07964,0.71904552
2.8083999,58.522537,-0.77944511,-49.747902,23.315962,362.10263,116.29341,-130.56607,-139.13892,157.07964,0.71862137
2.8085001,62.479206,-0.77892262,-49.748066,23.316101,362.11835,116.29432,-130.56726,-139.47209,157.07964,0.71819741
2.8085999,66.37429,-0.77840048,-49.74823,23.31624,362.13403,116.29523,-130.56847,-139.66765,157.07964,0.71777362
2.8087001,70.203941,-0.77787858,-49.748394,23.316378,362.14975,116.29614,-130.56966,-139.72539,157.07964,0.71735007
2.8088,73.964386,-0.77735704,-49.748558,23.316517,362.16547,116.29705,-130.57085,-139.64525,157.07964,0.71692669
2.8089001,77.651909,-0.7768358,-49.748718,23.316656,362.18115,116.29796,-130.57204,-139.42731,157.07964,0.7165035
2.809,81.262863,-0.77631485,-49.748882,23.316793,362.19687,116.29887,-130.57323,-139.07178,157.07964,0.71608055
2.8090999,84.793694,-0.77579421,-49.749046,23.316933,362.21259,116.29977,-130.57443,-138.57901,157.07964,0.71565777
2.8092,88.240906,-0.77527392,-49.749207,23.31707,362.2283,116.30068,-130.57562,-137.94949,157.07964,0.71523517
2.8092999,91.601112,-0.77475387,-49.749371,23.317207,362.24399,116.30159,-130.57681,-137.18384,157.07964,0.71481282
2.8094001,94.870979,-0.77423418,-49.749535,23.317347,362.2597,116.30249,-130.578,-136.28281,157.07964,0.71439058
2.8095,98.047287,-0.77371478,-49.749695,23.317484,362.27542,116.3034,-130.57918,-135.24727,157.07964,0.71396863
2.8096001,101.12689,-0.77319568,-49.749859,23.317621,362.29111,116.3043,-130.58037,-134.07826,157.07964,0.71354681
2.8097,104.10677,-0.77267689,-49.750019,23.31776,362.30682,116.30521,-130.58156,-132.77693,157.07964,0.71312523
2.8097999,106.98396,-0.77215838,-49.750179,23.317898,362.32254,116.30611,-130.58275,-131.34456,157.07964,0.71270382
2.8099,109.75563,-0.77164024,-49.750343,23.318035,362.33826,116.30701,-130.58392,-129.78256,157.07964,0.71228266
2.8099999,112.41904,-0.7711224,-49.750504,23.318172,362.35394,116.30791,-130.58511,-128.09247,157.07964,0.71186167
2.8101001,114.97157,-0.77060479,-49.750664,23.31831,362.36966,116.30882,-130.5863,-126.27594,157.07964,0.71144086
2.8102,117.41069,-0.77008754,-49.750828,23.318447,362.38538,116.30972,-130.58748,-124.33479,157.07964,0.71102023
2.8103001,119.73399,-0.76957065,-49.750988,23.318584,362.40106,116.31062,-130.58867,-122.2709,157.07964,0.71059984
2.8104,121.93919,-0.769054,-49.751148,23.318722,362.41678,116.31151,-130.58984,-120.08633,157.07964,0.71017963
2.8104999,124.02409,-0.76853764,-49.751308,23.318857,362.4325,116.31241,-130.59102,-117.78323,157.07964,0.70975959
2.8106,125.98664,-0.76802164,-49.751469,23.318995,362.44821,116.31331,-130.59221,-115.36387,157.07964,0.7093398
2.8106999,127.82491,-0.76750588,-49.751629,23.319132,362.4639,116.31421,-130.59338,-112.83063,157.07964,0.70892018
2.8108001,129.53706,-0.76699048,-49.751789,23.319269,362.47961,116.3151,-130.59456,-110.186,157.07964,0.70850074
2.8109,131.12143,-0.76647538,-49.751949,23.319405,362.49533,116.31599,-130.59575,-107.43261,157.07964,0.70808154
2.8110001,132.57645,-0.76596057,-49.75211,23.319542,362.51102,116.31689,-130.59692,-104.57316,157.07964,0.70766252
2.8111,133.90065,-0.76544607,-49.75227,23.319677,362.52673,116.31779,-130.5981,-101.61047,157.07964,0.70724368
2.8111999,135.09274,-0.76493192,-49.75243,23.319815,362.54245,116.31868,-130.59927,-98.547462,157.07964,0.70682508
2.8113,136.15157,-0.76441801,-49.75259,23.31995,362.55817,116.31957,-130.60045,-95.387161,157.07964,0.70640665
2.8113999,137.07605,-0.76390445,-49.75275,23.320087,362.57385,116.32047,-130.60162,-92.132683,157.07964,0.70598841
2.8115001,137.86528,-0.7633912,-49.752911,23.320223,362.58957,116.32136,-130.6028,-88.787239,157.07964,0.70557034
2.8116,138.51848,-0.76287818,-49.753067,23.320358,362.60529,116.32225,-130.60397,-85.354126,157.07964,0.70515251
2.8117001,139.03502,-0.76236552,-49.753227,23.320494,362.62097,116.32314,-130.60513,-81.836731,157.07964,0.70473486
2.8118,139.41435,-0.76185316,-49.753387,23.320631,362.63669,116.32404,-130.60631,-78.238525,157.07964,0.70431745
2.8118999,139.65613,-0.76134109,-49.753544,23.320766,362.6524,116.32492,-130.60748,-74.563049,157.07964,0.70390016
2.812,139.7601,-0.76082939,-49.753704,23.320902,362.66812,116.32581,-130.60866,-70.813942,157.07964,0.7034831
2.8120999,139.72617,-0.76031792,-49.75386,23.321037,362.68381,116.3267,-130.60982,-66.994896,157.07964,0.70306629
2.8122001,139.55435,-0.75980675,-49.754021,23.321173,362.69952,116.32759,-130.61099,-63.10968,157.07964,0.70264959
2.8123,139.24483,-0.75929594,-49.754177,23.321308,362.71524,116.32848,-130.61215,-59.162125,157.07964,0.70223314
2.8124001,138.7979,-0.75878543,-49.754337,23.321444,362.73096,116.32936,-130.61333,-55.15612,157.07964,0.70181686
2.8125,138.21399,-0.75827515,-49.754494,23.321579,362.74664,116.33025,-130.61449,-51.095627,157.07964,0.70140082
2.8125999,137.4937,-0.75776523,-49.75465,23.321712,362.76236,116.33113,-130.61565,-46.984646,157.07964,0.70098495
2.8127,136.63771,-0.75725561,-49.75481,23.321848,362.77808,116.33202,-130.61682,-42.827236,157.07964,0.70056927
2.8127999,135.64688,-0.75674629,-49.754967,23.321983,362.79376,116.3329,-130.61798,-38.627495,157.07964,0.70015377
2.8129001,134.52219,-0.75623727,-49.755123,23.322119,362.80948,116.33379,-130.61914,-34.389572,157.07964,0.6997385
2.813,133.26472,-0.75572854,-49.75528,23.322252,362.8252,116.33467,-130.6203,-30.117641,157.07964,0.69932342
2.8131001,131.87575,-0.75522017,-49.75544,23.322388,362.84091,116.33555,-130.62148,-25.815922,157.07964,0.69890851
2.8132,130.3566,-0.75471205,-49.755596,23.322521,362.8566,116.33643,-130.62263,-21.488659,157.07964,0.69849384
2.8132999,128.70882,-0.75420421,-49.755753,23.322657,362.87231,116.33732,-130.62379,-17.14012,157.07964,0.69807935
2.8134,126.93398,-0.75369674,-49.755909,23.32279,362.88803,116.3382,-130.62495,-12.774597,157.07964,0.69766504
2.8134999,125.03387,-0.7531895,-49.756065,23.322926,362.90372,116.33907,-130.62611,-8.3963966,157.07964,0.6972509
2.8136001,123.01035,-0.75268263,-49.756222,23.323059,362.91943,116.33996,-130.62727,-4.00984,157.07964,0.69683701
2.8137,120.86541,-0.75217605,-49.756378,23.323193,362.93515,116.34084,-130.62842,0.38074484,157.07964,0.69642329
2.8138001,118.60117,-0.7516697,-49.756535,23.323328,362.95087,116.34171,-130.62958,4.7710257,157.07964,0.69600976
2.8139,116.21986,-0.75116372,-49.756687,23.323462,362.96655,116.34259,-130.63074,9.1566706,157.07964,0.69559646
2.8139999,113.72383,-0.75065804,-49.756844,23.323595,362.98227,116.34347,-130.6319,13.533351,157.07964,0.69518334
2.8141,111.11554,-0.75015265,-49.757,23.323729,362.99799,116.34435,-130.63304,17.896748,157.07964,0.6947704
2.8141999,108.39756,-0.74964756,-49.757156,23.323862,363.01367,116.34521,-130.6342,22.242556,157.07964,0.69435769
2.8143001,105.57257,-0.74914277,-49.757309,23.323996,363.02939,116.34609,-130.63535,26.566486,157.07964,0.69394511
2.8144,102.64336,-0.74863827,-49.757465,23.324129,363.0451,116.34697,-130.63651,30.864271,157.07964,0.69353276
2.8145001,99.612823,-0.74813408,-49.757622,23.324263,363.06082,116.34784,-130.63765,35.131668,157.07964,0.69312066
2.8146,96.483932,-0.74763024,-49.757774,23.324396,363.07651,116.34872,-130.63881,39.364471,157.07964,0.69270867
2.8146999,93.259789,-0.74712664,-49.757931,23.32453,363.09222,116.34959,-130.63995,43.558498,157.07964,0.69229692
2.8148,89.943565,-0.74662334,-49.758083,23.324661,363.10794,116.35046,-130.6411,47.709606,157.07964,0.69188541
2.8148999,86.538536,-0.74612033,-49.75824,23.324795,363.12363,116.35133,-130.64226,51.813709,157.07964,0.69147402
2.8150001,83.04805,-0.74561769,-49.758392,23.324928,363.13934,116.3522,-130.6434,55.866745,157.07964,0.69106287
2.8151,79.475571,-0.74511528,-49.758549,23.325062,363.15506,116.35307,-130.64455,59.864719,157.07964,0.69065189
2.8152001,75.8246,-0.74461323,-49.758701,23.325193,363.17078,116.35394,-130.64569,63.803688,157.07964,0.6902411
2.8153,72.098747,-0.74411142,-49.758854,23.325327,363.18646,116.35481,-130.64684,67.679756,157.07964,0.68983054
2.8153999,68.301697,-0.74360996,-49.75901,23.325459,363.20218,116.35567,-130.64798,71.489105,157.07964,0.68942016
2.8155,64.43718,-0.74310875,-49.759163,23.325592,363.2179,116.35654,-130.64912,75.227974,157.07964,0.68900996
2.8155999,60.509018,-0.74260789,-49.759315,23.325724,363.23361,116.35741,-130.65027,78.89267,157.07964,0.68859994
2.8157001,56.521088,-0.74210727,-49.759468,23.325855,363.2493,116.35828,-130.65141,82.479568,157.07964,0.68819016
2.8158,52.477314,-0.74160701,-49.759621,23.325989,363.26501,116.35915,-130.65256,85.985146,157.07964,0.68778056
2.8159001,48.381695,-0.74110699,-49.759773,23.32612,363.28073,116.36001,-130.6537,89.405922,157.07964,0.68737113
2.816,44.23827,-0.74060732,-49.75993,23.326252,363.29642,116.36088,-130.65485,92.738533,157.07964,0.68696195
2.8160999,40.051125,-0.74010795,-49.760082,23.326384,363.31213,116.36174,-130.65598,95.979691,157.07964,0.68655294
2.8162,35.82439,-0.73960882,-49.760235,23.326517,363.32785,116.3626,-130.65712,99.126183,157.07964,0.68614411
2.8162999,31.562235,-0.73911005,-49.760384,23.326649,363.34357,116.36346,-130.65825,102.17492,157.07964,0.68573546
2.8164001,27.268869,-0.73861158,-49.760536,23.32678,363.35925,116.36433,-130.65939,105.12287,157.07964,0.68532705
2.8164999,22.948526,-0.73811334,-49.760689,23.326912,363.37497,116.36519,-130.66054,107.96714,157.07964,0.68491882
2.8166001,18.605469,-0.73761547,-49.760841,23.327044,363.39069,116.36605,-130.66167,110.70492,157.07964,0.68451077
2.8167,14.243982,-0.73711789,-49.760994,23.327175,363.40637,116.36691,-130.6628,113.3335,157.07964,0.68410289
2.8168001,9.8683701,-0.73662055,-49.761147,23.327305,363.42209,116.36777,-130.66394,115.85029,157.07964,0.68369526
2.8169,5.4829512,-0.73612356,-49.761295,23.327436,363.43781,116.36863,-130.66507,118.25279,157.07964,0.6832878
2.8169999,1.0920515,-0.73562682,-49.761448,23.327568,363.45352,116.36949,-130.6662,120.53865,157.07964,0.68288052
2.8171,-3.2999957,-0.73513043,-49.7616,23.3277,363.46921,116.37035,-130.66734,122.7056,157.07964,0.68247348
2.8171999,-7.6888566,-0.73463434,-49.761749,23.327829,363.48492,116.37121,-130.66847,124.7515,157.07964,0.68206656
2.8173001,-12.0702,-0.73413849,-49.761902,23.327961,363.50064,116.37206,-130.6696,126.67434,157.07964,0.68165988
2.8174,-16.439703,-0.733643,-49.762054,23.328093,363.51633,116.37292,-130.67073,128.4722,157.07964,0.68125343
2.8175001,-20.793053,-0.73314774,-49.762203,23.328222,363.53204,116.37378,-130.67186,130.14333,157.07964,0.68084711
2.8176,-25.125954,-0.73265284,-49.762356,23.328354,363.54776,116.37463,-130.67299,131.68605,157.07964,0.68044102
2.8176999,-29.43413,-0.73215824,-49.762505,23.328484,363.56348,116.37549,-130.67412,133.09885,157.07964,0.68003511
2.8178,-33.713329,-0.73166388,-49.762653,23.328613,363.57916,116.37634,-130.67525,134.38034,157.07964,0.67962945
2.8178999,-37.959332,-0.73116982,-49.762806,23.328745,363.59488,116.37719,-130.67638,135.52925,157.07964,0.6792239
