"Time","loadInertia.phi","loadInertia.w","dcpm.la.i","armatureInverter.vDCFilter.y","armatureInverter.iMotFilter.y","armatureInverter.idealDcDc.deadTime.y","armatureInverter.idealDcDc.powerController.y","armatureInverter.vMotFilter.y","armatureInverter.iDCFilter.y","currentController.integrator.y"
0.3238,1.5786495,25.690975,99.999596,118.92924,99.99955,21.355421,17.957344,21.224268,17.846056,8.3875723
0.32385001,1.5799344,25.701271,99.999596,118.9289,99.999557,21.361977,17.962908,21.230825,17.851622,8.3875732
0.32390001,1.5812197,25.711565,99.999596,118.92857,99.999557,21.36853,17.96847,21.237383,17.857185,8.3875742
0.32394999,1.5825055,25.721861,99.999596,118.92824,99.999557,21.375084,17.974031,21.24394,17.862749,8.3875742
0.324,1.5837919,25.732155,99.999603,118.9279,99.999557,21.381639,17.979593,21.250498,17.868313,8.3875751
0.32405001,1.5850787,25.742451,99.999603,118.92757,99.999565,21.388193,17.985155,21.257055,17.873877,8.3875761
0.32409999,1.5863661,25.752745,99.999603,118.92723,99.999565,21.394747,17.990717,21.263611,17.879442,8.3875771
0.32415,1.587654,25.763039,99.999603,118.9269,99.999565,21.4013,17.996279,21.270168,17.885006,8.387578
0.3242,1.5889424,25.773333,99.999611,118.92657,99.999565,21.407852,18.001841,21.276724,17.890568,8.387578
0.32425001,1.5902313,25.783627,99.999611,118.92623,99.999573,21.414406,18.007401,21.283281,17.896132,8.387579
0.32429999,1.5915208,25.793921,99.999611,118.9259,99.999573,21.420959,18.012962,21.289837,17.901695,8.3875799
0.32435,1.5928108,25.804213,99.999619,118.92557,99.999573,21.427511,18.018524,21.296392,17.907259,8.3875809
0.32440001,1.5941012,25.814507,99.999619,118.92523,99.999573,21.434065,18.024084,21.302948,17.912823,8.3875809
0.32444999,1.5953922,25.824799,99.999619,118.9249,99.99958,21.440617,18.029646,21.309505,17.918385,8.3875818
0.32449999,1.5966836,25.835091,99.999619,118.92456,99.99958,21.44717,18.035208,21.316061,17.923948,8.3875828
0.32455,1.5979757,25.845383,99.999626,118.92423,99.99958,21.453722,18.040768,21.322615,17.92951,8.3875828
0.32460001,1.5992682,25.855675,99.999626,118.9239,99.999588,21.460274,18.046328,21.32917,17.935074,8.3875837
0.32464999,1.6005613,25.865967,99.999626,118.92356,99.999588,21.466825,18.051889,21.335726,17.940636,8.3875847
0.3247,1.6018548,25.876259,99.999626,118.92323,99.999588,21.473377,18.057449,21.342281,17.946199,8.3875856
0.32475001,1.6031488,25.886549,99.999634,118.9229,99.999588,21.479929,18.063009,21.348835,17.951761,8.3875856
0.32480001,1.6044434,25.896839,99.999634,118.92256,99.999596,21.486481,18.068569,21.355391,17.957323,8.3875866
0.32484999,1.6057385,25.907131,99.999634,118.92223,99.999596,21.493032,18.074131,21.361944,17.962887,8.3875875
0.3249,1.6070342,25.917421,99.999634,118.92189,99.999596,21.499582,18.079691,21.368498,17.968449,8.3875875
0.32495001,1.6083302,25.927711,99.999641,118.92156,99.999596,21.506134,18.085251,21.375053,17.97401,8.3875885
0.32499999,1.6096269,25.938002,99.999641,118.92123,99.999603,21.512684,18.090811,21.381607,17.979572,8.3875895
0.32505,1.6109241,25.94829,99.999641,118.92089,99.999603,21.519236,18.096371,21.388161,17.985134,8.3875904
0.3251,1.6122217,25.95858,99.999641,118.92056,99.999603,21.525785,18.101929,21.394714,17.990696,8.3875904
0.32515001,1.6135199,25.968868,99.999649,118.92023,99.999603,21.532335,18.107489,21.401268,17.996258,8.3875914
0.32519999,1.6148187,25.979158,99.999649,118.91989,99.999611,21.538885,18.113049,21.407822,18.00182,8.3875923
0.32525,1.6161178,25.989447,99.999649,118.91956,99.999611,21.545435,18.118608,21.414373,18.00738,8.3875923
0.32530001,1.6174176,25.999735,99.999649,118.91922,99.999611,21.551985,18.124166,21.420927,18.012941,8.3875933
0.32534999,1.6187178,26.010023,99.999657,118.91889,99.999611,21.558535,18.129726,21.427481,18.018503,8.3875942
0.32539999,1.6200186,26.020311,99.999657,118.91856,99.999619,21.565084,18.135284,21.434032,18.024065,8.3875942
0.32545,1.6213199,26.030598,99.999657,118.91822,99.999619,21.571634,18.140844,21.440586,18.029625,8.3875952
0.32550001,1.6226217,26.040886,99.999657,118.91789,99.999619,21.578182,18.146402,21.447138,18.035187,8.3875961
0.32554999,1.6239239,26.051172,99.999664,118.91756,99.999619,21.584732,18.151962,21.45369,18.040747,8.3875961
0.3256,1.6252267,26.061459,99.999664,118.91722,99.999626,21.59128,18.15752,21.460241,18.046307,8.3875971
0.32565001,1.6265301,26.071747,99.999664,118.91689,99.999626,21.59783,18.163078,21.466793,18.051868,8.387598
0.32570001,1.627834,26.082031,99.999664,118.91656,99.999626,21.604378,18.168636,21.473345,18.057428,8.387598
0.32574999,1.6291384,26.092318,99.999672,118.91622,99.999634,21.610926,18.174194,21.479897,18.062988,8.387599
0.3258,1.6304432,26.102604,99.999672,118.91589,99.999634,21.617474,18.179752,21.486448,18.068548,8.3875999
0.32585001,1.6317486,26.11289,99.999672,118.91555,99.999634,21.624022,18.18531,21.493,18.07411,8.3875999
0.32589999,1.6330545,26.123175,99.999672,118.91522,99.999634,21.630569,18.190868,21.49955,18.07967,8.3876009
0.32595,1.6343609,26.133459,99.99968,118.91489,99.999641,21.637117,18.196426,21.506102,18.08523,8.3876019
0.32600001,1.6356678,26.143745,99.99968,118.91455,99.999641,21.643665,18.201984,21.512651,18.09079,8.3876019
0.32605001,1.6369753,26.15403,99.99968,118.91422,99.999641,21.650213,18.207542,21.519203,18.09635,8.3876028
0.32609999,1.6382833,26.164312,99.99968,118.91389,99.999641,21.656759,18.2131,21.525753,18.101908,8.3876028
0.32615,1.6395917,26.174597,99.999687,118.91355,99.999649,21.663307,18.218657,21.532303,18.107468,8.3876038
0.32620001,1.6409006,26.184881,99.999687,118.91322,99.999649,21.669853,18.224215,21.538853,18.113028,8.3876047
0.32624999,1.6422101,26.195164,99.999687,118.91289,99.999649,21.676399,18.229773,21.545403,18.118587,8.3876047
0.3263,1.6435201,26.205448,99.999687,118.91255,99.999649,21.682947,18.235329,21.551952,18.124146,8.3876057
0.32635,1.6448307,26.215731,99.999695,118.91222,99.999657,21.689493,18.240885,21.558502,18.129705,8.3876057
0.32640001,1.6461418,26.226013,99.999695,118.91188,99.999657,21.696039,18.246443,21.565052,18.135263,8.3876066
0.32644999,1.6474533,26.236296,99.999695,118.91155,99.999657,21.702585,18.251999,21.571602,18.140823,8.3876076
0.3265,1.6487653,26.246578,99.999695,118.91122,99.999657,21.709131,18.257555,21.57815,18.146381,8.3876076
0.32655001,1.6500779,26.256861,99.999702,118.91088,99.999664,21.715677,18.263113,21.5847,18.151939,8.3876085
0.32659999,1.651391,26.267141,99.999702,118.91055,99.999664,21.722221,18.268669,21.591248,18.157499,8.3876085
0.32664999,1.6527047,26.277424,99.999702,118.91022,99.999664,21.728767,18.274225,21.597797,18.163057,8.3876095
0.3267,1.6540188,26.287704,99.999702,118.90988,99.999664,21.735313,18.279781,21.604345,18.168615,8.3876104
0.32675001,1.6553334,26.297985,99.99971,118.90955,99.999672,21.741858,18.285337,21.610893,18.174173,8.3876104
0.32679999,1.6566486,26.308266,99.99971,118.90922,99.999672,21.748404,18.290894,21.617441,18.179731,8.3876114
0.32685,1.6579642,26.318546,99.99971,118.90888,99.999672,21.754948,18.29645,21.623989,18.185289,8.3876114
0.32690001,1.6592804,26.328827,99.99971,118.90855,99.999672,21.761492,18.302006,21.630537,18.190847,8.3876123
0.32695001,1.6605972,26.339106,99.99971,118.90822,99.99968,21.768036,18.30756,21.637085,18.196405,8.3876133
0.32699999,1.6619143,26.349386,99.999718,118.90788,99.99968,21.77458,18.313116,21.643633,18.201963,8.3876133
0.32705,1.6632321,26.359665,99.999718,118.90755,99.99968,21.781124,18.318672,21.650181,18.207521,8.3876143
0.32710001,1.6645503,26.369944,99.999718,118.90722,99.99968,21.787668,18.324226,21.656727,18.213078,8.3876143
0.32714999,1.6658691,26.380222,99.999718,118.90688,99.999687,21.794212,18.329782,21.663275,18.218636,8.3876152
0.3272,1.6671884,26.390501,99.999725,118.90655,99.999687,21.800756,18.335337,21.669821,18.224194,8.3876152
0.32725,1.6685082,26.40078,99.999725,118.90621,99.999687,21.807299,18.340893,21.676367,18.22975,8.3876162
0.32730001,1.6698284,26.411058,99.999725,118.90588,99.999687,21.813843,18.346447,21.682915,18.235308,8.3876162
0.32734999,1.6711493,26.421335,99.999725,118.90555,99.999687,21.820385,18.352003,21.689461,18.240864,8.3876171
0.3274,1.6724706,26.431614,99.999733,118.90521,99.999695,21.826929,18.357557,21.696007,18.246422,8.3876171
0.32745001,1.6737924,26.441891,99.999733,118.90488,99.999695,21.833471,18.363111,21.702553,18.251978,8.3876181
0.32749999,1.6751148,26.452168,99.999733,118.90455,99.999695,21.840014,18.368666,21.709099,18.257534,8.387619
0.32754999,1.6764376,26.462444,99.999733,118.90421,99.999695,21.846556,18.37422,21.715645,18.26309,8.387619
0.3276,1.677761,26.472721,99.999741,118.90388,99.999702,21.853098,18.379774,21.722189,18.268648,8.38762
0.32765001,1.6790849,26.482998,99.999741,118.90355,99.999702,21.85964,18.385328,21.728735,18.274204,8.38762
0.32769999,1.6804093,26.493273,99.999741,118.90321,99.999702,21.866182,18.390882,21.735281,18.27976,8.3876209
0.32775,1.6817342,26.50355,99.999741,118.90288,99.999702,21.872725,18.396437,21.741825,18.285316,8.3876209
0.32780001,1.6830597,26.513824,99.999748,118.90255,99.99971,21.879265,18.401991,21.748369,18.290873,8.3876219
0.32785001,1.6843855,26.524099,99.999748,118.90221,99.99971,21.885807,18.407545,21.754915,18.296429,8.3876219
0.32789999,1.6857121,26.534374,99.999748,118.90188,99.99971,21.892349,18.413097,21.761459,18.301983,8.3876228
0.32795,1.687039,26.544649,99.999748,118.90155,99.99971,21.89889,18.418652,21.768003,18.307539,8.3876228
0.32800001,1.6883665,26.554924,99.999748,118.90121,99.999718,21.90543,18.424204,21.774548,18.313095,8.3876238
0.32804999,1.6896945,26.565199,99.999756,118.90088,99.999718,21.911972,18.429758,21.781092,18.318651,8.3876238
0.3281,1.691023,26.575472,99.999756,118.90055,99.999718,21.918512,18.43531,21.787636,18.324205,8.3876247
0.32815,1.6923521,26.585745,99.999756,118.90022,99.999718,21.925053,18.440865,21.79418,18.329762,8.3876247
0.32820001,1.6936816,26.59602,99.999756,118.89988,99.999725,21.931593,18.446417,21.800722,18.335316,8.3876257
0.32824999,1.6950116,26.606293,99.999763,118.89955,99.999725,21.938133,18.451969,21.807266,18.340872,8.3876257
0.3283,1.6963422,26.616566,99.999763,118.89922,99.999725,21.944672,18.457523,21.81381,18.346426,8.3876266
0.32835001,1.6976733,26.626837,99.999763,118.89888,99.999725,21.951212,18.463076,21.820353,18.35198,8.3876266
0.32839999,1.6990049,26.63711,99.999763,118.89854,99.999733,21.957752,18.468628,21.826895,18.357534,8.3876276
0.32844999,1.7003371,26.647383,99.999771,118.89822,99.999733,21.964291,18.47418,21.833439,18.363091,8.3876276
0.3285,1.7016697,26.657654,99.999771,118.89788,99.999733,21.970831,18.479733,21.839981,18.368645,8.3876286
0.32855001,1.7030028,26.667925,99.999771,118.89754,99.999733,21.977369,18.485285,21.846523,18.374199,8.3876286
0.32859999,1.7043364,26.678196,99.999771,118.89722,99.999741,21.983908,18.490837,21.853065,18.379753,8.3876286
0.32865,1.7056706,26.688467,99.999771,118.89688,99.999741,21.990448,18.496389,21.859608,18.385307,8.3876295
0.32870001,1.7070053,26.698738,99.999779,118.89655,99.999741,21.996986,18.50194,21.86615,18.390862,8.3876295
0.32875001,1.7083405,26.709009,99.999779,118.89622,99.999741,22.003525,18.507492,21.872692,18.396416,8.3876305
0.32879999,1.7096761,26.71928,99.999779,118.89588,99.999741,22.010063,18.513044,21.879232,18.401968,8.3876305
0.32885,1.7110125,26.729549,99.999779,118.89555,99.999748,22.016602,18.518595,21.885775,18.407522,8.3876314
0.32890001,1.7123492,26.739819,99.999786,118.89522,99.999748,22.023138,18.524147,21.892315,18.413076,8.3876314
0.32894999,1.7136863,26.750088,99.999786,118.89488,99.999748,22.029676,18.529697,21.898857,18.418631,8.3876324
0.329,1.7150241,26.760359,99.999786,118.89455,99.999748,22.036215,18.53525,21.905397,18.424183,8.3876324
0.32905,1.7163625,26.770626,99.999786,118.89422,99.999756,22.042751,18.5408,21.911938,18.429737,8.3876333
0.32910001,1.7177012,26.780895,99.999786,118.89388,99.999756,22.04929,18.546352,21.918478,18.435289,8.3876333
0.32914999,1.7190405,26.791164,99.999794,118.89355,99.999756,22.055826,18.551903,21.925018,18.440842,8.3876333
0.3292,1.7203803,26.801432,99.999794,118.89322,99.999756,22.062363,18.557453,21.931559,18.446396,8.3876343
0.32925001,1.7217207,26.811701,99.999794,118.89288,99.999763,22.068899,18.563004,21.938099,18.451948,8.3876343
0.32929999,1.7230616,26.821968,99.999794,118.89255,99.999763,22.075436,18.568554,21.944639,18.4575,8.3876352
0.32934999,1.7244029,26.832235,99.999802,118.89222,99.999763,22.081972,18.574104,21.95118,18.463053,8.3876352
0.3294,1.7257447,26.842503,99.999802,118.89188,99.999763,22.088509,18.579655,21.95772,18.468607,8.3876352
0.32945001,1.7270871,26.85277,99.999802,118.89155,99.999763,22.095045,18.585205,21.964258,18.474159,8.3876362
0.32949999,1.72843,26.863035,99.999802,118.89122,99.999771,22.101582,18.590755,21.970797,18.479712,8.3876362
0.32955,1.7297734,26.873302,99.999809,118.89088,99.999771,22.108116,18.596306,21.977337,18.485264,8.3876371
0.32960001,1.7311174,26.883568,99.999809,118.89055,99.999771,22.114653,18.601854,21.983875,18.490814,8.3876371
0.32965001,1.7324618,26.893833,99.999809,118.89022,99.999771,22.121187,18.607405,21.990414,18.496367,8.3876381
0.32969999,1.7338067,26.9041,99.999809,118.88988,99.999779,22.127724,18.612955,21.996952,18.501919,8.3876381
0.32975,1.7351522,26.914364,99.999809,118.88955,99.999779,22.134258,18.618504,22.00349,18.507471,8.3876381
0.32980001,1.7364981,26.924629,99.999817,118.88922,99.999779,22.140793,18.624054,22.010029,18.513021,8.387639
0.32984999,1.7378447,26.934895,99.999817,118.88889,99.999779,22.147327,18.629602,22.016567,18.518574,8.387639
0.3299,1.7391917,26.94516,99.999817,118.88855,99.999786,22.153862,18.635153,22.023106,18.524124,8.387639
0.32995,1.7405392,26.955423,99.999817,118.88822,99.999786,22.160397,18.640701,22.029644,18.529676,8.38764
0.33000001,1.7418872,26.965687,99.999825,118.88789,99.999786,22.166931,18.64625,22.03618,18.535227,8.38764
0.33004999,1.7432357,26.97595,99.999825,118.88755,99.999786,22.173466,18.651798,22.042719,18.540779,8.387641
0.3301,1.7445848,26.986214,99.999825,118.88722,99.999786,22.179998,18.657347,22.049255,18.546329,8.387641
0.33015001,1.7459344,26.996477,99.999825,118.88689,99.999794,22.186533,18.662897,22.055792,18.55188,8.387641
0.33019999,1.7472844,27.006741,99.999825,118.88655,99.999794,22.193066,18.668446,22.06233,18.55743,8.3876419
0.33024999,1.7486351,27.017004,99.999832,118.88622,99.999794,22.1996,18.673994,22.068867,18.562983,8.3876419
0.3303,1.7499862,27.027266,99.999832,118.88589,99.999794,22.206133,18.679541,22.075403,18.568533,8.3876419
0.33035001,1.7513378,27.037527,99.999832,118.88555,99.999802,22.212666,18.685089,22.08194,18.574083,8.3876429
0.33039999,1.7526898,27.047791,99.999832,118.88522,99.999802,22.2192,18.690638,22.088476,18.579634,8.3876429
0.33045,1.7540425,27.058052,99.999832,118.88489,99.999802,22.225733,18.696186,22.095013,18.585182,8.3876429
0.33050001,1.7553957,27.068312,99.99984,118.88456,99.999802,22.232265,18.701733,22.101547,18.590733,8.3876438
0.33054999,1.7567494,27.078573,99.99984,118.88422,99.999802,22.238796,18.707281,22.108084,18.596283,8.3876438
0.33059999,1.7581036,27.088835,99.99984,118.88389,99.999809,22.245329,18.71283,22.114618,18.601833,8.3876438
0.33065,1.7594583,27.099094,99.99984,118.88356,99.999809,22.251862,18.718376,22.121155,18.607382,8.3876448
0.33070001,1.7608135,27.109356,99.999847,118.88322,99.999809,22.258392,18.723925,22.127689,18.612932,8.3876448
0.33074999,1.7621692,27.119616,99.999847,118.88289,99.999809,22.264925,18.729471,22.134224,18.618483,8.3876448
0.3308,1.7635255,27.129875,99.999847,118.88256,99.999817,22.271456,18.735018,22.14076,18.624031,8.3876457
0.33085001,1.7648822,27.140135,99.999847,118.88223,99.999817,22.277988,18.740566,22.147295,18.629581,8.3876457
0.33090001,1.7662394,27.150394,99.999847,118.88189,99.999817,22.284519,18.746113,22.15383,18.63513,8.3876457
0.33094999,1.7675972,27.160652,99.999855,118.88156,99.999817,22.29105,18.751659,22.160364,18.640678,8.3876467
0.331,1.7689555,27.170912,99.999855,118.88123,99.999817,22.297581,18.757206,22.166899,18.646227,8.3876467
0.33105001,1.7703143,27.18117,99.999855,118.88089,99.999825,22.304111,18.762753,22.173431,18.651777,8.3876467
0.33109999,1.7716737,27.191427,99.999855,118.88056,99.999825,22.310642,18.768299,22.179966,18.657326,8.3876476
0.33115,1.7730335,27.201685,99.999863,118.88023,99.999825,22.317173,18.773846,22.186499,18.662874,8.3876476
0.3312,1.7743938,27.211943,99.999863,118.8799,99.999825,22.323704,18.779392,22.193033,18.668423,8.3876476
0.33125001,1.7757547,27.2222,99.999863,118.87956,99.999832,22.330233,18.784939,22.199566,18.673971,8.3876486
0.33129999,1.7771161,27.232458,99.999863,118.87923,99.999832,22.336763,18.790483,22.2061,18.67952,8.3876486
0.33135,1.7784779,27.242714,99.999863,118.8789,99.999832,22.343292,18.79603,22.212633,18.685068,8.3876486
0.33140001,1.7798402,27.252972,99.99987,118.87856,99.999832,22.349823,18.801577,22.219166,18.690615,8.3876495
0.33144999,1.7812032,27.263227,99.99987,118.87823,99.999832,22.356352,18.807121,22.225698,18.696163,8.3876495
0.33149999,1.7825667,27.273483,99.99987,118.8779,99.99984,22.362881,18.812668,22.232231,18.701712,8.3876495
0.33155,1.7839305,27.283739,99.99987,118.87756,99.99984,22.36941,18.818213,22.238764,18.707258,8.3876495
0.33160001,1.785295,27.293995,99.99987,118.87724,99.99984,22.375938,18.823757,22.245296,18.712807,8.3876505
0.33164999,1.78666,27.304251,99.999878,118.8769,99.99984,22.382467,18.829304,22.251827,18.718353,8.3876505
0.3317,1.7880254,27.314505,99.999878,118.87656,99.999847,22.388996,18.834848,22.25836,18.723902,8.3876505
0.33175001,1.7893914,27.32476,99.999878,118.87624,99.999847,22.395525,18.840393,22.264891,18.729448,8.3876514
0.33180001,1.7907579,27.335014,99.999878,118.8759,99.999847,22.402052,18.845938,22.271423,18.734997,8.3876514
0.33184999,1.7921249,27.345268,99.999878,118.87556,99.999847,22.408581,18.851482,22.277954,18.740543,8.3876514
0.3319,1.7934924,27.355522,99.999886,118.87524,99.999847,22.415108,18.857027,22.284485,18.74609,8.3876514
0.33195001,1.7948605,27.365776,99.999886,118.8749,99.999855,22.421637,18.862572,22.291018,18.751637,8.3876524
0.33199999,1.796229,27.37603,99.999886,118.87457,99.999855,22.428164,18.868116,22.297548,18.757183,8.3876524
0.33205,1.797598,27.386282,99.999886,118.87424,99.999855,22.43469,18.873661,22.304079,18.76273,8.3876524
0.3321,1.7989676,27.396536,99.999893,118.8739,99.999855,22.441217,18.879206,22.310608,18.768276,8.3876524
0.33215001,1.8003377,27.406788,99.999893,118.87357,99.999855,22.447744,18.88475,22.317139,18.773823,8.3876534
0.33219999,1.8017083,27.41704,99.999893,118.87324,99.999863,22.454271,18.890293,22.323669,18.779369,8.3876534
0.33225,1.8030794,27.427292,99.999893,118.8729,99.999863,22.460798,18.895838,22.3302,18.784916,8.3876534
0.33230001,1.804451,27.437544,99.999893,118.87257,99.999863,22.467325,18.901381,22.336729,18.790462,8.3876534
0.33234999,1.8058232,27.447796,99.999901,118.87224,99.999863,22.473852,18.906925,22.34326,18.796007,8.3876543
0.33239999,1.8071958,27.458046,99.999901,118.87191,99.99987,22.480377,18.912468,22.349789,18.801554,8.3876543
0.33245,1.808569,27.468298,99.999901,118.87157,99.99987,22.486904,18.918013,22.356318,18.807098,8.3876543
0.33250001,1.8099426,27.478548,99.999901,118.87124,99.99987,22.493429,18.923555,22.362846,18.812645,8.3876543
0.33254999,1.8113168,27.488798,99.999901,118.87091,99.99987,22.499954,18.929098,22.369375,18.81819,8.3876553
0.3326,1.8126916,27.499048,99.999908,118.87057,99.99987,22.506481,18.934643,22.375904,18.823736,8.3876553
0.33265001,1.8140668,27.509298,99.999908,118.87025,99.999878,22.513006,18.940186,22.382433,18.829281,8.3876553
0.33270001,1.8154424,27.519548,99.999908,118.86991,99.999878,22.519531,18.945728,22.388962,18.834826,8.3876553
0.33274999,1.8168187,27.529797,99.999908,118.86958,99.999878,22.526056,18.951271,22.395491,18.84037,8.3876553
0.3328,1.8181955,27.540047,99.999908,118.86925,99.999878,22.532579,18.956814,22.40202,18.845917,8.3876562
0.33285001,1.8195727,27.550295,99.999916,118.86891,99.999878,22.539104,18.962357,22.408546,18.851461,8.3876562
0.33289999,1.8209505,27.560543,99.999916,118.86858,99.999886,22.54563,18.967897,22.415075,18.857006,8.3876562
0.33295,1.8223288,27.570791,99.999916,118.86825,99.999886,22.552155,18.97344,22.421602,18.862551,8.3876562
0.333,1.8237076,27.581039,99.999916,118.86791,99.999886,22.558678,18.978983,22.428129,18.868093,8.3876562
0.33305001,1.8250868,27.591288,99.999916,118.86758,99.999886,22.565201,18.984526,22.434656,18.873638,8.3876572
0.33309999,1.8264667,27.601536,99.999924,118.86725,99.999886,22.571726,18.990067,22.441185,18.879183,8.3876572
0.33315,1.827847,27.611782,99.999924,118.86691,99.999893,22.578249,18.995609,22.447712,18.884727,8.3876572
0.33320001,1.8292278,27.622028,99.999924,118.86658,99.999893,22.584772,19.00115,22.454237,18.89027,8.3876572
0.33324999,1.8306092,27.632277,99.999924,118.86625,99.999893,22.591295,19.006691,22.460764,18.895815,8.3876572
0.33329999,1.8319911,27.642523,99.999924,118.86592,99.999893,22.597818,19.012234,22.467291,18.90136,8.3876581
0.33335,1.8333734,27.652769,99.999931,118.86559,99.999901,22.604342,19.017775,22.473818,18.906902,8.3876581
0.33340001,1.8347564,27.663013,99.999931,118.86525,99.999901,22.610865,19.023315,22.480343,18.912447,8.3876581
0.33344999,1.8361398,27.67326,99.999931,118.86492,99.999901,22.617388,19.028858,22.48687,18.91799,8.3876581
0.3335,1.8375237,27.683504,99.999931,118.86459,99.999901,22.623909,19.034399,22.493395,18.923532,8.3876581
0.33355001,1.8389081,27.69375,99.999931,118.86426,99.999901,22.630432,19.03994,22.49992,18.929075,8.3876591
0.33360001,1.840293,27.703995,99.999939,118.86392,99.999908,22.636953,19.045481,22.506447,18.93462,8.3876591
0.33364999,1.8416785,27.714239,99.999939,118.86359,99.999908,22.643475,19.051022,22.512972,18.940163,8.3876591
0.3337,1.8430645,27.724483,99.999939,118.86326,99.999908,22.649998,19.056561,22.519497,18.945705,8.3876591
0.33375001,1.844451,27.734728,99.999939,118.86292,99.999908,22.656519,19.062101,22.526022,18.951248,8.3876591
0.33379999,1.845838,27.74497,99.999939,118.86259,99.999908,22.66304,19.067642,22.532547,18.956791,8.3876591
0.33385,1.8472254,27.755215,99.999947,118.86226,99.999916,22.669561,19.073183,22.53907,18.962334,8.38766
0.3339,1.8486135,27.765457,99.999947,118.86193,99.999916,22.676083,19.078722,22.545595,18.967875,8.38766
0.33395001,1.8500021,27.7757,99.999947,118.8616,99.999916,22.682602,19.084263,22.55212,18.973417,8.38766
0.33399999,1.8513911,27.785944,99.999947,118.86126,99.999916,22.689123,19.089802,22.558643,18.97896,8.38766
0.33405,1.8527806,27.796185,99.999947,118.86093,99.999916,22.695644,19.095343,22.565168,18.984503,8.38766
0.33410001,1.8541707,27.806427,99.999954,118.8606,99.999924,22.702164,19.100882,22.571692,18.990044,8.38766
0.33414999,1.8555613,27.816669,99.999954,118.86027,99.999924,22.708685,19.106422,22.578215,18.995586,8.38766
0.33419999,1.8569523,27.82691,99.999954,118.85993,99.999924,22.715204,19.111961,22.584738,19.001127,8.387661
0.33425,1.858344,27.837152,99.999954,118.8596,99.999924,22.721724,19.1175,22.591261,19.00667,8.387661
0.33430001,1.8597361,27.847393,99.999954,118.85927,99.999924,22.728243,19.123039,22.597784,19.012211,8.387661
0.33434999,1.8611287,27.857634,99.999962,118.85893,99.999931,22.734764,19.128578,22.604307,19.017752,8.387661
0.3344,1.8625219,27.867874,99.999962,118.8586,99.999931,22.741283,19.134117,22.61083,19.023293,8.387661
0.33445001,1.8639154,27.878115,99.999962,118.85827,99.999931,22.747801,19.139656,22.617353,19.028835,8.387661
0.33450001,1.8653096,27.888353,99.999962,118.85794,99.999931,22.75432,19.145195,22.623875,19.034376,8.387661
0.33454999,1.8667043,27.898594,99.999962,118.8576,99.999931,22.760839,19.150734,22.630398,19.039917,8.3876619
0.3346,1.8680996,27.908833,99.999969,118.85727,99.999939,22.767357,19.156273,22.636919,19.045458,8.3876619
0.33465001,1.8694952,27.919071,99.999969,118.85694,99.999939,22.773876,19.16181,22.64344,19.050999,8.3876619
0.33469999,1.8708915,27.929312,99.999969,118.85661,99.999939,22.780394,19.167349,22.649963,19.056538,8.3876619
0.33475,1.8722881,27.939548,99.999969,118.85628,99.999939,22.786913,19.172888,22.656485,19.062078,8.3876619
0.3348,1.8736854,27.949787,99.999969,118.85594,99.999939,22.79343,19.178425,22.663006,19.067619,8.3876619
0.33485001,1.8750831,27.960026,99.999977,118.85561,99.999947,22.799948,19.183964,22.669527,19.07316,8.3876619
0.33489999,1.8764814,27.970263,99.999977,118.85528,99.999947,22.806465,19.189501,22.676048,19.078699,8.3876619
0.33495,1.8778801,27.980501,99.999977,118.85494,99.999947,22.812983,19.195038,22.682568,19.08424,8.3876619
0.33500001,1.8792795,27.990738,99.999977,118.85461,99.999947,22.8195,19.200577,22.689089,19.089779,8.3876629
0.33504999,1.8806792,28.000975,99.999977,118.85428,99.999947,22.826017,19.206114,22.69561,19.09532,8.3876629
0.3351,1.8820795,28.011211,99.999985,118.85395,99.999954,22.832535,19.211651,22.702129,19.100859,8.3876629
0.33515,1.8834803,28.021448,99.999985,118.85361,99.999954,22.83905,19.217188,22.708651,19.106398,8.3876629
0.33520001,1.8848817,28.031683,99.999985,118.85329,99.999954,22.845568,19.222725,22.71517,19.111938,8.3876629
0.33524999,1.8862835,28.04192,99.999985,118.85295,99.999954,22.852083,19.228262,22.721689,19.117477,8.3876629
0.3353,1.8876859,28.052155,99.999985,118.85262,99.999954,22.858599,19.233799,22.728209,19.123016,8.3876629
0.33535001,1.8890887,28.062389,99.999992,118.85229,99.999962,22.865116,19.239336,22.734728,19.128555,8.3876629
0.33539999,1.8904921,28.072626,99.999992,118.85195,99.999962,22.871632,19.244873,22.741247,19.134094,8.3876629
0.33544999,1.891896,28.082859,99.999992,118.85162,99.999962,22.878147,19.25041,22.747766,19.139633,8.3876629
0.3355,1.8933004,28.093094,99.999992,118.85129,99.999962,22.884663,19.255945,22.754286,19.145172,8.3876629
0.33555001,1.8947053,28.103329,99.999992,118.85096,99.999962,22.891178,19.261482,22.760805,19.150711,8.3876629
0.33559999,1.8961108,28.113562,99.999992,118.85062,99.999969,22.897694,19.267017,22.767323,19.15625,8.3876629
0.33565,1.8975167,28.123796,100,118.8503,99.999969,22.904207,19.272554,22.773842,19.161787,8.3876638
0.33570001,1.8989232,28.134029,100,118.84996,99.999969,22.910723,19.27809,22.780359,19.167326,8.3876638
0.33575001,1.9003301,28.144262,100,118.84962,99.999969,22.917236,19.283627,22.786879,19.172865,8.3876638
0.33579999,1.9017376,28.154495,100,118.8493,99.999969,22.923752,19.289162,22.793396,19.178402,8.3876638
