"Time","T","rho","mu","cp","k"
0.50340003,340.78043,114.72191,1.4772926e-05,0,0.021220019
0.5036,340.78922,114.75204,1.4773744e-05,0,0.021222783
0.50379997,340.798,114.78216,1.4774562e-05,0,0.021225547
0.50400001,340.80679,114.81229,1.4775381e-05,0,0.021228313
0.50419998,340.81558,114.84242,1.4776199e-05,0,0.021231078
0.50440001,340.82437,114.87256,1.4777018e-05,0,0.021233846
0.50459999,340.83316,114.9027,1.4777836e-05,0,0.021236612
0.50480002,340.84195,114.93285,1.4778655e-05,0,0.021239379
0.505,340.85071,114.96299,1.4779474e-05,0,0.021242147
0.50520003,340.8595,114.99314,1.4780293e-05,0,0.021244917
0.5054,340.86829,115.0233,1.4781112e-05,0,0.021247687
0.50559998,340.87704,115.05346,1.4781931e-05,0,0.021250458
0.50580001,340.88583,115.08362,1.478275e-05,0,0.02125323
0.50599998,340.89462,115.11378,1.478357e-05,0,0.021256002
0.50620002,340.90338,115.14395,1.4784389e-05,0,0.021258773
0.50639999,340.91217,115.17413,1.4785209e-05,0,0.021261547
0.50660002,340.92093,115.2043,1.4786028e-05,0,0.021264322
0.5068,340.92972,115.23448,1.4786848e-05,0,0.021267096
0.50700003,340.93848,115.26466,1.4787667e-05,0,0.021269873
0.5072,340.94724,115.29485,1.4788488e-05,0,0.021272648
0.50739998,340.95599,115.32504,1.4789307e-05,0,0.021275425
0.50760001,340.96478,115.35524,1.4790127e-05,0,0.021278203
0.50779998,340.97354,115.38544,1.4790947e-05,0,0.021280982
0.50800002,340.9823,115.41563,1.4791767e-05,0,0.021283761
0.50819999,340.99106,115.44584,1.4792588e-05,0,0.02128654
0.50840002,340.99982,115.47604,1.4793408e-05,0,0.021289321
0.5086,341.00858,115.50626,1.4794228e-05,0,0.021292102
0.50880003,341.01733,115.53648,1.4795049e-05,0,0.021294884
0.509,341.02609,115.56669,1.4795869e-05,0,0.021297667
0.50919998,341.03485,115.59692,1.4796689e-05,0,0.02130045
0.50940001,341.04361,115.62714,1.4797511e-05,0,0.021303233
0.50959998,341.05237,115.65737,1.4798331e-05,0,0.021306019
0.50980002,341.0611,115.6876,1.4799152e-05,0,0.021308804
0.50999999,341.06985,115.71784,1.4799973e-05,0,0.02131159
0.51020002,341.07861,115.74808,1.4800794e-05,0,0.021314377
0.5104,341.08734,115.77832,1.4801615e-05,0,0.021317165
0.51059997,341.0961,115.80857,1.4802436e-05,0,0.021319952
0.5108,341.10483,115.83882,1.4803258e-05,0,0.021322742
0.51099998,341.11359,115.86907,1.4804079e-05,0,0.021325532
0.51120001,341.12231,115.89933,1.4804901e-05,0,0.021328323
0.51139998,341.13107,115.9296,1.4805722e-05,0,0.021331113
0.51160002,341.1398,115.95985,1.4806544e-05,0,0.021333905
0.51179999,341.14853,115.99013,1.4807366e-05,0,0.021336697
0.51200002,341.15729,116.02039,1.4808188e-05,0,0.021339491
0.5122,341.16602,116.05067,1.4809009e-05,0,0.021342285
0.51239997,341.17474,116.08095,1.4809832e-05,0,0.021345079
0.5126,341.18347,116.11124,1.4810654e-05,0,0.021347875
0.51279998,341.1922,116.14152,1.4811476e-05,0,0.021350671
0.51300001,341.20093,116.17181,1.4812298e-05,0,0.021353468
0.51319999,341.20966,116.2021,1.481312e-05,0,0.021356266
0.51340002,341.21838,116.2324,1.4813943e-05,0,0.021359064
0.51359999,341.22711,116.2627,1.4814766e-05,0,0.021361863
0.51380002,341.23584,116.29301,1.4815589e-05,0,0.021364663
0.514,341.24457,116.32331,1.4816411e-05,0,0.021367462
0.51419997,341.2533,116.35362,1.4817234e-05,0,0.021370264
0.51440001,341.26202,116.38393,1.4818057e-05,0,0.021373065
0.51459998,341.27072,116.41425,1.481888e-05,0,0.021375868
0.51480001,341.27945,116.44457,1.4819703e-05,0,0.021378672
0.51499999,341.28818,116.4749,1.4820526e-05,0,0.021381475
0.51520002,341.29688,116.50523,1.4821349e-05,0,0.02138428
0.51539999,341.3056,116.53556,1.4822172e-05,0,0.021387085
0.51560003,341.3143,116.5659,1.4822996e-05,0,0.021389892
0.5158,341.32303,116.59624,1.482382e-05,0,0.021392699
0.51599997,341.33173,116.62658,1.4824643e-05,0,0.021395506
0.51620001,341.34045,116.65693,1.4825467e-05,0,0.021398315
0.51639998,341.34915,116.68728,1.4826291e-05,0,0.021401124
0.51660001,341.35785,116.71763,1.4827115e-05,0,0.021403933
0.51679999,341.36655,116.74799,1.4827939e-05,0,0.021406744
0.51700002,341.37527,116.77835,1.4828763e-05,0,0.021409556
0.51719999,341.38397,116.80872,1.4829587e-05,0,0.021412367
0.51740003,341.39267,116.83908,1.4830411e-05,0,0.02141518
0.5176,341.40137,116.86945,1.4831236e-05,0,0.021417994
0.51779997,341.41006,116.89983,1.483206e-05,0,0.021420809
0.51800001,341.41876,116.93021,1.4832884e-05,0,0.021423623
0.51819998,341.42746,116.96059,1.4833709e-05,0,0.021426437
0.51840001,341.43616,116.99097,1.4834533e-05,0,0.021429254
0.51859999,341.44485,117.02136,1.4835358e-05,0,0.021432072
0.51880002,341.45355,117.05176,1.4836183e-05,0,0.021434888
0.51899999,341.46222,117.08215,1.4837008e-05,0,0.021437708
0.51920003,341.47092,117.11256,1.4837833e-05,0,0.021440526
0.5194,341.47961,117.14296,1.4838658e-05,0,0.021443347
0.51959997,341.48828,117.17336,1.4839483e-05,0,0.021446167
0.51980001,341.49698,117.20377,1.4840309e-05,0,0.021448988
0.51999998,341.50568,117.23419,1.4841134e-05,0,0.02145181
0.52020001,341.51434,117.26461,1.4841959e-05,0,0.021454634
0.52039999,341.52304,117.29503,1.4842785e-05,0,0.021457456
0.52060002,341.53171,117.32545,1.484361e-05,0,0.021460282
0.52079999,341.54037,117.35588,1.4844436e-05,0,0.021463105
0.52100003,341.54907,117.38631,1.4845262e-05,0,0.021465931
0.5212,341.55774,117.41675,1.4846088e-05,0,0.021468759
0.52139997,341.56641,117.44719,1.4846914e-05,0,0.021471586
0.52160001,341.57507,117.47763,1.484774e-05,0,0.021474414
0.52179998,341.58377,117.50808,1.4848566e-05,0,0.021477241
0.52200001,341.59244,117.53853,1.4849393e-05,0,0.02148007
0.52219999,341.6011,117.56898,1.4850219e-05,0,0.021482902
0.52240002,341.60977,117.59944,1.4851045e-05,0,0.021485733
0.5226,341.61844,117.62991,1.4851872e-05,0,0.021488564
0.52280003,341.62711,117.66037,1.4852699e-05,0,0.021491395
0.523,341.63577,117.69083,1.4853525e-05,0,0.021494228
0.52319998,341.64444,117.72131,1.4854352e-05,0,0.021497063
0.52340001,341.65311,117.75179,1.4855179e-05,0,0.021499896
0.52359998,341.66174,117.78226,1.4856007e-05,0,0.021502733
0.52380002,341.67041,117.81274,1.4856833e-05,0,0.021505568
0.52399999,341.67908,117.84323,1.485766e-05,0,0.021508405
0.52420002,341.68774,117.87372,1.4858488e-05,0,0.021511242
0.5244,341.69638,117.90421,1.4859315e-05,0,0.02151408
0.52460003,341.70505,117.93471,1.4860143e-05,0,0.021516919
0.5248,341.71368,117.96521,1.486097e-05,0,0.02151976
0.52499998,341.72235,117.99571,1.4861797e-05,0,0.0215226
0.52520001,341.73099,118.02622,1.4862626e-05,0,0.021525441
0.52539998,341.73965,118.05673,1.4863454e-05,0,0.021528283
0.52560002,341.74829,118.08724,1.4864281e-05,0,0.021531126
0.52579999,341.75693,118.11776,1.4865109e-05,0,0.021533968
0.52600002,341.76559,118.14828,1.4865937e-05,0,0.021536812
0.5262,341.77423,118.17881,1.4866766e-05,0,0.021539656
0.52640003,341.78287,118.20934,1.4867594e-05,0,0.021542503
0.5266,341.7915,118.23987,1.4868422e-05,0,0.021545349
0.52679998,341.80014,118.27041,1.4869251e-05,0,0.021548195
0.52700001,341.80878,118.30095,1.4870079e-05,0,0.021551043
0.52719998,341.81744,118.33149,1.4870908e-05,0,0.021553891
0.52740002,341.82608,118.36204,1.4871736e-05,0,0.021556741
0.52759999,341.83469,118.39259,1.4872566e-05,0,0.02155959
0.52780002,341.84332,118.42314,1.4873394e-05,0,0.021562442
0.528,341.85196,118.4537,1.4874223e-05,0,0.021565292
0.52819997,341.8606,118.48426,1.4875052e-05,0,0.021568146
0.5284,341.86923,118.51482,1.4875882e-05,0,0.021570997
0.52859998,341.87787,118.54539,1.4876711e-05,0,0.021573851
0.52880001,341.88647,118.57597,1.487754e-05,0,0.021576706
0.52899998,341.89511,118.60654,1.487837e-05,0,0.02157956
0.52920002,341.90375,118.63712,1.48792e-05,0,0.021582417
0.52939999,341.91235,118.6677,1.4880029e-05,0,0.021585273
0.52960002,341.92099,118.69829,1.4880859e-05,0,0.02158813
0.5298,341.9296,118.72888,1.4881689e-05,0,0.021590989
0.52999997,341.93823,118.75948,1.4882518e-05,0,0.021593846
0.5302,341.94684,118.79007,1.4883349e-05,0,0.021596707
0.53039998,341.95544,118.82067,1.4884178e-05,0,0.021599567
0.53060001,341.96408,118.85128,1.4885009e-05,0,0.021602428
0.53079998,341.97269,118.88189,1.4885839e-05,0,0.02160529
0.53100002,341.98129,118.9125,1.4886669e-05,0,0.021608151
0.53119999,341.98993,118.94312,1.48875e-05,0,0.021611016
0.53140002,341.99854,118.97373,1.4888331e-05,0,0.021613879
0.5316,342.00714,119.00436,1.4889161e-05,0,0.021616744
0.53179997,342.01575,119.03498,1.4889992e-05,0,0.02161961
0.53200001,342.02435,119.06561,1.4890823e-05,0,0.021622475
0.53219998,342.03296,119.09624,1.4891654e-05,0,0.021625344
0.53240001,342.04156,119.12688,1.4892485e-05,0,0.02162821
0.53259999,342.05017,119.15752,1.4893316e-05,0,0.021631079
0.53280002,342.05878,119.18816,1.4894147e-05,0,0.021633949
0.53299999,342.06735,119.21881,1.4894978e-05,0,0.021636818
0.53320003,342.07596,119.24947,1.489581e-05,0,0.02163969
0.5334,342.08456,119.28012,1.4896642e-05,0,0.02164256
0.53359997,342.09317,119.31078,1.4897473e-05,0,0.021645432
0.53380001,342.10175,119.34144,1.4898304e-05,0,0.021648306
0.53399998,342.11035,119.3721,1.4899137e-05,0,0.021651179
0.53420001,342.11896,119.40277,1.4899969e-05,0,0.021654055
0.53439999,342.12753,119.43345,1.49008e-05,0,0.021656929
0.53460002,342.13614,119.46413,1.4901632e-05,0,0.021659805
0.53479999,342.14471,119.4948,1.4902464e-05,0,0.021662682
0.53500003,342.15329,119.52549,1.4903297e-05,0,0.021665558
0.5352,342.1619,119.55618,1.490413e-05,0,0.021668438
0.53539997,342.17047,119.58687,1.4904962e-05,0,0.021671316
0.53560001,342.17905,119.61756,1.4905794e-05,0,0.021674195
0.53579998,342.18765,119.64825,1.4906627e-05,0,0.021677077
0.53600001,342.19623,119.67896,1.4907459e-05,0,0.021679958
0.53619999,342.2048,119.70966,1.4908293e-05,0,0.02168284
0.53640002,342.21338,119.74037,1.4909126e-05,0,0.021685721
0.53659999,342.22195,119.77109,1.4909959e-05,0,0.021688607
0.53680003,342.23053,119.8018,1.4910792e-05,0,0.02169149
0.537,342.23911,119.83252,1.4911625e-05,0,0.021694375
0.53719997,342.24768,119.86324,1.4912458e-05,0,0.02169726
0.53740001,342.25626,119.89397,1.4913291e-05,0,0.021700148
0.53759998,342.26483,119.92471,1.4914125e-05,0,0.021703035
0.53780001,342.27341,119.95544,1.4914958e-05,0,0.021705922
0.53799999,342.28198,119.98618,1.4915792e-05,0,0.021708811
0.53820002,342.29053,120.01692,1.4916626e-05,0,0.0217117
0.53839999,342.2991,120.04766,1.491746e-05,0,0.02171459
0.53860003,342.30768,120.07841,1.4918294e-05,0,0.021717481
0.5388,342.31622,120.10916,1.4919128e-05,0,0.021720374
0.53899997,342.3248,120.13992,1.4919962e-05,0,0.021723267
0.53920001,342.33334,120.17068,1.4920796e-05,0,0.021726159
0.53939998,342.34192,120.20145,1.492163e-05,0,0.021729054
0.53960001,342.35046,120.23221,1.4922465e-05,0,0.021731948
0.53979999,342.35904,120.26298,1.49233e-05,0,0.021734843
0.54000002,342.36758,120.29375,1.4924134e-05,0,0.021737739
0.5402,342.37616,120.32453,1.4924969e-05,0,0.021740638
0.54040003,342.3847,120.35532,1.4925804e-05,0,0.021743534
0.5406,342.39325,120.3861,1.4926639e-05,0,0.021746434
0.54079998,342.40179,120.41689,1.4927474e-05,0,0.021749333
0.54100001,342.41034,120.44768,1.4928309e-05,0,0.021752233
0.54119998,342.41891,120.47848,1.4929145e-05,0,0.021755135
0.54140002,342.42746,120.50928,1.4929979e-05,0,0.021758035
0.54159999,342.436,120.54008,1.4930814e-05,0,0.021760939
0.54180002,342.44455,120.57088,1.493165e-05,0,0.021763841
0.542,342.45309,120.6017,1.4932486e-05,0,0.021766745
0.54220003,342.46164,120.63251,1.4933322e-05,0,0.02176965
0.5424,342.47018,120.66333,1.4934158e-05,0,0.021772556
0.54259998,342.4787,120.69415,1.4934993e-05,0,0.021775462
0.54280001,342.48724,120.72498,1.4935829e-05,0,0.021778367
0.54299998,342.49579,120.75581,1.4936665e-05,0,0.021781277
0.54320002,342.50433,120.78664,1.4937502e-05,0,0.021784185
0.54339999,342.51285,120.81747,1.4938338e-05,0,0.021787094
0.54360002,342.52139,120.84831,1.4939174e-05,0,0.021790003
0.5438,342.52994,120.87915,1.494001e-05,0,0.021792915
0.54400003,342.53845,120.91,1.4940847e-05,0,0.021795826
0.5442,342.547,120.94085,1.4941684e-05,0,0.021798739
0.54439998,342.55551,120.9717,1.494252e-05,0,0.021801652
0.54460001,342.56406,121.00256,1.4943357e-05,0,0.021804566
0.54479998,342.57257,121.03342,1.4944194e-05,0,0.021807481
0.54500002,342.58109,121.06429,1.4945032e-05,0,0.021810396
0.54519999,342.58963,121.09515,1.4945868e-05,0,0.021813311
0.54540002,342.59814,121.12603,1.4946706e-05,0,0.021816228
0.5456,342.60666,121.15691,1.4947543e-05,0,0.021819146
0.54579997,342.61517,121.18778,1.494838e-05,0,0.021822065
0.546,342.62369,121.21867,1.4949218e-05,0,0.021824984
0.54619998,342.63223,121.24956,1.4950056e-05,0,0.021827905
0.54640001,342.64075,121.28044,1.4950893e-05,0,0.021830825
0.54659998,342.64926,121.31134,1.4951731e-05,0,0.021833746
0.54680002,342.65778,121.34224,1.4952569e-05,0,0.021836668
0.54699999,342.66629,121.37314,1.4953407e-05,0,0.021839591
0.54720002,342.67477,121.40405,1.4954245e-05,0,0.021842515
0.5474,342.68329,121.43495,1.4955083e-05,0,0.021845439
0.54759997,342.6918,121.46587,1.4955922e-05,0,0.021848366
0.5478,342.70032,121.49678,1.495676e-05,0,0.021851292
0.54799998,342.70883,121.5277,1.4957599e-05,0,0.021854218
0.54820001,342.71732,121.55862,1.4958438e-05,0,0.021857146
0.54839998,342.72583,121.58955,1.4959276e-05,0,0.021860074
0.54860002,342.73434,121.62048,1.4960115e-05,0,0.021863004
0.54879999,342.74283,121.65141,1.4960953e-05,0,0.021865934
0.54900002,342.75134,121.68235,1.4961793e-05,0,0.021868864
0.5492,342.75983,121.71329,1.4962631e-05,0,0.021871796
0.54939997,342.76834,121.74424,1.4963471e-05,0,0.021874728
0.54960001,342.77682,121.77518,1.496431e-05,0,0.021877661
0.54979998,342.78531,121.80614,1.496515e-05,0,0.021880595
0.55000001,342.79382,121.8371,1.4965989e-05,0,0.021883531
0.55019999,342.80231,121.86806,1.4966829e-05,0,0.021886466
0.55040002,342.81079,121.89902,1.4967668e-05,0,0.021889402
0.55059999,342.81931,121.92999,1.4968508e-05,0,0.021892339
0.55080003,342.82779,121.96095,1.4969348e-05,0,0.021895276
0.551,342.83627,121.99193,1.4970188e-05,0,0.021898214
0.55119997,342.84476,122.0229,1.4971028e-05,0,0.021901155
0.55140001,342.85324,122.05389,1.4971868e-05,0,0.021904094
0.55159998,342.86172,122.08488,1.4972708e-05,0,0.021907035
0.55180001,342.87021,122.11586,1.4973549e-05,0,0.021909976
0.55199999,342.87869,122.14686,1.4974389e-05,0,0.021912919
0.55220002,342.88718,122.17785,1.497523e-05,0,0.021915862
0.55239999,342.89566,122.20885,1.4976071e-05,0,0.021918805
0.55260003,342.90411,122.23985,1.4976911e-05,0,0.02192175
0.5528,342.9126,122.27086,1.4977752e-05,0,0.021924697
0.55299997,342.92108,122.30187,1.4978593e-05,0,0.021927644
0.55320001,342.92957,122.33289,1.4979434e-05,0,0.02193059
0.55339998,342.93802,122.36391,1.4980275e-05,0,0.021933537
0.55360001,342.9465,122.39493,1.4981117e-05,0,0.021936486
0.55379999,342.95496,122.42595,1.4981958e-05,0,0.021939436
0.55400002,342.96344,122.45698,1.4982799e-05,0,0.021942386
0.55419999,342.97189,122.48801,1.4983641e-05,0,0.021945337
0.55440003,342.98038,122.51905,1.4984483e-05,0,0.021948289
0.5546,342.98883,122.55009,1.4985324e-05,0,0.021951241
0.55479997,342.99731,122.58113,1.4986166e-05,0,0.021954196
0.55500001,343.00577,122.61218,1.4987008e-05,0,0.02195715
0.55519998,343.01422,122.64323,1.4987851e-05,0,0.021960104
0.55540001,343.02271,122.67429,1.4988693e-05,0,0.02196306
0.55559999,343.03116,122.70535,1.4989535e-05,0,0.021966016
0.55580002,343.03961,122.7364,1.4990377e-05,0,0.021968974
0.55599999,343.04807,122.76747,1.4991219e-05,0,0.021971932
0.55620003,343.05652,122.79854,1.4992062e-05,0,0.02197489
0.5564,343.06497,122.82961,1.4992905e-05,0,0.021977849
0.55659997,343.07343,122.86069,1.4993748e-05,0,0.021980811
0.55680001,343.08188,122.89177,1.499459e-05,0,0.021983771
0.55699998,343.09033,122.92286,1.4995433e-05,0,0.021986734
0.55720001,343.09879,122.95394,1.4996276e-05,0,0.021989696
0.55739999,343.10724,122.98503,1.4997119e-05,0,0.021992659
0.55760002,343.11569,123.01613,1.4997963e-05,0,0.021995625
0.55779999,343.12411,123.04723,1.4998806e-05,0,0.02199859
0.55800003,343.13257,123.07833,1.4999649e-05,0,0.022001555
0.5582,343.14102,123.10944,1.5000493e-05,0,0.022004522
0.55839998,343.14944,123.14055,1.5001337e-05,0,0.02200749
0.55860001,343.1579,123.17166,1.5002181e-05,0,0.022010457
0.55879998,343.16635,123.20277,1.5003025e-05,0,0.022013426
0.55900002,343.17477,123.23389,1.5003869e-05,0,0.022016397
0.55919999,343.18323,123.26502,1.5004713e-05,0,0.022019368
0.55940002,343.19165,123.29615,1.5005557e-05,0,0.022022339
0.5596,343.20007,123.32728,1.5006402e-05,0,0.022025311
0.55980003,343.20853,123.35841,1.5007246e-05,0,0.022028284
0.56,343.21695,123.38956,1.500809e-05,0,0.022031257
0.56019998,343.22537,123.4207,1.5008934e-05,0,0.022034232
0.56040001,343.23383,123.45184,1.5009779e-05,0,0.022037208
0.56059998,343.24225,123.48299,1.5010624e-05,0,0.022040183
0.56080002,343.25067,123.51414,1.5011469e-05,0,0.022043161
0.56099999,343.25909,123.5453,1.5012314e-05,0,0.022046138
0.56120002,343.26752,123.57647,1.5013159e-05,0,0.022049116
0.5614,343.27594,123.60764,1.5014004e-05,0,0.022052096
0.56160003,343.28436,123.6388,1.501485e-05,0,0.022055076
0.5618,343.29279,123.66998,1.5015695e-05,0,0.022058057
0.56199998,343.30121,123.70115,1.5016541e-05,0,0.022061039
0.56220001,343.30963,123.73233,1.5017386e-05,0,0.022064021
0.56239998,343.31805,123.76351,1.5018231e-05,0,0.022067005
0.56260002,343.32648,123.7947,1.5019077e-05,0,0.022069989
0.56279999,343.3349,123.82589,1.5019924e-05,0,0.022072975
0.56300002,343.34329,123.85708,1.502077e-05,0,0.02207596
0.5632,343.35172,123.88828,1.5021616e-05,0,0.022078946
0.56339997,343.36014,123.91948,1.5022461e-05,0,0.022081934
0.5636,343.36853,123.95068,1.5023308e-05,0,0.022084922
0.56379998,343.37695,123.9819,1.5024155e-05,0,0.022087911
0.56400001,343.38535,124.01311,1.5025001e-05,0,0.022090901
0.56419998,343.39377,124.04433,1.5025847e-05,0,0.02209389
0.56440002,343.40216,124.07555,1.5026694e-05,0,0.022096882
0.56459999,343.41058,124.10677,1.5027541e-05,0,0.022099873
0.56480002,343.41898,124.13799,1.5028389e-05,0,0.022102866
0.565,343.42737,124.16923,1.5029235e-05,0,0.022105861
0.56519997,343.43579,124.20046,1.5030082e-05,0,0.022108855
0.5654,343.44418,124.2317,1.503093e-05,0,0.02211185
0.56559998,343.45258,124.26294,1.5031777e-05,0,0.022114847
0.56580001,343.46097,124.29419,1.5032624e-05,0,0.022117844
0.56599998,343.46936,124.32544,1.5033472e-05,0,0.022120841
0.56620002,343.47775,124.35669,1.5034319e-05,0,0.02212384
0.56639999,343.48618,124.38795,1.5035168e-05,0,0.022126839
0.56660002,343.49457,124.41921,1.5036016e-05,0,0.022129839
0.5668,343.50296,124.45047,1.5036863e-05,0,0.02213284
0.56699997,343.51132,124.48174,1.5037712e-05,0,0.022135841
0.56720001,343.51971,124.51302,1.5038559e-05,0,0.022138843
0.56739998,343.52811,124.54429,1.5039408e-05,0,0.022141848
0.56760001,343.5365,124.57557,1.5040257e-05,0,0.022144852
0.56779999,343.54489,124.60685,1.5041105e-05,0,0.022147857
0.56800002,343.55328,124.63814,1.5041954e-05,0,0.022150863
0.56819999,343.56165,124.66943,1.5042802e-05,0,0.022153869
0.56840003,343.57004,124.70072,1.5043651e-05,0,0.022156876
0.5686,343.57843,124.73202,1.5044499e-05,0,0.022159884
0.56879997,343.58679,124.76332,1.5045349e-05,0,0.022162894
0.56900001,343.59518,124.79462,1.5046198e-05,0,0.022165902
0.56919998,343.60355,124.82594,1.5047047e-05,0,0.022168914
0.56940001,343.61194,124.85725,1.5047896e-05,0,0.022171924
0.56959999,343.6203,124.88856,1.5048746e-05,0,0.022174938
0.56980002,343.62866,124.91988,1.5049595e-05,0,0.02217795
0.56999999,343.63705,124.9512,1.5050445e-05,0,0.022180963
0.57020003,343.64542,124.98253,1.5051295e-05,0,0.022183979
0.5704,343.65378,125.01386,1.5052145e-05,0,0.022186995
0.57059997,343.66217,125.0452,1.5052995e-05,0,0.02219001
0.57080001,343.67053,125.07654,1.5053844e-05,0,0.022193028
0.57099998,343.67889,125.10788,1.5054695e-05,0,0.022196045
0.57120001,343.68726,125.13922,1.5055545e-05,0,0.022199063
0.57139999,343.69562,125.17057,1.5056396e-05,0,0.022202082
0.57160002,343.70398,125.20193,1.5057246e-05,0,0.022205103
0.57179999,343.71234,125.23328,1.5058096e-05,0,0.022208124
0.57200003,343.7207,125.26464,1.5058948e-05,0,0.022211146
0.5722,343.72906,125.29601,1.5059798e-05,0,0.022214169
0.57239997,343.73743,125.32737,1.5060649e-05,0,0.022217192
0.57260001,343.74579,125.35874,1.50615e-05,0,0.022220217
0.57279998,343.75415,125.39012,1.5062351e-05,0,0.022223242
0.57300001,343.76248,125.4215,1.5063202e-05,0,0.022226268
0.57319999,343.77084,125.45288,1.5064054e-05,0,0.022229295
0.57340002,343.77921,125.48427,1.5064905e-05,0,0.022232322
0.57359999,343.78754,125.51566,1.5065757e-05,0,0.022235351
0.57380003,343.7959,125.54705,1.5066608e-05,0,0.022238379
0.574,343.80423,125.57845,1.506746e-05,0,0.02224141
0.57419997,343.81259,125.60985,1.5068312e-05,0,0.02224444
0.57440001,343.82095,125.64126,1.5069164e-05,0,0.022247473
0.57459998,343.82928,125.67266,1.5070016e-05,0,0.022250505
0.57480001,343.83762,125.70408,1.5070868e-05,0,0.022253538
0.57499999,343.84598,125.7355,1.5071721e-05,0,0.022256572
0.57520002,343.85431,125.76691,1.5072573e-05,0,0.022259606
0.57539999,343.86264,125.79834,1.5073425e-05,0,0.022262642
0.57560003,343.871,125.82977,1.5074278e-05,0,0.022265678
0.5758,343.87933,125.86119,1.507513e-05,0,0.022268716
0.57599998,343.88766,125.89263,1.5075983e-05,0,0.022271754
0.57620001,343.896,125.92406,1.5076836e-05,0,0.022274794
0.57639998,343.90433,125.95551,1.507769e-05,0,0.022277834
0.57660002,343.91266,125.98695,1.5078543e-05,0,0.022280874
0.57679999,343.92099,126.0184,1.5079396e-05,0,0.022283915
0.57700002,343.92932,126.04986,1.5080249e-05,0,0.022286957
0.5772,343.93765,126.08131,1.5081102e-05,0,0.022290001
0.57740003,343.94598,126.11278,1.5081956e-05,0,0.022293044
0.5776,343.95432,126.14424,1.5082809e-05,0,0.02229609
0.57779998,343.96265,126.1757,1.5083663e-05,0,0.022299135
0.57800001,343.97098,126.20718,1.5084517e-05,0,0.022302181
0.57819998,343.97928,126.23866,1.5085371e-05,0,0.022305228
0.57840002,343.98761,126.27013,1.5086225e-05,0,0.022308277
0.57859999,343.99594,126.30162,1.5087079e-05,0,0.022311326
0.57880002,344.00424,126.33311,1.5087934e-05,0,0.022314375
0.579,344.01257,126.36459,1.5088788e-05,0,0.022317426
0.57920003,344.02087,126.39609,1.5089643e-05,0,0.022320477
0.5794,344.02921,126.42759,1.5090497e-05,0,0.022323528
0.57959998,344.03751,126.45909,1.5091352e-05,0,0.022326581
0.57980001,344.04584,126.49059,1.5092207e-05,0,0.022329636
0.57999998,344.05414,126.5221,1.5093062e-05,0,0.022332691
0.58020002,344.06247,126.55362,1.5093917e-05,0,0.022335745
0.58039999,344.07077,126.58514,1.5094772e-05,0,0.022338802
0.58060002,344.07907,126.61665,1.5095628e-05,0,0.022341859
0.5808,344.0874,126.64818,1.5096482e-05,0,0.022344917
0.58099997,344.0957,126.6797,1.5097338e-05,0,0.022347976
0.5812,344.104,126.71124,1.5098194e-05,0,0.022351036
0.58139998,344.1123,126.74277,1.509905e-05,0,0.022354096
0.58160001,344.12061,126.77431,1.5099906e-05,0,0.022357157
0.58179998,344.12891,126.80585,1.5100762e-05,0,0.022360219
0.58200002,344.13721,126.8374,1.5101617e-05,0,0.022363281
0.58219999,344.14551,126.86895,1.5102473e-05,0,0.022366345
0.58240002,344.15381,126.90051,1.510333e-05,0,0.022369409
0.5826,344.16211,126.93206,1.5104186e-05,0,0.022372475
0.58279997,344.17041,126.96362,1.5105043e-05,0,0.022375541
0.583,344.17871,126.99519,1.5105899e-05,0,0.022378609
0.58319998,344.18698,127.02676,1.5106756e-05,0,0.022381676
0.58340001,344.19528,127.05833,1.5107613e-05,0,0.022384744
0.58359998,344.20358,127.0899,1.510847e-05,0,0.022387814
0.58380002,344.21188,127.12148,1.5109326e-05,0,0.022390885
0.58399999,344.22015,127.15307,1.5110184e-05,0,0.022393955
0.58420002,344.22845,127.18465,1.5111041e-05,0,0.022397028
0.5844,344.23672,127.21625,1.5111898e-05,0,0.0224001
0.58459997,344.24503,127.24784,1.5112755e-05,0,0.022403175
0.5848,344.2533,127.27944,1.5113613e-05,0,0.022406248
0.58499998,344.2616,127.31104,1.511447e-05,0,0.022409324
0.58520001,344.26987,127.34265,1.5115329e-05,0,0.022412401
0.58539999,344.27817,127.37426,1.5116187e-05,0,0.022415478
0.58560002,344.28644,127.40588,1.5117044e-05,0,0.022418555
0.58579999,344.29471,127.43749,1.5117903e-05,0,0.022421634
0.58600003,344.30298,127.46911,1.5118761e-05,0,0.022424713
0.5862,344.31128,127.50074,1.5119619e-05,0,0.022427794
0.58639997,344.31955,127.53236,1.5120478e-05,0,0.022430874
0.58660001,344.32782,127.564,1.5121336e-05,0,0.022433957
0.58679998,344.33609,127.59563,1.5122195e-05,0,0.02243704
0.58700001,344.34436,127.62727,1.5123053e-05,0,0.022440122
0.58719999,344.35263,127.65892,1.5123912e-05,0,0.022443207
0.58740002,344.3609,127.69057,1.5124771e-05,0,0.022446293
0.58759999,344.36917,127.72221,1.512563e-05,0,0.02244938
0.58780003,344.37744,127.75387,1.5126489e-05,0,0.022452466
0.588,344.38571,127.78553,1.5127349e-05,0,0.022455554
0.58819997,344.39398,127.81719,1.5128208e-05,0,0.022458643
0.58840001,344.40222,127.84886,1.5129068e-05,0,0.022461733
0.58859998,344.41049,127.88053,1.5129927e-05,0,0.022464823
