"Time","smpm.idq_sr[1]","smpm.idq_sr[2]","inertiaLoad.phi","inertiaLoad.w","dqCurrentController.PI_d.x","dqCurrentController.PI_q.x"
0.67799997,-75.187447,118.35469,-19.504246,75.07402,-0.65087128,1.6909058
0.67900002,-75.186455,118.35196,-19.429054,75.306709,-0.65312868,1.6970816
0.68000001,-75.185471,118.34923,-19.353632,75.538925,-0.65538204,1.7032468
0.68099999,-75.184486,118.34651,-19.277977,75.770676,-0.65763146,1.7094015
0.68199998,-75.183502,118.3438,-19.202091,76.001953,-0.65987682,1.7155455
0.68300003,-75.182518,118.34109,-19.125973,76.232773,-0.6621182,1.7216789
0.68400002,-75.181541,118.3384,-19.049625,76.46312,-0.66435558,1.7278016
0.685,-75.180565,118.33571,-18.973047,76.693001,-0.66658896,1.7339137
0.68599999,-75.179596,118.33302,-18.896238,76.922409,-0.6688183,1.740015
0.68699998,-75.178627,118.33035,-18.819202,77.151352,-0.67104357,1.7461057
0.68800002,-75.177658,118.32768,-18.741938,77.379822,-0.67326486,1.7521856
0.68900001,-75.176697,118.32502,-18.664442,77.607826,-0.67548209,1.7582548
0.69,-75.175728,118.32236,-18.586721,77.835358,-0.67769527,1.7643132
0.69099998,-75.174774,118.31972,-18.508772,78.062424,-0.6799044,1.7703608
0.69199997,-75.173813,118.31708,-18.430597,78.289009,-0.68210948,1.7763977
0.69300002,-75.172859,118.31445,-18.352194,78.515129,-0.68431044,1.7824237
0.69400001,-75.171913,118.31182,-18.273567,78.740784,-0.68650734,1.7884389
0.69499999,-75.170959,118.3092,-18.194714,78.965958,-0.6887002,1.7944432
0.69599998,-75.170013,118.30659,-18.115635,79.190659,-0.690889,1.8004366
0.69700003,-75.169075,118.30399,-18.036331,79.414894,-0.69307369,1.8064193
0.69800001,-75.168129,118.30139,-17.956804,79.638657,-0.69525427,1.8123909
0.699,-75.167191,118.2988,-17.877054,79.861938,-0.69743073,1.8183516
0.69999999,-75.16626,118.29622,-17.797081,80.084755,-0.69960314,1.8243015
0.70099998,-75.165321,118.29364,-17.716885,80.307098,-0.70177144,1.8302402
0.70200002,-75.164391,118.29108,-17.636467,80.528961,-0.70393556,1.8361682
0.70300001,-75.163467,118.28851,-17.555828,80.750351,-0.70609564,1.842085
0.704,-75.162537,118.28596,-17.474966,80.971275,-0.70825154,1.847991
0.70499998,-75.161613,118.28341,-17.393885,81.191719,-0.71040332,1.8538858
0.70599997,-75.160698,118.28087,-17.312584,81.411682,-0.712551,1.8597697
0.70700002,-75.159782,118.27834,-17.231062,81.63118,-0.7146945,1.8656424
0.708,-75.158867,118.27581,-17.149321,81.850197,-0.71683389,1.8715042
0.70899999,-75.157951,118.27329,-17.067362,82.068741,-0.71896911,1.8773549
0.70999998,-75.157043,118.27078,-16.985184,82.286812,-0.72110021,1.8831944
0.71100003,-75.156136,118.26828,-16.902788,82.50441,-0.72322708,1.8890229
0.71200001,-75.155228,118.26578,-16.820175,82.721527,-0.72534984,1.8948404
0.713,-75.154327,118.26329,-16.737347,82.938164,-0.72746849,1.9006466
0.71399999,-75.153427,118.26081,-16.654299,83.154335,-0.72958291,1.9064417
0.71499997,-75.152534,118.25833,-16.571037,83.370026,-0.73169315,1.9122256
0.71600002,-75.151642,118.25586,-16.48756,83.585236,-0.73379928,1.9179984
0.71700001,-75.150749,118.2534,-16.403868,83.799973,-0.73590118,1.9237599
0.71799999,-75.149857,118.25095,-16.31996,84.014236,-0.7379989,1.9295104
0.71899998,-75.148972,118.2485,-16.235838,84.22802,-0.74009246,1.9352496
0.72000003,-75.148087,118.24606,-16.151505,84.44133,-0.74218178,1.9409776
0.72100002,-75.147209,118.24362,-16.066956,84.65416,-0.74426693,1.9466944
0.722,-75.146332,118.2412,-15.982196,84.866508,-0.7463479,1.9524
0.72299999,-75.145454,118.23878,-15.897223,85.078384,-0.74842465,1.9580942
0.72399998,-75.144577,118.23636,-15.812039,85.289787,-0.75049722,1.9637772
0.72500002,-75.143707,118.23396,-15.726644,85.50071,-0.75256556,1.9694489
0.72600001,-75.142838,118.23155,-15.641038,85.711159,-0.75462967,1.9751095
0.727,-75.141975,118.22916,-15.555222,85.921127,-0.75668961,1.9807585
0.72799999,-75.141106,118.22678,-15.469196,86.130615,-0.75874531,1.9863964
0.72899997,-75.140251,118.2244,-15.382961,86.33963,-0.76079679,1.992023
0.73000002,-75.139389,118.22202,-15.296517,86.548164,-0.76284403,1.9976383
0.73100001,-75.138535,118.21966,-15.209865,86.756226,-0.76488709,2.0032423
0.73199999,-75.13768,118.2173,-15.123005,86.963806,-0.76692587,2.0088348
0.73299998,-75.136826,118.21495,-15.035937,87.170914,-0.76896048,2.014416
0.73400003,-75.135979,118.21261,-14.948663,87.377541,-0.77099079,2.0199859
0.73500001,-75.135132,118.21027,-14.861182,87.583694,-0.77301693,2.0255444
0.736,-75.134293,118.20794,-14.773496,87.789368,-0.77503878,2.0310915
0.73699999,-75.133453,118.20562,-14.685604,87.99456,-0.77705646,2.0366273
0.73799998,-75.132614,118.2033,-14.597507,88.19928,-0.77906984,2.0421517
0.73900002,-75.131775,118.20099,-14.509206,88.403519,-0.78107899,2.0476646
0.74000001,-75.130943,118.19869,-14.4207,88.607285,-0.78308386,2.0531662
0.741,-75.130112,118.1964,-14.331991,88.810577,-0.78508455,2.0586562
0.74199998,-75.129288,118.1941,-14.243079,89.013382,-0.78708094,2.0641351
0.74299997,-75.128456,118.19182,-14.153964,89.215721,-0.78907311,2.0696023
0.74400002,-75.127632,118.18954,-14.064648,89.41758,-0.79106098,2.0750582
0.745,-75.126816,118.18728,-13.975129,89.618958,-0.79304463,2.0805025
0.74599999,-75.125992,118.18501,-13.88541,89.819862,-0.79502404,2.0859356
0.74699998,-75.125183,118.18276,-13.79549,90.020287,-0.79699916,2.091357
0.74800003,-75.124367,118.18051,-13.70537,90.220238,-0.79896998,2.0967672
0.74900001,-75.123558,118.17827,-13.615049,90.419716,-0.80093664,2.1021657
0.75,-75.122749,118.17603,-13.52453,90.618713,-0.80289894,2.1075528
0.75099999,-75.121941,118.17381,-13.433812,90.817238,-0.80485702,2.1129284
0.75199997,-75.12114,118.17159,-13.342896,91.015282,-0.80681086,2.1182926
0.75300002,-75.120338,118.16936,-13.251782,91.21286,-0.8087604,2.1236453
0.75400001,-75.119537,118.16716,-13.160471,91.40995,-0.81070566,2.1289866
0.755,-75.118736,118.16496,-13.068962,91.606575,-0.81264669,2.1343162
0.75599998,-75.117943,118.16277,-12.977258,91.802719,-0.81458342,2.1396344
0.75700003,-75.117157,118.16058,-12.885357,91.99839,-0.81651586,2.1449411
0.75800002,-75.116364,118.15839,-12.793262,92.193588,-0.81844407,2.1502364
0.759,-75.115578,118.15622,-12.700971,92.388306,-0.82036799,2.15552
0.75999999,-75.114792,118.15405,-12.608485,92.58255,-0.82228762,2.1607921
0.76099998,-75.114014,118.15189,-12.515805,92.776321,-0.82420301,2.1660528
0.76200002,-75.113235,118.14973,-12.422933,92.96962,-0.82611412,2.1713018
0.76300001,-75.112457,118.14758,-12.329866,93.162445,-0.82802093,2.1765394
0.764,-75.111679,118.14544,-12.236608,93.354797,-0.82992351,2.1817656
0.76499999,-75.110909,118.1433,-12.143157,93.546677,-0.8318218,2.1869802
0.76599997,-75.110138,118.14117,-12.049515,93.738083,-0.8337158,2.1921833
0.76700002,-75.109375,118.13905,-11.955681,93.929008,-0.8356055,2.1973746
0.76800001,-75.108604,118.13694,-11.861656,94.119469,-0.83749092,2.2025545
0.76899999,-75.107841,118.13483,-11.767442,94.309456,-0.8393721,2.2077229
0.76999998,-75.107086,118.13273,-11.673038,94.49897,-0.84124899,2.2128799
0.77100003,-75.106323,118.13063,-11.578444,94.688011,-0.84312165,2.2180252
0.77200001,-75.105568,118.12854,-11.483663,94.876579,-0.84498996,2.2231588
0.773,-75.10482,118.12646,-11.388692,95.064682,-0.84685403,2.2282813
0.77399999,-75.104065,118.12438,-11.293533,95.252304,-0.84871382,2.2333918
0.77499998,-75.103317,118.12231,-11.198187,95.439468,-0.85056937,2.2384911
0.77600002,-75.10257,118.12025,-11.102654,95.626152,-0.85242057,2.2435787
0.77700001,-75.10183,118.11819,-11.006935,95.81237,-0.85426754,2.2486546
0.778,-75.101089,118.11613,-10.91103,95.998116,-0.85611027,2.2537191
0.77899998,-75.100349,118.11409,-10.814939,96.183388,-0.85794866,2.2587721
0.77999997,-75.099609,118.11205,-10.718663,96.368202,-0.85978281,2.2638135
0.78100002,-75.098877,118.11002,-10.622203,96.552536,-0.86161268,2.2688434
0.78200001,-75.098145,118.108,-10.525558,96.736404,-0.86343831,2.2738616
0.78299999,-75.097412,118.10598,-10.42873,96.919807,-0.86525965,2.2788684
0.78399998,-75.096687,118.10397,-10.331718,97.102745,-0.86707669,2.2838638
0.78500003,-75.095963,118.10196,-10.234525,97.28521,-0.86888951,2.2888474
0.78600001,-75.095238,118.09996,-10.137149,97.467209,-0.87069803,2.2938194
0.787,-75.094521,118.09797,-10.039591,97.648743,-0.87250227,2.2987802
0.78799999,-75.093796,118.09598,-9.9418516,97.829803,-0.87430227,2.3037293
0.78899997,-75.093086,118.09399,-9.8439312,98.010406,-0.87609798,2.3086667
0.79000002,-75.092369,118.09203,-9.7458305,98.190536,-0.87788945,2.3135927
0.79100001,-75.09166,118.09006,-9.6475506,98.370209,-0.87967664,2.3185072
0.792,-75.09095,118.08809,-9.5490904,98.549408,-0.88145959,2.32341
0.79299998,-75.09024,118.08614,-9.4504519,98.728149,-0.88323832,2.3283014
0.79400003,-75.089539,118.08418,-9.351634,98.906425,-0.88501275,2.3331814
0.79500002,-75.088837,118.08224,-9.2526388,99.084236,-0.88678288,2.3380497
0.796,-75.088135,118.08031,-9.1534662,99.261581,-0.88854879,2.3429065
0.79699999,-75.08744,118.07838,-9.0541162,99.438469,-0.89031047,2.3477519
0.79799998,-75.086739,118.07645,-8.9545898,99.614891,-0.89206791,2.3525856
0.79900002,-75.086052,118.07453,-8.854887,99.790848,-0.89382106,2.3574078
0.80000001,-75.085358,118.07262,-8.7550077,99.966347,-0.89556998,2.3622186
0.801,-75.084671,118.07071,-8.654954,100.14138,-0.89731461,2.3670177
0.80199999,-75.083984,118.06881,-8.5547256,100.31596,-0.89905506,2.3718057
0.80299997,-75.083298,118.06692,-8.4543228,100.49007,-0.90079123,2.3765819
0.80400002,-75.082611,118.06503,-8.3537455,100.66373,-0.90252316,2.3813467
0.80500001,-75.081932,118.06315,-8.2529955,100.83692,-0.90425086,2.3861001
0.80599999,-75.081261,118.06127,-8.152072,101.00966,-0.90597433,2.3908417
0.80699998,-75.080582,118.0594,-8.0509758,101.18194,-0.90769356,2.3955719
0.80800003,-75.07991,118.05753,-7.949708,101.35375,-0.90940857,2.400291
0.80900002,-75.079239,118.05568,-7.8482685,101.52512,-0.91111934,2.4049983
0.81,-75.078568,118.05383,-7.7466583,101.69602,-0.91282588,2.4096942
0.81099999,-75.077904,118.05198,-7.644877,101.86647,-0.91452825,2.4143786
0.81199998,-75.077232,118.05014,-7.5429254,102.03646,-0.91622633,2.4190516
0.81300002,-75.076576,118.04831,-7.440804,102.20599,-0.91792023,2.4237132
0.81400001,-75.075912,118.04648,-7.3385139,102.37508,-0.91960984,2.4283633
0.815,-75.075256,118.04465,-7.2360544,102.5437,-0.92129534,2.433002
0.81599998,-75.0746,118.04284,-7.1334267,102.71188,-0.92297655,2.4376292
0.81699997,-75.073944,118.04103,-7.0306306,102.87959,-0.92465359,2.442245
0.81800002,-75.073296,118.03922,-6.9276676,103.04686,-0.92632639,2.4468493
0.81900001,-75.072647,118.03743,-6.8245373,103.21367,-0.92799503,2.4514422
0.81999999,-75.071999,118.03564,-6.7212405,103.38003,-0.92965949,2.4560239
0.82099998,-75.07135,118.03385,-6.6177773,103.54594,-0.93131971,2.4605942
0.82200003,-75.070709,118.03207,-6.5141487,103.7114,-0.93297571,2.465153
0.82300001,-75.070068,118.0303,-6.4103546,103.8764,-0.93462753,2.4697003
0.824,-75.069427,118.02853,-6.306396,104.04095,-0.93627518,2.4742362
0.82499999,-75.068794,118.02676,-6.2022729,104.20506,-0.93791866,2.478761
0.82599998,-75.068153,118.025,-6.0979862,104.36872,-0.93955797,2.4832742
0.82700002,-75.067528,118.02325,-5.9935355,104.53193,-0.94119304,2.4877763
0.82800001,-75.066895,118.02151,-5.8889222,104.69469,-0.94282401,2.4922667
0.829,-75.066269,118.01977,-5.7841468,104.857,-0.94445074,2.4967461
0.82999998,-75.065643,118.01804,-5.6792088,105.01888,-0.94607335,2.5012138
0.83099997,-75.065018,118.0163,-5.5741091,105.18029,-0.94769174,2.5056705
0.83200002,-75.064392,118.01458,-5.4688482,105.34127,-0.94930601,2.5101159
0.833,-75.063774,118.01286,-5.3634267,105.5018,-0.95091611,2.5145497
0.83399999,-75.063156,118.01115,-5.2578449,105.66189,-0.95252204,2.5189724
0.83499998,-75.062538,118.00945,-5.1521029,105.82153,-0.95412385,2.5233839
0.83600003,-75.061928,118.00775,-5.0462022,105.98073,-0.9557215,2.5277839
0.83700001,-75.061317,118.00606,-4.9401417,106.13948,-0.95731503,2.5321727
0.838,-75.060707,118.00436,-4.8339233,106.29779,-0.95890439,2.5365503
0.83899999,-75.060097,118.00269,-4.7275467,106.45567,-0.96048957,2.5409164
0.83999997,-75.059494,118.00101,-4.6210122,106.6131,-0.9620707,2.5452716
0.84100002,-75.058891,117.99934,-4.5143204,106.77009,-0.96364766,2.5496154
0.84200001,-75.058289,117.99767,-4.4074721,106.92664,-0.96522051,2.5539479
0.84299999,-75.057686,117.99601,-4.3004675,107.08275,-0.96678919,2.5582693
0.84399998,-75.057091,117.99435,-4.1933069,107.23843,-0.96835381,2.5625796
0.84500003,-75.056496,117.99271,-4.0859909,107.39366,-0.96991432,2.5668786
0.84600002,-75.055901,117.99106,-3.9785197,107.54846,-0.97147071,2.5711663
0.847,-75.055305,117.98943,-3.870894,107.70282,-0.97302294,2.5754428
0.84799999,-75.054718,117.98779,-3.7631142,107.85675,-0.97457111,2.5797083
0.84899998,-75.054131,117.98617,-3.6551807,108.01024,-0.97611523,2.5839627
0.85000002,-75.053543,117.98454,-3.5470939,108.16329,-0.97765517,2.5882058
0.85100001,-75.052963,117.98293,-3.4388542,108.31592,-0.97919112,2.5924377
0.852,-75.052383,117.98132,-3.3304622,108.4681,-0.9807229,2.5966587
0.85299999,-75.051804,117.97971,-3.2219183,108.61986,-0.98225063,2.6008685
0.85399997,-75.051224,117.97811,-3.1132228,108.77118,-0.9837743,2.605067
0.85500002,-75.050652,117.97652,-3.0043762,108.92207,-0.98529392,2.6092546
0.85600001,-75.050079,117.97493,-2.8953788,109.07253,-0.98680943,2.6134312
0.85699999,-75.049507,117.97334,-2.7862313,109.22256,-0.98832089,2.6175966
0.85799998,-75.048935,117.97176,-2.676934,109.37216,-0.98982829,2.6217508
0.85900003,-75.04837,117.97019,-2.5674872,109.52134,-0.99133164,2.6258943
0.86000001,-75.047798,117.96863,-2.4578915,109.67008,-0.99283093,2.6300266
0.861,-75.047234,117.96706,-2.3481472,109.8184,-0.99432623,2.6341479
0.86199999,-75.046677,117.96551,-2.2382548,109.96629,-0.99581742,2.638258
0.86299998,-75.046112,117.96396,-2.1282148,110.11375,-0.99730462,2.6423573
0.86400002,-75.045555,117.96241,-2.0180275,110.26079,-0.99878776,2.6464455
0.86500001,-75.044998,117.96087,-1.9076935,110.4074,-1.0002669,2.6505229
0.866,-75.044449,117.95934,-1.797213,110.55359,-1.001742,2.6545892
0.86699998,-75.043892,117.9578,-1.6865865,110.69936,-1.0032132,2.6586447
0.86799997,-75.043343,117.95628,-1.5758144,110.8447,-1.0046803,2.662689
0.86900002,-75.042793,117.95476,-1.4648972,110.98962,-1.0061433,2.6667225
0.87,-75.042252,117.95325,-1.3538353,111.13412,-1.0076025,2.6707451
0.87099999,-75.041702,117.95174,-1.2426292,111.27819,-1.0090575,2.6747568
0.87199998,-75.041161,117.95023,-1.1312791,111.42185,-1.0105087,2.6787577
0.87300003,-75.040619,117.94873,-1.0197856,111.56509,-1.0119557,2.6827476
0.87400001,-75.040077,117.94724,-0.90814912,111.70791,-1.0133989,2.6867268
0.875,-75.039543,117.94575,-0.79637003,111.85031,-1.0148381,2.690695
0.87599999,-75.039009,117.94427,-0.68444872,111.9923,-1.0162733,2.6946523
0.87699997,-75.038475,117.94279,-0.57238561,112.13387,-1.0177045,2.6985989
0.87800002,-75.037941,117.94131,-0.46018118,112.27502,-1.0191318,2.7025347
0.87900001,-75.037415,117.93984,-0.34783578,112.41576,-1.0205551,2.7064598
0.88,-75.036888,117.93839,-0.23534986,112.55608,-1.0219744,2.7103739
0.88099998,-75.036362,117.93693,-0.12272382,112.69599,-1.0233899,2.7142775
0.88200003,-75.035835,117.93547,-0.0099580726,112.83549,-1.0248015,2.7181702
0.88300002,-75.035309,117.93402,0.10294697,112.97458,-1.026209,2.7220521
0.884,-75.03479,117.93258,0.21599089,113.11325,-1.0276127,2.7259233
0.88499999,-75.034271,117.93114,0.3291733,113.25151,-1.0290123,2.7297838
0.88599998,-75.033752,117.92971,0.44249374,113.38937,-1.0304081,2.7336335
0.88700002,-75.033241,117.92828,0.55595183,113.52681,-1.0318,2.7374728
0.88800001,-75.03273,117.92686,0.6695472,113.66384,-1.0331881,2.7413013
0.889,-75.032211,117.92544,0.78327936,113.80047,-1.0345721,2.7451191
0.88999999,-75.031708,117.92403,0.89714795,113.93669,-1.0359523,2.7489262
0.89099997,-75.031197,117.92262,1.0111526,114.0725,-1.0373287,2.7527227
0.89200002,-75.030693,117.92122,1.1252928,114.20792,-1.0387011,2.7565088
0.89300001,-75.03019,117.91982,1.2395682,114.34292,-1.0400697,2.7602842
0.89399999,-75.029686,117.91843,1.3539785,114.47752,-1.0414344,2.7640488
0.89499998,-75.029182,117.91704,1.4685231,114.61172,-1.0427952,2.7678032
0.89600003,-75.028687,117.91565,1.5832016,114.74551,-1.0441521,2.7715468
0.89700001,-75.028183,117.91428,1.6980139,114.8789,-1.0455053,2.77528
0.898,-75.027687,117.9129,1.8129593,115.01189,-1.0468545,2.7790024
0.89899999,-75.027199,117.91153,1.9280375,115.14449,-1.0482,2.7827146
0.89999998,-75.026703,117.91016,2.0432482,115.27667,-1.0495416,2.7864163
0.90100002,-75.026215,117.90881,2.1585906,115.40847,-1.0508794,2.7901075
0.90200001,-75.025726,117.90746,2.2740648,115.53986,-1.0522132,2.7937882
0.903,-75.025238,117.90611,2.3896701,115.67086,-1.0535433,2.7974584
0.90399998,-75.02475,117.90475,2.5054064,115.80146,-1.0548697,2.8011181
0.90499997,-75.024269,117.90342,2.621273,115.93167,-1.0561922,2.8047676
0.90600002,-75.023788,117.90208,2.7372696,116.06148,-1.0575109,2.8084066
0.90700001,-75.023308,117.90075,2.8533957,116.1909,-1.0588257,2.8120353
0.90799999,-75.022827,117.89942,2.9696512,116.31992,-1.0601369,2.8156536
0.90899998,-75.022354,117.8981,3.0860355,116.44855,-1.0614443,2.8192616
0.91000003,-75.021873,117.89678,3.202548,116.57679,-1.0627478,2.822859
0.91100001,-75.0214,117.89547,3.3191888,116.70464,-1.0640476,2.8264463
0.912,-75.020927,117.89417,3.4359572,116.83209,-1.0653436,2.8300233
0.91299999,-75.020462,117.89286,3.5528529,116.95916,-1.066636,2.83359
0.91399997,-75.019989,117.89156,3.6698754,117.08584,-1.0679245,2.8371465
0.91500002,-75.019524,117.89027,3.7870243,117.21213,-1.0692092,2.8406928
0.91600001,-75.019058,117.88898,3.9042995,117.33804,-1.0704904,2.8442287
0.917,-75.0186,117.8877,4.0217004,117.46355,-1.0717677,2.8477545
0.91799998,-75.018135,117.88641,4.1392264,117.58868,-1.0730412,2.85127
0.91900003,-75.017677,117.88514,4.2568774,117.71343,-1.0743111,2.8547754
0.92000002,-75.01722,117.88387,4.3746529,117.8378,-1.0755773,2.8582706
0.921,-75.016762,117.8826,4.4925528,117.96178,-1.0768397,2.8617556
0.92199999,-75.016304,117.88134,4.6105766,118.08537,-1.0780985,2.8652306
0.92299998,-75.015854,117.88008,4.7287235,118.2086,-1.0793536,2.8686955
0.92400002,-75.015396,117.87883,4.8469934,118.33143,-1.0806049,2.8721502
0.92500001,-75.014946,117.87758,4.9653859,118.45388,-1.0818527,2.8755949
0.926,-75.014503,117.87634,5.0839009,118.57596,-1.0830966,2.8790293
0.92699999,-75.014053,117.8751,5.202538,118.69765,-1.084337,2.8824539
0.92799997,-75.013611,117.87386,5.3212962,118.81898,-1.0855737,2.8858683
0.92900002,-75.013161,117.87263,5.4401755,118.93992,-1.0868068,2.8892727
0.93000001,-75.012718,117.87141,5.559176,119.06049,-1.0880362,2.8926673
0.93099999,-75.012283,117.87019,5.6782966,119.18068,-1.0892619,2.8960519
0.93199998,-75.011841,117.86897,5.7975373,119.3005,-1.090484,2.8994265
0.93300003,-75.011406,117.86775,5.9168973,119.41994,-1.0917026,2.902791
0.93400002,-75.010971,117.86655,6.036377,119.53902,-1.0929174,2.9061456
0.935,-75.010536,117.86534,6.1559753,119.65771,-1.0941286,2.9094903
0.93599999,-75.010101,117.86414,6.275692,119.77604,-1.0953363,2.9128253
0.93699998,-75.009666,117.86295,6.3955274,119.894,-1.0965403,2.9161503
0.93800002,-75.009239,117.86176,6.51548,120.01159,-1.0977408,2.9194655
0.93900001,-75.008812,117.86057,6.63555,120.12881,-1.0989376,2.9227707
0.94,-75.008385,117.85938,6.7557373,120.24566,-1.1001309,2.9260664
0.94099998,-75.007957,117.8582,6.8760414,120.36214,-1.1013206,2.929352
0.94199997,-75.007538,117.85703,6.9964614,120.47826,-1.1025069,2.9326279
0.94300002,-75.007111,117.85586,7.1169977,120.59402,-1.1036894,2.935894
0.94400001,-75.006691,117.85469,7.2376494,120.7094,-1.1048684,2.9391506
0.94499999,-75.006271,117.85353,7.3584161,120.82442,-1.1060439,2.9423971
0.94599998,-75.005859,117.85237,7.4792981,120.93909,-1.1072159,2.9456341
0.94700003,-75.00544,117.85122,7.6002941,121.05338,-1.1083843,2.9488614
0.94800001,-75.005028,117.85007,7.7214046,121.16732,-1.1095492,2.9520791
0.949,-75.004616,117.84892,7.842629,121.2809,-1.1107105,2.955287
0.94999999,-75.004204,117.84779,7.9639664,121.39412,-1.1118684,2.9584854
0.95099998,-75.003792,117.84665,8.0854168,121.50697,-1.1130227,2.961674
0.95200002,-75.00338,117.84551,8.2069798,121.61947,-1.1141735,2.964853
0.95300001,-75.002975,117.84438,8.3286552,121.73161,-1.1153209,2.9680226
0.954,-75.002571,117.84326,8.4504433,121.8434,-1.1164647,2.9711826
0.95499998,-75.002167,117.84214,8.5723419,121.95483,-1.1176052,2.9743328
0.95599997,-75.001762,117.84103,8.6943531,122.0659,-1.1187421,2.9774737
0.95700002,-75.001366,117.83991,8.816474,122.17662,-1.1198756,2.9806051
0.958,-75.000961,117.83881,8.9387054,122.28699,-1.1210055,2.983727
0.95899999,-75.000565,117.8377,9.0610476,122.397,-1.1221321,2.9868393
0.95999998,-75.000168,117.8366,9.1834993,122.50667,-1.1232551,2.9899423
0.96100003,-74.999771,117.8355,9.3060608,122.61598,-1.1243749,2.9930358
0.96200001,-74.999382,117.83441,9.4287319,122.72495,-1.125491,2.99612
0.963,-74.998985,117.83332,9.5515108,122.83356,-1.1266038,2.9991946
0.96399999,-74.998596,117.83224,9.6743984,122.94182,-1.1277132,3.00226
0.96499997,-74.998207,117.83116,9.7973938,123.04974,-1.1288192,3.005316
0.96600002,-74.997818,117.83009,9.9204979,123.15731,-1.1299218,3.0083625
0.96700001,-74.997429,117.82901,10.043709,123.26453,-1.131021,3.0113997
0.96799999,-74.997047,117.82794,10.167027,123.37141,-1.1321168,3.0144279
0.96899998,-74.996658,117.82687,10.290451,123.47794,-1.1332092,3.0174465
0.97000003,-74.996277,117.82581,10.413982,123.58414,-1.1342983,3.0204561
0.97100002,-74.995895,117.82476,10.53762,123.68999,-1.135384,3.0234563
0.972,-74.995522,117.82371,10.661363,123.79549,-1.1364663,3.0264473
0.97299999,-74.99514,117.82265,10.785211,123.90066,-1.1375452,3.029429
0.97399998,-74.994766,117.82161,10.909163,124.00549,-1.1386209,3.0324016
0.97500002,-74.994385,117.82057,11.033221,124.10997,-1.1396931,3.0353649
0.97600001,-74.994011,117.81953,11.157383,124.21412,-1.1407621,3.0383193
0.977,-74.993645,117.8185,11.28165,124.31792,-1.1418278,3.0412643
0.97799999,-74.993271,117.81747,11.406019,124.4214,-1.1428901,3.0442004
0.97899997,-74.992897,117.81644,11.530492,124.52454,-1.1439492,3.0471272
0.98000002,-74.992531,117.81542,11.655067,124.62734,-1.1450047,3.0500453
0.98100001,-74.992165,117.8144,11.779746,124.7298,-1.1460572,3.052954
0.98199999,-74.991798,117.81339,11.904528,124.83194,-1.1471063,3.0558538
0.98299998,-74.991432,117.81238,12.02941,124.93375,-1.1481522,3.0587444
0.98400003,-74.991074,117.81137,12.154395,125.03521,-1.1491947,3.0616262
0.98500001,-74.990707,117.81036,12.27948,125.13635,-1.1502341,3.0644991
0.986,-74.990349,117.80936,12.404667,125.23716,-1.1512702,3.067363
0.98699999,-74.98999,117.80836,12.529955,125.33764,-1.1523029,3.0702178
0.98799998,-74.989632,117.80737,12.655342,125.43779,-1.1533325,3.0730639
0.98900002,-74.989273,117.80639,12.78083,125.53761,-1.1543587,3.0759008
0.99000001,-74.988914,117.8054,12.906418,125.63711,-1.1553818,3.0787292
0.991,-74.988564,117.80442,13.032104,125.73627,-1.1564016,3.0815485
0.99199998,-74.988213,117.80344,13.157889,125.83511,-1.1574184,3.0843589
0.99299997,-74.987862,117.80247,13.283774,125.93363,-1.1584318,3.0871606
0.99400002,-74.987511,117.80149,13.409757,126.03183,-1.1594419,3.0899534
0.995,-74.98716,117.80053,13.535838,126.1297,-1.160449,3.0927374
0.99599999,-74.986816,117.79956,13.662016,126.22725,-1.1614529,3.0955129
0.99699998,-74.986465,117.7986,13.788292,126.32448,-1.1624535,3.0982795
0.99800003,-74.986122,117.79765,13.914665,126.42139,-1.1634511,3.1010373
0.99900001,-74.985779,117.79669,14.041135,126.51797,-1.1644454,3.1037865
1,-74.985435,117.79575,14.167701,126.61425,-1.1654366,3.1065269
1.001,-74.985092,117.7948,14.294363,126.7102,-1.1664246,3.1092587
1.002,-74.984756,117.79385,14.421122,126.80583,-1.1674095,3.1119819
1.003,-74.984421,117.79292,14.547975,126.90115,-1.1683912,3.1146965
1.0039999,-74.984077,117.79198,14.674923,126.99615,-1.1693698,3.1174023
1.005,-74.983742,117.79105,14.801967,127.09084,-1.1703453,3.1200998
1.006,-74.983406,117.79012,14.929105,127.18522,-1.1713177,3.1227884
1.007,-74.983078,117.78919,15.056337,127.27927,-1.172287,3.1254687
1.008,-74.982742,117.78827,15.183663,127.37302,-1.1732532,3.1281404
1.0089999,-74.982414,117.78735,15.311083,127.46646,-1.1742163,3.1308036
1.01,-74.982086,117.78644,15.438596,127.55959,-1.1751763,3.1334584
1.011,-74.98175,117.78553,15.566202,127.6524,-1.1761332,3.1361046
1.012,-74.98143,117.78462,15.693901,127.74491,-1.1770871,3.1387424
1.013,-74.981102,117.78371,15.821692,127.83711,-1.1780379,3.1413717
1.0140001,-74.980774,117.78281,15.949574,127.92901,-1.1789856,3.1439927
1.015,-74.980453,117.78191,16.077549,128.02058,-1.1799302,3.1466053
1.016,-74.980125,117.78102,16.205616,128.11186,-1.1808718,3.1492095
1.017,-74.979805,117.78013,16.333773,128.20285,-1.1818105,3.1518052
1.018,-74.979485,117.77924,16.462021,128.29352,-1.1827461,3.1543927
1.0190001,-74.979172,117.77836,16.590361,128.38388,-1.1836786,3.1569719
1.02,-74.978851,117.77747,16.71879,128.47395,-1.1846082,3.1595428
