"Time","mass1.v","mass2.v","mass3.v","mass4.v"
3.1027999,-5.0084616e-13,4.4923558,24.373659,1.1165267e-21
3.1029,-5.0054383e-13,4.4919066,24.373064,1.1158527e-21
3.1029999,-5.0023858e-13,4.4914575,24.372471,1.1151722e-21
3.1031001,-4.9993045e-13,4.4910083,24.371876,1.1144853e-21
3.1032,-4.9961939e-13,4.4905591,24.371283,1.1137918e-21
3.1033001,-4.9930535e-13,4.4901099,24.370687,1.1130918e-21
3.1034,-4.9898844e-13,4.4896612,24.370094,1.1123853e-21
3.1034999,-4.9866854e-13,4.489212,24.369501,1.1116722e-21
3.1036,-4.9834572e-13,4.4887633,24.368906,1.1109525e-21
3.1036999,-4.9801992e-13,4.4883146,24.368313,1.1102262e-21
3.1038001,-4.9769124e-13,4.4878654,24.36772,1.1094935e-21
3.1039,-4.9735953e-13,4.4874167,24.367125,1.108754e-21
3.1040001,-4.9702489e-13,4.486968,24.366531,1.108008e-21
3.1041,-4.9668733e-13,4.4865193,24.365938,1.1072555e-21
3.1041999,-4.9634672e-13,4.4860706,24.365345,1.1064962e-21
3.1043,-4.960032e-13,4.4856224,24.36475,1.1057304e-21
3.1043999,-4.9565668e-13,4.4851737,24.364157,1.1049579e-21
3.1045001,-4.9530719e-13,4.4847255,24.363564,1.1041788e-21
3.1046,-4.9495472e-13,4.4842768,24.36297,1.103393e-21
3.1047001,-4.9459921e-13,4.4838285,24.362375,1.1026006e-21
3.1048,-4.9424077e-13,4.4833798,24.361782,1.1018013e-21
3.1048999,-4.938793e-13,4.4829316,24.361189,1.1009956e-21
3.105,-4.9351484e-13,4.4824834,24.360596,1.100183e-21
3.1050999,-4.9314735e-13,4.4820352,24.360003,1.0993638e-21
3.1052001,-4.9277683e-13,4.4815869,24.359409,1.098538e-21
3.1052999,-4.9240332e-13,4.4811387,24.358816,1.0977052e-21
3.1054001,-4.9202683e-13,4.480691,24.358223,1.0968659e-21
3.1055,-4.9164725e-13,4.4802427,24.35763,1.0960198e-21
3.1056001,-4.9126469e-13,4.479795,24.357035,1.0951668e-21
3.1057,-4.9087909e-13,4.4793468,24.356441,1.0943072e-21
3.1057999,-4.9049041e-13,4.478899,24.355848,1.0934408e-21
3.1059,-4.9009874e-13,4.4784513,24.355255,1.0925677e-21
3.1059999,-4.8970398e-13,4.4780035,24.354662,1.0916877e-21
3.1061001,-4.8930619e-13,4.4775553,24.354069,1.0908008e-21
3.1062,-4.8890536e-13,4.477108,24.353477,1.0899072e-21
3.1063001,-4.8850144e-13,4.4766603,24.352884,1.0890068e-21
3.1064,-4.8809443e-13,4.4762125,24.352291,1.0880996e-21
3.1064999,-4.8768444e-13,4.4757648,24.351698,1.0871854e-21
3.1066,-4.872713e-13,4.4753175,24.351105,1.0862645e-21
3.1066999,-4.8685513e-13,4.4748697,24.350512,1.0853367e-21
3.1068001,-4.8643582e-13,4.4744225,24.349918,1.084402e-21
3.1069,-4.8601346e-13,4.4739747,24.349325,1.0834605e-21
3.1070001,-4.8558802e-13,4.4735274,24.348732,1.082512e-21
3.1071,-4.8515949e-13,4.4730802,24.348141,1.0815566e-21
3.1071999,-4.8472782e-13,4.4726329,24.347548,1.0805944e-21
3.1073,-4.8429305e-13,4.4721856,24.346954,1.0796252e-21
3.1073999,-4.838552e-13,4.4717383,24.346361,1.0786491e-21
3.1075001,-4.8341425e-13,4.4712915,24.345768,1.0776661e-21
3.1076,-4.8297016e-13,4.4708443,24.345177,1.076676e-21
3.1077001,-4.8252293e-13,4.470397,24.344584,1.0756791e-21
3.1078,-4.8207261e-13,4.4699502,24.34399,1.0746751e-21
3.1078999,-4.8161914e-13,4.4695034,24.343399,1.0736643e-21
3.108,-4.8116253e-13,4.4690561,24.342806,1.0726464e-21
3.1080999,-4.8070277e-13,4.4686093,24.342213,1.0716215e-21
3.1082001,-4.8023993e-13,4.4681625,24.341621,1.0705896e-21
3.1083,-4.7977388e-13,4.4677157,24.341028,1.0695507e-21
3.1084001,-4.7930469e-13,4.4672689,24.340435,1.0685047e-21
3.1085,-4.7883236e-13,4.4668221,24.339844,1.0674517e-21
3.1085999,-4.7835683e-13,4.4663758,24.339251,1.0663917e-21
3.1087,-4.7787815e-13,4.465929,24.338659,1.0653246e-21
3.1087999,-4.7739633e-13,4.4654827,24.338066,1.0642505e-21
3.1089001,-4.7691132e-13,4.4650359,24.337473,1.0631692e-21
3.109,-4.764231e-13,4.4645896,24.336882,1.0620808e-21
3.1091001,-4.7593174e-13,4.4641433,24.336288,1.0609855e-21
3.1092,-4.7543718e-13,4.4636965,24.335697,1.0598829e-21
3.1092999,-4.7493937e-13,4.4632502,24.335104,1.0587732e-21
3.1094,-4.7443841e-13,4.4628038,24.334513,1.0576564e-21
3.1094999,-4.7393426e-13,4.462358,24.33392,1.0565325e-21
3.1096001,-4.7342691e-13,4.4619117,24.333328,1.0554015e-21
3.1097,-4.729163e-13,4.4614654,24.332737,1.0542632e-21
3.1098001,-4.724025e-13,4.4610195,24.332144,1.0531178e-21
3.1099,-4.718855e-13,4.4605732,24.331553,1.0519652e-21
3.1099999,-4.7136524e-13,4.4601274,24.330959,1.0508054e-21
3.1101,-4.7084179e-13,4.459681,24.330368,1.0496385e-21
3.1101999,-4.7031508e-13,4.4592352,24.329777,1.0484644e-21
3.1103001,-4.6978513e-13,4.4587893,24.329184,1.047283e-21
3.1104,-4.6925197e-13,4.4583435,24.328592,1.0460944e-21
3.1105001,-4.6871551e-13,4.4578977,24.328001,1.0448984e-21
3.1106,-4.6817585e-13,4.4574518,24.327408,1.0436953e-21
3.1106999,-4.6763293e-13,4.4570065,24.326817,1.0424851e-21
3.1108,-4.6708671e-13,4.4565606,24.326225,1.0412674e-21
3.1108999,-4.6653724e-13,4.4561148,24.325634,1.0400425e-21
3.1110001,-4.6598451e-13,4.4556694,24.325041,1.0388103e-21
3.1111,-4.6542848e-13,4.4552236,24.32445,1.0375707e-21
3.1112001,-4.6486919e-13,4.4547782,24.323858,1.036324e-21
3.1113,-4.6430665e-13,4.4543328,24.323267,1.0350698e-21
3.1113999,-4.6374081e-13,4.4538875,24.322676,1.0338084e-21
3.1115,-4.6317166e-13,4.4534421,24.322083,1.0325396e-21
3.1115999,-4.625992e-13,4.4529967,24.321491,1.0312634e-21
3.1117001,-4.6202343e-13,4.4525514,24.3209,1.0299799e-21
3.1118,-4.6144436e-13,4.4521065,24.320309,1.0286891e-21
3.1119001,-4.6086203e-13,4.4516611,24.319717,1.0273908e-21
3.112,-4.6027635e-13,4.4512157,24.319126,1.0260851e-21
3.1120999,-4.5968736e-13,4.4507709,24.318535,1.0247721e-21
3.1122,-4.59095e-13,4.450326,24.317944,1.0234516e-21
3.1122999,-4.5849934e-13,4.4498806,24.317352,1.0221237e-21
3.1124001,-4.5790037e-13,4.4494357,24.316761,1.0207884e-21
3.1125,-4.5729804e-13,4.4489908,24.31617,1.0194457e-21
3.1126001,-4.5669236e-13,4.4485459,24.315578,1.0180955e-21
3.1127,-4.5608336e-13,4.448101,24.314987,1.0167379e-21
3.1127999,-4.55471e-13,4.4476566,24.314396,1.0153727e-21
3.1129,-4.5485528e-13,4.4472117,24.313805,1.014e-21
3.1129999,-4.5423618e-13,4.4467669,24.313213,1.0126199e-21
3.1131001,-4.5361374e-13,4.4463224,24.312622,1.0112323e-21
3.1131999,-4.5298791e-13,4.4458776,24.312031,1.0098372e-21
3.1133001,-4.5235872e-13,4.4454331,24.31144,1.0084345e-21
3.1134,-4.5172614e-13,4.4449887,24.310848,1.0070243e-21
3.1135001,-4.5109017e-13,4.4445443,24.310259,1.0056067e-21
3.1136,-4.5045085e-13,4.4440999,24.309668,1.0041814e-21
3.1136999,-4.4980811e-13,4.4436555,24.309076,1.0027485e-21
3.1138,-4.4916195e-13,4.4432111,24.308485,1.0013081e-21
3.1138999,-4.4851243e-13,4.4427667,24.307894,9.9986012e-22
3.1140001,-4.4785947e-13,4.4423223,24.307302,9.9840447e-22
3.1141,-4.4720312e-13,4.4418783,24.306713,9.9694126e-22
3.1142001,-4.4654333e-13,4.4414339,24.306122,9.9547047e-22
3.1143,-4.4588015e-13,4.44099,24.305531,9.93992e-22
3.1143999,-4.4521353e-13,4.440546,24.304941,9.9250597e-22
3.1145,-4.4454346e-13,4.4401021,24.30435,9.9101215e-22
3.1145999,-4.4386998e-13,4.4396577,24.303759,9.8951077e-22
3.1147001,-4.4319306e-13,4.4392138,24.303167,9.8800171e-22
3.1148,-4.425127e-13,4.4387703,24.302578,9.8648498e-22
3.1149001,-4.4182887e-13,4.4383264,24.301987,9.8496057e-22
3.115,-4.4114159e-13,4.4378824,24.301397,9.8342849e-22
3.1150999,-4.4045087e-13,4.4374385,24.300806,9.8188863e-22
3.1152,-4.3975668e-13,4.436995,24.300215,9.803411e-22
3.1152999,-4.39059e-13,4.4365511,24.299625,9.7878579e-22
3.1154001,-4.3835787e-13,4.4361076,24.299034,9.7722282e-22
3.1155,-4.3765328e-13,4.4356642,24.298445,9.7565196e-22
3.1156001,-4.3694518e-13,4.4352207,24.297853,9.7407343e-22
3.1157,-4.362336e-13,4.4347768,24.297264,9.7248713e-22
3.1157999,-4.3551854e-13,4.4343333,24.296673,9.7089305e-22
3.1159,-4.3479998e-13,4.4338903,24.296083,9.6929119e-22
3.1159999,-4.340779e-13,4.4334469,24.295492,9.6768156e-22
3.1161001,-4.3335233e-13,4.4330034,24.294903,9.6606406e-22
3.1162,-4.3262326e-13,4.43256,24.294312,9.6443867e-22
3.1163001,-4.3189066e-13,4.432117,24.293722,9.6280552e-22
3.1164,-4.3115457e-13,4.4316735,24.293131,9.6116459e-22
3.1164999,-4.3041493e-13,4.4312305,24.292542,9.5951568e-22
3.1166,-4.2967176e-13,4.4307876,24.291952,9.5785899e-22
3.1166999,-4.2892507e-13,4.4303446,24.291361,9.5619443e-22
3.1168001,-4.2817483e-13,4.4299016,24.290771,9.545219e-22
3.1169,-4.2742107e-13,4.4294586,24.29018,9.5284159e-22
3.1170001,-4.2666375e-13,4.4290156,24.289591,9.511533e-22
3.1171,-4.2590286e-13,4.4285727,24.289001,9.4945703e-22
3.1171999,-4.2513844e-13,4.4281297,24.288412,9.4775289e-22
3.1173,-4.2437045e-13,4.4276872,24.287821,9.4604087e-22
3.1173999,-4.235989e-13,4.4272442,24.287231,9.4432088e-22
3.1175001,-4.2282375e-13,4.4268017,24.286642,9.4259281e-22
3.1176,-4.2204505e-13,4.4263592,24.286051,9.4085686e-22
3.1177001,-4.2126277e-13,4.4259162,24.285461,9.3911293e-22
3.1178,-4.2047691e-13,4.4254737,24.284872,9.3736103e-22
3.1178999,-4.1968745e-13,4.4250312,24.284283,9.3560115e-22
3.118,-4.1889438e-13,4.4245887,24.283693,9.3383319e-22
3.1180999,-4.1809774e-13,4.4241462,24.283104,9.3205726e-22
3.1182001,-4.1729749e-13,4.4237041,24.282513,9.3027325e-22
3.1183,-4.1649364e-13,4.4232616,24.281923,9.2848116e-22
3.1184001,-4.1568615e-13,4.4228191,24.281334,9.2668109e-22
3.1185,-4.1487506e-13,4.4223771,24.280745,9.2487295e-22
3.1185999,-4.1406033e-13,4.4219351,24.280155,9.2305672e-22
3.1187,-4.1324198e-13,4.4214926,24.279566,9.2123242e-22
3.1187999,-4.1242002e-13,4.4210505,24.278976,9.1939994e-22
3.1189001,-4.115944e-13,4.4206085,24.278387,9.1755938e-22
3.119,-4.1076514e-13,4.4201665,24.277798,9.1571075e-22
3.1191001,-4.0993223e-13,4.4197245,24.277208,9.1385404e-22
3.1192,-4.0909566e-13,4.4192824,24.276619,9.1198904e-22
3.1192999,-4.0825546e-13,4.4188404,24.27603,9.1011597e-22
3.1194,-4.0741157e-13,4.4183989,24.27544,9.0823482e-22
3.1194999,-4.0656405e-13,4.4179568,24.274851,9.0634539e-22
3.1196001,-4.0571284e-13,4.4175153,24.274261,9.0444778e-22
3.1197,-4.0485795e-13,4.4170732,24.273672,9.02542e-22
3.1198001,-4.039994e-13,4.4166317,24.273083,9.0062803e-22
3.1199,-4.0313713e-13,4.4161901,24.272493,8.9870589e-22
3.1199999,-4.0227118e-13,4.4157486,24.271904,8.9677536e-22
3.1201,-4.0140157e-13,4.415307,24.271315,8.9483676e-22
3.1201999,-4.0052822e-13,4.4148655,24.270727,8.9288987e-22
3.1203001,-3.9965118e-13,4.4144239,24.270138,8.9093471e-22
3.1204,-3.9877043e-13,4.4139824,24.269548,8.8897127e-22
3.1205001,-3.9788596e-13,4.4135413,24.268959,8.8699954e-22
3.1206,-3.9699778e-13,4.4130998,24.26837,8.8501954e-22
3.1206999,-3.9610589e-13,4.4126587,24.267782,8.8303126e-22
3.1208,-3.9521026e-13,4.4122171,24.267193,8.8103459e-22
3.1208999,-3.9431089e-13,4.4117761,24.266603,8.7902965e-22
3.1210001,-3.9340777e-13,4.411335,24.266014,8.7701643e-22
3.1210999,-3.9250095e-13,4.4108939,24.265427,8.7499472e-22
3.1212001,-3.9159035e-13,4.4104528,24.264837,8.7296484e-22
3.1213,-3.9067599e-13,4.4100118,24.264248,8.7092647e-22
3.1214001,-3.8975789e-13,4.4095707,24.26366,8.6887972e-22
3.1215,-3.8883602e-13,4.4091301,24.263071,8.668246e-22
3.1215999,-3.8791038e-13,4.408689,24.262482,8.6476119e-22
3.1217,-3.8698097e-13,4.4082479,24.261894,8.626892e-22
3.1217999,-3.860478e-13,4.4078074,24.261305,8.6060893e-22
3.1219001,-3.8511083e-13,4.4073668,24.260715,8.5852018e-22
3.122,-3.8417007e-13,4.4069257,24.260128,8.5642294e-22
3.1221001,-3.8322554e-13,4.4064851,24.259539,8.5431733e-22
3.1222,-3.8227719e-13,4.4060445,24.258951,8.5220323e-22
3.1222999,-3.8132507e-13,4.4056039,24.258362,8.5008055e-22
3.1224,-3.803691e-13,4.4051633,24.257774,8.4794949e-22
3.1224999,-3.7940934e-13,4.4047232,24.257185,8.4580995e-22
3.1226001,-3.7844578e-13,4.4042826,24.256598,8.4366187e-22
3.1227,-3.7747838e-13,4.403842,24.256008,8.4150527e-22
3.1228001,-3.7650718e-13,4.4034019,24.255421,8.3934018e-22
3.1229,-3.7553212e-13,4.4029613,24.254831,8.3716651e-22
3.1229999,-3.7455323e-13,4.4025211,24.254244,8.349843e-22
3.1231,-3.7357051e-13,4.402081,24.253656,8.3279352e-22
3.1231999,-3.7258394e-13,4.4016409,24.253067,8.305942e-22
3.1233001,-3.7159352e-13,4.4012008,24.25248,8.2838624e-22
3.1234,-3.7059922e-13,4.4007607,24.25189,8.2616971e-22
3.1235001,-3.6960111e-13,4.4003205,24.251303,8.2394459e-22
3.1236,-3.6859909e-13,4.3998804,24.250715,8.2171084e-22
3.1236999,-3.6759322e-13,4.3994408,24.250126,8.1946851e-22
3.1238,-3.6658347e-13,4.3990006,24.249538,8.1721749e-22
3.1238999,-3.6556985e-13,4.3985605,24.248951,8.1495784e-22
3.1240001,-3.6455236e-13,4.3981209,24.248362,8.126895e-22
3.1241,-3.6353096e-13,4.3976812,24.247774,8.1041253e-22
3.1242001,-3.6250565e-13,4.3972416,24.247187,8.0812688e-22
3.1243,-3.6147645e-13,4.3968015,24.246599,8.058325e-22
3.1243999,-3.6044336e-13,4.3963618,24.246012,8.0352943e-22
3.1245,-3.5940635e-13,4.3959222,24.245422,8.0121767e-22
3.1245999,-3.5836544e-13,4.395483,24.244835,7.9889713e-22
3.1247001,-3.5732059e-13,4.3950434,24.244247,7.9656791e-22
3.1248,-3.5627184e-13,4.3946037,24.24366,7.9422991e-22
3.1249001,-3.5521914e-13,4.3941646,24.243073,7.9188316e-22
3.125,-3.541625e-13,4.3937249,24.242485,7.8952764e-22
3.1250999,-3.5310193e-13,4.3932858,24.241896,7.8716338e-22
3.1252,-3.5203744e-13,4.3928466,24.241308,7.8479028e-22
3.1252999,-3.5096898e-13,4.3924069,24.240721,7.8240835e-22
3.1254001,-3.4989657e-13,4.3919678,24.240133,7.8001764e-22
3.1255,-3.488202e-13,4.3915286,24.239546,7.7761814e-22
3.1256001,-3.4773985e-13,4.3910894,24.238958,7.7520975e-22
3.1257,-3.4665557e-13,4.3906503,24.238371,7.7279253e-22
3.1257999,-3.4556727e-13,4.3902116,24.237783,7.7036647e-22
3.1259,-3.4447502e-13,4.3897724,24.237196,7.6793153e-22
3.1259999,-3.4337878e-13,4.3893337,24.236609,7.654877e-22
3.1261001,-3.4227856e-13,4.3888946,24.236021,7.6303499e-22
3.1262,-3.4117433e-13,4.3884559,24.235434,7.6057334e-22
3.1263001,-3.4006611e-13,4.3880167,24.234846,7.581028e-22
3.1264,-3.3895388e-13,4.387578,24.234259,7.5562333e-22
3.1264999,-3.3783764e-13,4.3871393,24.233671,7.5313497e-22
3.1266,-3.3671739e-13,4.3867006,24.233084,7.5063758e-22
3.1266999,-3.3559313e-13,4.3862619,24.232498,7.481313e-22
3.1268001,-3.3446485e-13,4.3858232,24.231911,7.4561603e-22
3.1269,-3.3333254e-13,4.385385,24.231323,7.4309178e-22
3.1270001,-3.3219616e-13,4.3849463,24.230736,7.4055854e-22
3.1271,-3.3105577e-13,4.3845081,24.230148,7.3801626e-22
3.1271999,-3.2991134e-13,4.3840694,24.229561,7.3546499e-22
3.1273,-3.2876287e-13,4.3836312,24.228975,7.3290469e-22
3.1273999,-3.2761033e-13,4.3831925,24.228388,7.3033535e-22
3.1275001,-3.2645373e-13,4.3827543,24.2278,7.2775698e-22
3.1276,-3.2529307e-13,4.3823161,24.227213,7.2516956e-22
3.1277001,-3.2412834e-13,4.3818779,24.226627,7.2257306e-22
3.1278,-3.2295954e-13,4.3814397,24.22604,7.1996742e-22
3.1278999,-3.2178665e-13,4.3810019,24.225452,7.1735275e-22
3.128,-3.2060967e-13,4.3805637,24.224867,7.1472898e-22
3.1280999,-3.1942862e-13,4.3801255,24.224279,7.1209608e-22
3.1282001,-3.1824348e-13,4.3796878,24.223692,7.0945404e-22
3.1283,-3.1705422e-13,4.3792496,24.223106,7.0680286e-22
3.1284001,-3.1586086e-13,4.3788118,24.222519,7.0414255e-22
3.1285,-3.1466339e-13,4.3783741,24.221931,7.0147304e-22
3.1285999,-3.1346182e-13,4.3779359,24.221346,6.987944e-22
3.1287,-3.1225613e-13,4.3774981,24.220758,6.9610656e-22
3.1287999,-3.110463e-13,4.3770604,24.220173,6.9340949e-22
3.1289001,-3.0983235e-13,4.3766232,24.219585,6.9070328e-22
3.1289999,-3.0861425e-13,4.3761854,24.219,6.8798784e-22
3.1291001,-3.0739202e-13,4.3757477,24.218412,6.8526315e-22
3.1292,-3.0616566e-13,4.3753099,24.217827,6.8252917e-22
3.1293001,-3.0493514e-13,4.3748727,24.217239,6.79786e-22
3.1294,-3.0370045e-13,4.3744349,24.216654,6.7703355e-22
3.1294999,-3.0246161e-13,4.3739977,24.216066,6.7427185e-22
3.1296,-3.012186e-13,4.3735604,24.215481,6.7150087e-22
3.1296999,-2.9997145e-13,4.3731232,24.214893,6.6872054e-22
3.1298001,-2.9872009e-13,4.3726859,24.214308,6.6593093e-22
3.1299,-2.9746455e-13,4.3722486,24.21372,6.6313198e-22
3.1300001,-2.9620485e-13,4.3718114,24.213135,6.6032373e-22
3.1301,-2.9494094e-13,4.3713741,24.212549,6.5750615e-22
3.1301999,-2.9367283e-13,4.3709369,24.211962,6.5467917e-22
3.1303,-2.9240052e-13,4.3705001,24.211376,6.5184286e-22
3.1303999,-2.91124e-13,4.3700628,24.210791,6.4899715e-22
3.1305001,-2.8984329e-13,4.369626,24.210203,6.4614206e-22
3.1306,-2.8855835e-13,4.3691888,24.209618,6.4327757e-22
3.1307001,-2.8726918e-13,4.368752,24.209032,6.4040364e-22
3.1308,-2.8597581e-13,4.3683152,24.208447,6.3752033e-22
3.1308999,-2.8467818e-13,4.3678784,24.207859,6.3462757e-22
3.131,-2.8337632e-13,4.3674417,24.207273,6.3172537e-22
3.1310999,-2.8207021e-13,4.3670049,24.206688,6.2881373e-22
3.1312001,-2.8075987e-13,4.3665681,24.206102,6.2589259e-22
3.1313,-2.7944528e-13,4.3661318,24.205515,6.2296197e-22
3.1314001,-2.7812643e-13,4.365695,24.204929,6.2002185e-22
3.1315,-2.7680329e-13,4.3652587,24.204344,6.1707224e-22
3.1315999,-2.754759e-13,4.3648219,24.203758,6.1411314e-22
3.1317,-2.7414423e-13,4.3643856,24.203173,6.1114445e-22
3.1317999,-2.7280831e-13,4.3639493,24.202587,6.0816627e-22
3.1319001,-2.7146807e-13,4.363513,24.202002,6.0517854e-22
3.132,-2.7012358e-13,4.3630762,24.201416,6.0218128e-22
3.1321001,-2.6877475e-13,4.3626404,24.200829,5.9917437e-22
3.1322,-2.6742166e-13,4.3622041,24.200243,5.9615791e-22
3.1322999,-2.6606424e-13,4.3617678,24.199657,5.9313187e-22
3.1324,-2.6470251e-13,4.3613315,24.199072,5.9009623e-22
3.1324999,-2.6333647e-13,4.3608956,24.198486,5.8705095e-22
3.1326001,-2.6196612e-13,4.3604593,24.197901,5.8399603e-22
3.1327,-2.6059146e-13,4.3600235,24.197315,5.8093151e-22
3.1328001,-2.5921244e-13,4.3595872,24.19673,5.778573e-22
3.1329,-2.578291e-13,4.3591514,24.196144,5.7477345e-22
3.1329999,-2.5644141e-13,4.3587155,24.195559,5.716799e-22
3.1331,-2.5504937e-13,4.3582797,24.194975,5.6857666e-22
3.1331999,-2.5365297e-13,4.3578439,24.194389,5.6546373e-22
3.1333001,-2.5225224e-13,4.357408,24.193804,5.6234105e-22
3.1334,-2.5084714e-13,4.3569722,24.193218,5.5920868e-22
3.1335001,-2.4943768e-13,4.3565369,24.192633,5.5606661e-22
3.1336,-2.4802382e-13,4.356101,24.192047,5.5291475e-22
3.1336999,-2.4660561e-13,4.3556657,24.191462,5.4975315e-22
3.1338,-2.4518302e-13,4.3552299,24.190876,5.4658175e-22
3.1338999,-2.4375602e-13,4.3547945,24.190292,5.4340061e-22
3.1340001,-2.4232463e-13,4.3543591,24.189707,5.4020968e-22
3.1341,-2.4088885e-13,4.3539238,24.189121,5.3700889e-22
3.1342001,-2.3944868e-13,4.3534884,24.188536,5.3379832e-22
3.1343,-2.3800409e-13,4.3530531,24.187952,5.305779e-22
3.1343999,-2.3655508e-13,4.3526177,24.187366,5.2734768e-22
3.1345,-2.3510165e-13,4.3521824,24.186781,5.2410757e-22
3.1345999,-2.3364381e-13,4.351747,24.186195,5.2085762e-22
3.1347001,-2.3218152e-13,4.3513122,24.185612,5.1759777e-22
3.1348,-2.3071481e-13,4.3508768,24.185026,5.1432807e-22
3.1349001,-2.2924365e-13,4.3504419,24.184441,5.1104843e-22
3.135,-2.2776805e-13,4.3500071,24.183857,5.0775894e-22
3.1350999,-2.26288e-13,4.3495717,24.183271,5.0445946e-22
3.1352,-2.2480349e-13,4.3491368,24.182688,5.0115008e-22
3.1352999,-2.2331452e-13,4.348702,24.182102,4.9783076e-22
3.1354001,-2.2182108e-13,4.3482671,24.181517,4.9450148e-22
3.1355,-2.2032318e-13,4.3478322,24.180933,4.9116222e-22
3.1356001,-2.1882078e-13,4.3473978,24.180347,4.8781295e-22
3.1357,-2.1731392e-13,4.3469629,24.179764,4.8445374e-22
3.1357999,-2.1580257e-13,4.3465281,24.179178,4.8108449e-22
3.1359,-2.1428672e-13,4.3460937,24.178595,4.7770524e-22
3.1359999,-2.1276637e-13,4.3456593,24.178009,4.7431594e-22
3.1361001,-2.1124151e-13,4.3452244,24.177425,4.7091664e-22
3.1362,-2.0971214e-13,4.34479,24.17684,4.6750725e-22
3.1363001,-2.0817827e-13,4.3443556,24.176256,4.640878e-22
3.1364,-2.0663988e-13,4.3439212,24.175671,4.6065832e-22
3.1364999,-2.0509695e-13,4.3434868,24.175087,4.5721868e-22
3.1366,-2.0354951e-13,4.3430524,24.174503,4.53769e-22
3.1366999,-2.0199752e-13,4.342618,24.173918,4.5030917e-22
3.1368001,-2.00441e-13,4.3421841,24.173334,4.4683924e-22
3.1368999,-1.9887992e-13,4.3417497,24.172749,4.4335917e-22
3.1370001,-1.9731429e-13,4.3413157,24.172165,4.3986894e-22
3.1371,-1.9574411e-13,4.3408813,24.171581,4.3636857e-22
3.1372001,-1.9416936e-13,4.3404474,24.170996,4.32858e-22
3.1373,-1.9259004e-13,4.3400135,24.170412,4.2933728e-22
3.1373999,-1.9100616e-13,4.3395796,24.169828,4.2580637e-22
3.1375,-1.894177e-13,4.3391457,24.169245,4.222652e-22
3.1375999,-1.8782465e-13,4.3387117,24.168659,4.1871386e-22
3.1377001,-1.8622701e-13,4.3382778,24.168076,4.1515228e-22
3.1378,-1.8462478e-13,4.3378439,24.167492,4.1158044e-22
3.1379001,-1.8301793e-13,4.33741,24.166908,4.0799836e-22
3.138,-1.814065e-13,4.3369765,24.166323,4.0440602e-22
3.1380999,-1.7979045e-13,4.3365426,24.165739,4.0080339e-22
3.1382,-1.7816979e-13,4.3361092,24.165155,3.9719048e-22
3.1382999,-1.765445e-13,4.3356757,24.164572,3.9356725e-22
3.1384001,-1.7491459e-13,4.3352418,24.163988,3.8993372e-22
3.1385,-1.7328004e-13,4.3348083,24.163404,3.8628986e-22
3.1386001,-1.7164086e-13,4.3343749,24.162821,3.8263566e-22
3.1387,-1.6999703e-13,4.3339415,24.162235,3.789711e-22
3.1387999,-1.6834856e-13,4.333508,24.161652,3.752962e-22
3.1389,-1.6669543e-13,4.333075,24.161068,3.7161092e-22
3.1389999,-1.6503765e-13,4.3326416,24.160484,3.6791523e-22
3.1391001,-1.633752e-13,4.3322082,24.159901,3.6420918e-22
3.1392,-1.6170808e-13,4.3317752,24.159317,3.6049267e-22
3.1393001,-1.6003628e-13,4.3313422,24.158733,3.5676579e-22
3.1394,-1.583598e-13,4.3309088,24.15815,3.5302843e-22
3.1394999,-1.5667863e-13,4.3304758,24.157566,3.4928065e-22
3.1396,-1.5499277e-13,4.3300428,24.156982,3.4552241e-22
3.1396999,-1.5330222e-13,4.3296099,24.156399,3.4175368e-22
3.1398001,-1.5262216e-13,4.3291769,24.155815,3.4023763e-22
3.1399,-1.5226508e-13,4.3287439,24.155233,3.3944162e-22
3.1400001,-1.5190743e-13,4.328311,24.15465,3.386443e-22
3.1401,-1.515492e-13,4.3278785,24.154066,3.378457e-22
3.1401999,-1.5119039e-13,4.3274455,24.153482,3.3704583e-22
3.1403,-1.5083102e-13,4.327013,24.152899,3.3624468e-22
3.1403999,-1.5047107e-13,4.32658,24.152315,3.3544224e-22
3.1405001,-1.5011054e-13,4.3261476,24.151731,3.3463853e-22
3.1406,-1.4974943e-13,4.3257151,24.15115,3.3383354e-22
3.1407001,-1.4938777e-13,4.3252826,24.150566,3.3302729e-22
3.1408,-1.4902554e-13,4.3248501,24.149982,3.3221975e-22
3.1408999,-1.4866273e-13,4.3244176,24.149399,3.3141097e-22
3.141,-1.4829936e-13,4.3239851,24.148815,3.306009e-22
3.1410999,-1.4793542e-13,4.3235526,24.148233,3.2978957e-22
3.1412001,-1.4757091e-13,4.3231201,24.14765,3.2897698e-22
3.1413,-1.4720584e-13,4.3226881,24.147066,3.2816313e-22
3.1414001,-1.4684021e-13,4.3222556,24.146484,3.2734804e-22
3.1415,-1.4647401e-13,4.3218236,24.145901,3.2653169e-22
3.1415999,-1.4610725e-13,4.3213916,24.145317,3.2571408e-22
3.1417,-1.4573993e-13,4.3209596,24.144735,3.2489523e-22
3.1417999,-1.4537205e-13,4.3205271,24.144152,3.2407512e-22
3.1419001,-1.4500361e-13,4.3200951,24.143568,3.2325377e-22
3.142,-1.4463462e-13,4.319663,24.142986,3.2243118e-22
3.1421001,-1.4426507e-13,4.3192315,24.142403,3.2160733e-22
3.1422,-1.4389496e-13,4.3187995,24.141821,3.2078227e-22
3.1422999,-1.435243e-13,4.3183675,24.141237,3.1995595e-22
