"Time","meanPower.y","vRMS.y","iH01.y_arg","iH01.y_rms","multiSensor.v","voltageSensor.v","vH01.y_arg","multiSensor.power","iRMS.y","vH01.y_rms","multiSensor.i"
2.9360001,775.36139,106.49244,2.1728227,8.5523262,-147.94968,-147.94968,1.657449,1819.9449,8.5816612,103.48499,-12.301108
2.9361999,775.36139,106.49244,2.1728227,8.5523262,-144.63928,-144.63928,1.657449,1803.4738,8.5816612,103.48499,-12.468769
2.9363999,775.36139,106.49244,2.1728227,8.5523262,-140.75806,-140.75806,1.657449,1771.1478,8.5816612,103.48499,-12.582924
2.9366,775.36139,106.49244,2.1728227,8.5523262,-136.32132,-136.32132,1.657449,1723.5885,8.5816612,103.48499,-12.643572
2.9368,775.36139,106.49244,2.1728227,8.5523262,-131.3466,-131.3466,1.657449,1661.65,8.5816612,103.48499,-12.65088
2.937,775.36139,106.49244,2.1728227,8.5523262,-125.85351,-125.85351,1.657449,1586.406,8.5816612,103.48499,-12.605179
2.9372001,775.36139,106.49244,2.1728227,8.5523262,-119.86373,-119.86373,1.657449,1499.1324,8.5816612,103.48499,-12.506973
2.9374001,775.36139,106.49244,2.1728227,8.5523262,-113.4009,-113.4009,1.657449,1401.2882,8.5816612,103.48499,-12.35694
2.9375999,775.36139,106.49244,2.1728227,8.5523262,-106.49054,-106.49054,1.657449,1294.4916,8.5816612,103.48499,-12.155931
2.9377999,775.36139,106.49244,2.1728227,8.5523262,-99.159904,-99.159904,1.657449,1180.4956,8.5816612,103.48499,-11.90497
2.938,775.36139,106.49244,2.1728227,8.5523262,-91.437927,-91.437927,1.657449,1061.1605,8.5816612,103.48499,-11.605255
2.9382,775.36139,106.49244,2.1728227,8.5523262,-83.355087,-83.355087,1.657449,938.42456,8.5816612,103.48499,-11.258156
2.9384,775.36139,106.49244,2.1728227,8.5523262,-74.943283,-74.943283,1.657449,814.27435,8.5816612,103.48499,-10.865208
2.9386001,775.36139,106.49244,2.1728227,8.5523262,-66.23571,-66.23571,1.657449,690.71332,8.5816612,103.48499,-10.42811
2.9388001,775.36139,106.49244,2.1728227,8.5523262,-57.266743,-57.266743,1.657449,569.7309,8.5816612,103.48499,-9.9487219
2.9389999,775.36139,106.49244,2.1728227,8.5523262,-48.071762,-48.071762,1.657449,453.27124,8.5816612,103.48499,-9.4290543
2.9391999,775.36139,106.49244,2.1728227,8.5523262,-38.687069,-38.687069,1.657449,343.20319,8.5816612,103.48499,-8.8712635
2.9394,775.36139,106.49244,2.1728227,8.5523262,-29.149693,-29.149693,1.657449,241.29089,8.5816612,103.48499,-8.277648
2.9396,775.36139,106.49244,2.1728227,8.5523262,-19.497276,-19.497276,1.657449,149.16653,8.5816612,103.48499,-7.6506348
2.9398,775.36139,106.49244,2.1728227,8.5523262,-9.7679129,-9.7679129,1.657449,68.304825,8.5816612,103.48499,-6.9927759
2.9400001,775.36139,106.49244,2.1728227,8.5523262,-8.4897743e-05,-8.4904044e-05,1.657449,0.00053542812,8.5816612,103.48499,-6.3067417
2.9400001,775.36139,106.49244,2.1728227,8.5523262,-8.4897743e-05,-8.4904044e-05,1.657449,0.00053542812,8.5816612,103.48499,-6.3067417
2.9400001,775.36139,106.49244,2.1728227,8.5523262,6.3088721e-09,2.1364119e-12,1.657449,-3.9788386e-08,8.5816612,103.48499,-6.3067355
2.9400001,801.99933,107.56815,2.1498492,8.7109509,6.3088721e-09,2.1364119e-12,1.6344589,-3.9788386e-08,8.7278795,105.40359,-6.3067355
2.9402001,801.99933,107.56815,2.1498492,8.7109509,9.7679129,9.7679129,1.6344589,-54.654236,8.7278795,105.40359,-5.595283
2.9403999,801.99933,107.56815,2.1498492,8.7109509,19.497276,19.497276,1.6344589,-94.781731,8.7278795,105.40359,-4.8612809
2.9405999,801.99933,107.56815,2.1498492,8.7109509,29.149693,29.149693,1.6344589,-119.73743,8.7278795,105.40359,-4.1076741
2.9408,801.99933,107.56815,2.1498492,8.7109509,38.687069,38.687069,1.6344589,-129.11736,8.7278795,105.40359,-3.337481
2.941,801.99933,107.56815,2.1498492,8.7109509,48.071762,48.071762,1.6344589,-122.76475,8.7278795,105.40359,-2.553781
2.9412,801.99933,107.56815,2.1498492,8.7109509,57.266743,57.266743,1.6344589,-100.77239,8.7278795,105.40359,-1.759702
2.9414001,801.99933,107.56815,2.1498492,8.7109509,66.23571,66.23571,1.6344589,-63.480923,8.7278795,105.40359,-0.95840931
2.9416001,801.99933,107.56815,2.1498492,8.7109509,74.943283,74.943283,1.6344589,-11.473341,8.7278795,105.40359,-0.15309365
2.941638,801.99933,107.56815,2.1498492,8.7109509,76.564186,76.564186,1.6344589,2.718856e-09,8.7278795,105.40359,3.5510806e-11
2.941638,801.99933,107.56815,2.1498492,8.7109509,76.546432,76.564186,1.6344589,2.7182256e-09,8.7278795,105.40359,3.5510806e-11
2.9418001,801.99933,107.56815,2.1498492,8.7109509,3.3369654e-06,83.355087,1.6344589,5.5630603e-13,8.7278795,105.40359,1.6671017e-07
2.9419999,801.99933,107.56815,2.1498492,8.7109509,1.3964274e-06,91.437927,1.6344589,2.5537284e-13,8.7278795,105.40359,1.8287585e-07
2.9421096,801.99933,107.56815,2.1498492,8.7109509,1.2033452e-06,95.711136,1.6344589,2.3034707e-13,8.7278795,105.40359,1.9142227e-07
2.9421096,801.99933,107.56815,2.1498492,8.7109509,95.711136,95.711136,1.6344589,1.8321243e-05,8.7278795,105.40359,1.9142227e-07
2.9421999,801.99933,107.56815,2.1498492,8.7109509,99.159904,99.159904,1.6344589,44.933586,8.7278795,105.40359,0.4531427
2.9424,801.99933,107.56815,2.1498492,8.7109509,106.49054,106.49054,1.6344589,152.45831,8.7278795,105.40359,1.4316607
2.9426,801.99933,107.56815,2.1498492,8.7109509,113.4009,113.4009,1.6344589,269.71936,8.7278795,105.40359,2.3784587
2.9428,801.99933,107.56815,2.1498492,8.7109509,119.86373,119.86373,1.6344589,394.6557,8.7278795,105.40359,3.2925365
2.9430001,801.99933,107.56815,2.1498492,8.7109509,125.85351,125.85351,1.6344589,525.15338,8.7278795,105.40359,4.1727357
2.9432001,801.99933,107.56815,2.1498492,8.7109509,131.3466,131.3466,1.6344589,659.06744,8.7278795,105.40359,5.0177732
2.9433999,801.99933,107.56815,2.1498492,8.7109509,136.32132,136.32132,1.6344589,794.24554,8.7278795,105.40359,5.8262749
2.9435999,801.99933,107.56815,2.1498492,8.7109509,140.75806,140.75806,1.6344589,928.55377,8.7278795,105.40359,6.5968075
2.9438,801.99933,107.56815,2.1498492,8.7109509,144.63928,144.63928,1.6344589,1059.9022,8.7278795,105.40359,7.3279004
2.944,801.99933,107.56815,2.1498492,8.7109509,147.94968,147.94968,1.6344589,1186.2716,8.7278795,105.40359,8.018075
2.9442,801.99933,107.56815,2.1498492,8.7109509,150.67618,150.67618,1.6344589,1305.7397,8.7278795,105.40359,8.6658678
2.9444001,801.99933,107.56815,2.1498492,8.7109509,152.80803,152.80803,1.6344589,1416.5073,8.7278795,105.40359,9.2698479
2.9446001,801.99933,107.56815,2.1498492,8.7109509,154.33682,154.33682,1.6344589,1516.9214,8.7278795,105.40359,9.8286419
2.9447999,801.99933,107.56815,2.1498492,8.7109509,155.25652,155.25652,1.6344589,1605.4994,8.7278795,105.40359,10.340946
2.9449999,801.99933,107.56815,2.1498492,8.7109509,155.56349,155.56349,1.6344589,1680.9487,8.7278795,105.40359,10.805548
2.9452,801.99933,107.56815,2.1498492,8.7109509,155.25652,155.25652,1.6344589,1742.1857,8.7278795,105.40359,11.221336
2.9454,801.99933,107.56815,2.1498492,8.7109509,154.33682,154.33682,1.6344589,1788.3499,8.7278795,105.40359,11.587317
2.9456,801.99933,107.56815,2.1498492,8.7109509,152.80803,152.80803,1.6344589,1818.817,8.7278795,105.40359,11.902626
2.9458001,801.99933,107.56815,2.1498492,8.7109509,150.67618,150.67618,1.6344589,1833.2074,8.7278795,105.40359,12.166538
2.9460001,801.99933,107.56815,2.1498492,8.7109509,147.94968,147.94968,1.6344589,1831.3914,8.7278795,105.40359,12.378475
2.9461999,801.99933,107.56815,2.1498492,8.7109509,144.63928,144.63928,1.6344589,1813.4896,8.7278795,105.40359,12.538016
2.9463999,801.99933,107.56815,2.1498492,8.7109509,140.75806,140.75806,1.6344589,1779.8721,8.7278795,105.40359,12.644904
2.9466,801.99933,107.56815,2.1498492,8.7109509,136.32132,136.32132,1.6344589,1731.1511,8.7278795,105.40359,12.699049
2.9468,801.99933,107.56815,2.1498492,8.7109509,131.3466,131.3466,1.6344589,1668.1721,8.7278795,105.40359,12.700536
2.947,801.99933,107.56815,2.1498492,8.7109509,125.85351,125.85351,1.6344589,1591.9996,8.7278795,105.40359,12.649625
2.9472001,801.99933,107.56815,2.1498492,8.7109509,119.86373,119.86373,1.6344589,1503.901,8.7278795,105.40359,12.546756
2.9474001,801.99933,107.56815,2.1498492,8.7109509,113.4009,113.4009,1.6344589,1405.3263,8.7278795,105.40359,12.392549
2.9475999,801.99933,107.56815,2.1498492,8.7109509,106.49054,106.49054,1.6344589,1297.8857,8.7278795,105.40359,12.187803
2.9477999,801.99933,107.56815,2.1498492,8.7109509,99.159904,99.159904,1.6344589,1183.3245,8.7278795,105.40359,11.933498
2.948,801.99933,107.56815,2.1498492,8.7109509,91.437927,91.437927,1.6344589,1063.4954,8.7278795,105.40359,11.630791
2.9482,801.99933,107.56815,2.1498492,8.7109509,83.355087,83.355087,1.6344589,940.32977,8.7278795,105.40359,11.281013
2.9484,801.99933,107.56815,2.1498492,8.7109509,74.943283,74.943283,1.6344589,815.80756,8.7278795,105.40359,10.885666
2.9486001,801.99933,107.56815,2.1498492,8.7109509,66.23571,66.23571,1.6344589,691.92627,8.7278795,105.40359,10.446423
2.9488001,801.99933,107.56815,2.1498492,8.7109509,57.266743,57.266743,1.6344589,570.66956,8.7278795,105.40359,9.9651127
2.9489999,801.99933,107.56815,2.1498492,8.7109509,48.071762,48.071762,1.6344589,453.97653,8.7278795,105.40359,9.4437256
2.9491999,801.99933,107.56815,2.1498492,8.7109509,38.687069,38.687069,1.6344589,343.71121,8.7278795,105.40359,8.8843956
2.9493999,801.99933,107.56815,2.1498492,8.7109509,29.149693,29.149693,1.6344589,241.63353,8.7278795,105.40359,8.289403
2.9496,801.99933,107.56815,2.1498492,8.7109509,19.497276,19.497276,1.6344589,149.37169,8.7278795,105.40359,7.6611567
2.9498,801.99933,107.56815,2.1498492,8.7109509,9.7679129,9.7679129,1.6344589,68.39682,8.7278795,105.40359,7.0021939
2.95,801.99933,107.56815,2.1498492,8.7109509,6.7193308e-05,6.7199624e-05,1.6344589,0.00042433717,8.7278795,105.40359,6.3151703
2.95,801.99933,107.56815,2.1498492,8.7109509,6.7193308e-05,6.7199624e-05,1.6344589,0.00042433717,8.7278795,105.40359,6.3151703
2.95,801.99933,107.56815,2.1498492,8.7109509,-6.3333103e-09,-1.8144864e-11,1.6344589,-3.9995903e-08,8.7278795,105.40359,6.3151655
2.9502001,801.99933,107.56815,2.1498492,8.7109509,-9.7679129,-9.7679129,1.6344589,-54.728001,8.7278795,105.40359,5.6028347
2.9504001,801.99933,107.56815,2.1498492,8.7109509,-19.497276,-19.497276,1.6344589,-94.913506,8.7278795,105.40359,4.8680391
2.9505999,801.99933,107.56815,2.1498492,8.7109509,-29.149693,-29.149693,1.6344589,-119.9138,8.7278795,105.40359,4.1137247
2.9507999,801.99933,107.56815,2.1498492,8.7109509,-38.687069,-38.687069,1.6344589,-129.32692,8.7278795,105.40359,3.3428979
2.951,801.99933,107.56815,2.1498492,8.7109509,-48.071762,-48.071762,1.6344589,-122.99777,8.7278795,105.40359,2.5586283
2.9512,801.99933,107.56815,2.1498492,8.7109509,-57.266743,-57.266743,1.6344589,-101.02077,8.7278795,105.40359,1.7640392
2.9514,801.99933,107.56815,2.1498492,8.7109509,-66.23571,-66.23571,1.6344589,-63.737988,8.7278795,105.40359,0.96229035
2.9516001,801.99933,107.56815,2.1498492,8.7109509,-74.943283,-74.943283,1.6344589,-11.7336,8.7278795,105.40359,0.1565664
2.9516387,801.99933,107.56815,2.1498492,8.7109509,-76.600044,-76.600044,1.6344589,4.560678e-07,8.7278795,105.40359,-5.9538836e-09
2.9516387,801.99933,107.56815,2.1498492,8.7109509,-73.623108,-76.600044,1.6344589,4.3834342e-07,8.7278795,105.40359,-5.9538836e-09
2.9518001,801.99933,107.56815,2.1498492,8.7109509,-3.3458621e-06,-83.355087,1.6344589,5.5778922e-13,8.7278795,105.40359,-1.6671017e-07
2.9519806,801.99933,107.56815,2.1498492,8.7109509,-2.0207715e-06,-90.670532,1.6344589,3.6644884e-13,8.7278795,105.40359,-1.8134105e-07
2.9519806,801.99933,107.56815,2.1498492,8.7109509,-90.670532,-90.670532,1.6344589,1.6442289e-05,8.7278795,105.40359,-1.8134105e-07
2.9519999,801.99933,107.56815,2.1498492,8.7109509,-91.437927,-91.437927,1.6344589,8.445447,8.7278795,105.40359,-0.092362627
2.9521999,801.99933,107.56815,2.1498492,8.7109509,-99.159904,-99.159904,1.6344589,102.50376,8.7278795,105.40359,-1.0337219
2.9524,801.99933,107.56815,2.1498492,8.7109509,-106.49054,-106.49054,1.6344589,207.79616,8.7278795,105.40359,-1.951311
2.9526,801.99933,107.56815,2.1498492,8.7109509,-113.4009,-113.4009,1.6344589,322.46378,8.7278795,105.40359,-2.8435731
2.9528,801.99933,107.56815,2.1498492,8.7109509,-119.86373,-119.86373,1.6344589,444.55536,8.7278795,105.40359,-3.7088397
2.9530001,801.99933,107.56815,2.1498492,8.7109509,-125.85351,-125.85351,1.6344589,572.04846,8.7278795,105.40359,-4.5453515
2.9532001,801.99933,107.56815,2.1498492,8.7109509,-131.3466,-131.3466,1.6344589,702.87335,8.7278795,105.40359,-5.3512869
2.9533999,801.99933,107.56815,2.1498492,8.7109509,-136.32132,-136.32132,1.6344589,834.93951,8.7278795,105.40359,-6.1247902
2.9535999,801.99933,107.56815,2.1498492,8.7109509,-140.75806,-140.75806,1.6344589,966.16278,8.7278795,105.40359,-6.8639965
2.9538,801.99933,107.56815,2.1498492,8.7109509,-144.63928,-144.63928,1.6344589,1094.4927,8.7278795,105.40359,-7.5670505
2.954,801.99933,107.56815,2.1498492,8.7109509,-147.94968,-147.94968,1.6344589,1217.9406,8.7278795,105.40359,-8.2321281
2.9542,801.99933,107.56815,2.1498492,8.7109509,-150.67618,-150.67618,1.6344589,1334.6077,8.7278795,105.40359,-8.8574562
2.9544001,801.99933,107.56815,2.1498492,8.7109509,-152.80803,-152.80803,1.6344589,1442.7113,8.7278795,105.40359,-9.4413309
2.9546001,801.99933,107.56815,2.1498492,8.7109509,-154.33682,-154.33682,1.6344589,1540.6101,8.7278795,105.40359,-9.9821291
2.9547999,801.99933,107.56815,2.1498492,8.7109509,-155.25652,-155.25652,1.6344589,1626.8285,8.7278795,105.40359,-10.478326
2.9549999,801.99933,107.56815,2.1498492,8.7109509,-155.56349,-155.56349,1.6344589,1700.0773,8.7278795,105.40359,-10.928511
2.9552,801.99933,107.56815,2.1498492,8.7109509,-155.25652,-155.25652,1.6344589,1759.2729,8.7278795,105.40359,-11.331395
2.9554,801.99933,107.56815,2.1498492,8.7109509,-154.33682,-154.33682,1.6344589,1803.5533,8.7278795,105.40359,-11.685826
2.9556,801.99933,107.56815,2.1498492,8.7109509,-152.80803,-152.80803,1.6344589,1832.2903,8.7278795,105.40359,-11.990798
2.9558001,801.99933,107.56815,2.1498492,8.7109509,-150.67618,-150.67618,1.6344589,1845.0986,8.7278795,105.40359,-12.245457
2.9560001,801.99933,107.56815,2.1498492,8.7109509,-147.94968,-147.94968,1.6344589,1841.842,8.7278795,105.40359,-12.449112
2.9561999,801.99933,107.56815,2.1498492,8.7109509,-144.63928,-144.63928,1.6344589,1822.6343,8.7278795,105.40359,-12.601241
2.9563999,801.99933,107.56815,2.1498492,8.7109509,-140.75806,-140.75806,1.6344589,1787.8375,8.7278795,105.40359,-12.701493
2.9566,801.99933,107.56815,2.1498492,8.7109509,-136.32132,-136.32132,1.6344589,1738.056,8.7278795,105.40359,-12.7497
2.9568,801.99933,107.56815,2.1498492,8.7109509,-131.3466,-131.3466,1.6344589,1674.1268,8.7278795,105.40359,-12.745872
2.957,801.99933,107.56815,2.1498492,8.7109509,-125.85351,-125.85351,1.6344589,1597.1066,8.7278795,105.40359,-12.690203
2.9572001,801.99933,107.56815,2.1498492,8.7109509,-119.86373,-119.86373,1.6344589,1508.2544,8.7278795,105.40359,-12.583076
2.9574001,801.99933,107.56815,2.1498492,8.7109509,-113.4009,-113.4009,1.6344589,1409.0128,8.7278795,105.40359,-12.425057
2.9576001,801.99933,107.56815,2.1498492,8.7109509,-106.49054,-106.49054,1.6344589,1300.9843,8.7278795,105.40359,-12.216901
2.9577999,801.99933,107.56815,2.1498492,8.7109509,-99.159904,-99.159904,1.6344589,1185.907,8.7278795,105.40359,-11.959542
2.9579999,801.99933,107.56815,2.1498492,8.7109509,-91.437927,-91.437927,1.6344589,1065.6268,8.7278795,105.40359,-11.654101
2.9582,801.99933,107.56815,2.1498492,8.7109509,-83.355087,-83.355087,1.6344589,942.06897,8.7278795,105.40359,-11.301877
2.9584,801.99933,107.56815,2.1498492,8.7109509,-74.943283,-74.943283,1.6344589,817.20715,8.7278795,105.40359,-10.904342
2.9586,801.99933,107.56815,2.1498492,8.7109509,-66.23571,-66.23571,1.6344589,693.03345,8.7278795,105.40359,-10.463139
2.9588001,801.99933,107.56815,2.1498492,8.7109509,-57.266743,-57.266743,1.6344589,571.52637,8.7278795,105.40359,-9.9800749
2.9590001,801.99933,107.56815,2.1498492,8.7109509,-48.071762,-48.071762,1.6344589,454.6203,8.7278795,105.40359,-9.4571171
2.9591999,801.99933,107.56815,2.1498492,8.7109509,-38.687069,-38.687069,1.6344589,344.17496,8.7278795,105.40359,-8.8963823
2.9593999,801.99933,107.56815,2.1498492,8.7109509,-29.149693,-29.149693,1.6344589,241.94627,8.7278795,105.40359,-8.3001318
2.9596,801.99933,107.56815,2.1498492,8.7109509,-19.497276,-19.497276,1.6344589,149.55891,8.7278795,105.40359,-7.6707597
2.9598,801.99933,107.56815,2.1498492,8.7109509,-9.7679129,-9.7679129,1.6344589,68.480774,8.7278795,105.40359,-7.0107889
2.96,801.99933,107.56815,2.1498492,8.7109509,-9.1003072e-05,-9.1009395e-05,1.6344589,0.00057540019,8.7278795,105.40359,-6.3228655
2.96,801.99933,107.56815,2.1498492,8.7109509,-9.1003072e-05,-9.1009395e-05,1.6344589,0.00057540019,8.7278795,105.40359,-6.3228655
2.96,801.99933,107.56815,2.1498492,8.7109509,6.321641e-09,-1.2177255e-12,1.6344589,-3.9970843e-08,8.7278795,105.40359,-6.3228588
2.96,830.46021,108.64452,2.1242778,8.8746233,6.321641e-09,-1.2177255e-12,1.6088833,-3.9970843e-08,8.8814154,107.38361,-6.3228588
2.9602001,830.46021,108.64452,2.1242778,8.8746233,9.7679129,9.7679129,1.6088833,-54.7952,8.8814154,107.38361,-5.6097145
2.9604001,830.46021,108.64452,2.1242778,8.8746233,19.497276,19.497276,1.6088833,-95.033569,8.8814154,107.38361,-4.8741975
2.9605999,830.46021,108.64452,2.1242778,8.8746233,29.149693,29.149693,1.6088833,-120.07443,8.8814154,107.38361,-4.119235
2.9607999,830.46021,108.64452,2.1242778,8.8746233,38.687069,38.687069,1.6088833,-129.51768,8.8814154,107.38361,-3.3478289
2.961,830.46021,108.64452,2.1242778,8.8746233,48.071762,48.071762,1.6088833,-123.20999,8.8814154,107.38361,-2.5630429
2.9612,830.46021,108.64452,2.1242778,8.8746233,57.266743,57.266743,1.6088833,-101.24714,8.8814154,107.38361,-1.7679919
2.9614,830.46021,108.64452,2.1242778,8.8746233,66.23571,66.23571,1.6088833,-63.972397,8.8814154,107.38361,-0.96582937
2.9616001,830.46021,108.64452,2.1242778,8.8746233,74.943283,74.943283,1.6088833,-11.971067,8.8814154,107.38361,-0.15973502
2.9616396,830.46021,108.64452,2.1242778,8.8746233,76.632736,76.632736,1.6088833,5.9496463e-11,8.8814154,107.38361,7.7638444e-13
2.9616396,830.46021,108.64452,2.1242778,8.8746233,76.632347,76.632736,1.6088833,5.9496158e-11,8.8814154,107.38361,7.7638444e-13
2.9618001,830.46021,108.64452,2.1242778,8.8746233,3.3299295e-06,83.355087,1.6088833,5.5513309e-13,8.8814154,107.38361,1.6671017e-07
2.9618247,830.46021,108.64452,2.1242778,8.8746233,3.3431652e-06,84.36631,1.6088833,5.6410101e-13,8.8814154,107.38361,1.6873261e-07
2.9618247,830.46021,108.64452,2.1242778,8.8746233,84.36631,84.36631,1.6088833,1.4235347e-05,8.8814154,107.38361,1.6873261e-07
2.9619999,830.46021,108.64452,2.1242778,8.8746233,91.437927,91.437927,1.6088833,70.819778,8.8814154,107.38361,0.77451205
2.9621999,830.46021,108.64452,2.1242778,8.8746233,99.159904,99.159904,1.6088833,163.0473,8.8814154,107.38361,1.6442866
2.9624,830.46021,108.64452,2.1242778,8.8746233,106.49054,106.49054,1.6088833,265.99231,8.8814154,107.38361,2.4978025
2.9626,830.46021,108.64452,2.1242778,8.8746233,113.4009,113.4009,1.6088833,377.93311,8.8814154,107.38361,3.3327169
2.9628,830.46021,108.64452,2.1242778,8.8746233,119.86373,119.86373,1.6088833,497.03317,8.8814154,107.38361,4.1466522
2.9630001,830.46021,108.64452,2.1242778,8.8746233,125.85351,125.85351,1.6088833,621.36603,8.8814154,107.38361,4.9372168
2.9632001,830.46021,108.64452,2.1242778,8.8746233,131.3466,131.3466,1.6088833,748.94171,8.8814154,107.38361,5.7020259
2.9633999,830.46021,108.64452,2.1242778,8.8746233,136.32132,136.32132,1.6088833,877.7348,8.8814154,107.38361,6.4387197
2.9635999,830.46021,108.64452,2.1242778,8.8746233,140.75806,140.75806,1.6088833,1005.7134,8.8814154,107.38361,7.144979
2.9638,830.46021,108.64452,2.1242778,8.8746233,144.63928,144.63928,1.6088833,1130.8687,8.8814154,107.38361,7.8185444
2.964,830.46021,108.64452,2.1242778,8.8746233,147.94968,147.94968,1.6088833,1251.2443,8.8814154,107.38361,8.4572296
2.9642,830.46021,108.64452,2.1242778,8.8746233,150.67618,150.67618,1.6088833,1364.9658,8.8814154,107.38361,9.0589352
2.9644001,830.46021,108.64452,2.1242778,8.8746233,152.80803,152.80803,1.6088833,1470.2679,8.8814154,107.38361,9.621666
2.9646001,830.46021,108.64452,2.1242778,8.8746233,154.33682,154.33682,1.6088833,1565.5216,8.8814154,107.38361,10.143539
2.9647999,830.46021,108.64452,2.1242778,8.8746233,155.25652,155.25652,1.6088833,1649.2585,8.8814154,107.38361,10.622797
2.9649999,830.46021,108.64452,2.1242778,8.8746233,155.56349,155.56349,1.6088833,1720.1931,8.8814154,107.38361,11.05782
2.9651999,830.46021,108.64452,2.1242778,8.8746233,155.25652,155.25652,1.6088833,1777.2423,8.8814154,107.38361,11.447134
2.9654,830.46021,108.64452,2.1242778,8.8746233,154.33682,154.33682,1.6088833,1819.5416,8.8814154,107.38361,11.789419
2.9656,830.46021,108.64452,2.1242778,8.8746233,152.80803,152.80803,1.6088833,1846.4589,8.8814154,107.38361,12.08352
2.9658,830.46021,108.64452,2.1242778,8.8746233,150.67618,150.67618,1.6088833,1857.6035,8.8814154,107.38361,12.328448
2.9660001,830.46021,108.64452,2.1242778,8.8746233,147.94968,147.94968,1.6088833,1852.832,8.8814154,107.38361,12.523394
2.9662001,830.46021,108.64452,2.1242778,8.8746233,144.63928,144.63928,1.6088833,1832.2509,8.8814154,107.38361,12.667727
2.9663999,830.46021,108.64452,2.1242778,8.8746233,140.75806,140.75806,1.6088833,1796.2139,8.8814154,107.38361,12.761003
2.9665999,830.46021,108.64452,2.1242778,8.8746233,136.32132,136.32132,1.6088833,1745.317,8.8814154,107.38361,12.802963
2.9668,830.46021,108.64452,2.1242778,8.8746233,131.3466,131.3466,1.6088833,1680.3887,8.8814154,107.38361,12.793546
2.967,830.46021,108.64452,2.1242778,8.8746233,125.85351,125.85351,1.6088833,1602.4768,8.8814154,107.38361,12.732874
2.9672,830.46021,108.64452,2.1242778,8.8746233,119.86373,119.86373,1.6088833,1512.8324,8.8814154,107.38361,12.621269
2.9674001,830.46021,108.64452,2.1242778,8.8746233,113.4009,113.4009,1.6088833,1412.8893,8.8814154,107.38361,12.459242
2.9676001,830.46021,108.64452,2.1242778,8.8746233,106.49054,106.49054,1.6088833,1304.2426,8.8814154,107.38361,12.247498
2.9677999,830.46021,108.64452,2.1242778,8.8746233,99.159904,99.159904,1.6088833,1188.6226,8.8814154,107.38361,11.986928
2.9679999,830.46021,108.64452,2.1242778,8.8746233,91.437927,91.437927,1.6088833,1067.8682,8.8814154,107.38361,11.678614
2.9682,830.46021,108.64452,2.1242778,8.8746233,83.355087,83.355087,1.6088833,943.89771,8.8814154,107.38361,11.323816
2.9684,830.46021,108.64452,2.1242778,8.8746233,74.943283,74.943283,1.6088833,818.67883,8.8814154,107.38361,10.923979
2.9686,830.46021,108.64452,2.1242778,8.8746233,66.23571,66.23571,1.6088833,694.19757,8.8814154,107.38361,10.480715
2.9688001,830.46021,108.64452,2.1242778,8.8746233,57.266743,57.266743,1.6088833,572.42725,8.8814154,107.38361,9.9958067
2.9690001,830.46021,108.64452,2.1242778,8.8746233,48.071762,48.071762,1.6088833,455.29718,8.8814154,107.38361,9.4711981
2.9691999,830.46021,108.64452,2.1242778,8.8746233,38.687069,38.687069,1.6088833,344.66251,8.8814154,107.38361,8.9089851
2.9693999,830.46021,108.64452,2.1242778,8.8746233,29.149693,29.149693,1.6088833,242.27509,8.8814154,107.38361,8.3114119
2.9696,830.46021,108.64452,2.1242778,8.8746233,19.497276,19.497276,1.6088833,149.75577,8.8814154,107.38361,7.6808558
2.9698,830.46021,108.64452,2.1242778,8.8746233,9.7679129,9.7679129,1.6088833,68.569046,8.8814154,107.38361,7.0198259
2.97,830.46021,108.64452,2.1242778,8.8746233,4.4800083e-05,4.4806413e-05,1.6088833,0.0002836271,8.8814154,107.38361,6.3309503
2.97,830.46021,108.64452,2.1242778,8.8746233,4.4800083e-05,4.4806413e-05,1.6088833,0.0002836271,8.8814154,107.38361,6.3309503
2.97,830.46021,108.64452,2.1242778,8.8746233,-6.3457377e-09,-1.4790728e-11,1.6088833,-4.017453e-08,8.8814154,107.38361,6.3309469
2.9702001,830.46021,108.64452,2.1242778,8.8746233,-9.7679129,-9.7679129,1.6088833,-54.866058,8.8814154,107.38361,5.6169686
2.9704001,830.46021,108.64452,2.1242778,8.8746233,-19.497276,-19.497276,1.6088833,-95.160172,8.8814154,107.38361,4.8806906
2.9705999,830.46021,108.64452,2.1242778,8.8746233,-29.149693,-29.149693,1.6088833,-120.24388,8.8814154,107.38361,4.1250482
2.9707999,830.46021,108.64452,2.1242778,8.8746233,-38.687069,-38.687069,1.6088833,-129.71899,8.8814154,107.38361,3.3530326
2.971,830.46021,108.64452,2.1242778,8.8746233,-48.071762,-48.071762,1.6088833,-123.43388,8.8814154,107.38361,2.5677001
2.9712,830.46021,108.64452,2.1242778,8.8746233,-57.266743,-57.266743,1.6088833,-101.48583,8.8814154,107.38361,1.7721601
2.9714,830.46021,108.64452,2.1242778,8.8746233,-66.23571,-66.23571,1.6088833,-64.21949,8.8814154,107.38361,0.96955991
2.9716001,830.46021,108.64452,2.1242778,8.8746233,-74.943283,-74.943283,1.6088833,-12.221309,8.8814154,107.38361,0.16307411
2.9716403,830.46021,108.64452,2.1242778,8.8746233,-76.667145,-76.667145,1.6088833,4.5987034e-07,8.8814154,107.38361,-5.9982712e-09
2.9716403,830.46021,108.64452,2.1242778,8.8746233,-73.668007,-76.667145,1.6088833,4.4188073e-07,8.8814154,107.38361,-5.9982712e-09
